step,total_loss,presence_loss,type_loss,type_extra_loss,rotation_extra_loss,weighted_type_extra_loss,weighted_rotation_extra_loss,continuous_loss,center_loss,axis_loss,depth_loss,rotation_loss,other_loss,center_grid_loss,weighted_center_grid_loss,center_axis_relative_loss,weighted_center_axis_relative_loss,center_bin_loss,weighted_center_bin_loss,center_offset_loss,weighted_center_offset_loss,parametric_total_loss,raster_total_loss,raster_bce_loss,raster_dice_loss,raster_soft_iou,raster_soft_dice,raster_loss_active,val_mask_iou_at_step,val_loss_at_step,is_best_step
1000,0.17912113666534424,4.6934403030718386e-08,0.005626623518764973,0.005626623518764973,0.09908892214298248,0.0,0.0,0.08823778480291367,nan,0.13376213610172272,0.08179443329572678,0.04915677756071091,nan,0.14871050417423248,0.014871050603687763,-0.0,-0.0,0.061914537101984024,0.061914537101984024,0.00847109779715538,0.00847109779715538,0.17912113666534424,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1100,0.14586853981018066,2.7698472848669553e-08,0.003877837210893631,0.003877837210893631,0.07152632623910904,0.0,0.0,0.07147074490785599,nan,0.10935226082801819,0.069320909678936,0.035739071667194366,nan,0.1537642776966095,0.01537642814218998,-0.0,-0.0,0.048406265676021576,0.048406265676021576,0.006737248040735722,0.006737248040735722,0.14586853981018066,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1200,0.1198849231004715,1.6874965425017763e-08,0.0027358715888112783,0.0027358715888112783,0.04760484769940376,0.0,0.0,0.05666947737336159,nan,0.08798645436763763,0.0582195520401001,0.02380242384970188,nan,0.1681029498577118,0.01681029610335827,-0.0,-0.0,0.03828345984220505,0.03828345984220505,0.005385803524404764,0.005385803524404764,0.1198849231004715,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1300,0.09411747008562088,1.0622824397898967e-08,0.0021537665743380785,0.0021537665743380785,0.03419303521513939,0.0,0.0,0.04505601525306702,nan,0.07064846158027649,0.04742306470870972,0.017096517607569695,nan,0.1179920956492424,0.011799209751188755,-0.0,-0.0,0.030955495312809944,0.030955495312809944,0.004152975510805845,0.004152975510805845,0.09411747008562088,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1400,0.0828099399805069,7.414935776495213e-09,0.0016802481841295958,0.0016802481841295958,0.026951102539896965,0.0,0.0,0.03624073043465614,nan,0.056673191487789154,0.03857344761490822,0.013475551269948483,nan,0.16130998730659485,0.016130998730659485,-0.0,-0.0,0.025035709142684937,0.025035709142684937,0.003722249995917082,0.003722249995917082,0.0828099399805069,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1500,0.0753919705748558,5.5694759915070335e-09,0.0014145703753456473,0.0014145703753456473,0.023729078471660614,0.0,0.0,0.0303617175668478,nan,0.04795817285776138,0.03126243129372597,0.011864539235830307,nan,0.19293539226055145,0.019293539226055145,-0.0,-0.0,0.021131470799446106,0.021131470799446106,0.0031906652729958296,0.0031906652729958296,0.0753919705748558,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1600,0.05444664508104324,4.451800261762173e-09,0.0011783624067902565,0.0011783624067902565,0.01947006769478321,0.0,0.0,0.024547943845391273,nan,0.03897647559642792,0.024932323023676872,0.009735033847391605,nan,0.08481504768133163,0.008481505326926708,-0.0,-0.0,0.01783069036900997,0.01783069036900997,0.0024081396404653788,0.0024081396404653788,0.05444664508104324,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1700,0.04691717028617859,3.8143244118771236e-09,0.0010039631742984056,0.0010039631742984056,0.01742897927761078,0.0,0.0,0.020747797563672066,nan,0.03271155804395676,0.0208173468708992,0.00871448963880539,nan,0.07814610749483109,0.007814611308276653,-0.0,-0.0,0.015310609713196754,0.015310609713196754,0.0020401854999363422,0.0020401854999363422,0.04691717028617859,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1800,0.04561875760555267,3.1112870058080944e-09,0.0008430239395238459,0.0008430239395238459,0.015622364357113838,0.0,0.0,0.017873501405119896,nan,0.02796345390379429,0.017845867201685905,0.007811182178556919,nan,0.11675534397363663,0.011675534769892693,-0.0,-0.0,0.013382866978645325,0.013382866978645325,0.0018438281258568168,0.0018438281258568168,0.04561875760555267,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1900,0.03401126712560654,2.877510230092639e-09,0.0007404040079563856,0.0007404040079563856,0.013547989539802074,0.0,0.0,0.014801365323364735,nan,0.023202240467071533,0.014427862130105495,0.006773994769901037,nan,0.05415986850857735,0.005415986757725477,-0.0,-0.0,0.011691098101437092,0.011691098101437092,0.0013624094426631927,0.0013624094426631927,0.03401126712560654,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2000,0.02978348359465599,2.8187681078151172e-09,0.000652180693577975,0.000652180693577975,0.012042011134326458,0.0,0.0,0.012587538920342922,nan,0.01973211206495762,0.01200950052589178,0.006021005567163229,nan,0.05142891779541969,0.005142891779541969,-0.0,-0.0,0.010238077491521835,0.010238077491521835,0.0011627919739112258,0.0011627919739112258,0.02978348359465599,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2100,0.03400564193725586,2.413469202267038e-09,0.0005845709820277989,0.0005845709820277989,0.011194179765880108,0.0,0.0,0.011188343167304993,nan,0.017679637297987938,0.010288304649293423,0.005597089882940054,nan,0.12008224427700043,0.012008224613964558,-0.0,-0.0,0.008939538151025772,0.008939538151025772,0.0012849615886807442,0.0012849615886807442,0.03400564193725586,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2200,0.02284545823931694,2.4664017495013013e-09,0.0005177565617486835,0.0005177565617486835,0.009484156966209412,0.0,0.0,0.009173635393381119,nan,0.014680196531116962,0.008098632097244263,0.004742078483104706,nan,0.0434265173971653,0.004342651925981045,-0.0,-0.0,0.00796500500291586,0.00796500500291586,0.0008464050479233265,0.0008464050479233265,0.02284545823931694,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2300,0.020238403230905533,2.2303192626083046e-09,0.00046893995022401214,0.00046893995022401214,0.008524554781615734,0.0,0.0,0.007783008739352226,nan,0.012521570548415184,0.006565177347511053,0.004262277390807867,nan,0.04246875271201134,0.004246875178068876,-0.0,-0.0,0.007016290910542011,0.007016290910542011,0.0007232864154502749,0.0007232864154502749,0.020238403230905533,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2400,0.03561343997716904,2.530235576614359e-09,0.00044099599472247064,0.00044099599472247064,0.010189548134803772,0.0,0.0,0.008468161337077618,nan,0.013262000866234303,0.007047709543257952,0.005094774067401886,nan,0.1903388500213623,0.0190338846296072,-0.0,-0.0,0.006458458490669727,0.006458458490669727,0.0012119361199438572,0.0012119361199438572,0.03561343997716904,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2500,0.013832928612828255,2.4303119516844163e-09,0.0003851231886073947,0.0003851231886073947,0.0065731084905564785,0.0,0.0,0.005454385653138161,nan,0.009007763117551804,0.0040688407607376575,0.0032865542452782393,nan,0.019868016242980957,0.0019868016242980957,-0.0,-0.0,0.005528244189918041,0.005528244189918041,0.00047837113379500806,0.00047837113379500806,0.013832928612828255,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2600,0.02425543963909149,2.6234427963345297e-09,0.00034979215706698596,0.00034979215706698596,0.007802036590874195,0.0,0.0,0.006051927804946899,nan,0.01025505643337965,0.003999708686023951,0.0039010182954370975,nan,0.11937855929136276,0.011937855742871761,-0.0,-0.0,0.005098836496472359,0.005098836496472359,0.0008170243236236274,0.0008170243236236274,0.02425543963909149,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2700,0.012888111174106598,3.739542453473632e-09,0.000323920336086303,0.000323920336086303,0.005757701117545366,0.0,0.0,0.00428859144449234,nan,0.007299907971173525,0.0026870165020227432,0.002878850558772683,nan,0.03373697027564049,0.003373697167262435,-0.0,-0.0,0.0044863601215183735,0.0044863601215183735,0.00041553820483386517,0.00041553820483386517,0.012888111174106598,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2800,0.011157472617924213,2.7437583316469727e-09,0.000284193258266896,0.000284193258266896,0.005007378291338682,0.0,0.0,0.003564941929653287,nan,0.006149575114250183,0.002041561296209693,0.002503689145669341,nan,0.029637502506375313,0.0029637503903359175,-0.0,-0.0,0.00399863300845027,0.00399863300845027,0.000345951528288424,0.000345951528288424,0.011157472617924213,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2900,0.03300899267196655,2.8387272532626184e-09,0.00027664622757583857,0.00027664622757583857,0.006778739858418703,0.0,0.0,0.00484350835904479,nan,0.007337684743106365,0.0038034713361412287,0.0033893699292093515,nan,0.2328513264656067,0.02328513376414776,-0.0,-0.0,0.0035146204754710197,0.0035146204754710197,0.0010890837293118238,0.0010890837293118238,0.03300899267196655,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
3000,0.009419825859367847,4.0429957159915375e-09,0.00027227529790252447,0.00027227529790252447,0.005980730056762695,0.0,0.0,0.0033367853611707687,nan,0.005636159330606461,0.0013838318409398198,0.0029903650283813477,nan,0.023907018825411797,0.002390702022239566,-0.0,-0.0,0.0031702553387731314,0.0031702553387731314,0.000249803822953254,0.000249803822953254,0.009419825859367847,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
