group,value,count,present_count,type_accuracy,presence_accuracy,center_error_mean,axis_error_mean,rotation_error_mean,depth_error_mean,mask_iou_mean,oracle_gap_mean
component_slot,0,140,140,0.9285714285714286,1.0,0.0009350179561027159,0.00031788245159662307,2.17768064226423,0.00010039993046250727,0.6121040076970696,0.11001819408879839
component_slot,1,140,140,0.8571428571428571,1.0,0.0007857837132632994,0.0002920246820378582,3.5536092485700337,0.00015398092592866825,0.6121040076970696,0.11001819408879839
component_slot,2,140,140,0.9214285714285714,1.0,0.0008640237344090045,0.0002380242899586652,1.2971029009137836,8.800303995875375e-06,0.6121040076970696,0.11001819408879839
