group,value,count,present_count,type_accuracy,presence_accuracy,center_error_mean,axis_error_mean,rotation_error_mean,depth_error_mean,mask_iou_mean,oracle_gap_mean
area_bin,large,141,141,0.9148936170212766,1.0,0.0009691535730864596,0.00033181277950245576,2.145164760291999,9.596664276872332e-05,0.5626431043954636,0.09745408769897472
area_bin,medium,129,129,0.8992248062015504,1.0,0.0006776924945074296,0.0002514337972628667,2.6312654480453608,7.402812637922953e-05,0.6603325199223645,0.09825054299598462
area_bin,small,150,150,0.8933333333333333,1.0,0.000918683806212357,0.00026326558364189625,2.2804901123046877,9.176291680584352e-05,0.6171207362868258,0.13194863403505247
