runner config | sample=2 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=2 | outer=1/30 | loss_phi=2.422376e+00 | loss_mu=1.239679e+00 | mu_mse=1.934234e+05 | mu_mae=4.379375e+02 | defect_area_pred=3 | defect_area_label=4 | defect_iou=0.000000e+00
sample=2 | outer=2/30 | loss_phi=2.405782e+00 | loss_mu=8.853196e-01 | mu_mse=1.376916e+05 | mu_mae=3.641808e+02 | defect_area_pred=17 | defect_area_label=4 | defect_iou=2.352941e-01
sample=2 | outer=3/30 | loss_phi=2.402984e+00 | loss_mu=6.980018e-01 | mu_mse=8.093208e+04 | mu_mae=2.645173e+02 | defect_area_pred=14 | defect_area_label=4 | defect_iou=2.857143e-01
sample=2 | outer=4/30 | loss_phi=2.402119e+00 | loss_mu=6.841074e-01 | mu_mse=6.586524e+04 | mu_mae=2.270722e+02 | defect_area_pred=14 | defect_area_label=4 | defect_iou=2.857143e-01
sample=2 | outer=5/30 | loss_phi=2.400934e+00 | loss_mu=7.235067e-01 | mu_mse=6.592872e+04 | mu_mae=2.198659e+02 | defect_area_pred=14 | defect_area_label=4 | defect_iou=2.857143e-01
sample=2 | outer=6/30 | loss_phi=2.399363e+00 | loss_mu=8.137413e-01 | mu_mse=6.792786e+04 | mu_mae=2.142085e+02 | defect_area_pred=14 | defect_area_label=4 | defect_iou=2.857143e-01
sample=2 | outer=7/30 | loss_phi=2.397449e+00 | loss_mu=9.679998e-01 | mu_mse=7.655823e+04 | mu_mae=2.201857e+02 | defect_area_pred=14 | defect_area_label=4 | defect_iou=2.857143e-01
sample=2 | outer=8/30 | loss_phi=2.394339e+00 | loss_mu=1.030784e+00 | mu_mse=2.842156e+05 | mu_mae=4.053019e+02 | defect_area_pred=71 | defect_area_label=4 | defect_iou=5.633803e-02
sample=2 | outer=9/30 | loss_phi=2.357535e+00 | loss_mu=1.118853e+00 | mu_mse=3.602259e+05 | mu_mae=4.678045e+02 | defect_area_pred=81 | defect_area_label=4 | defect_iou=4.938272e-02
sample=2 | outer=10/30 | loss_phi=2.267247e+00 | loss_mu=1.168258e+00 | mu_mse=3.973631e+05 | mu_mae=5.046005e+02 | defect_area_pred=86 | defect_area_label=4 | defect_iou=4.651163e-02
sample=2 | outer=11/30 | loss_phi=2.134609e+00 | loss_mu=1.110610e+00 | mu_mse=3.611542e+05 | mu_mae=4.496550e+02 | defect_area_pred=79 | defect_area_label=4 | defect_iou=5.063291e-02
sample=2 | outer=12/30 | loss_phi=2.009604e+00 | loss_mu=9.998769e-01 | mu_mse=3.037885e+05 | mu_mae=3.689833e+02 | defect_area_pred=67 | defect_area_label=4 | defect_iou=5.970149e-02
sample=2 | outer=13/30 | loss_phi=1.982159e+00 | loss_mu=9.936084e-01 | mu_mse=2.866092e+05 | mu_mae=3.425883e+02 | defect_area_pred=64 | defect_area_label=4 | defect_iou=6.250000e-02
sample=2 | outer=14/30 | loss_phi=1.909620e+00 | loss_mu=1.014174e+00 | mu_mse=3.213824e+05 | mu_mae=3.874260e+02 | defect_area_pred=70 | defect_area_label=4 | defect_iou=5.714286e-02
sample=2 | outer=15/30 | loss_phi=1.721103e+00 | loss_mu=1.038106e+00 | mu_mse=3.288442e+05 | mu_mae=3.952665e+02 | defect_area_pred=72 | defect_area_label=4 | defect_iou=5.555556e-02
