sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
346,train_zscore,1.0,9,9,685.5789184570312,4.9504852294921875
347,train_zscore,1.0,14,14,612.9053955078125,4.006350040435791
348,train_zscore,1.0,5,5,37.698551177978516,1.2022490501403809
349,train_zscore,0.5,7,8,25425.40234375,28.796117782592773
350,train_zscore,1.0,8,8,578.3858032226562,5.758984565734863
351,train_zscore,0.8,8,10,11076.3662109375,16.233308792114258
352,train_zscore,1.0,5,5,42.4904670715332,1.1673533916473389
353,train_zscore,1.0,12,12,146.3534393310547,1.9895378351211548
354,train_zscore,1.0,12,12,28.249399185180664,0.8038172721862793
355,train_zscore,0.0,0,7,34934.87890625,35.145362854003906
356,train_zscore,1.0,5,5,167.83265686035156,1.9768599271774292
357,train_zscore,1.0,6,6,60.45673370361328,1.0109328031539917
358,train_zscore,1.0,9,9,200.37738037109375,2.4369070529937744
359,train_zscore,0.9,9,10,5260.271484375,7.820352077484131
360,train_zscore,1.0,10,10,23.727094650268555,0.7289436459541321
361,train_zscore,0.0,0,6,30276.4296875,31.881793975830078
362,train_zscore,1.0,7,7,1050.717041015625,7.19236946105957
363,train_zscore,1.0,15,15,110.92523193359375,1.9309252500534058
364,train_zscore,1.0,9,9,195.34933471679688,2.5509233474731445
365,train_zscore,1.0,12,12,2219.29931640625,11.820216178894043
366,train_zscore,1.0,14,14,573.312744140625,4.762986660003662
367,train_zscore,1.0,7,7,479.44879150390625,4.122498989105225
368,train_zscore,1.0,11,11,157.55303955078125,1.471164345741272
369,train_zscore,1.0,9,9,84.47798156738281,1.3169150352478027
370,train_zscore,1.0,7,7,96.94393920898438,1.5136371850967407
371,train_zscore,1.0,3,3,80.28582000732422,1.160456895828247
372,train_zscore,1.0,6,6,335.49932861328125,3.1369826793670654
373,train_zscore,1.0,7,7,200.79612731933594,2.6667661666870117
374,train_zscore,0.9,9,10,5361.91259765625,8.45873737335205
375,train_zscore,1.0,14,14,412.21051025390625,4.188226699829102
376,train_zscore,1.0,5,5,158.54396057128906,1.4742927551269531
