runner config | sample=4 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=4 | outer=1/30 | loss_phi=2.228582e+00 | loss_mu=1.660757e+00 | mu_mse=1.721241e+05 | mu_mae=4.129323e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=2/30 | loss_phi=2.211403e+00 | loss_mu=1.243037e+00 | mu_mse=1.771219e+05 | mu_mae=4.197313e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=3/30 | loss_phi=2.207834e+00 | loss_mu=1.159379e+00 | mu_mse=1.663943e+05 | mu_mae=4.060544e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=4/30 | loss_phi=2.206232e+00 | loss_mu=1.124155e+00 | mu_mse=1.592643e+05 | mu_mae=3.967607e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=5/30 | loss_phi=2.204880e+00 | loss_mu=1.100975e+00 | mu_mse=1.529978e+05 | mu_mae=3.888119e+02 | defect_area_pred=5 | defect_area_label=12 | defect_iou=1.333333e-01
sample=4 | outer=6/30 | loss_phi=2.203457e+00 | loss_mu=1.127230e+00 | mu_mse=1.465890e+05 | mu_mae=3.801892e+02 | defect_area_pred=11 | defect_area_label=12 | defect_iou=2.777778e-01
sample=4 | outer=7/30 | loss_phi=2.201782e+00 | loss_mu=1.247878e+00 | mu_mse=1.381049e+05 | mu_mae=3.679655e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=3.888889e-01
sample=4 | outer=8/30 | loss_phi=2.199619e+00 | loss_mu=1.492406e+00 | mu_mse=1.332433e+05 | mu_mae=3.606325e+02 | defect_area_pred=15 | defect_area_label=12 | defect_iou=3.500000e-01
sample=4 | outer=9/30 | loss_phi=2.196099e+00 | loss_mu=1.861794e+00 | mu_mse=1.349640e+05 | mu_mae=3.628905e+02 | defect_area_pred=16 | defect_area_label=12 | defect_iou=4.000000e-01
sample=4 | outer=10/30 | loss_phi=2.190456e+00 | loss_mu=2.137933e+00 | mu_mse=1.360059e+05 | mu_mae=3.643932e+02 | defect_area_pred=17 | defect_area_label=12 | defect_iou=4.500000e-01
sample=4 | outer=11/30 | loss_phi=2.186456e+00 | loss_mu=2.336679e+00 | mu_mse=1.384115e+05 | mu_mae=3.678688e+02 | defect_area_pred=18 | defect_area_label=12 | defect_iou=5.000000e-01
sample=4 | outer=12/30 | loss_phi=2.182994e+00 | loss_mu=2.334058e+00 | mu_mse=1.390189e+05 | mu_mae=3.688481e+02 | defect_area_pred=18 | defect_area_label=12 | defect_iou=5.000000e-01
sample=4 | outer=13/30 | loss_phi=2.179776e+00 | loss_mu=2.233360e+00 | mu_mse=1.370493e+05 | mu_mae=3.661566e+02 | defect_area_pred=17 | defect_area_label=12 | defect_iou=5.263158e-01
sample=4 | outer=14/30 | loss_phi=2.176721e+00 | loss_mu=2.039686e+00 | mu_mse=1.329788e+05 | mu_mae=3.602824e+02 | defect_area_pred=17 | defect_area_label=12 | defect_iou=5.263158e-01
sample=4 | outer=15/30 | loss_phi=2.173810e+00 | loss_mu=1.783882e+00 | mu_mse=1.267478e+05 | mu_mae=3.510235e+02 | defect_area_pred=17 | defect_area_label=12 | defect_iou=5.263158e-01
sample=4 | outer=16/30 | loss_phi=2.171067e+00 | loss_mu=1.483558e+00 | mu_mse=1.191208e+05 | mu_mae=3.391445e+02 | defect_area_pred=16 | defect_area_label=12 | defect_iou=5.555556e-01
sample=4 | outer=17/30 | loss_phi=2.168292e+00 | loss_mu=1.206063e+00 | mu_mse=1.098224e+05 | mu_mae=3.238741e+02 | defect_area_pred=15 | defect_area_label=12 | defect_iou=5.882353e-01
sample=4 | outer=18/30 | loss_phi=2.165870e+00 | loss_mu=9.854386e-01 | mu_mse=9.950045e+04 | mu_mae=3.058307e+02 | defect_area_pred=15 | defect_area_label=12 | defect_iou=5.882353e-01
sample=4 | outer=19/30 | loss_phi=2.163804e+00 | loss_mu=7.732936e-01 | mu_mse=8.771336e+04 | mu_mae=2.838492e+02 | defect_area_pred=14 | defect_area_label=12 | defect_iou=6.250000e-01
sample=4 | outer=20/30 | loss_phi=2.161965e+00 | loss_mu=5.742253e-01 | mu_mse=7.509453e+04 | mu_mae=2.582282e+02 | defect_area_pred=14 | defect_area_label=12 | defect_iou=7.333333e-01
sample=4 | outer=21/30 | loss_phi=2.160136e+00 | loss_mu=4.237052e-01 | mu_mse=6.327513e+04 | mu_mae=2.316155e+02 | defect_area_pred=14 | defect_area_label=12 | defect_iou=7.333333e-01
sample=4 | outer=22/30 | loss_phi=2.157457e+00 | loss_mu=3.417724e-01 | mu_mse=5.359799e+04 | mu_mae=2.075112e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=7.857143e-01
sample=4 | outer=23/30 | loss_phi=2.152699e+00 | loss_mu=2.758658e-01 | mu_mse=4.633164e+04 | mu_mae=1.880815e+02 | defect_area_pred=14 | defect_area_label=12 | defect_iou=8.571429e-01
sample=4 | outer=24/30 | loss_phi=2.146402e+00 | loss_mu=2.426128e-01 | mu_mse=4.138791e+04 | mu_mae=1.734972e+02 | defect_area_pred=14 | defect_area_label=12 | defect_iou=8.571429e-01
sample=4 | outer=25/30 | loss_phi=2.140518e+00 | loss_mu=2.237751e-01 | mu_mse=3.826602e+04 | mu_mae=1.631235e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=9.230769e-01
sample=4 | outer=26/30 | loss_phi=2.136952e+00 | loss_mu=2.159396e-01 | mu_mse=3.594493e+04 | mu_mae=1.550971e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=9.230769e-01
sample=4 | outer=27/30 | loss_phi=2.134489e+00 | loss_mu=2.017958e-01 | mu_mse=3.421707e+04 | mu_mae=1.486597e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=9.230769e-01
sample=4 | outer=28/30 | loss_phi=2.132744e+00 | loss_mu=1.835473e-01 | mu_mse=3.264228e+04 | mu_mae=1.428203e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=9.230769e-01
sample=4 | outer=29/30 | loss_phi=2.131518e+00 | loss_mu=1.681041e-01 | mu_mse=3.033431e+04 | mu_mae=1.353418e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=9.230769e-01
sample=4 | outer=30/30 | loss_phi=2.131204e+00 | loss_mu=1.510301e-01 | mu_mse=2.964136e+04 | mu_mae=1.318301e+02 | defect_area_pred=13 | defect_area_label=12 | defect_iou=9.230769e-01
