runner config | sample=17 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=17 | outer=1/30 | loss_phi=2.118024e+00 | loss_mu=1.011340e+00 | mu_mse=2.005606e+05 | mu_mae=4.436773e+02 | defect_area_pred=41 | defect_area_label=15 | defect_iou=2.727273e-01
sample=17 | outer=2/30 | loss_phi=2.100933e+00 | loss_mu=6.376365e-01 | mu_mse=1.440510e+05 | mu_mae=3.606074e+02 | defect_area_pred=38 | defect_area_label=15 | defect_iou=2.926829e-01
sample=17 | outer=3/30 | loss_phi=2.098213e+00 | loss_mu=5.512287e-01 | mu_mse=1.151020e+05 | mu_mae=3.068318e+02 | defect_area_pred=33 | defect_area_label=15 | defect_iou=3.333333e-01
sample=17 | outer=4/30 | loss_phi=2.097017e+00 | loss_mu=5.488200e-01 | mu_mse=1.062104e+05 | mu_mae=2.907570e+02 | defect_area_pred=29 | defect_area_label=15 | defect_iou=3.750000e-01
sample=17 | outer=5/30 | loss_phi=2.095725e+00 | loss_mu=5.718637e-01 | mu_mse=1.106014e+05 | mu_mae=2.990676e+02 | defect_area_pred=26 | defect_area_label=15 | defect_iou=4.137931e-01
sample=17 | outer=6/30 | loss_phi=2.094031e+00 | loss_mu=6.331420e-01 | mu_mse=1.103344e+05 | mu_mae=2.905080e+02 | defect_area_pred=30 | defect_area_label=15 | defect_iou=4.516129e-01
sample=17 | outer=7/30 | loss_phi=2.092201e+00 | loss_mu=7.438744e-01 | mu_mse=1.230413e+05 | mu_mae=2.962902e+02 | defect_area_pred=33 | defect_area_label=15 | defect_iou=4.117647e-01
sample=17 | outer=8/30 | loss_phi=2.088335e+00 | loss_mu=7.626556e-01 | mu_mse=2.260885e+05 | mu_mae=3.553008e+02 | defect_area_pred=66 | defect_area_label=15 | defect_iou=2.272727e-01
sample=17 | outer=9/30 | loss_phi=2.063847e+00 | loss_mu=8.607027e-01 | mu_mse=3.007069e+05 | mu_mae=4.109657e+02 | defect_area_pred=78 | defect_area_label=15 | defect_iou=1.923077e-01
sample=17 | outer=10/30 | loss_phi=2.000442e+00 | loss_mu=9.159777e-01 | mu_mse=3.374780e+05 | mu_mae=4.365742e+02 | defect_area_pred=84 | defect_area_label=15 | defect_iou=1.785714e-01
sample=17 | outer=11/30 | loss_phi=1.903996e+00 | loss_mu=9.491968e-01 | mu_mse=3.537992e+05 | mu_mae=4.447992e+02 | defect_area_pred=89 | defect_area_label=15 | defect_iou=1.685393e-01
sample=17 | outer=12/30 | loss_phi=1.769544e+00 | loss_mu=8.572827e-01 | mu_mse=3.309086e+05 | mu_mae=4.050942e+02 | defect_area_pred=83 | defect_area_label=15 | defect_iou=1.807229e-01
sample=17 | outer=13/30 | loss_phi=1.629443e+00 | loss_mu=7.537619e-01 | mu_mse=2.684985e+05 | mu_mae=3.294297e+02 | defect_area_pred=71 | defect_area_label=15 | defect_iou=1.944444e-01
sample=17 | outer=14/30 | loss_phi=1.628691e+00 | loss_mu=7.249435e-01 | mu_mse=2.598800e+05 | mu_mae=3.279998e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=15/30 | loss_phi=1.559620e+00 | loss_mu=7.341937e-01 | mu_mse=2.604450e+05 | mu_mae=3.204958e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=16/30 | loss_phi=1.445380e+00 | loss_mu=7.387316e-01 | mu_mse=2.661920e+05 | mu_mae=3.259776e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=17/30 | loss_phi=1.334210e+00 | loss_mu=7.428811e-01 | mu_mse=2.712352e+05 | mu_mae=3.308475e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=18/30 | loss_phi=1.240073e+00 | loss_mu=7.510571e-01 | mu_mse=2.704803e+05 | mu_mae=3.231919e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=19/30 | loss_phi=1.175967e+00 | loss_mu=7.546788e-01 | mu_mse=2.700615e+05 | mu_mae=3.171701e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=20/30 | loss_phi=1.134958e+00 | loss_mu=7.417206e-01 | mu_mse=2.688525e+05 | mu_mae=3.116859e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=21/30 | loss_phi=1.111889e+00 | loss_mu=7.314071e-01 | mu_mse=2.675824e+05 | mu_mae=3.075813e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=22/30 | loss_phi=1.098652e+00 | loss_mu=7.193674e-01 | mu_mse=2.644898e+05 | mu_mae=3.030163e+02 | defect_area_pred=68 | defect_area_label=15 | defect_iou=2.205882e-01
sample=17 | outer=23/30 | loss_phi=1.101661e+00 | loss_mu=7.117981e-01 | mu_mse=2.588606e+05 | mu_mae=3.007961e+02 | defect_area_pred=66 | defect_area_label=15 | defect_iou=2.272727e-01
sample=17 | outer=24/30 | loss_phi=1.121794e+00 | loss_mu=7.323297e-01 | mu_mse=2.522868e+05 | mu_mae=2.950921e+02 | defect_area_pred=64 | defect_area_label=15 | defect_iou=2.343750e-01
sample=17 | outer=25/30 | loss_phi=1.123031e+00 | loss_mu=6.899517e-01 | mu_mse=2.514825e+05 | mu_mae=2.942759e+02 | defect_area_pred=64 | defect_area_label=15 | defect_iou=2.343750e-01
sample=17 | outer=26/30 | loss_phi=1.120206e+00 | loss_mu=6.914784e-01 | mu_mse=2.514563e+05 | mu_mae=2.932885e+02 | defect_area_pred=64 | defect_area_label=15 | defect_iou=2.343750e-01
sample=17 | outer=27/30 | loss_phi=1.113663e+00 | loss_mu=6.926450e-01 | mu_mse=2.513145e+05 | mu_mae=2.921463e+02 | defect_area_pred=64 | defect_area_label=15 | defect_iou=2.343750e-01
sample=17 | outer=28/30 | loss_phi=1.108196e+00 | loss_mu=6.945918e-01 | mu_mse=2.510808e+05 | mu_mae=2.912355e+02 | defect_area_pred=64 | defect_area_label=15 | defect_iou=2.343750e-01
sample=17 | outer=29/30 | loss_phi=1.104193e+00 | loss_mu=6.964682e-01 | mu_mse=2.506369e+05 | mu_mae=2.901863e+02 | defect_area_pred=64 | defect_area_label=15 | defect_iou=2.343750e-01
sample=17 | outer=30/30 | loss_phi=1.103929e+00 | loss_mu=7.210966e-01 | mu_mse=2.490810e+05 | mu_mae=2.894496e+02 | defect_area_pred=64 | defect_area_label=15 | defect_iou=2.343750e-01
