runner config | sample=11 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=11 | outer=1/30 | loss_phi=2.339949e+00 | loss_mu=1.287208e+00 | mu_mse=1.816193e+05 | mu_mae=4.233590e+02 | defect_area_pred=22 | defect_area_label=14 | defect_iou=3.846154e-01
sample=11 | outer=2/30 | loss_phi=2.323060e+00 | loss_mu=7.407667e-01 | mu_mse=1.238388e+05 | mu_mae=3.405245e+02 | defect_area_pred=21 | defect_area_label=14 | defect_iou=4.000000e-01
sample=11 | outer=3/30 | loss_phi=2.320228e+00 | loss_mu=6.111163e-01 | mu_mse=9.399253e+04 | mu_mae=2.865905e+02 | defect_area_pred=19 | defect_area_label=14 | defect_iou=5.000000e-01
sample=11 | outer=4/30 | loss_phi=2.318834e+00 | loss_mu=6.110483e-01 | mu_mse=8.138392e+04 | mu_mae=2.613387e+02 | defect_area_pred=18 | defect_area_label=14 | defect_iou=5.238096e-01
sample=11 | outer=5/30 | loss_phi=2.317581e+00 | loss_mu=6.651934e-01 | mu_mse=7.864991e+04 | mu_mae=2.573516e+02 | defect_area_pred=19 | defect_area_label=14 | defect_iou=5.000000e-01
sample=11 | outer=6/30 | loss_phi=2.316123e+00 | loss_mu=7.526806e-01 | mu_mse=8.523926e+04 | mu_mae=2.719863e+02 | defect_area_pred=19 | defect_area_label=14 | defect_iou=5.000000e-01
sample=11 | outer=7/30 | loss_phi=2.314023e+00 | loss_mu=9.151464e-01 | mu_mse=8.781872e+04 | mu_mae=2.738478e+02 | defect_area_pred=19 | defect_area_label=14 | defect_iou=5.000000e-01
sample=11 | outer=8/30 | loss_phi=2.311323e+00 | loss_mu=1.211880e+00 | mu_mse=9.372356e+04 | mu_mae=2.815268e+02 | defect_area_pred=21 | defect_area_label=14 | defect_iou=5.217391e-01
sample=11 | outer=9/30 | loss_phi=2.306874e+00 | loss_mu=1.649514e+00 | mu_mse=1.074902e+05 | mu_mae=3.019430e+02 | defect_area_pred=22 | defect_area_label=14 | defect_iou=5.000000e-01
sample=11 | outer=10/30 | loss_phi=2.299217e+00 | loss_mu=1.851629e+00 | mu_mse=1.176540e+05 | mu_mae=3.095317e+02 | defect_area_pred=30 | defect_area_label=14 | defect_iou=4.193548e-01
sample=11 | outer=11/30 | loss_phi=2.291412e+00 | loss_mu=2.106973e+00 | mu_mse=1.354264e+05 | mu_mae=3.234566e+02 | defect_area_pred=35 | defect_area_label=14 | defect_iou=4.000000e-01
sample=11 | outer=12/30 | loss_phi=2.281194e+00 | loss_mu=2.250791e+00 | mu_mse=1.502570e+05 | mu_mae=3.325281e+02 | defect_area_pred=42 | defect_area_label=14 | defect_iou=3.333333e-01
sample=11 | outer=13/30 | loss_phi=2.268082e+00 | loss_mu=2.266572e+00 | mu_mse=1.568674e+05 | mu_mae=3.307771e+02 | defect_area_pred=41 | defect_area_label=14 | defect_iou=3.414634e-01
sample=11 | outer=14/30 | loss_phi=2.251631e+00 | loss_mu=2.157290e+00 | mu_mse=1.558839e+05 | mu_mae=3.203932e+02 | defect_area_pred=40 | defect_area_label=14 | defect_iou=3.500000e-01
