step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss
2800,0.415624737739563,0.00034215423511341214,0.000133866720716469,0.05353396758437157,0.0010639888932928443,0.10600394755601883,0.6840678453445435,0.0015994507120922208,0.0035863055381923914,-0.0,-0.0,-0.0,-0.0,0.00034215423511341214,0.000133866720716469,0.05353396758437157,0.34203392267227173,0.01599450781941414,0.0035863055381923914
2900,0.4136224091053009,0.0003203832602594048,0.0001226203457918018,0.05295642092823982,0.0010057439794763923,0.1049070954322815,0.6850763559341431,0.0010119921062141657,0.007564882282167673,-0.0,-0.0,-0.0,-0.0,0.0003203832602594048,0.0001226203457918018,0.05295642092823982,0.34253817796707153,0.01011992059648037,0.007564882282167673
3000,0.41808855533599854,0.0003085171047132462,0.00011843391257571056,0.053446702659130096,0.0009757460211403668,0.10591766238212585,0.6840270161628723,0.0018119532614946365,0.004081864841282368,-0.0,-0.0,-0.0,-0.0,0.0003085171047132462,0.00011843391257571056,0.053446702659130096,0.34201350808143616,0.018119532614946365,0.004081864841282368
3100,0.4175793528556824,0.0002893004275392741,0.00010976620251312852,0.053049709647893906,0.0009055538685061038,0.10519386827945709,0.6846665143966675,0.001376971835270524,0.008027585223317146,-0.0,-0.0,-0.0,-0.0,0.0002893004275392741,0.00010976620251312852,0.053049709647893906,0.34233325719833374,0.013769717887043953,0.008027585223317146
3200,0.4270048141479492,0.00027264293748885393,0.00010338314314140007,0.053032003343105316,0.000854277634061873,0.10520973056554794,0.6846014261245728,0.0026241177693009377,0.005054900888353586,-0.0,-0.0,-0.0,-0.0,0.00027264293748885393,0.00010338314314140007,0.053032003343105316,0.3423007130622864,0.026241177693009377,0.005054900888353586
3300,0.42381948232650757,0.00026773245190270245,0.0001020048584905453,0.05314150080084801,0.000844632217194885,0.10543836653232574,0.6843377947807312,0.0021843991708010435,0.006295358296483755,-0.0,-0.0,-0.0,-0.0,0.00026773245190270245,0.0001020048584905453,0.05314150080084801,0.3421688973903656,0.021843992173671722,0.006295358296483755
3400,0.4070878028869629,0.0002537810942158103,0.00010044859664049,0.053338468074798584,0.0008033646736294031,0.10587356984615326,0.6838564276695251,0.000895333883818239,0.002513549057766795,-0.0,-0.0,-0.0,-0.0,0.0002537810942158103,0.00010044859664049,0.053338468074798584,0.3419282138347626,0.008953338488936424,0.002513549057766795
3500,0.41034114360809326,0.00023793002765160054,9.582273196429014e-05,0.052986327558755875,0.000756568624638021,0.10521608591079712,0.684455394744873,0.0008808803977444768,0.005984554532915354,-0.0,-0.0,-0.0,-0.0,0.00023793002765160054,9.582273196429014e-05,0.052986327558755875,0.3422276973724365,0.008808803744614124,0.005984554532915354
3600,0.41121581196784973,0.00022880178585182875,9.411499195266515e-05,0.05288137495517731,0.0007280551944859326,0.10503469407558441,0.6846057176589966,0.000649432186037302,0.009214331395924091,-0.0,-0.0,-0.0,-0.0,0.00022880178585182875,9.411499195266515e-05,0.05288137495517731,0.3423028588294983,0.00649432186037302,0.009214331395924091
3700,0.4098425805568695,0.00021728935826104134,8.720911137061194e-05,0.053096577525138855,0.0006904767942614853,0.10550267994403839,0.6840940117835999,0.0012766680447384715,0.0016278234543278813,-0.0,-0.0,-0.0,-0.0,0.00021728935826104134,8.720911137061194e-05,0.053096577525138855,0.3420470058917999,0.012766680680215359,0.0016278234543278813
3800,0.4031384289264679,0.00021042120351921767,8.478577365167439e-05,0.053076375275850296,0.0006731844041496515,0.10547956824302673,0.6840845942497253,0.0007022299687378109,0.0007022477220743895,-0.0,-0.0,-0.0,-0.0,0.00021042120351921767,8.478577365167439e-05,0.053076375275850296,0.34204229712486267,0.00702229980379343,0.0007022477220743895
3900,0.41958218812942505,0.00019856107246596366,7.861282938392833e-05,0.053273219615221024,0.0006303314003162086,0.1059161052107811,0.6836113929748535,0.0016944068484008312,0.0072820293717086315,-0.0,-0.0,-0.0,-0.0,0.00019856107246596366,7.861282938392833e-05,0.053273219615221024,0.34180569648742676,0.016944069415330887,0.0072820293717086315
4000,0.406660258769989,0.00018829009786713868,7.732652738923207e-05,0.05273490771651268,0.0006124043138697743,0.10485740751028061,0.6846372485160828,0.0003087944642174989,0.00825317669659853,-0.0,-0.0,-0.0,-0.0,0.00018829009786713868,7.732652738923207e-05,0.05273490771651268,0.3423186242580414,0.003087944583967328,0.00825317669659853
4100,0.4195505678653717,0.00018136722792405635,7.376942812697962e-05,0.05312164127826691,0.0005923090502619743,0.10565097630023956,0.6838215589523315,0.002080980222672224,0.00345321255736053,-0.0,-0.0,-0.0,-0.0,0.00018136722792405635,7.376942812697962e-05,0.05312164127826691,0.34191077947616577,0.020809803158044815,0.00345321255736053
4200,0.4168315827846527,0.00017029141599778086,6.83757898514159e-05,0.052997689694166183,0.0005541691789403558,0.10544121265411377,0.6839930415153503,0.0017326492816209793,0.004272207617759705,-0.0,-0.0,-0.0,-0.0,0.00017029141599778086,6.83757898514159e-05,0.052997689694166183,0.34199652075767517,0.017326492816209793,0.004272207617759705
4300,0.412493497133255,0.00016966249677352607,6.600743654416874e-05,0.053331147879362106,0.000553517194930464,0.10610877722501755,0.6833146214485168,0.0010958000784739852,0.00631136167794466,-0.0,-0.0,-0.0,-0.0,0.00016966249677352607,6.600743654416874e-05,0.053331147879362106,0.3416573107242584,0.010958001017570496,0.00631136167794466
4400,0.4191782772541046,0.0001575479982420802,6.154573929961771e-05,0.05271562561392784,0.0005091868806630373,0.10492206364870071,0.684457004070282,0.0016222101403400302,0.007792957127094269,-0.0,-0.0,-0.0,-0.0,0.0001575479982420802,6.154573929961771e-05,0.05271562561392784,0.342228502035141,0.01622210070490837,0.007792957127094269
4500,0.4105320870876312,0.000152746302774176,5.889621388632804e-05,0.052834756672382355,0.0004960257210768759,0.1051734909415245,0.684188961982727,0.0007607753504998982,0.007783463224768639,-0.0,-0.0,-0.0,-0.0,0.000152746302774176,5.889621388632804e-05,0.052834756672382355,0.3420944809913635,0.00760775338858366,0.007783463224768639
4600,0.4060661792755127,0.0001442471257178113,5.621276795864105e-05,0.052597783505916595,0.00046978218597359955,0.10472578555345535,0.6846093535423279,0.0005730860284529626,0.0052323853597044945,-0.0,-0.0,-0.0,-0.0,0.0001442471257178113,5.621276795864105e-05,0.052597783505916595,0.34230467677116394,0.005730860400944948,0.0052323853597044945
4700,0.4038838744163513,0.00014005544653628021,5.330645217327401e-05,0.05312912538647652,0.00045653097913600504,0.10580171644687653,0.6835182905197144,0.0004124043043702841,0.004678193014115095,-0.0,-0.0,-0.0,-0.0,0.00014005544653628021,5.330645217327401e-05,0.05312912538647652,0.3417591452598572,0.004124043043702841,0.004678193014115095
4800,0.40644970536231995,0.0001379802852170542,5.4204818297876045e-05,0.05328815057873726,0.0004490402352530509,0.10612726211547852,0.6831828951835632,0.00041218072874471545,0.007256119512021542,-0.0,-0.0,-0.0,-0.0,0.0001379802852170542,5.4204818297876045e-05,0.05328815057873726,0.3415914475917816,0.004121807403862476,0.007256119512021542
4900,0.4153977036476135,0.00013098087219987065,5.116414467920549e-05,0.053225111216306686,0.0004318731080275029,0.10601834952831268,0.6832652688026428,0.00146306655369699,0.005727153737097979,-0.0,-0.0,-0.0,-0.0,0.00013098087219987065,5.116414467920549e-05,0.053225111216306686,0.3416326344013214,0.014630666002631187,0.005727153737097979
5000,0.39739465713500977,0.00012584032083395869,4.937020639772527e-05,0.05306540057063103,0.00041500083170831203,0.1057158038020134,0.683542788028717,0.00010119609942194074,0.0013706997269764543,-0.0,-0.0,-0.0,-0.0,0.00012584032083395869,4.937020639772527e-05,0.05306540057063103,0.3417713940143585,0.001011961023323238,0.0013706997269764543
5100,0.4022861123085022,0.00012130702816648409,4.672658906201832e-05,0.05310976132750511,0.00039908962207846344,0.105820432305336,0.6834250688552856,0.0004625136498361826,0.002670642454177141,-0.0,-0.0,-0.0,-0.0,0.00012130702816648409,4.672658906201832e-05,0.05310976132750511,0.3417125344276428,0.004625136498361826,0.002670642454177141
5200,0.411479651927948,0.0001189595423056744,4.5210679672891274e-05,0.053428519517183304,0.00038744803168810904,0.10646959394216537,0.6827700734138489,0.0002844124101102352,0.013657811097800732,-0.0,-0.0,-0.0,-0.0,0.0001189595423056744,4.5210679672891274e-05,0.053428519517183304,0.34138503670692444,0.002844124101102352,0.013657811097800732
5300,0.4017045199871063,0.00011202982568647712,4.271681609679945e-05,0.0532495342195034,0.0003687620919663459,0.10613030940294266,0.6830850839614868,0.00010026412201113999,0.005755049176514149,-0.0,-0.0,-0.0,-0.0,0.00011202982568647712,4.271681609679945e-05,0.0532495342195034,0.3415425419807434,0.001002641161903739,0.005755049176514149
5400,0.4212424159049988,0.00010633075726218522,4.014358637505211e-05,0.0531744509935379,0.00035439603379927576,0.10599450767040253,0.6832097172737122,0.002411982510238886,0.0021968053188174963,-0.0,-0.0,-0.0,-0.0,0.00010633075726218522,4.014358637505211e-05,0.0531744509935379,0.3416048586368561,0.024119824171066284,0.0021968053188174963
5500,0.4134904742240906,9.896931442199275e-05,3.725535134435631e-05,0.05254371091723442,0.0003277503710705787,0.10475967079401016,0.6844208836555481,0.001016624504700303,0.008433851413428783,-0.0,-0.0,-0.0,-0.0,9.896931442199275e-05,3.725535134435631e-05,0.05254371091723442,0.34221044182777405,0.010166244581341743,0.008433851413428783
5600,0.4131091833114624,9.487635543337092e-05,3.578524774638936e-05,0.05287007987499237,0.00031880641472525895,0.10542135685682297,0.683745801448822,0.001590681029483676,0.0023287208750844,-0.0,-0.0,-0.0,-0.0,9.487635543337092e-05,3.578524774638936e-05,0.05287007987499237,0.341872900724411,0.015906810760498047,0.0023287208750844
5700,0.42344897985458374,8.89535658643581e-05,3.3462441933806986e-05,0.05252750962972641,0.0002985309693031013,0.10475648939609528,0.684394121170044,0.0020484067499637604,0.008117923513054848,-0.0,-0.0,-0.0,-0.0,8.89535658643581e-05,3.3462441933806986e-05,0.05252750962972641,0.342197060585022,0.020484067499637604,0.008117923513054848
5800,0.40310195088386536,9.051001688931137e-05,3.3789478038670495e-05,0.05318375304341316,0.00030349058215506375,0.10606401413679123,0.6830832362174988,0.0006826134049333632,0.0014261392643675208,-0.0,-0.0,-0.0,-0.0,9.051001688931137e-05,3.3789478038670495e-05,0.05318375304341316,0.3415416181087494,0.00682613393291831,0.0014261392643675208
5900,0.4017811119556427,8.679398888489231e-05,3.204120002919808e-05,0.053042907267808914,0.00029283587355166674,0.10579297691583633,0.6833385229110718,0.0004935653996653855,0.002014444675296545,-0.0,-0.0,-0.0,-0.0,8.679398888489231e-05,3.204120002919808e-05,0.053042907267808914,0.3416692614555359,0.004935653880238533,0.002014444675296545
6000,0.4052104353904724,8.093093492789194e-05,2.9415827157208696e-05,0.052425701171159744,0.00026798495673574507,0.10458341985940933,0.6845296025276184,0.00034673974732868373,0.006942180451005697,-0.0,-0.0,-0.0,-0.0,8.093093492789194e-05,2.9415827157208696e-05,0.052425701171159744,0.3422648012638092,0.0034673975314944983,0.006942180451005697
6100,0.40495237708091736,7.728984928689897e-05,2.8355274480418302e-05,0.05249105393886566,0.0002558665000833571,0.10472624003887177,0.6843699812889099,0.0006336866645142436,0.0038338154554367065,-0.0,-0.0,-0.0,-0.0,7.728984928689897e-05,2.8355274480418302e-05,0.05249105393886566,0.34218499064445496,0.00633686687797308,0.0038338154554367065
6200,0.4086654484272003,7.538543286500499e-05,2.803129973472096e-05,0.05305371806025505,0.00025376101257279515,0.10585367679595947,0.6832419633865356,0.001213057548739016,0.0017567668110132217,-0.0,-0.0,-0.0,-0.0,7.538543286500499e-05,2.803129973472096e-05,0.05305371806025505,0.3416209816932678,0.012130575254559517,0.0017567668110132217
6300,0.4094159007072449,7.618703239131719e-05,2.798543755488936e-05,0.053341709077358246,0.0002552922233007848,0.1064281240105629,0.6826720833778381,0.0005562960868701339,0.009071022272109985,-0.0,-0.0,-0.0,-0.0,7.618703239131719e-05,2.798543755488936e-05,0.053341709077358246,0.34133604168891907,0.005562961101531982,0.009071022272109985
6400,0.410045325756073,7.078135968185961e-05,2.5833751351456158e-05,0.0525953471660614,0.0002340673963772133,0.10495662689208984,0.6841181516647339,0.0009804037399590015,0.005490237846970558,-0.0,-0.0,-0.0,-0.0,7.078135968185961e-05,2.5833751351456158e-05,0.0525953471660614,0.34205907583236694,0.009804037399590015,0.005490237846970558
6500,0.40943747758865356,7.007420936133713e-05,2.6075178539031185e-05,0.05334291607141495,0.00023324850189965218,0.1064525842666626,0.6826270818710327,0.0004376061842776835,0.0103088254109025,-0.0,-0.0,-0.0,-0.0,7.007420936133713e-05,2.6075178539031185e-05,0.05334291607141495,0.34131354093551636,0.004376061726361513,0.0103088254109025
6600,0.4034268260002136,6.371344352373853e-05,2.349560963921249e-05,0.052820488810539246,0.000213431500014849,0.10542754828929901,0.6836216449737549,0.0005399389774538577,0.003308918559923768,-0.0,-0.0,-0.0,-0.0,6.371344352373853e-05,2.349560963921249e-05,0.052820488810539246,0.34181082248687744,0.005399389658123255,0.003308918559923768
6700,0.40236660838127136,6.494089757325128e-05,2.342528932786081e-05,0.053193215280771255,0.0002138165436917916,0.10617261379957199,0.6828755736351013,8.561101276427507e-05,0.006791137624531984,-0.0,-0.0,-0.0,-0.0,6.494089757325128e-05,2.342528932786081e-05,0.053193215280771255,0.34143778681755066,0.0008561101276427507,0.006791137624531984
6800,0.4105931520462036,5.9000783949159086e-05,2.130413668055553e-05,0.05221988260746002,0.00019227284064982086,0.10424749553203583,0.6847893595695496,0.00037544177030213177,0.012143868021667004,-0.0,-0.0,-0.0,-0.0,5.9000783949159086e-05,2.130413668055553e-05,0.05221988260746002,0.3423946797847748,0.003754417644813657,0.012143868021667004
6900,0.3973143696784973,5.7777055189944804e-05,2.0824272723984905e-05,0.05255363881587982,0.00019160968076903373,0.10491567105054855,0.6841067671775818,5.442120163934305e-05,0.002084525767713785,-0.0,-0.0,-0.0,-0.0,5.7777055189944804e-05,2.0824272723984905e-05,0.05255363881587982,0.3420533835887909,0.0005442120018415153,0.002084525767713785
7000,0.40680015087127686,5.4213574912864715e-05,1.994399463001173e-05,0.05223614722490311,0.0001811766705941409,0.10429111868143082,0.6847295761108398,0.00015019706916064024,0.01062309555709362,-0.0,-0.0,-0.0,-0.0,5.4213574912864715e-05,1.994399463001173e-05,0.05223614722490311,0.3423647880554199,0.0015019706916064024,0.01062309555709362
7100,0.40640851855278015,5.257326120045036e-05,1.964751754712779e-05,0.052498191595077515,0.0001775400887709111,0.10481884330511093,0.6841943264007568,0.0005764519446529448,0.005976425018161535,-0.0,-0.0,-0.0,-0.0,5.257326120045036e-05,1.964751754712779e-05,0.052498191595077515,0.3420971632003784,0.005764519330114126,0.005976425018161535
7200,0.39799484610557556,5.1241146138636395e-05,1.9467179299681447e-05,0.05304683744907379,0.00017544080037623644,0.10591823607683182,0.6830877661705017,5.259983299765736e-05,0.002807422773912549,-0.0,-0.0,-0.0,-0.0,5.1241146138636395e-05,1.9467179299681447e-05,0.05304683744907379,0.34154388308525085,0.0005259983008727431,0.002807422773912549
7300,0.3962680697441101,4.8691508709453046e-05,1.8547176296124235e-05,0.05295317992568016,0.00016691455675754696,0.10573944449424744,0.6832582950592041,3.88869593734853e-05,0.0012296480126678944,-0.0,-0.0,-0.0,-0.0,4.8691508709453046e-05,1.8547176296124235e-05,0.05295317992568016,0.34162914752960205,0.0003888696082867682,0.0012296480126678944
7400,0.3970012068748474,4.681072459788993e-05,1.737043567118235e-05,0.05275006592273712,0.00015789935423526913,0.10534223169088364,0.6836497187614441,0.00012417574180290103,0.001120333094149828,-0.0,-0.0,-0.0,-0.0,4.681072459788993e-05,1.737043567118235e-05,0.05275006592273712,0.34182485938072205,0.0012417574180290103,0.001120333094149828
7500,0.4066593647003174,4.63669202872552e-05,1.690279350441415e-05,0.05330261215567589,0.00015760905807837844,0.10644761472940445,0.682549774646759,0.00014623675087932497,0.010556221939623356,-0.0,-0.0,-0.0,-0.0,4.63669202872552e-05,1.690279350441415e-05,0.05330261215567589,0.3412748873233795,0.0014623674796894193,0.010556221939623356
7600,0.4000706076622009,4.4257652916712686e-05,1.6352634702343494e-05,0.0530967116355896,0.00015171989798545837,0.10604169964790344,0.6829383969306946,0.00012670617434196174,0.004177015740424395,-0.0,-0.0,-0.0,-0.0,4.4257652916712686e-05,1.6352634702343494e-05,0.0530967116355896,0.3414691984653473,0.0012670618016272783,0.004177015740424395
7700,0.4031483829021454,4.311434895498678e-05,1.5637415344826877e-05,0.05304696410894394,0.00014789988927077502,0.10594602674245834,0.6830347776412964,0.00024519721046090126,0.006073305383324623,-0.0,-0.0,-0.0,-0.0,4.311434895498678e-05,1.5637415344826877e-05,0.05304696410894394,0.3415173888206482,0.0024519721046090126,0.006073305383324623
7800,0.40904146432876587,4.081283259438351e-05,1.440260348317679e-05,0.05234135314822197,0.00013640600081998855,0.10454630106687546,0.6844300627708435,0.0005876404466107488,0.008553476072847843,-0.0,-0.0,-0.0,-0.0,4.081283259438351e-05,1.440260348317679e-05,0.05234135314822197,0.34221503138542175,0.005876404233276844,0.008553476072847843
7900,0.4005257189273834,3.895290137734264e-05,1.4069443750486244e-05,0.0525631308555603,0.00013346600462682545,0.10499279201030731,0.6839731335639954,0.00030978754512034357,0.002825117902830243,-0.0,-0.0,-0.0,-0.0,3.895290137734264e-05,1.4069443750486244e-05,0.0525631308555603,0.3419865667819977,0.0030978755094110966,0.002825117902830243
8000,0.41718828678131104,3.8067821151344106e-05,1.3971623957331758e-05,0.05329449102282524,0.00013189513992983848,0.10645708441734314,0.6825178861618042,0.0011368351988494396,0.011214453727006912,-0.0,-0.0,-0.0,-0.0,3.8067821151344106e-05,1.3971623957331758e-05,0.05329449102282524,0.3412589430809021,0.011368351988494396,0.011214453727006912
8100,0.4107246398925781,3.5311913961777464e-05,1.2779572898580227e-05,0.05296723172068596,0.00011947802704526111,0.10581498593091965,0.6831541061401367,0.000600852188654244,0.010123754851520061,-0.0,-0.0,-0.0,-0.0,3.5311913961777464e-05,1.2779572898580227e-05,0.05296723172068596,0.34157705307006836,0.006008521653711796,0.010123754851520061
