split,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,polygon_mask_iou,polygon_mask_iou_min,polygon_dice,polygon_dice_min,presence_acc,present_type_acc,decoded_vertex_mae,local_vertex_mae_grid,center_x_bin_acc,center_y_bin_acc,center_x_bin_abs_error,center_y_bin_abs_error,center_x_bin_within1_acc,center_y_bin_within1_acc,center_offset_mae,signed_area_flip_count,out_of_grid_vertex_count,zero_iou_count,pred_area_mean,target_area_mean,steps,lr,hidden_dim,latent_dim,max_components,max_vertices,lambda_presence,lambda_type,lambda_center_bin,lambda_center_offset,lambda_local_vertex,lambda_center_aux,lambda_box_aux,lambda_area_aux,lambda_edge_aux,center_y_bin_extra_loss_mode,lambda_center_y_bin_extra,center_y_bin_neighbor_smoothing,center_y_bin_distance_sigma,local_vertex_smoothl1_beta,center_offset_smoothl1_beta,presence_threshold,seed
train,0.40002864599227905,2.0111048115722951e-07,5.501966526821889e-08,0.05238765850663185,8.558608897146769e-07,0.10477446019649506,0.6840583682060242,8.276924927486107e-05,0.004783851560205221,-0.0,-0.0,-0.0,-0.0,2.0111048115722951e-07,5.501966526821889e-08,0.05238765850663185,0.3420291841030121,0.0008276925073005259,0.004783851560205221,0.9883150299366933,0.9078947368421053,0.9940184072841419,0.9517241379310345,1.0,1.0,8.669373528391588e-06,0.02255350723862648,1.0,1.0,0.0,0.0,1.0,1.0,0.001010455540381372,0,0,0,147.33333333333334,146.66666666666666,20000,0.001,128,64,3,4,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,neighbor_soft_ce,0.5,0.2,0.75,0.1,0.01,0.5,1
