sample_index,signal_normalization,conditioning_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
47,per_sample_zscore,concat,0.8571428571428571,6,7,5024.68408203125,6.13510274887085
48,per_sample_zscore,concat,1.0,7,7,204.41770935058594,2.0566000938415527
49,per_sample_zscore,concat,1.0,6,6,4.947011947631836,0.42495787143707275
50,per_sample_zscore,concat,0.0,0,3,15268.6640625,16.756376266479492
51,per_sample_zscore,concat,1.0,8,8,190.0526885986328,2.461611747741699
52,per_sample_zscore,concat,1.0,11,11,2115.714111328125,13.185700416564941
53,per_sample_zscore,concat,1.0,6,6,7.870819568634033,0.3459697365760803
54,per_sample_zscore,concat,1.0,5,5,11.68570327758789,0.4942062497138977
55,per_sample_zscore,concat,1.0,10,10,782.47021484375,5.336414813995361
56,per_sample_zscore,concat,0.6666666666666666,9,11,21423.650390625,28.6881046295166
57,per_sample_zscore,concat,1.0,14,14,731.6736450195312,4.883124828338623
58,per_sample_zscore,concat,1.0,11,11,271.5981140136719,2.526492118835449
59,per_sample_zscore,concat,1.0,6,6,30.777074813842773,1.0870245695114136
60,per_sample_zscore,concat,1.0,12,12,737.775390625,5.776451587677002
61,per_sample_zscore,concat,1.0,5,5,318.95703125,3.3135557174682617
62,per_sample_zscore,concat,1.0,4,4,804.77783203125,5.8844218254089355
63,per_sample_zscore,concat,1.0,4,4,197.78941345214844,1.9722399711608887
64,per_sample_zscore,concat,1.0,9,9,430.7057800292969,2.9898669719696045
65,per_sample_zscore,concat,0.8,4,5,5436.39208984375,8.585661888122559
66,per_sample_zscore,concat,1.0,8,8,405.2831726074219,4.027307033538818
67,per_sample_zscore,concat,1.0,4,4,92.51416778564453,1.2862504720687866
68,per_sample_zscore,concat,0.8666666666666667,13,15,11016.3623046875,16.269731521606445
69,per_sample_zscore,concat,1.0,16,16,586.2854614257812,4.462993621826172
70,per_sample_zscore,concat,0.875,7,8,5038.0556640625,6.151360034942627
71,per_sample_zscore,concat,1.0,9,9,198.03778076171875,2.365173816680908
72,per_sample_zscore,concat,1.0,4,4,88.50749969482422,0.7882230877876282
73,per_sample_zscore,concat,1.0,4,4,283.1454162597656,2.9992785453796387
74,per_sample_zscore,concat,1.0,3,3,106.51304626464844,1.7293188571929932
75,per_sample_zscore,concat,1.0,8,8,11.165766716003418,0.5883069038391113
76,per_sample_zscore,concat,1.0,9,9,285.413330078125,2.5912718772888184
77,per_sample_zscore,concat,1.0,10,10,83.72160339355469,1.619611382484436
78,per_sample_zscore,concat,1.0,6,6,185.8055419921875,2.5203871726989746
79,per_sample_zscore,concat,1.0,13,13,477.0013427734375,5.2470221519470215
80,per_sample_zscore,concat,1.0,6,6,158.73709106445312,1.7367264032363892
81,per_sample_zscore,concat,0.8823529411764706,15,17,11037.54296875,16.632204055786133
82,per_sample_zscore,concat,1.0,9,9,95.64328002929688,1.6249308586120605
83,per_sample_zscore,concat,1.0,9,9,390.9634094238281,3.7629196643829346
84,per_sample_zscore,concat,1.0,10,10,157.72909545898438,2.2729461193084717
85,per_sample_zscore,concat,1.0,6,6,36.97666931152344,0.9227407574653625
86,per_sample_zscore,concat,1.0,17,17,440.0254211425781,4.411098003387451
87,per_sample_zscore,concat,1.0,15,15,632.7009887695312,4.883432388305664
88,per_sample_zscore,concat,1.0,8,8,135.79627990722656,2.3307933807373047
89,per_sample_zscore,concat,1.0,5,5,41.571754455566406,1.0384395122528076
90,per_sample_zscore,concat,1.0,4,4,2.322227716445923,0.21252134442329407
91,per_sample_zscore,concat,1.0,3,3,46.084510803222656,0.9174690842628479
92,per_sample_zscore,concat,0.875,7,8,5180.1689453125,7.069814682006836
93,per_sample_zscore,concat,1.0,10,10,1303.9586181640625,9.145448684692383
94,per_sample_zscore,concat,1.0,9,9,177.98590087890625,2.0427727699279785
95,per_sample_zscore,concat,1.0,8,8,22.513477325439453,0.8058730363845825
96,per_sample_zscore,concat,1.0,6,6,1185.594970703125,7.247452259063721
97,per_sample_zscore,concat,0.0,0,5,25190.498046875,26.8261775970459
98,per_sample_zscore,concat,1.0,6,6,116.28515625,1.6388099193572998
99,per_sample_zscore,concat,1.0,10,10,72.45623016357422,1.3256710767745972
100,per_sample_zscore,concat,1.0,13,13,359.193603515625,3.6744067668914795
101,per_sample_zscore,concat,0.7647058823529411,13,17,20383.046875,23.535245895385742
102,per_sample_zscore,concat,1.0,14,14,310.3741149902344,2.9445934295654297
103,per_sample_zscore,concat,0.0,0,4,19970.091796875,20.258960723876953
104,per_sample_zscore,concat,0.875,7,8,6312.5849609375,13.040092468261719
105,per_sample_zscore,concat,0.9230769230769231,12,13,5934.69921875,11.595952033996582
106,per_sample_zscore,concat,0.0,0,4,20476.73046875,22.20026206970215
107,per_sample_zscore,concat,0.0,0,4,19962.55078125,20.236530303955078
108,per_sample_zscore,concat,1.0,8,8,410.4473876953125,3.214717388153076
109,per_sample_zscore,concat,1.0,8,8,138.9608154296875,2.198791742324829
110,per_sample_zscore,concat,1.0,5,5,253.81703186035156,2.2669713497161865
111,per_sample_zscore,concat,0.9285714285714286,14,13,5427.2705078125,8.214264869689941
112,per_sample_zscore,concat,1.0,7,7,1159.979736328125,7.676672458648682
113,per_sample_zscore,concat,1.0,9,9,899.7359619140625,5.035682201385498
114,per_sample_zscore,concat,1.0,9,9,442.96209716796875,3.5682735443115234
115,per_sample_zscore,concat,1.0,4,4,34.31205749511719,0.9085984826087952
116,per_sample_zscore,concat,1.0,8,8,363.16278076171875,3.6597330570220947
117,per_sample_zscore,concat,0.0,0,2,10021.240234375,11.096894264221191
118,per_sample_zscore,concat,0.8571428571428571,6,7,5225.736328125,7.830337047576904
119,per_sample_zscore,concat,1.0,11,11,507.863525390625,4.7397332191467285
120,per_sample_zscore,concat,1.0,4,4,10.459908485412598,0.44575950503349304
121,per_sample_zscore,concat,0.0,0,3,14972.6875,15.138117790222168
122,per_sample_zscore,concat,1.0,9,9,380.856689453125,3.0692479610443115
123,per_sample_zscore,concat,1.0,9,9,26.820079803466797,0.7404077053070068
124,per_sample_zscore,concat,1.0,4,4,33.443275451660156,0.7732159495353699
125,per_sample_zscore,concat,1.0,3,3,23.467697143554688,0.653005838394165
126,per_sample_zscore,concat,1.0,6,6,139.8167724609375,1.947739601135254
127,per_sample_zscore,concat,1.0,12,12,54.361663818359375,1.0501664876937866
128,per_sample_zscore,concat,1.0,9,9,1256.60400390625,7.130419731140137
129,per_sample_zscore,concat,1.0,5,5,17.840606689453125,0.6539210677146912
130,per_sample_zscore,concat,1.0,5,5,155.07113647460938,1.7003871202468872
131,per_sample_zscore,concat,1.0,6,6,69.98802185058594,1.3649853467941284
132,per_sample_zscore,concat,0.9230769230769231,13,12,5418.03369140625,8.777721405029297
133,per_sample_zscore,concat,1.0,11,11,904.53466796875,5.342276573181152
134,per_sample_zscore,concat,1.0,6,6,231.76353454589844,2.4300169944763184
135,per_sample_zscore,concat,1.0,5,5,1042.507080078125,6.8936333656311035
136,per_sample_zscore,concat,1.0,5,5,566.8738403320312,4.642627716064453
137,per_sample_zscore,concat,1.0,9,9,624.0681762695312,4.072701930999756
138,per_sample_zscore,concat,0.6,3,5,10287.712890625,13.058032989501953
139,per_sample_zscore,concat,1.0,3,3,19.309654235839844,0.500577986240387
140,per_sample_zscore,concat,1.0,11,11,998.8710327148438,6.77090311050415
141,per_sample_zscore,concat,0.8888888888888888,16,18,10836.775390625,16.054838180541992
142,per_sample_zscore,concat,1.0,13,13,2338.6943359375,14.557311058044434
143,per_sample_zscore,concat,1.0,4,4,35.79844665527344,0.8958393931388855
144,per_sample_zscore,concat,1.0,12,12,324.2709045410156,3.3311562538146973
145,per_sample_zscore,concat,1.0,4,4,58.985015869140625,1.15888512134552
146,per_sample_zscore,concat,1.0,14,14,1393.43310546875,9.886499404907227
147,per_sample_zscore,concat,0.0,0,6,29943.017578125,30.12118911743164
148,per_sample_zscore,concat,1.0,6,6,85.76361083984375,1.669490098953247
149,per_sample_zscore,concat,1.0,15,15,2124.54931640625,10.229774475097656
150,per_sample_zscore,concat,0.0,0,6,29940.029296875,29.976598739624023
151,per_sample_zscore,concat,1.0,6,6,230.2425537109375,2.201143264770508
152,per_sample_zscore,concat,1.0,10,10,361.9336242675781,3.6454873085021973
153,per_sample_zscore,concat,1.0,10,10,476.2611999511719,3.2556040287017822
154,per_sample_zscore,concat,1.0,15,15,996.022705078125,7.439809799194336
155,per_sample_zscore,concat,0.0,0,4,19991.43359375,20.37750244140625
156,per_sample_zscore,concat,1.0,11,11,550.9896850585938,4.277848720550537
157,per_sample_zscore,concat,1.0,6,6,25.0853271484375,0.5996557474136353
158,per_sample_zscore,concat,1.0,6,6,71.56622314453125,1.1033637523651123
159,per_sample_zscore,concat,1.0,8,8,308.41717529296875,3.4423868656158447
160,per_sample_zscore,concat,1.0,3,3,334.6113586425781,3.4092791080474854
161,per_sample_zscore,concat,1.0,2,2,0.849257230758667,0.14565765857696533
162,per_sample_zscore,concat,1.0,4,4,67.50291442871094,1.2119280099868774
163,per_sample_zscore,concat,0.7142857142857143,6,6,10564.59375,14.185100555419922
164,per_sample_zscore,concat,1.0,5,5,563.2056884765625,3.7670857906341553
165,per_sample_zscore,concat,1.0,7,7,252.50234985351562,2.5013675689697266
166,per_sample_zscore,concat,1.0,7,7,571.4940795898438,3.7292139530181885
167,per_sample_zscore,concat,1.0,17,17,345.9934387207031,3.724687099456787
168,per_sample_zscore,concat,1.0,11,11,180.51544189453125,2.244642972946167
169,per_sample_zscore,concat,1.0,8,8,30.663990020751953,1.0016958713531494
170,per_sample_zscore,concat,1.0,12,12,121.6606216430664,2.0253491401672363
171,per_sample_zscore,concat,0.0,0,5,24961.91796875,25.360671997070312
172,per_sample_zscore,concat,1.0,7,7,1259.3414306640625,8.577272415161133
173,per_sample_zscore,concat,1.0,6,6,461.5223693847656,3.710836410522461
174,per_sample_zscore,concat,1.0,4,4,91.94803619384766,1.396152138710022
175,per_sample_zscore,concat,0.9090909090909091,10,11,6447.68359375,12.896173477172852
176,per_sample_zscore,concat,1.0,6,6,10.582069396972656,0.532005250453949
177,per_sample_zscore,concat,1.0,4,4,117.3963394165039,2.0132884979248047
178,per_sample_zscore,concat,0.25,1,4,14972.19140625,15.188638687133789
179,per_sample_zscore,concat,1.0,6,6,29.929580688476562,0.7739649415016174
180,per_sample_zscore,concat,1.0,6,6,230.86480712890625,2.820117235183716
181,per_sample_zscore,concat,1.0,12,12,495.1673583984375,4.6352009773254395
182,per_sample_zscore,concat,1.0,6,6,107.10057830810547,1.6790611743927002
183,per_sample_zscore,concat,0.0,0,3,15021.5283203125,15.680848121643066
184,per_sample_zscore,concat,1.0,13,13,200.37783813476562,2.7914016246795654
185,per_sample_zscore,concat,1.0,6,6,13.300448417663574,0.662514865398407
186,per_sample_zscore,concat,1.0,4,4,5.618515491485596,0.4199526906013489
187,per_sample_zscore,concat,1.0,6,6,180.373046875,2.856682062149048
188,per_sample_zscore,concat,1.0,3,3,112.23930358886719,1.519008755683899
189,per_sample_zscore,concat,1.0,3,3,8.521295547485352,0.33846840262413025
190,per_sample_zscore,concat,0.8,5,4,5041.09375,5.829868316650391
191,per_sample_zscore,concat,1.0,5,5,7.934171676635742,0.4009382128715515
192,per_sample_zscore,concat,0.5714285714285714,4,7,15521.634765625,18.484092712402344
193,per_sample_zscore,concat,1.0,6,6,51.22846221923828,0.851545512676239
194,per_sample_zscore,concat,1.0,7,7,65.26564025878906,1.4636555910110474
195,per_sample_zscore,concat,1.0,14,14,115.95671081542969,1.8310234546661377
196,per_sample_zscore,concat,0.0,0,4,19960.509765625,20.049402236938477
197,per_sample_zscore,concat,1.0,10,10,1420.4078369140625,8.869241714477539
198,per_sample_zscore,concat,0.0,0,3,14970.0302734375,14.99609088897705
199,per_sample_zscore,concat,1.0,9,9,169.47012329101562,2.6541740894317627
200,per_sample_zscore,concat,1.0,6,6,11.813812255859375,0.620131254196167
201,per_sample_zscore,concat,1.0,4,4,165.33856201171875,2.058778762817383
202,per_sample_zscore,concat,0.0,0,2,9980.009765625,9.991317749023438
203,per_sample_zscore,concat,1.0,3,3,19.50287628173828,0.4986707270145416
204,per_sample_zscore,concat,1.0,15,15,853.1294555664062,6.266608715057373
205,per_sample_zscore,concat,0.9,9,10,5579.75439453125,9.088678359985352
206,per_sample_zscore,concat,1.0,6,6,131.2698516845703,1.758022665977478
207,per_sample_zscore,concat,0.0,0,6,30023.033203125,30.7381591796875
208,per_sample_zscore,concat,1.0,7,7,1340.4998779296875,8.53947639465332
209,per_sample_zscore,concat,1.0,7,7,902.8782958984375,7.437833786010742
210,per_sample_zscore,concat,0.0,0,3,14969.98046875,14.99035358428955
211,per_sample_zscore,concat,1.0,9,9,486.5605163574219,4.4432806968688965
212,per_sample_zscore,concat,1.0,6,6,511.1492614746094,4.403793811798096
213,per_sample_zscore,concat,1.0,4,4,155.91871643066406,1.937019944190979
214,per_sample_zscore,concat,1.0,6,6,459.19281005859375,3.487323045730591
215,per_sample_zscore,concat,0.0,0,4,20001.72265625,20.7657527923584
216,per_sample_zscore,concat,1.0,10,10,474.5628967285156,4.748049736022949
217,per_sample_zscore,concat,0.8181818181818182,9,11,10262.349609375,13.044659614562988
218,per_sample_zscore,concat,1.0,4,4,61.183937072753906,1.1820441484451294
219,per_sample_zscore,concat,0.7777777777777778,7,9,10634.4990234375,14.871609687805176
220,per_sample_zscore,concat,0.0,0,6,29941.619140625,30.0936279296875
221,per_sample_zscore,concat,1.0,4,4,99.74345397949219,1.5653704404830933
222,per_sample_zscore,concat,1.0,5,5,96.02360534667969,1.1820813417434692
223,per_sample_zscore,concat,1.0,7,7,160.399169921875,1.3615857362747192
224,per_sample_zscore,concat,1.0,12,12,502.8081359863281,4.1013336181640625
225,per_sample_zscore,concat,1.0,12,12,184.86866760253906,2.3123645782470703
226,per_sample_zscore,concat,1.0,12,12,1086.72607421875,7.1458330154418945
227,per_sample_zscore,concat,1.0,5,5,466.20355224609375,3.6001737117767334
228,per_sample_zscore,concat,1.0,7,7,110.35588836669922,1.9087653160095215
229,per_sample_zscore,concat,1.0,9,9,358.0718994140625,3.2948665618896484
230,per_sample_zscore,concat,1.0,8,8,242.76815795898438,2.281984329223633
231,per_sample_zscore,concat,1.0,6,6,639.9286499023438,4.306915760040283
232,per_sample_zscore,concat,1.0,8,8,378.4998779296875,3.1770267486572266
233,per_sample_zscore,concat,1.0,4,4,85.4814682006836,1.4769651889801025
234,per_sample_zscore,concat,1.0,4,4,38.93351364135742,0.7585942149162292
235,per_sample_zscore,concat,1.0,11,11,1331.7281494140625,7.795191764831543
236,per_sample_zscore,concat,1.0,6,6,67.98564147949219,1.2795994281768799
237,per_sample_zscore,concat,0.7142857142857143,5,7,10442.3662109375,13.819588661193848
238,per_sample_zscore,concat,1.0,4,4,5.656627178192139,0.2906794250011444
239,per_sample_zscore,concat,1.0,8,8,476.15020751953125,3.783457040786743
240,per_sample_zscore,concat,1.0,6,6,9.653200149536133,0.3984408676624298
241,per_sample_zscore,concat,1.0,6,6,55.1301155090332,1.5258843898773193
242,per_sample_zscore,concat,1.0,3,3,20.100109100341797,0.5876508951187134
243,per_sample_zscore,concat,0.75,3,4,5015.3955078125,5.546733379364014
244,per_sample_zscore,concat,1.0,6,6,148.51333618164062,1.730948805809021
245,per_sample_zscore,concat,0.0,0,5,24950.08984375,25.007976531982422
246,per_sample_zscore,concat,0.3333333333333333,2,6,19963.748046875,20.216873168945312
247,per_sample_zscore,concat,1.0,3,3,74.68213653564453,0.930389940738678
248,per_sample_zscore,concat,0.8571428571428571,6,7,4998.685546875,5.514657020568848
249,per_sample_zscore,concat,1.0,7,7,338.1060791015625,2.9713518619537354
250,per_sample_zscore,concat,1.0,15,15,982.43505859375,7.080683708190918
251,per_sample_zscore,concat,1.0,10,10,969.83544921875,7.604041576385498
252,per_sample_zscore,concat,1.0,5,5,132.2574462890625,1.7930302619934082
253,per_sample_zscore,concat,1.0,16,16,594.8466186523438,5.136685848236084
254,per_sample_zscore,concat,0.8125,15,14,15800.0947265625,21.463525772094727
255,per_sample_zscore,concat,0.0,0,3,15097.306640625,15.818683624267578
256,per_sample_zscore,concat,1.0,6,6,164.9808349609375,1.8917139768600464
257,per_sample_zscore,concat,1.0,5,5,277.118896484375,2.9065029621124268
258,per_sample_zscore,concat,1.0,10,10,1497.4161376953125,7.593680381774902
259,per_sample_zscore,concat,1.0,6,6,210.5177764892578,2.954353094100952
260,per_sample_zscore,concat,1.0,7,7,267.9119567871094,2.9086873531341553
261,per_sample_zscore,concat,1.0,6,6,0.7034478187561035,0.11963541805744171
262,per_sample_zscore,concat,1.0,5,5,82.54035186767578,1.35125732421875
263,per_sample_zscore,concat,1.0,12,12,254.12669372558594,2.794011116027832
264,per_sample_zscore,concat,0.6,4,4,10139.29296875,11.790607452392578
265,per_sample_zscore,concat,1.0,6,6,50.558685302734375,1.2465834617614746
266,per_sample_zscore,concat,1.0,4,4,43.661556243896484,0.7875308394432068
267,per_sample_zscore,concat,1.0,8,8,315.27496337890625,2.7030210494995117
268,per_sample_zscore,concat,1.0,4,4,244.65699768066406,3.198138952255249
269,per_sample_zscore,concat,0.0,0,4,19975.591796875,20.392467498779297
270,per_sample_zscore,concat,1.0,4,4,122.14886474609375,2.0556535720825195
271,per_sample_zscore,concat,1.0,6,6,72.83202362060547,1.5818297863006592
272,per_sample_zscore,concat,1.0,12,12,334.4490661621094,2.841811418533325
273,per_sample_zscore,concat,0.0,0,5,24983.626953125,25.38780975341797
274,per_sample_zscore,concat,1.0,4,4,3.7115471363067627,0.2737397849559784
275,per_sample_zscore,concat,1.0,9,9,80.11843872070312,1.4714354276657104
276,per_sample_zscore,concat,1.0,8,8,310.353271484375,3.01981258392334
277,per_sample_zscore,concat,1.0,4,4,577.360107421875,5.436892032623291
278,per_sample_zscore,concat,1.0,9,9,192.43478393554688,2.460761070251465
279,per_sample_zscore,concat,1.0,4,4,5.2829790115356445,0.32114043831825256
280,per_sample_zscore,concat,1.0,4,4,52.5063591003418,1.173072099685669
281,per_sample_zscore,concat,1.0,5,5,232.3956298828125,2.8370776176452637
282,per_sample_zscore,concat,1.0,8,8,461.5025329589844,3.633315086364746
283,per_sample_zscore,concat,1.0,9,9,237.35391235351562,2.208500862121582
284,per_sample_zscore,concat,1.0,14,14,1772.0592041015625,10.656329154968262
285,per_sample_zscore,concat,1.0,4,4,17.71338653564453,0.5383636951446533
286,per_sample_zscore,concat,0.0,0,6,29940.099609375,30.001474380493164
287,per_sample_zscore,concat,1.0,6,6,155.00636291503906,2.2834105491638184
288,per_sample_zscore,concat,1.0,4,4,152.06443786621094,1.7469967603683472
289,per_sample_zscore,concat,1.0,9,9,187.54388427734375,2.2122862339019775
290,per_sample_zscore,concat,1.0,15,15,999.7045288085938,6.576852798461914
291,per_sample_zscore,concat,0.0,0,3,14991.0263671875,15.332009315490723
292,per_sample_zscore,concat,1.0,2,2,64.43556213378906,1.414474368095398
293,per_sample_zscore,concat,1.0,6,6,150.30479431152344,1.352420687675476
294,per_sample_zscore,concat,1.0,3,3,132.08551025390625,1.8691771030426025
295,per_sample_zscore,concat,0.0,0,8,39920.0,39.966434478759766
296,per_sample_zscore,concat,1.0,7,7,497.0474853515625,4.562739849090576
297,per_sample_zscore,concat,0.0,0,5,25119.86328125,26.017606735229492
298,per_sample_zscore,concat,1.0,7,7,72.17630767822266,1.2574974298477173
299,per_sample_zscore,concat,1.0,5,5,58.674156188964844,0.9116354584693909
300,per_sample_zscore,concat,0.0,0,9,44910.41015625,45.006465911865234
301,per_sample_zscore,concat,1.0,4,4,35.6135139465332,0.5092548131942749
302,per_sample_zscore,concat,1.0,6,6,251.3547821044922,3.0047247409820557
303,per_sample_zscore,concat,1.0,5,5,56.69243621826172,1.0556663274765015
304,per_sample_zscore,concat,0.0,0,2,9980.0087890625,9.990644454956055
305,per_sample_zscore,concat,1.0,7,7,545.6824340820312,3.4496376514434814
306,per_sample_zscore,concat,0.0,0,4,20084.345703125,20.89812469482422
307,per_sample_zscore,concat,1.0,6,6,77.0119400024414,1.38031804561615
308,per_sample_zscore,concat,1.0,6,6,6.8624420166015625,0.32615169882774353
309,per_sample_zscore,concat,1.0,5,5,169.77239990234375,2.0672833919525146
310,per_sample_zscore,concat,0.9090909090909091,10,11,5963.48876953125,11.28204345703125
311,per_sample_zscore,concat,1.0,5,5,149.98748779296875,1.9098074436187744
312,per_sample_zscore,concat,1.0,8,8,159.2417449951172,1.979140043258667
313,per_sample_zscore,concat,1.0,11,11,635.1891479492188,4.950204849243164
314,per_sample_zscore,concat,1.0,8,8,424.17718505859375,3.912693738937378
315,per_sample_zscore,concat,1.0,4,4,99.64971923828125,1.2884989976882935
316,per_sample_zscore,concat,1.0,10,10,321.95037841796875,2.8140668869018555
317,per_sample_zscore,concat,1.0,8,8,614.920166015625,4.414445400238037
318,per_sample_zscore,concat,1.0,13,13,1052.0904541015625,6.497406482696533
319,per_sample_zscore,concat,1.0,11,11,628.7359619140625,6.117851734161377
320,per_sample_zscore,concat,0.9285714285714286,13,14,5249.9951171875,7.992605686187744
321,per_sample_zscore,concat,1.0,6,6,99.95918273925781,1.4531861543655396
322,per_sample_zscore,concat,1.0,4,4,4.892030239105225,0.3301854729652405
323,per_sample_zscore,concat,1.0,10,10,95.7952651977539,2.012333631515503
324,per_sample_zscore,concat,1.0,6,6,32.391326904296875,0.9199211597442627
325,per_sample_zscore,concat,1.0,13,13,485.02423095703125,4.686115264892578
326,per_sample_zscore,concat,1.0,4,4,67.25300598144531,1.0128235816955566
327,per_sample_zscore,concat,0.0,0,4,19972.19921875,20.62527084350586
328,per_sample_zscore,concat,1.0,6,6,534.5847778320312,4.618887424468994
329,per_sample_zscore,concat,1.0,3,3,1.2490108013153076,0.14054544270038605
330,per_sample_zscore,concat,0.0,0,9,45122.85546875,46.34671401977539
331,per_sample_zscore,concat,1.0,2,2,4.036320686340332,0.24823027849197388
332,per_sample_zscore,concat,1.0,4,4,39.19623947143555,0.5153791904449463
333,per_sample_zscore,concat,0.9166666666666666,11,12,5260.609375,7.392946720123291
334,per_sample_zscore,concat,0.75,6,8,10233.4599609375,12.841056823730469
335,per_sample_zscore,concat,1.0,8,8,296.1701354980469,2.975079298019409
336,per_sample_zscore,concat,1.0,4,4,5.818950653076172,0.40756016969680786
337,per_sample_zscore,concat,1.0,3,3,73.94932556152344,1.775610327720642
338,per_sample_zscore,concat,1.0,9,9,233.59219360351562,2.8255083560943604
339,per_sample_zscore,concat,1.0,5,5,117.57330322265625,1.5641562938690186
340,per_sample_zscore,concat,1.0,4,4,54.10835266113281,0.6928343176841736
341,per_sample_zscore,concat,1.0,9,9,100.6360092163086,1.4801993370056152
342,per_sample_zscore,concat,0.0,0,4,19987.98828125,20.774965286254883
343,per_sample_zscore,concat,1.0,4,4,199.97581481933594,2.064110279083252
344,per_sample_zscore,concat,1.0,2,2,3.687465190887451,0.2054164558649063
345,per_sample_zscore,concat,1.0,10,10,239.90992736816406,2.4920880794525146
346,per_sample_zscore,concat,1.0,9,9,464.7667236328125,3.4441306591033936
347,per_sample_zscore,concat,1.0,14,14,956.4072875976562,6.644620418548584
348,per_sample_zscore,concat,0.6,3,5,10106.5439453125,11.5916109085083
349,per_sample_zscore,concat,0.5555555555555556,6,8,20856.9765625,25.025239944458008
350,per_sample_zscore,concat,1.0,8,8,1024.081298828125,8.050132751464844
351,per_sample_zscore,concat,1.0,10,10,3945.931884765625,20.860837936401367
352,per_sample_zscore,concat,1.0,5,5,96.31607055664062,1.8624683618545532
353,per_sample_zscore,concat,1.0,12,12,128.52508544921875,1.972226619720459
354,per_sample_zscore,concat,1.0,12,12,196.62924194335938,2.5847668647766113
355,per_sample_zscore,concat,0.0,0,7,35133.80078125,36.32200622558594
356,per_sample_zscore,concat,1.0,5,5,118.36689758300781,1.9197920560836792
357,per_sample_zscore,concat,1.0,6,6,32.814491271972656,0.8670395612716675
358,per_sample_zscore,concat,1.0,9,9,398.1299743652344,4.053178310394287
359,per_sample_zscore,concat,0.9,9,10,5848.35986328125,11.076027870178223
