sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
799,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,287.5481872558594,3.729290008544922
800,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,14972.6826171875,15.2499361038208
801,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,160.26193237304688,1.9332172870635986
802,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,1568.47216796875,7.452571868896484
803,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,81.67640686035156,1.2310830354690552
804,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,678.9735107421875,5.349042892456055
805,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,2729.30712890625,17.37010955810547
806,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,131.9701385498047,1.8888781070709229
807,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,514.3817749023438,3.5638866424560547
808,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,620.6802368164062,4.071159362792969
809,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,180.287841796875,2.4175641536712646
810,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,443.8000183105469,3.8084161281585693
811,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,156.61080932617188,2.0554652214050293
812,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,9.73206901550293,0.45582160353660583
813,per_sample_zscore,concat,mlp,local_value_abs,0.9230769230769231,12,13,5197.1328125,7.430953025817871
814,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,87.23953247070312,1.3974322080612183
815,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,2700.78369140625,16.395326614379883
816,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,141.56808471679688,2.2361860275268555
817,per_sample_zscore,concat,mlp,local_value_abs,0.5,2,4,9981.6884765625,10.155815124511719
818,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,579.0300903320312,4.525732517242432
819,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,342.5857238769531,3.3758630752563477
820,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,604.3473510742188,5.821858882904053
821,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,244.6356201171875,2.6074023246765137
822,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,15.234319686889648,0.5512211322784424
823,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,248.0999755859375,2.8691797256469727
824,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,1.202678918838501,0.1395055651664734
825,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,554.5223388671875,4.6263041496276855
826,per_sample_zscore,concat,mlp,local_value_abs,1.0,16,16,744.4442138671875,5.521676063537598
827,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,492.2608947753906,5.1916303634643555
828,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,48.18977355957031,0.7682356834411621
829,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19978.76953125,20.296865463256836
830,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,591.9960327148438,4.15422248840332
831,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,518.3519897460938,4.0160136222839355
832,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,468.03326416015625,4.029910564422607
833,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,148.07264709472656,2.075166940689087
834,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,3.909649610519409,0.2911476194858551
835,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,55.95823287963867,1.265339970588684
836,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,358.77679443359375,3.3925764560699463
837,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,366.5677795410156,3.173088312149048
838,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,158.57662963867188,1.7821229696273804
839,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,173.42733764648438,1.9661816358566284
840,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,513.4481201171875,3.7601659297943115
841,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,55.372337341308594,0.9857757091522217
842,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,144.942138671875,1.9074982404708862
843,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,137.62318420410156,1.9663488864898682
844,per_sample_zscore,concat,mlp,local_value_abs,0.8181818181818182,9,11,10768.9833984375,15.850910186767578
845,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,216.55897521972656,3.3748364448547363
846,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,2586.5361328125,12.704730987548828
847,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,42.100257873535156,1.1030768156051636
848,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,331.04547119140625,3.511319398880005
849,per_sample_zscore,concat,mlp,local_value_abs,1.0,14,14,1594.87158203125,7.607119083404541
850,per_sample_zscore,concat,mlp,local_value_abs,1.0,2,2,4.244516372680664,0.21262790262699127
851,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,30158.705078125,31.301454544067383
852,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,24951.794921875,25.094751358032227
853,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,61.28451919555664,1.0733492374420166
854,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,118.52800750732422,1.4765793085098267
855,per_sample_zscore,concat,mlp,local_value_abs,0.5,2,4,10502.515625,13.22723388671875
856,per_sample_zscore,concat,mlp,local_value_abs,1.0,2,2,110.61843872070312,1.6213226318359375
857,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,92.75554656982422,1.5302420854568481
858,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,38.13865280151367,0.7962825894355774
859,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,78.24419403076172,1.4223588705062866
860,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,1.758904218673706,0.17241819202899933
861,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,24950.029296875,24.980628967285156
862,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,79.97054290771484,1.3213781118392944
863,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,20.58918571472168,0.6225593686103821
864,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,674.2413940429688,5.253959655761719
865,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,312.4327392578125,3.1868155002593994
866,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,83.78121185302734,1.677206039428711
867,per_sample_zscore,concat,mlp,local_value_abs,1.0,2,2,31.751745223999023,0.8592488765716553
868,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,45.39386749267578,1.0268818140029907
869,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,21.815649032592773,0.6013312935829163
870,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,83.34517669677734,1.6965153217315674
871,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,15003.19921875,15.585729598999023
872,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,272.1475524902344,2.865678548812866
873,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,27.75481414794922,0.9167917966842651
874,per_sample_zscore,concat,mlp,local_value_abs,1.0,2,2,411.9814453125,2.931443214416504
875,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,137.70028686523438,1.6892839670181274
876,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,0,24.530643463134766,0.41639676690101624
877,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,32.08426284790039,0.5299069285392761
878,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,487.3575744628906,4.949151039123535
879,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,156.29074096679688,2.025710105895996
880,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,480.86932373046875,3.7806029319763184
881,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,261.24139404296875,3.2942986488342285
882,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,33.62411117553711,0.8218766450881958
883,per_sample_zscore,concat,mlp,local_value_abs,1.0,14,14,235.8438262939453,2.46663498878479
884,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,12.19985294342041,0.5725840926170349
885,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,27.372039794921875,0.8486669659614563
886,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,65.54945373535156,1.2443188428878784
887,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,124.91963958740234,1.9435172080993652
888,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19969.3671875,20.426559448242188
889,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,4.770042896270752,0.3100205659866333
890,per_sample_zscore,concat,mlp,local_value_abs,0.8333333333333334,5,6,5067.5869140625,5.939653396606445
891,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,1371.3797607421875,7.19034481048584
892,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,1527.0831298828125,8.880589485168457
893,per_sample_zscore,concat,mlp,local_value_abs,0.8,4,5,5025.41943359375,5.595424175262451
894,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,1717.6368408203125,10.371623039245605
895,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,7.645863056182861,0.37896162271499634
896,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,54.20446014404297,0.9770775437355042
897,per_sample_zscore,concat,mlp,local_value_abs,0.9090909090909091,10,11,5093.05908203125,6.54691219329834
898,per_sample_zscore,concat,mlp,local_value_abs,1.0,16,16,617.855224609375,5.770963191986084
899,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,707.2506103515625,4.935994625091553
900,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,1.2404508590698242,0.17151549458503723
901,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,26.249366760253906,0.9554823040962219
902,per_sample_zscore,concat,mlp,local_value_abs,1.0,14,14,134.3201904296875,1.765137791633606
903,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,37.01224899291992,0.7748808264732361
904,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,89.08349609375,1.3260961771011353
905,per_sample_zscore,concat,mlp,local_value_abs,0.8888888888888888,9,8,5669.02001953125,9.801445007324219
906,per_sample_zscore,concat,mlp,local_value_abs,0.8181818181818182,9,11,11037.4599609375,15.523571014404297
907,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,787.5473022460938,4.879525661468506
908,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,63.64464569091797,1.102518081665039
909,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,17.10417366027832,0.40983378887176514
910,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,121.31007385253906,1.6244826316833496
911,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,29962.205078125,30.530540466308594
912,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,41.22922897338867,0.8469999432563782
913,per_sample_zscore,concat,mlp,local_value_abs,0.8888888888888888,9,8,5287.00244140625,7.851441383361816
914,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,383.79803466796875,2.9709410667419434
915,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,14985.671875,15.31728458404541
916,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,145.88706970214844,1.8143651485443115
917,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,216.91212463378906,2.6933956146240234
918,per_sample_zscore,concat,mlp,local_value_abs,1.0,15,15,549.6328735351562,4.227056980133057
919,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,270.8790283203125,3.5231547355651855
920,per_sample_zscore,concat,mlp,local_value_abs,1.0,3,3,0.6104658246040344,0.11182424426078796
921,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,3258.04150390625,14.268607139587402
922,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,1298.141357421875,8.19958209991455
923,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,8,39944.09375,40.31912612915039
924,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,25046.8046875,26.138023376464844
925,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,298.5328369140625,3.09602952003479
926,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,78.65530395507812,1.0769742727279663
927,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,20012.423828125,20.973939895629883
928,per_sample_zscore,concat,mlp,local_value_abs,0.8571428571428571,6,7,6345.27880859375,11.707515716552734
929,per_sample_zscore,concat,mlp,local_value_abs,1.0,16,16,75.03044128417969,1.861212134361267
930,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,2,10079.103515625,11.013049125671387
931,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,41.22239303588867,1.1126078367233276
932,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,184.4832305908203,1.8752329349517822
933,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,232.3932342529297,2.9826481342315674
934,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,166.0585479736328,3.1544454097747803
935,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,9,44979.9453125,45.59288787841797
936,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,20.29876708984375,0.45300596952438354
937,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,216.39822387695312,2.38175892829895
938,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,4,19961.234375,20.06989097595215
939,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,659.2501220703125,5.584583759307861
940,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,156.04640197753906,2.222377061843872
941,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,53.93016052246094,0.9322039484977722
942,per_sample_zscore,concat,mlp,local_value_abs,1.0,16,16,855.8761596679688,5.512477397918701
943,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,174.77230834960938,1.95083749294281
944,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,423.4174499511719,3.4263827800750732
945,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,29.820281982421875,0.847439169883728
946,per_sample_zscore,concat,mlp,local_value_abs,0.75,7,7,10309.34375,12.90005111694336
947,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,28.379472732543945,0.9247391819953918
948,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,13.244288444519043,0.5568565726280212
949,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,6.408392906188965,0.28900760412216187
950,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,106.93216705322266,2.108795642852783
951,per_sample_zscore,concat,mlp,local_value_abs,0.875,7,8,5489.96435546875,10.181525230407715
952,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,119.08771514892578,2.0929415225982666
953,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,48.50689697265625,0.8439275026321411
954,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,44.16147994995117,0.9351131916046143
955,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,404.42181396484375,4.047656536102295
956,per_sample_zscore,concat,mlp,local_value_abs,1.0,11,11,165.54617309570312,1.865999698638916
957,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,6,29950.25390625,30.205358505249023
958,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,2.077500820159912,0.1995174139738083
959,per_sample_zscore,concat,mlp,local_value_abs,1.0,7,7,61.6778678894043,1.285598874092102
960,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,25126.21484375,25.93793487548828
961,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,973.3123168945312,5.63527250289917
962,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,587.27734375,4.7265729904174805
963,per_sample_zscore,concat,mlp,local_value_abs,0.8,13,14,15150.91796875,17.022485733032227
964,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,129.46197509765625,2.0819616317749023
965,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,175.4213409423828,2.216245412826538
966,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,24968.99609375,25.479373931884766
967,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,16.485149383544922,0.6258728504180908
968,per_sample_zscore,concat,mlp,local_value_abs,0.875,7,8,5092.72998046875,6.44262170791626
969,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,43.64940643310547,1.142830491065979
970,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,38.71720504760742,0.9252303838729858
971,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,162.75482177734375,1.7583993673324585
972,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,289.989013671875,2.8596959114074707
973,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,24951.900390625,25.07970428466797
974,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,25.651981353759766,0.5922356247901917
975,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,42.99220275878906,0.9038994908332825
976,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,58.959163665771484,0.8827289938926697
977,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,353.4385070800781,3.1178393363952637
978,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,15.210588455200195,0.5091240406036377
979,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,84.24443054199219,1.5647428035736084
980,per_sample_zscore,concat,mlp,local_value_abs,1.0,10,10,146.33621215820312,1.8373628854751587
981,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,188.87042236328125,2.488978862762451
982,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,5,25058.21875,26.03486442565918
983,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,13.57518196105957,0.5142008662223816
984,per_sample_zscore,concat,mlp,local_value_abs,1.0,14,14,777.7888793945312,5.438757419586182
985,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,61.14150619506836,1.013088345527649
986,per_sample_zscore,concat,mlp,local_value_abs,1.0,5,5,92.02249908447266,1.597828984260559
987,per_sample_zscore,concat,mlp,local_value_abs,0.8,4,5,5059.42431640625,6.480879783630371
988,per_sample_zscore,concat,mlp,local_value_abs,0.0,0,3,14975.3076171875,15.160683631896973
989,per_sample_zscore,concat,mlp,local_value_abs,1.0,8,8,130.38153076171875,1.4288973808288574
990,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,219.5784912109375,2.2761220932006836
991,per_sample_zscore,concat,mlp,local_value_abs,1.0,6,6,5.194799900054932,0.3231370747089386
992,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,1379.502197265625,7.865502834320068
993,per_sample_zscore,concat,mlp,local_value_abs,0.7,7,10,15614.515625,18.635986328125
994,per_sample_zscore,concat,mlp,local_value_abs,0.3333333333333333,2,6,20016.04296875,20.985334396362305
995,per_sample_zscore,concat,mlp,local_value_abs,0.9230769230769231,13,12,5708.89501953125,10.193509101867676
996,per_sample_zscore,concat,mlp,local_value_abs,1.0,12,12,874.72216796875,6.15358829498291
997,per_sample_zscore,concat,mlp,local_value_abs,1.0,13,13,1128.72705078125,6.26544189453125
998,per_sample_zscore,concat,mlp,local_value_abs,1.0,9,9,502.0052490234375,3.398899555206299
999,per_sample_zscore,concat,mlp,local_value_abs,1.0,4,4,36.99653625488281,0.7540510892868042
