label,split,presence_acc,type_acc,continuous_mae,center_mae,axis_mae,rotation_mae,depth_mae,mask_iou,oracle_mask_iou,oracle_gap
s119_refined,train,1.0,1.0,0.0008696499862708151,0.0002997519331984222,1.2087244613212533e-05,0.25698521733283997,8.376217010663822e-06,0.6689501563994882,0.7229966941311134,0.054046537731625266
s119_refined,val,1.0,0.6166666666666667,0.021234214305877686,0.001919508446007967,0.0006275430787354708,7.278932094573975,0.0002760201459750533,0.3257646139342065,0.723288154081921,0.3975235401477145
s119_refined,test,1.0,0.6833333333333333,0.02402147278189659,0.0015234376769512892,0.0005717698950320482,7.859527587890625,0.00031985266832634807,0.3885091658167425,0.7165837877635877,0.32807462194684517
