label,split,mask_iou,oracle_mask_iou,oracle_gap,oracle_gap_fraction
s119_refined,train,0.6689501563994882,0.7229966941311134,0.054046537731625266,0.07475350602616182
s119_refined,val,0.3257646139342065,0.723288154081921,0.3975235401477145,0.5496060427704589
s119_refined,test,0.3885091658167425,0.7165837877635877,0.32807462194684517,0.45783148816518043
