sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,1.371039628982544,0.9278347492218018,242241.921875,287.53082275390625,53,4,0.07547169923782349,-0.5511420369148254,6.6247382164001465,0.0,2.777777671813965,1.0,1.0,0.0,three,5.0
1,1.1104838848114014,1.0197864770889282,341664.375,413.4229431152344,73,6,0.08219178020954132,-0.5082912445068359,6.544900894165039,-4.210525989532471,5.9259257316589355,1.0,1.0,0.0,three,5.0
2,1.048784613609314,1.013643503189087,325644.8125,343.65374755859375,70,4,0.05714285746216774,-0.6315789222717285,6.809523582458496,4.736842155456543,6.111110687255859,1.0,1.0,0.0,three,5.0
3,1.1547291278839111,0.8728088140487671,278109.21875,308.6380920410156,64,8,0.125,-0.4194079041481018,6.388889312744141,-3.75,3.472222328186035,1.0,1.0,0.0,three,5.0
4,0.9474003911018372,0.9933058619499207,322916.5625,363.5483703613281,73,7,0.09589041024446487,-1.1788030862808228,6.5905632972717285,1.6917294263839722,3.6507937908172607,1.0,1.0,0.0,three,5.0
5,1.075698971748352,0.77169269323349,298592.375,345.91363525390625,74,15,0.20270270109176636,-1.1095305681228638,6.471471309661865,3.526315450668335,5.185184955596924,1.0,1.0,0.0,three,5.0
6,1.5390498638153076,0.7990812063217163,221130.140625,260.1286315917969,53,9,0.16981132328510284,0.37239328026771545,6.897274971008301,3.2456140518188477,7.777777671813965,1.0,1.0,0.0,three,5.0
7,1.263360857963562,0.8756629228591919,206541.578125,248.11221313476562,47,5,0.10638298094272614,-0.8230683207511902,7.021276473999023,-3.0,7.111110687255859,1.0,1.0,0.0,three,5.0
8,1.162642478942871,0.9329352974891663,265891.46875,288.742431640625,60,5,0.0833333358168602,-0.47368425130844116,6.722222805023193,-2.3684210777282715,4.888888835906982,1.0,1.0,0.0,three,5.0
9,1.3055105209350586,0.8209184408187866,263292.96875,313.8320007324219,61,9,0.14754098653793335,-1.0742019414901733,6.775957107543945,-3.9473681449890137,5.55555534362793,1.0,1.0,0.0,three,5.0
