runner config | sample=7 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=7 | outer=1/20 | loss_phi=2.874261e+00 | loss_mu=1.763338e+00 | mu_mse=2.514559e+05 | mu_mae=4.972560e+02 | defect_area_pred=1612 | defect_area_label=96 | defect_iou=5.955335e-02
sample=7 | outer=2/20 | loss_phi=2.845488e+00 | loss_mu=1.041709e+00 | mu_mse=1.646046e+05 | mu_mae=3.985509e+02 | defect_area_pred=198 | defect_area_label=96 | defect_iou=0.000000e+00
sample=7 | outer=3/20 | loss_phi=2.837498e+00 | loss_mu=9.283441e-01 | mu_mse=1.518978e+05 | mu_mae=3.756347e+02 | defect_area_pred=346 | defect_area_label=96 | defect_iou=8.599509e-02
sample=7 | outer=4/20 | loss_phi=2.834437e+00 | loss_mu=9.231018e-01 | mu_mse=1.493864e+05 | mu_mae=3.733486e+02 | defect_area_pred=470 | defect_area_label=96 | defect_iou=1.411290e-01
sample=7 | outer=5/20 | loss_phi=2.832431e+00 | loss_mu=9.599990e-01 | mu_mse=1.422871e+05 | mu_mae=3.634253e+02 | defect_area_pred=467 | defect_area_label=96 | defect_iou=1.513292e-01
sample=7 | outer=6/20 | loss_phi=2.830776e+00 | loss_mu=1.024558e+00 | mu_mse=1.466932e+05 | mu_mae=3.693022e+02 | defect_area_pred=474 | defect_area_label=96 | defect_iou=1.515152e-01
sample=7 | outer=7/20 | loss_phi=2.828758e+00 | loss_mu=1.124213e+00 | mu_mse=1.592990e+05 | mu_mae=3.822863e+02 | defect_area_pred=621 | defect_area_label=96 | defect_iou=1.185647e-01
sample=7 | outer=8/20 | loss_phi=2.826280e+00 | loss_mu=1.112078e+00 | mu_mse=2.819865e+05 | mu_mae=4.822826e+02 | defect_area_pred=1311 | defect_area_label=96 | defect_iou=6.028636e-02
sample=7 | outer=9/20 | loss_phi=2.814382e+00 | loss_mu=1.058818e+00 | mu_mse=3.300220e+05 | mu_mae=4.923863e+02 | defect_area_pred=1267 | defect_area_label=96 | defect_iou=5.905206e-02
sample=7 | outer=10/20 | loss_phi=2.793961e+00 | loss_mu=1.086321e+00 | mu_mse=3.682117e+05 | mu_mae=5.097640e+02 | defect_area_pred=1322 | defect_area_label=96 | defect_iou=5.114900e-02
sample=7 | outer=11/20 | loss_phi=2.753132e+00 | loss_mu=1.181079e+00 | mu_mse=4.247336e+05 | mu_mae=5.515099e+02 | defect_area_pred=1489 | defect_area_label=96 | defect_iou=4.897419e-02
sample=7 | outer=12/20 | loss_phi=2.675545e+00 | loss_mu=1.176779e+00 | mu_mse=4.110384e+05 | mu_mae=5.261120e+02 | defect_area_pred=1438 | defect_area_label=96 | defect_iou=5.574673e-02
sample=7 | outer=13/20 | loss_phi=2.594630e+00 | loss_mu=1.167697e+00 | mu_mse=4.146689e+05 | mu_mae=5.210279e+02 | defect_area_pred=1448 | defect_area_label=96 | defect_iou=5.971174e-02
sample=7 | outer=14/20 | loss_phi=2.478862e+00 | loss_mu=1.083078e+00 | mu_mse=3.900204e+05 | mu_mae=4.870006e+02 | defect_area_pred=1366 | defect_area_label=96 | defect_iou=6.404658e-02
sample=7 | outer=15/20 | loss_phi=2.372783e+00 | loss_mu=1.059057e+00 | mu_mse=3.558011e+05 | mu_mae=4.457996e+02 | defect_area_pred=1266 | defect_area_label=96 | defect_iou=6.739812e-02
sample=7 | outer=16/20 | loss_phi=2.296951e+00 | loss_mu=1.118671e+00 | mu_mse=3.848171e+05 | mu_mae=4.758167e+02 | defect_area_pred=1373 | defect_area_label=96 | defect_iou=6.836364e-02
sample=7 | outer=17/20 | loss_phi=2.110416e+00 | loss_mu=1.060508e+00 | mu_mse=3.731523e+05 | mu_mae=4.738324e+02 | defect_area_pred=1314 | defect_area_label=96 | defect_iou=6.818182e-02
sample=7 | outer=18/20 | loss_phi=1.992162e+00 | loss_mu=1.069485e+00 | mu_mse=3.957757e+05 | mu_mae=4.973584e+02 | defect_area_pred=1382 | defect_area_label=96 | defect_iou=6.714801e-02
sample=7 | outer=19/20 | loss_phi=1.770214e+00 | loss_mu=1.077382e+00 | mu_mse=3.890044e+05 | mu_mae=4.821217e+02 | defect_area_pred=1363 | defect_area_label=96 | defect_iou=6.496350e-02
sample=7 | outer=20/20 | loss_phi=1.611602e+00 | loss_mu=1.088532e+00 | mu_mse=3.901952e+05 | mu_mae=4.822225e+02 | defect_area_pred=1357 | defect_area_label=96 | defect_iou=6.213450e-02
