step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,center_consistency_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,weighted_center_consistency_loss,local_shape_raw_abs_max,local_shape_effective_abs_max,local_shape_saturation_frac,joint_center_teacher_forcing_weight
1800,0.07541892677545547,0.0013101543299853802,0.00036121203447692096,0.0032113753259181976,0.003248101333156228,0.003174649318680167,-0.0,0.00501937884837389,0.020342398434877396,-0.0,-0.0,-0.0,-0.0,-0.0,0.0013101543299853802,0.00036121203447692096,0.0032113753259181976,-0.0,0.05019378662109375,0.020342398434877396,-0.0,17.714956283569336,17.714956283569336,0.0,0.0
1900,0.07207018882036209,0.0012096085119992495,0.0003370699123479426,0.0029925464186817408,0.003017094684764743,0.0029679981525987387,-0.0,0.004555332008749247,0.02197764627635479,-0.0,-0.0,-0.0,-0.0,-0.0,0.0012096085119992495,0.0003370699123479426,0.0029925464186817408,-0.0,0.04555331915616989,0.02197764627635479,-0.0,17.7180118560791,17.7180118560791,0.0,0.0
2000,0.06612873822450638,0.0011166492477059364,0.0003169279370922595,0.0027982795145362616,0.0028243910055607557,0.0027721680235117674,-0.0,0.004279573913663626,0.01910114474594593,-0.0,-0.0,-0.0,-0.0,-0.0,0.0011166492477059364,0.0003169279370922595,0.0027982795145362616,-0.0,0.04279574006795883,0.01910114474594593,-0.0,17.653676986694336,17.653676986694336,0.0,0.0
2100,0.06232500076293945,0.001011039363220334,0.00029530280153267086,0.0025679972022771835,0.0025773863308131695,0.002558607840910554,-0.0,0.0038284529000520706,0.02016613446176052,-0.0,-0.0,-0.0,-0.0,-0.0,0.001011039363220334,0.00029530280153267086,0.0025679972022771835,-0.0,0.038284529000520706,0.02016613446176052,-0.0,17.65167808532715,17.65167808532715,0.0,0.0
2200,0.07319977134466171,0.0009268368012271821,0.00027894944651052356,0.0023742152843624353,0.002390474546700716,0.0023579560220241547,-0.0,0.004826034884899855,0.02135941945016384,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009268368012271821,0.00027894944651052356,0.0023742152843624353,-0.0,0.04826034978032112,0.02135941945016384,-0.0,17.664443969726562,17.664443969726562,0.0,0.0
2300,0.057532332837581635,0.000851709395647049,0.0002592680393718183,0.002192495856434107,0.002206397010013461,0.002178594935685396,-0.0,0.0032886057160794735,0.021342800930142403,-0.0,-0.0,-0.0,-0.0,-0.0,0.000851709395647049,0.0002592680393718183,0.002192495856434107,-0.0,0.03288605809211731,0.021342800930142403,-0.0,17.64646339416504,17.64646339416504,0.0,0.0
2400,0.052054181694984436,0.0007920109783299267,0.00024877063697203994,0.0020384779199957848,0.0020530365873128176,0.002023919252678752,-0.0,0.0028874557465314865,0.020100368186831474,-0.0,-0.0,-0.0,-0.0,-0.0,0.0007920109783299267,0.00024877063697203994,0.0020384779199957848,-0.0,0.028874557465314865,0.020100368186831474,-0.0,17.64188003540039,17.64188003540039,0.0,0.0
2500,0.050633564591407776,0.0007457381580024958,0.00023346554371528327,0.0019246723968535662,0.0019350126385688782,0.001914332271553576,-0.0,0.002768042031675577,0.020049268379807472,-0.0,-0.0,-0.0,-0.0,-0.0,0.0007457381580024958,0.00023346554371528327,0.0019246723968535662,-0.0,0.027680419385433197,0.020049268379807472,-0.0,17.651851654052734,17.651851654052734,0.0,0.0
2600,0.05362648889422417,0.000700807140674442,0.0002198540314566344,0.0018019017297774553,0.0018140643369406462,0.0017897391226142645,-0.0,0.002914596349000931,0.02175796404480934,-0.0,-0.0,-0.0,-0.0,-0.0,0.000700807140674442,0.0002198540314566344,0.0018019017297774553,-0.0,0.029145963490009308,0.02175796404480934,-0.0,17.65534782409668,17.65534782409668,0.0,0.0
2700,0.05219621956348419,0.0006566653028130531,0.00020588359620887786,0.0016924124211072922,0.0017048385925590992,0.001679986366070807,-0.0,0.002843385562300682,0.021207405254244804,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006566653028130531,0.00020588359620887786,0.0016924124211072922,-0.0,0.02843385562300682,0.021207405254244804,-0.0,17.655223846435547,17.655223846435547,0.0,0.0
2800,0.04870837926864624,0.0006220952491275966,0.00019733264343813062,0.0015907445922493935,0.001614674343727529,0.0015668148407712579,-0.0,0.002496585715562105,0.021332349628210068,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006220952491275966,0.00019733264343813062,0.0015907445922493935,-0.0,0.024965856224298477,0.021332349628210068,-0.0,17.64825439453125,17.64825439453125,0.0,0.0
2900,0.05005344748497009,0.0005861901445314288,0.00018506933702155948,0.0014977980172261596,0.0015239862259477377,0.0014716098085045815,-0.0,0.002566466573625803,0.02211972326040268,-0.0,-0.0,-0.0,-0.0,-0.0,0.0005861901445314288,0.00018506933702155948,0.0014977980172261596,-0.0,0.025664664804935455,0.02211972326040268,-0.0,17.65424346923828,17.65424346923828,0.0,0.0
3000,0.04612676426768303,0.0005522232386283576,0.00017964265134651214,0.001425617141649127,0.0014488652814179659,0.00140236911829561,-0.0,0.002231643768027425,0.021652843803167343,-0.0,-0.0,-0.0,-0.0,-0.0,0.0005522232386283576,0.00017964265134651214,0.001425617141649127,-0.0,0.02231643721461296,0.021652843803167343,-0.0,17.63249969482422,17.63249969482422,0.0,0.0
3100,0.045431990176439285,0.0005241210456006229,0.00016829668311402202,0.001341507537290454,0.0013571847230196,0.0013258304679766297,-0.0,0.002111931797116995,0.022278746590018272,-0.0,-0.0,-0.0,-0.0,-0.0,0.0005241210456006229,0.00016829668311402202,0.001341507537290454,-0.0,0.021119318902492523,0.022278746590018272,-0.0,17.641178131103516,17.641178131103516,0.0,0.0
3200,0.048000987619161606,0.0004937943303957582,0.00015564636851195246,0.0012749976012855768,0.0012954175472259521,0.0012545777717605233,-0.0,0.002378050470724702,0.02229604497551918,-0.0,-0.0,-0.0,-0.0,-0.0,0.0004937943303957582,0.00015564636851195246,0.0012749976012855768,-0.0,0.02378050424158573,0.02229604497551918,-0.0,17.63829231262207,17.63829231262207,0.0,0.0
3300,0.04268395155668259,0.00046068563824519515,0.00014928131713531911,0.0012152575654909015,0.0012257229536771774,0.0012047921773046255,-0.0,0.0018809569301083684,0.022049155086278915,-0.0,-0.0,-0.0,-0.0,-0.0,0.00046068563824519515,0.00014928131713531911,0.0012152575654909015,-0.0,0.018809569999575615,0.022049155086278915,-0.0,17.65003204345703,17.65003204345703,0.0,0.0
3400,0.04271688312292099,0.0004331833333708346,0.0001428889954695478,0.0011437877546995878,0.0011606573825702071,0.0011269180104136467,-0.0,0.001835264847613871,0.022644372656941414,-0.0,-0.0,-0.0,-0.0,-0.0,0.0004331833333708346,0.0001428889954695478,0.0011437877546995878,-0.0,0.018352648243308067,0.022644372656941414,-0.0,17.6311092376709,17.6311092376709,0.0,0.0
3500,0.033202797174453735,0.0004108895955141634,0.0001346025528619066,0.0010739159770309925,0.0010905530070886016,0.0010572789469733834,-0.0,0.0007968342397361994,0.023615045472979546,-0.0,-0.0,-0.0,-0.0,-0.0,0.0004108895955141634,0.0001346025528619066,0.0010739159770309925,-0.0,0.007968341931700706,0.023615045472979546,-0.0,17.655441284179688,17.655441284179688,0.0,0.0
3600,0.03356150537729263,0.0003529715759214014,0.00011752505088225007,0.0009062351891770959,0.0009192253928631544,0.0008932449272833765,-0.0,0.0011204855982214212,0.02097991853952408,-0.0,-0.0,-0.0,-0.0,-0.0,0.0003529715759214014,0.00011752505088225007,0.0009062351891770959,-0.0,0.011204855516552925,0.02097991853952408,-0.0,17.668399810791016,17.668399810791016,0.0,0.0
3700,0.030170507729053497,0.00030933466041460633,0.00010318208660464734,0.0007907027611508965,0.0007985485717654228,0.0007828568923287094,-0.0,0.0007421234622597694,0.021546052768826485,-0.0,-0.0,-0.0,-0.0,-0.0,0.00030933466041460633,0.00010318208660464734,0.0007907027611508965,-0.0,0.007421234622597694,0.021546052768826485,-0.0,17.664649963378906,17.664649963378906,0.0,0.0
3800,0.030826738104224205,0.0002774746681097895,9.244096145266667e-05,0.0007016093004494905,0.0007073667366057634,0.0006958519225008786,-0.0,0.0007498566992580891,0.022256646305322647,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002774746681097895,9.244096145266667e-05,0.0007016093004494905,-0.0,0.007498566992580891,0.022256646305322647,-0.0,17.660829544067383,17.660829544067383,0.0,0.0
3900,0.02980220317840576,0.00024989675148390234,8.336831524502486e-05,0.0006345101865008473,0.000636140292044729,0.0006328801391646266,-0.0,0.0005242087063379586,0.02359234169125557,-0.0,-0.0,-0.0,-0.0,-0.0,0.00024989675148390234,8.336831524502486e-05,0.0006345101865008473,-0.0,0.005242086946964264,0.02359234169125557,-0.0,17.66591453552246,17.66591453552246,0.0,0.0
4000,0.010832535102963448,0.00023551139747723937,7.81795461080037e-05,0.0006001268047839403,0.0006002476438879967,0.0006000060238875449,-0.0,0.000967965112067759,0.00023906640126369894,-0.0,-0.0,-0.0,-0.0,-0.0,0.00023551139747723937,7.81795461080037e-05,0.0006001268047839403,-0.0,0.009679650887846947,0.00023906640126369894,-0.0,17.488744735717773,17.488744735717773,0.0,0.0
4100,0.00636126846075058,0.0002154400572180748,7.18598603270948e-05,0.0005467438604682684,0.0005486226873472333,0.0005448650917969644,-0.0,0.0005383043317124248,0.00014418139471672475,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002154400572180748,7.18598603270948e-05,0.0005467438604682684,-0.0,0.005383043549954891,0.00014418139471672475,-0.0,17.481706619262695,17.481706619262695,0.0,0.0
4200,0.006408390123397112,0.00019739640993066132,6.575703446287662e-05,0.000498163397423923,0.0005013684276491404,0.0004949584254063666,-0.0,0.0005504514556378126,0.00014255914720706642,-0.0,-0.0,-0.0,-0.0,-0.0,0.00019739640993066132,6.575703446287662e-05,0.000498163397423923,-0.0,0.005504514556378126,0.00014255914720706642,-0.0,17.477827072143555,17.477827072143555,0.0,0.0
4300,0.007460379973053932,0.00018227427790407091,6.09804701525718e-05,0.0004611669573932886,0.00046551093691959977,0.000456822948763147,-0.0,0.0006548754754476249,0.000207203280297108,-0.0,-0.0,-0.0,-0.0,-0.0,0.00018227427790407091,6.09804701525718e-05,0.0004611669573932886,-0.0,0.006548754870891571,0.000207203280297108,-0.0,17.48294448852539,17.48294448852539,0.0,0.0
4400,0.0007317002746276557,0.0001651156781008467,5.5403055739589036e-05,0.0004151914909016341,0.0004188509192317724,0.00041153206257149577,-0.0,9.103145202971064e-06,4.95868061989313e-06,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001651156781008467,5.5403055739589036e-05,0.0004151914909016341,-0.0,9.103145566768944e-05,4.95868061989313e-06,-0.0,17.469745635986328,17.469745635986328,0.0,0.0
4500,0.000833618629258126,0.00015646916290279478,5.294892980600707e-05,0.00039542175363749266,0.0003987238451372832,0.00039211963303387165,-0.0,2.0753177523147315e-05,2.1246945834718645e-05,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015646916290279478,5.294892980600707e-05,0.00039542175363749266,-0.0,0.00020753177523147315,2.1246945834718645e-05,-0.0,17.472200393676758,17.472200393676758,0.0,0.0
4600,0.013327975757420063,0.0001449935371056199,4.843818169320002e-05,0.00036673247814178467,0.00036883255233988166,0.00036463243304751813,-0.0,0.0009518542792648077,0.003249267814680934,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001449935371056199,4.843818169320002e-05,0.00036673247814178467,-0.0,0.009518543258309364,0.003249267814680934,-0.0,17.521982192993164,17.521982192993164,0.0,0.0
4700,0.00891674030572176,0.0001415548613294959,4.707205152953975e-05,0.000359153316821903,0.00035975209902971983,0.0003585545637179166,-0.0,0.0005648492369800806,0.0027204675134271383,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001415548613294959,4.707205152953975e-05,0.000359153316821903,-0.0,0.005648492369800806,0.0027204675134271383,-0.0,17.523967742919922,17.523967742919922,0.0,0.0
4800,0.011601148173213005,0.00014019254012964666,4.6980367187643424e-05,0.00035675562685355544,0.0003568458487279713,0.00035666543408297,-0.0,0.000574943725951016,0.0053077819757163525,-0.0,-0.0,-0.0,-0.0,-0.0,0.00014019254012964666,4.6980367187643424e-05,0.00035675562685355544,-0.0,0.005749437026679516,0.0053077819757163525,-0.0,17.417922973632812,17.417922973632812,0.0,0.0
4900,0.016214575618505478,0.0001323028700426221,4.566912684822455e-05,0.0003378388937562704,0.0003373744839336723,0.0003383033035788685,-0.0,0.0014018660876899958,0.0016801032470539212,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001323028700426221,4.566912684822455e-05,0.0003378388937562704,-0.0,0.01401866041123867,0.0016801032470539212,-0.0,17.510101318359375,17.510101318359375,0.0,0.0
5000,0.007145910058170557,0.00013084303645882756,4.538497159956023e-05,0.00034098938340321183,0.00034081985359080136,0.0003411589132156223,-0.0,0.0003544938808772713,0.003083753865212202,-0.0,-0.0,-0.0,-0.0,-0.0,0.00013084303645882756,4.538497159956023e-05,0.00034098938340321183,-0.0,0.003544938750565052,0.003083753865212202,-0.0,17.416858673095703,17.416858673095703,0.0,0.0
5100,0.01212795078754425,0.00012208517000544816,4.16992224927526e-05,0.0003177817561663687,0.0003191150608472526,0.0003164484223816544,-0.0,0.000669867848046124,0.004947706125676632,-0.0,-0.0,-0.0,-0.0,-0.0,0.00012208517000544816,4.16992224927526e-05,0.0003177817561663687,-0.0,0.006698678247630596,0.004947706125676632,-0.0,17.565170288085938,17.565170288085938,0.0,0.0
5200,0.008041195571422577,0.00012079945008736104,4.1598326788516715e-05,0.0003123516798950732,0.00031459573074243963,0.00031010759994387627,-0.0,0.0002908719179686159,0.00465772720053792,-0.0,-0.0,-0.0,-0.0,-0.0,0.00012079945008736104,4.1598326788516715e-05,0.0003123516798950732,-0.0,0.00290871923789382,0.00465772720053792,-0.0,17.559083938598633,17.559083938598633,0.0,0.0
5300,0.014379835687577724,0.00011200933658983558,3.9633076085010543e-05,0.0002916273078881204,0.0002935012162197381,0.00028975342866033316,-0.0,0.0005485195433720946,0.008451370522379875,-0.0,-0.0,-0.0,-0.0,-0.0,0.00011200933658983558,3.9633076085010543e-05,0.0002916273078881204,-0.0,0.00548519566655159,0.008451370522379875,-0.0,17.57415771484375,17.57415771484375,0.0,0.0
5400,0.0037577091716229916,0.00011591897782636806,3.9272526919376105e-05,0.0003024493344128132,0.0003059519804082811,0.00029894665931351483,-0.0,4.645942317438312e-05,0.0028354739770293236,-0.0,-0.0,-0.0,-0.0,-0.0,0.00011591897782636806,3.9272526919376105e-05,0.0003024493344128132,-0.0,0.0004645942244678736,0.0028354739770293236,-0.0,17.416379928588867,17.416379928588867,0.0,0.0
5500,0.011722786352038383,0.00010815724090207368,3.632321750046685e-05,0.00028286810265854,0.0002835462219081819,0.00028218995430506766,-0.0,0.0004520258225966245,0.006775178946554661,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010815724090207368,3.632321750046685e-05,0.00028286810265854,-0.0,0.004520258400589228,0.006775178946554661,-0.0,17.56250762939453,17.56250762939453,0.0,0.0
5600,0.021390242502093315,0.0001071234728442505,3.564775033737533e-05,0.00028041639598086476,0.00028229973395355046,0.00027853305800817907,-0.0,0.0014608558267354965,0.006358496844768524,-0.0,-0.0,-0.0,-0.0,-0.0,0.0001071234728442505,3.564775033737533e-05,0.00028041639598086476,-0.0,0.014608558267354965,0.006358496844768524,-0.0,17.4073486328125,17.4073486328125,0.0,0.0
5700,0.011166977696120739,0.00010512721928535029,3.4996734029846266e-05,0.00027689902344718575,0.0002795036125462502,0.00027429440524429083,-0.0,0.0001239679695572704,0.009510274976491928,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010512721928535029,3.4996734029846266e-05,0.00027689902344718575,-0.0,0.001239679753780365,0.009510274976491928,-0.0,17.377410888671875,17.377410888671875,0.0,0.0
5800,0.0015477061970159411,0.00010001377086155117,3.40736260113772e-05,0.00026216357946395874,0.00026425925898365676,0.00026006787084043026,-0.0,5.066835365141742e-05,0.0006447716732509434,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010001377086155117,3.40736260113772e-05,0.00026216357946395874,-0.0,0.0005066835437901318,0.0006447716732509434,-0.0,17.44916343688965,17.44916343688965,0.0,0.0
5900,0.010617505759000778,9.64939099503681e-05,3.13597010972444e-05,0.0002517501125112176,0.00025309735792689025,0.0002504028961993754,-0.0,0.0006025352631695569,0.004212548956274986,-0.0,-0.0,-0.0,-0.0,-0.0,9.64939099503681e-05,3.13597010972444e-05,0.0002517501125112176,-0.0,0.006025352515280247,0.004212548956274986,-0.0,17.55373191833496,17.55373191833496,0.0,0.0
6000,0.011159319430589676,9.704379044706002e-05,3.133217614958994e-05,0.0002516278182156384,0.00025356505648232996,0.0002496906090527773,-0.0,0.00026536104269325733,0.008125705644488335,-0.0,-0.0,-0.0,-0.0,-0.0,9.704379044706002e-05,3.133217614958994e-05,0.0002516278182156384,-0.0,0.0026536104269325733,0.008125705644488335,-0.0,17.39053726196289,17.39053726196289,0.0,0.0
6100,0.01985413208603859,9.267394489143044e-05,2.9400593120954e-05,0.0002375596232013777,0.00023850974685046822,0.00023660949955228716,-0.0,0.0013045277446508408,0.006449221167713404,-0.0,-0.0,-0.0,-0.0,-0.0,9.267394489143044e-05,2.9400593120954e-05,0.0002375596232013777,-0.0,0.013045277446508408,0.006449221167713404,-0.0,17.44611167907715,17.44611167907715,0.0,0.0
6200,0.022605936974287033,9.206461254507303e-05,2.9073558835079893e-05,0.00023789569968357682,0.00024052627850323915,0.0002352651208639145,-0.0,0.0012495116097852588,0.009751787409186363,-0.0,-0.0,-0.0,-0.0,-0.0,9.206461254507303e-05,2.9073558835079893e-05,0.00023789569968357682,-0.0,0.012495116330683231,0.009751787409186363,-0.0,17.389497756958008,17.389497756958008,0.0,0.0
6300,0.022522810846567154,8.428002911387011e-05,2.6383911972516216e-05,0.0002158974966732785,0.0002185095800086856,0.00021328541333787143,-0.0,0.0018760064849629998,0.003436185186728835,-0.0,-0.0,-0.0,-0.0,-0.0,8.428002911387011e-05,2.6383911972516216e-05,0.0002158974966732785,-0.0,0.018760064616799355,0.003436185186728835,-0.0,17.548538208007812,17.548538208007812,0.0,0.0
6400,0.01799371838569641,8.32881050882861e-05,2.5818493668339215e-05,0.00021754596673417836,0.00021833248320035636,0.00021675945026800036,-0.0,0.0013216309016570449,0.0044507551938295364,-0.0,-0.0,-0.0,-0.0,-0.0,8.32881050882861e-05,2.5818493668339215e-05,0.00021754596673417836,-0.0,0.013216309249401093,0.0044507551938295364,-0.0,17.44257926940918,17.44257926940918,0.0,0.0
6500,0.015729252249002457,7.676083623664454e-05,2.403660437266808e-05,0.0002005067653954029,0.00020113434584345669,0.0001998791703954339,-0.0,0.000472679064841941,0.01070115715265274,-0.0,-0.0,-0.0,-0.0,-0.0,7.676083623664454e-05,2.403660437266808e-05,0.0002005067653954029,-0.0,0.004726790823042393,0.01070115715265274,-0.0,17.580806732177734,17.580806732177734,0.0,0.0
6600,0.00546079920604825,7.623383135069162e-05,2.4070213839877397e-05,0.00020065336138941348,0.00020254596893209964,0.00019876076839864254,-0.0,8.497243106830865e-05,0.004310117568820715,-0.0,-0.0,-0.0,-0.0,-0.0,7.623383135069162e-05,2.4070213839877397e-05,0.00020065336138941348,-0.0,0.0008497242815792561,0.004310117568820715,-0.0,17.40874671936035,17.40874671936035,0.0,0.0
6700,0.007483509369194508,7.426658703479916e-05,2.336112447665073e-05,0.0001945782860275358,0.00019406896899454296,0.0001950875885086134,-0.0,0.0004520915972534567,0.00267038750462234,-0.0,-0.0,-0.0,-0.0,-0.0,7.426658703479916e-05,2.336112447665073e-05,0.0001945782860275358,-0.0,0.004520915914326906,0.00267038750462234,-0.0,17.537500381469727,17.537500381469727,0.0,0.0
6800,0.002634229138493538,7.304350583581254e-05,2.3309145035455003e-05,0.000189989892533049,0.00019107715343125165,0.00018890264618676156,-0.0,0.00014143888256512582,0.0009334975620731711,-0.0,-0.0,-0.0,-0.0,-0.0,7.304350583581254e-05,2.3309145035455003e-05,0.000189989892533049,-0.0,0.0014143888838589191,0.0009334975620731711,-0.0,17.503942489624023,17.503942489624023,0.0,0.0
