runner config | sample=14 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=5.000000e+00
sample=14 | outer=1/30 | loss_phi=2.299814e+00 | loss_mu=2.069373e+00 | mu_mse=1.802619e+05 | mu_mae=4.229114e+02 | defect_area_pred=0 | defect_area_label=24 | defect_iou=0.000000e+00
sample=14 | outer=2/30 | loss_phi=2.283041e+00 | loss_mu=1.487156e+00 | mu_mse=1.688830e+05 | mu_mae=4.088860e+02 | defect_area_pred=0 | defect_area_label=24 | defect_iou=0.000000e+00
sample=14 | outer=3/30 | loss_phi=2.279758e+00 | loss_mu=1.299049e+00 | mu_mse=1.603644e+05 | mu_mae=3.976874e+02 | defect_area_pred=0 | defect_area_label=24 | defect_iou=0.000000e+00
sample=14 | outer=4/30 | loss_phi=2.278198e+00 | loss_mu=1.187032e+00 | mu_mse=1.489860e+05 | mu_mae=3.822103e+02 | defect_area_pred=6 | defect_area_label=24 | defect_iou=1.111111e-01
sample=14 | outer=5/30 | loss_phi=2.277012e+00 | loss_mu=1.120465e+00 | mu_mse=1.365145e+05 | mu_mae=3.645112e+02 | defect_area_pred=17 | defect_area_label=24 | defect_iou=2.812500e-01
sample=14 | outer=6/30 | loss_phi=2.275891e+00 | loss_mu=1.111922e+00 | mu_mse=1.269057e+05 | mu_mae=3.502977e+02 | defect_area_pred=22 | defect_area_label=24 | defect_iou=4.375000e-01
sample=14 | outer=7/30 | loss_phi=2.274589e+00 | loss_mu=1.173280e+00 | mu_mse=1.216887e+05 | mu_mae=3.425214e+02 | defect_area_pred=24 | defect_area_label=24 | defect_iou=4.545455e-01
sample=14 | outer=8/30 | loss_phi=2.272822e+00 | loss_mu=1.325107e+00 | mu_mse=1.201916e+05 | mu_mae=3.403706e+02 | defect_area_pred=25 | defect_area_label=24 | defect_iou=4.848485e-01
sample=14 | outer=9/30 | loss_phi=2.270082e+00 | loss_mu=1.617661e+00 | mu_mse=1.206794e+05 | mu_mae=3.410330e+02 | defect_area_pred=29 | defect_area_label=24 | defect_iou=6.060606e-01
sample=14 | outer=10/30 | loss_phi=2.265007e+00 | loss_mu=1.972429e+00 | mu_mse=1.228661e+05 | mu_mae=3.440728e+02 | defect_area_pred=29 | defect_area_label=24 | defect_iou=6.562500e-01
sample=14 | outer=11/30 | loss_phi=2.259966e+00 | loss_mu=2.175581e+00 | mu_mse=1.276727e+05 | mu_mae=3.508293e+02 | defect_area_pred=29 | defect_area_label=24 | defect_iou=6.562500e-01
sample=14 | outer=12/30 | loss_phi=2.256278e+00 | loss_mu=2.256248e+00 | mu_mse=1.287527e+05 | mu_mae=3.522831e+02 | defect_area_pred=29 | defect_area_label=24 | defect_iou=7.096774e-01
sample=14 | outer=13/30 | loss_phi=2.253165e+00 | loss_mu=2.174256e+00 | mu_mse=1.257775e+05 | mu_mae=3.475643e+02 | defect_area_pred=29 | defect_area_label=24 | defect_iou=7.096774e-01
sample=14 | outer=14/30 | loss_phi=2.250328e+00 | loss_mu=1.994685e+00 | mu_mse=1.210497e+05 | mu_mae=3.399004e+02 | defect_area_pred=28 | defect_area_label=24 | defect_iou=7.333333e-01
sample=14 | outer=15/30 | loss_phi=2.247663e+00 | loss_mu=1.754994e+00 | mu_mse=1.147491e+05 | mu_mae=3.295848e+02 | defect_area_pred=28 | defect_area_label=24 | defect_iou=7.333333e-01
sample=14 | outer=16/30 | loss_phi=2.245162e+00 | loss_mu=1.460581e+00 | mu_mse=1.063888e+05 | mu_mae=3.155884e+02 | defect_area_pred=27 | defect_area_label=24 | defect_iou=7.586207e-01
sample=14 | outer=17/30 | loss_phi=2.242597e+00 | loss_mu=1.153724e+00 | mu_mse=9.568948e+04 | mu_mae=2.965353e+02 | defect_area_pred=27 | defect_area_label=24 | defect_iou=8.214286e-01
sample=14 | outer=18/30 | loss_phi=2.239639e+00 | loss_mu=8.640316e-01 | mu_mse=8.377719e+04 | mu_mae=2.731636e+02 | defect_area_pred=26 | defect_area_label=24 | defect_iou=8.518519e-01
sample=14 | outer=19/30 | loss_phi=2.237000e+00 | loss_mu=6.420788e-01 | mu_mse=7.490859e+04 | mu_mae=2.539146e+02 | defect_area_pred=25 | defect_area_label=24 | defect_iou=8.846154e-01
sample=14 | outer=20/30 | loss_phi=2.233718e+00 | loss_mu=4.606580e-01 | mu_mse=6.429504e+04 | mu_mae=2.322337e+02 | defect_area_pred=24 | defect_area_label=24 | defect_iou=9.200000e-01
sample=14 | outer=21/30 | loss_phi=2.230477e+00 | loss_mu=3.605199e-01 | mu_mse=5.886656e+04 | mu_mae=2.226751e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=22/30 | loss_phi=2.224900e+00 | loss_mu=2.693131e-01 | mu_mse=5.945446e+04 | mu_mae=2.242060e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=23/30 | loss_phi=2.217984e+00 | loss_mu=2.080710e-01 | mu_mse=5.383657e+04 | mu_mae=2.109618e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=24/30 | loss_phi=2.213154e+00 | loss_mu=1.999645e-01 | mu_mse=5.065246e+04 | mu_mae=2.022883e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=25/30 | loss_phi=2.209067e+00 | loss_mu=1.778430e-01 | mu_mse=4.577021e+04 | mu_mae=1.902693e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=26/30 | loss_phi=2.207126e+00 | loss_mu=1.581528e-01 | mu_mse=4.389597e+04 | mu_mae=1.846134e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=27/30 | loss_phi=2.205200e+00 | loss_mu=1.409345e-01 | mu_mse=4.396422e+04 | mu_mae=1.833245e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=28/30 | loss_phi=2.203506e+00 | loss_mu=1.267669e-01 | mu_mse=4.254214e+04 | mu_mae=1.787398e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=29/30 | loss_phi=2.202690e+00 | loss_mu=1.127343e-01 | mu_mse=4.141627e+04 | mu_mae=1.743085e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=30/30 | loss_phi=2.201537e+00 | loss_mu=1.006552e-01 | mu_mse=3.954998e+04 | mu_mae=1.682119e+02 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
