split,sample_index,component_slot,matched_slot,presence_true,presence_prob,presence_pred,type_true,type_pred,type_correct,center_x_true,center_x_pred,center_y_true,center_y_pred,axis_x_true,axis_x_pred,axis_y_true,axis_y_pred,depth_true,depth_pred,rotation_true,rotation_pred,center_error,axis_error,depth_error,rotation_error,target_schema,type_vocab,run_label,center_x_bin_true_derived,center_x_bin_pred_derived,center_y_bin_true_derived,center_y_bin_pred_derived,x_bin_correct,y_bin_correct,both_bins_correct,center_x_grid_error,center_y_grid_error,center_grid_error,center_offset_x_abs_error,center_offset_y_abs_error,center_offset_mae,pred_mask_iou,pred_area,target_area,area_diff,hard_case_type,defect_type,rotation_angle,component_type_combination
train,10,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,3598.994873046875,1573.0706787109375,1128.787841796875,1598.393798828125,815.0,712.7996215820312,246.0,196.3165740966797,80.0,76.96311950683594,0.0,-0.070660650730133,2079.638916015625,113.636962890625,3.0368804931640625,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,19,8,4,6,False,False,False,89.59086992730035,15.49699658203125,90.92128946178633,0.19885874091254208,0.0628754272460934,0.13086708407931774,0.0,193,288,-95,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,11,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1609.045166015625,1573.070556640625,2340.9091796875,1598.393798828125,850.0,712.799560546875,264.0,196.31655883789065,85.0,76.96311950683594,0.0,-0.0706521123647689,743.3863525390625,152.98695373535156,8.036880493164062,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,8,8,9,6,True,False,False,1.5908771701388889,24.503007568359372,24.554597737807594,0.19885964626736113,0.06287594604492196,0.13086779615614155,0.0,193,333,-140,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,12,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2875.376953125,1573.0706787109375,1613.6363525390625,1598.393798828125,780.0,712.7996215820312,210.0,196.31658935546875,70.0,76.96311950683594,0.0,-0.0706638544797897,1302.3955078125,68.579345703125,6.9631195068359375,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,15,8,6,6,False,True,False,57.59087746853299,0.5030042724609375,57.59307407053121,0.1988596835666238,0.06287553405761719,0.1308676088121205,0.0,193,245,-52,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,13,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,885.4271240234375,1573.0706787109375,886.3636474609375,1598.393798828125,815.0,712.7996215820312,228.0,196.3165740966797,75.0,76.96311950683594,0.0,-0.0706617161631584,989.8690185546876,106.99886322021484,1.9631195068359373,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,4,8,3,6,False,False,False,30.409126085069445,23.496994995117188,38.429464256716,0.19885923936631877,0.06287562561035147,0.13086743248833513,0.0,193,288,-95,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,14,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2151.7587890625,1573.070556640625,2098.48486328125,1598.393798828125,850.0,712.799560546875,246.0,196.3165740966797,80.0,76.96311950683594,0.0,-0.0706548914313316,764.8340454101562,145.91917419433594,3.0368804931640625,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,11,8,8,6,False,False,False,25.59087961154514,16.503005126953123,30.45065348252543,0.19885995144314222,0.062875640869141,0.1308677961561416,0.0,193,296,-103,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
train,15,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,3494.974853515625,1573.070556640625,940.0,1598.393798828125,625.0,712.7996215820312,130.0,196.3165740966797,85.0,76.96311950683594,0.0,-0.070652537047863,2031.55078125,110.03028106689452,8.036880493164062,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,19,8,3,6,False,False,False,84.99087890625,21.726995361328125,87.7240663939379,0.37614013671875135,0.2841255798339843,0.33013285827636785,0.0,193,140,53,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,16,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1505.025146484375,1573.070556640625,1070.0,1598.393798828125,520.0,712.7996215820312,145.0,196.3165740966797,70.0,76.96311950683594,0.0,-0.0706617161631584,532.7571411132812,199.5121154785156,6.9631195068359375,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,8,8,4,6,True,False,False,3.0091192491319445,17.436995361328123,17.694733846160975,0.37613990614149306,0.17962442016601599,0.2778821631537545,0.0,193,115,78,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,17,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2771.356689453125,1573.070556640625,1200.0,1598.393798828125,555.0,712.7996215820312,160.0,196.3165740966797,75.0,76.96311950683594,0.0,-0.0706615075469017,1262.777587890625,161.92471313476562,1.9631195068359373,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,15,8,4,6,False,False,False,52.99087565104167,13.146995361328125,54.597402770598386,0.3761405436197911,0.35662557983398396,0.3663830617268875,0.0,193,144,49,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,18,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,781.4070434570312,1573.070556640625,1330.0,1598.393798828125,590.0,712.7996215820312,130.0,196.3165740966797,80.0,76.96311950683594,0.0,-0.0706546753644943,835.9224853515625,139.5623016357422,3.0368804931640625,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,4,8,5,6,False,False,False,35.009119805230036,8.856995361328124,36.11211481438795,0.376139975653755,0.10712442016601627,0.24163219790988563,0.0,193,130,63,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,19,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2047.7386474609373,1573.070556640625,1460.0,1598.393798828125,625.0,712.799560546875,145.0,196.3165740966797,85.0,76.96311950683594,0.0,-0.0706531777977943,494.431640625,101.69638061523438,8.036880493164062,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,11,8,6,6,False,True,False,20.99087779405381,4.566995361328125,21.481955152995127,0.37614027574327397,0.5708744201660155,0.4735073479546448,0.0277777777777777,193,140,53,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,20,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,3314.0703125,1573.0706787109375,1590.0,1598.393798828125,520.0,712.7996215820312,160.0,196.31658935546875,70.0,76.96311950683594,0.0,-0.0706595852971077,1741.0198974609375,196.190185546875,6.9631195068359375,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,18,8,6,6,False,True,False,76.99087269422743,0.27699536132812497,76.99137097525237,0.3761409132215708,0.03462442016601562,0.2053826666937932,0.0,193,138,55,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,21,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1324.12060546875,1573.070556640625,810.0,1598.393798828125,555.0,712.7996215820312,130.0,196.3165740966797,75.0,76.96311950683594,0.0,-0.0706642791628837,826.7653198242188,171.16836547851562,1.9631195068359373,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,7,8,3,6,False,False,False,11.009120062934027,26.016995361328124,28.250394195328774,0.3761400078667543,0.2521244201660157,0.314132214016385,0.0,193,96,97,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
train,22,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,3056.0,1573.070556640625,1778.0,1598.393798828125,450.0,712.7996215820312,120.0,196.31658935546875,80.0,76.96311950683594,0.0,-0.070657879114151,1493.7664794921875,273.6564636230469,3.0368804931640625,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,16,8,7,6,False,False,False,65.57843538411458,5.927004638671875,65.84573312991002,0.19730442301432172,0.2591244201660159,0.2282144215901688,0.0,193,80,113,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,23,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,3229.0,1573.070556640625,1927.0,1598.393798828125,480.0,712.7996215820312,130.0,196.31658935546875,85.0,76.96311950683594,0.0,-0.0706597939133644,1688.21923828125,242.06105041503903,8.036880493164062,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,17,8,7,6,False,False,False,73.22887982855903,10.844004638671874,74.02743597848757,0.15360997856987807,0.3555005798339841,0.2545552792019311,0.0,193,84,109,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,24,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1402.0,1573.070556640625,2076.0,1598.393798828125,420.0,712.7996215820312,110.0,196.3165740966797,70.0,76.96311950683594,0.0,-0.0706497654318809,507.3192443847656,305.2575378417969,6.9631195068359375,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,7,8,8,6,False,False,False,7.565120171440972,15.761004638671874,17.482571619432292,0.054359978569877676,0.029874420166015256,0.042117199367946466,0.0,193,76,117,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,25,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1575.0,1573.070556640625,1025.0,1598.393798828125,450.0,712.799560546875,120.0,196.3165740966797,75.0,76.96311950683594,0.0,-0.070656381547451,573.3970336914062,273.6564025878906,1.9631195068359373,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,8,8,4,6,True,False,False,0.08532427300347223,18.921995361328126,18.92218773518767,0.010665534125434029,0.36524942016601597,0.187957477145725,0.0,193,80,113,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,26,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1748.0,1573.070556640625,1174.0,1598.393798828125,480.0,712.799560546875,130.0,196.3165740966797,80.0,76.96311950683594,0.0,-0.0706497654318809,459.0320434570313,242.0609893798828,3.0368804931640625,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,9,8,4,6,False,False,False,7.735768717447916,14.004995361328124,15.999437887646804,0.033028910319010896,0.249375579833984,0.14120224507649745,0.0,193,84,109,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
train,27,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2100.0,1573.070556640625,2342.42431640625,1598.393798828125,810.0,712.7996215820312,180.0,196.3165740966797,85.0,76.96311950683594,0.0,-0.0706504061818122,911.7214965820312,98.56035614013672,8.036880493164062,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,11,8,9,6,False,False,False,23.30199093967014,24.553007080078125,33.85015418616045,0.08725113254123278,0.0691258850097657,0.07818850877549924,0.0,193,216,-23,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
train,28,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2330.0,1573.070556640625,1624.242431640625,1598.393798828125,720.0,712.7996215820312,200.0,196.3165740966797,70.0,76.96311950683594,0.0,-0.0706572383642196,757.3706665039062,8.087834358215332,6.9631195068359375,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,12,8,6,6,False,True,False,33.47310205078125,0.8530048828125,33.483968973706176,0.1841377563476569,0.1066256103515625,0.14538168334960969,0.0,193,186,7,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
train,29,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2560.0,1573.070556640625,887.8787841796875,1598.393798828125,750.0,712.799560546875,220.0,196.3165740966797,75.0,76.96311950683594,0.0,-0.0706531777977943,1216.08447265625,44.09962844848633,1.9631195068359373,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,14,8,3,6,False,False,False,43.64421316189236,23.446995483398435,49.54370736752756,0.544473354763455,0.06912556457519524,0.30679945966932515,0.0,193,231,-38,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
val,0,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2874.924560546875,1573.0706787109375,1310.0,1598.393798828125,840.0,712.7996215820312,220.0,196.31658935546875,80.0,76.96311950683594,0.0,-0.070658303797245,1333.41455078125,129.3863983154297,3.0368804931640625,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,15,8,5,6,False,False,False,57.57087166341146,9.516995361328124,58.352193316040264,0.19635895792643282,0.18962442016601627,0.19299168904622455,0.0,193,259,-66,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,1,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,875.9296264648438,1573.0704345703125,1405.0,1598.3936767578125,880.0,712.799560546875,240.0,196.31655883789065,85.0,76.96311950683594,0.0,-0.0706529691815376,723.4683227539062,172.8126983642578,8.036880493164062,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,4,8,5,6,False,False,False,30.829115736219617,6.381991333007812,31.48276021018187,0.14636053297254709,0.20225108337402276,0.17430580817328492,0.01,193,312,-119,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,2,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2151.306640625,1573.070556640625,1500.0,1598.393798828125,760.0,712.7996215820312,260.0,196.3165740966797,70.0,76.96311950683594,0.0,-0.0706510469317436,586.5477905273438,79.26824188232422,6.9631195068359375,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,11,8,6,6,False,True,False,25.570884602864584,3.246995361328125,25.77621225567293,0.19636057535807278,0.4058744201660156,0.3011174977620442,0.0652680652680652,193,264,-71,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,3,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,3418.09033203125,1573.0706787109375,1856.060546875,1598.3939208984375,780.0,712.7996215820312,228.0,196.31658935546875,75.0,76.96311950683594,0.0,-0.070662148296833,1862.9249267578125,74.29487609863281,1.9631195068359373,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,18,8,7,6,False,False,False,81.59086911349827,8.502998657226563,82.03274290709048,0.19885863918728341,0.06287483215332001,0.13086673567030171,0.0,193,280,-87,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
val,4,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1428.1407470703125,1573.070556640625,1128.787841796875,1598.393798828125,815.0,712.799560546875,246.0,196.3165740966797,80.0,76.96311950683594,0.0,-0.0706514716148376,491.4614868164063,113.63702392578124,3.0368804931640625,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,7,8,4,6,False,False,False,6.409118245442708,15.49699658203125,16.770023844573235,0.19886021931966064,0.0628754272460934,0.13086782328287702,0.0,193,288,-95,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
val,5,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2771.356689453125,1573.070556640625,810.0,1598.393798828125,625.0,712.799560546875,160.0,196.3165740966797,85.0,76.96311950683594,0.0,-0.0706536099314689,1434.3829345703125,95.01397705078124,8.036880493164062,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,15,8,3,6,False,False,False,52.99087565104167,26.016995361328124,59.03318515797305,0.3761405436197911,0.2521244201660157,0.31413248189290344,0.0,193,140,53,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
val,6,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,781.4070434570312,1573.070556640625,940.0,1598.393798828125,520.0,712.7996215820312,130.0,196.3165740966797,70.0,76.96311950683594,0.0,-0.070662148296833,1029.666748046875,203.88619995117188,6.9631195068359375,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,4,8,3,6,False,False,False,35.009119805230036,21.726995361328125,41.20316489018924,0.376139975653755,0.2841255798339843,0.3301327777438696,0.0,193,115,78,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
val,7,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1651.0,1573.070556640625,1613.0,1598.393798828125,450.0,712.799560546875,120.0,196.31655883789065,75.0,76.96311950683594,0.0,-0.070654459297657,79.28643798828125,273.6564025878906,1.9631195068359373,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,9,8,6,6,False,True,False,3.446213161892361,0.482004638671875,3.479757696866457,0.5692233547634553,0.060250579833984366,0.31473696729871986,0.3937823834196891,193,76,117,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
val,8,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,1824.0,1573.070556640625,1762.0,1598.393798828125,480.0,712.799560546875,130.0,196.3165740966797,80.0,76.96311950683594,0.0,-0.070652537047863,299.553955078125,242.0609893798828,3.0368804931640625,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,10,8,7,6,False,False,False,11.096657606336805,5.399004638671875,12.340383345774672,0.6129177992079002,0.3251244201660159,0.4690211096869581,0.0,193,84,109,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
val,9,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2560.0,1573.070556640625,1372.727294921875,1598.393798828125,810.0,712.799560546875,180.0,196.3165740966797,85.0,76.96311950683594,0.0,-0.0706615075469017,1012.4006958007812,98.56041717529295,8.036880493164062,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,14,8,5,6,False,False,False,43.64421316189236,7.44699462890625,44.2749937495609,0.544473354763455,0.06912567138671809,0.30679951307508657,0.0,193,216,-23,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
test,0,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,2513.115478515625,1573.070556640625,1310.0,1598.393798828125,760.0,712.7996215820312,240.0,196.31658935546875,70.0,76.96311950683594,0.0,-0.0706551000475883,983.2880859375,64.3126449584961,6.9631195068359375,0.070648193359375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,13,8,5,6,False,False,False,41.570875434027776,9.516995361328124,42.64634667892427,0.19635942925347116,0.18962442016601627,0.19299192470974372,0.0,193,264,-71,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,1,0,0,1,0.9999827146530152,1,rectangular_notch,rectangular_notch,1.0,3770.402099609375,1573.0706787109375,1405.0,1598.393798828125,800.0,712.7996215820312,260.0,196.31658935546875,75.0,76.96311950683594,0.0,-0.070661075413227,2205.82568359375,107.97908020019533,1.9631195068359373,0.0706634521484375,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,20,8,5,6,False,False,False,97.17087839084202,6.381995361328125,97.38023142321968,0.14635979885525124,0.2022505798339837,0.17430518934461747,0.0,193,280,-87,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
