runner config | sample=16 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=16 | outer=1/30 | loss_phi=2.290230e+00 | loss_mu=1.382635e+00 | mu_mse=1.809266e+05 | mu_mae=4.232763e+02 | defect_area_pred=64 | defect_area_label=38 | defect_iou=3.600000e-01
sample=16 | outer=2/30 | loss_phi=2.272836e+00 | loss_mu=7.893499e-01 | mu_mse=1.197063e+05 | mu_mae=3.358734e+02 | defect_area_pred=73 | defect_area_label=38 | defect_iou=3.875000e-01
sample=16 | outer=3/30 | loss_phi=2.270157e+00 | loss_mu=6.847538e-01 | mu_mse=8.607930e+04 | mu_mae=2.740943e+02 | defect_area_pred=61 | defect_area_label=38 | defect_iou=3.943662e-01
sample=16 | outer=4/30 | loss_phi=2.269162e+00 | loss_mu=7.133390e-01 | mu_mse=7.499092e+04 | mu_mae=2.507640e+02 | defect_area_pred=62 | defect_area_label=38 | defect_iou=4.084507e-01
sample=16 | outer=5/30 | loss_phi=2.268034e+00 | loss_mu=7.848060e-01 | mu_mse=7.444093e+04 | mu_mae=2.503401e+02 | defect_area_pred=67 | defect_area_label=38 | defect_iou=4.383562e-01
sample=16 | outer=6/30 | loss_phi=2.266587e+00 | loss_mu=8.864710e-01 | mu_mse=7.906481e+04 | mu_mae=2.594646e+02 | defect_area_pred=67 | defect_area_label=38 | defect_iou=4.189189e-01
sample=16 | outer=7/30 | loss_phi=2.264703e+00 | loss_mu=1.059260e+00 | mu_mse=8.350179e+04 | mu_mae=2.653524e+02 | defect_area_pred=70 | defect_area_label=38 | defect_iou=4.594595e-01
sample=16 | outer=8/30 | loss_phi=2.262196e+00 | loss_mu=1.343923e+00 | mu_mse=8.955348e+04 | mu_mae=2.727081e+02 | defect_area_pred=75 | defect_area_label=38 | defect_iou=4.303797e-01
sample=16 | outer=9/30 | loss_phi=2.258156e+00 | loss_mu=1.757275e+00 | mu_mse=1.010596e+05 | mu_mae=2.901939e+02 | defect_area_pred=84 | defect_area_label=38 | defect_iou=4.352941e-01
sample=16 | outer=10/30 | loss_phi=2.251140e+00 | loss_mu=2.081347e+00 | mu_mse=1.208602e+05 | mu_mae=3.128593e+02 | defect_area_pred=115 | defect_area_label=38 | defect_iou=3.304348e-01
sample=16 | outer=11/30 | loss_phi=2.243709e+00 | loss_mu=2.439237e+00 | mu_mse=1.493264e+05 | mu_mae=3.374772e+02 | defect_area_pred=186 | defect_area_label=38 | defect_iou=2.043011e-01
sample=16 | outer=12/30 | loss_phi=2.233413e+00 | loss_mu=2.683301e+00 | mu_mse=1.765481e+05 | mu_mae=3.569068e+02 | defect_area_pred=208 | defect_area_label=38 | defect_iou=1.826923e-01
sample=16 | outer=13/30 | loss_phi=2.218325e+00 | loss_mu=2.848797e+00 | mu_mse=1.999504e+05 | mu_mae=3.664289e+02 | defect_area_pred=217 | defect_area_label=38 | defect_iou=1.751152e-01
sample=16 | outer=14/30 | loss_phi=2.193909e+00 | loss_mu=2.893842e+00 | mu_mse=2.108552e+05 | mu_mae=3.579362e+02 | defect_area_pred=214 | defect_area_label=38 | defect_iou=1.775701e-01
sample=16 | outer=15/30 | loss_phi=2.151263e+00 | loss_mu=2.860087e+00 | mu_mse=2.129780e+05 | mu_mae=3.417115e+02 | defect_area_pred=210 | defect_area_label=38 | defect_iou=1.809524e-01
sample=16 | outer=16/30 | loss_phi=2.074437e+00 | loss_mu=2.749544e+00 | mu_mse=2.056772e+05 | mu_mae=3.187986e+02 | defect_area_pred=201 | defect_area_label=38 | defect_iou=1.890547e-01
sample=16 | outer=17/30 | loss_phi=1.969894e+00 | loss_mu=2.679496e+00 | mu_mse=1.977503e+05 | mu_mae=2.975878e+02 | defect_area_pred=197 | defect_area_label=38 | defect_iou=1.928934e-01
sample=16 | outer=18/30 | loss_phi=1.842957e+00 | loss_mu=2.608775e+00 | mu_mse=1.892080e+05 | mu_mae=2.770883e+02 | defect_area_pred=192 | defect_area_label=38 | defect_iou=1.979167e-01
sample=16 | outer=19/30 | loss_phi=1.716696e+00 | loss_mu=2.394186e+00 | mu_mse=1.742849e+05 | mu_mae=2.509088e+02 | defect_area_pred=176 | defect_area_label=38 | defect_iou=2.090396e-01
sample=16 | outer=20/30 | loss_phi=1.629624e+00 | loss_mu=2.378912e+00 | mu_mse=1.722862e+05 | mu_mae=2.509725e+02 | defect_area_pred=169 | defect_area_label=38 | defect_iou=2.176471e-01
sample=16 | outer=21/30 | loss_phi=1.563544e+00 | loss_mu=2.184698e+00 | mu_mse=1.624795e+05 | mu_mae=2.411844e+02 | defect_area_pred=158 | defect_area_label=38 | defect_iou=2.250000e-01
sample=16 | outer=22/30 | loss_phi=1.540464e+00 | loss_mu=2.129788e+00 | mu_mse=1.583384e+05 | mu_mae=2.418120e+02 | defect_area_pred=151 | defect_area_label=38 | defect_iou=2.352941e-01
sample=16 | outer=23/30 | loss_phi=1.528488e+00 | loss_mu=1.973487e+00 | mu_mse=1.510832e+05 | mu_mae=2.371775e+02 | defect_area_pred=144 | defect_area_label=38 | defect_iou=2.465753e-01
sample=16 | outer=24/30 | loss_phi=1.529900e+00 | loss_mu=1.817901e+00 | mu_mse=1.378351e+05 | mu_mae=2.225520e+02 | defect_area_pred=132 | defect_area_label=38 | defect_iou=2.686567e-01
sample=16 | outer=25/30 | loss_phi=1.537210e+00 | loss_mu=1.724773e+00 | mu_mse=1.285122e+05 | mu_mae=2.137616e+02 | defect_area_pred=125 | defect_area_label=38 | defect_iou=2.834646e-01
sample=16 | outer=26/30 | loss_phi=1.545933e+00 | loss_mu=1.581833e+00 | mu_mse=1.153585e+05 | mu_mae=1.983365e+02 | defect_area_pred=118 | defect_area_label=38 | defect_iou=3.109244e-01
sample=16 | outer=27/30 | loss_phi=1.563863e+00 | loss_mu=1.373115e+00 | mu_mse=9.932818e+04 | mu_mae=1.775426e+02 | defect_area_pred=105 | defect_area_label=38 | defect_iou=3.619048e-01
sample=16 | outer=28/30 | loss_phi=1.593993e+00 | loss_mu=1.170969e+00 | mu_mse=8.857435e+04 | mu_mae=1.675509e+02 | defect_area_pred=94 | defect_area_label=38 | defect_iou=4.042553e-01
sample=16 | outer=29/30 | loss_phi=1.649827e+00 | loss_mu=1.061757e+00 | mu_mse=7.830416e+04 | mu_mae=1.570479e+02 | defect_area_pred=90 | defect_area_label=38 | defect_iou=4.065934e-01
sample=16 | outer=30/30 | loss_phi=1.755460e+00 | loss_mu=9.145443e-01 | mu_mse=6.534916e+04 | mu_mae=1.383088e+02 | defect_area_pred=78 | defect_area_label=38 | defect_iou=4.320988e-01
