sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,1.8785914182662964,0.897524356842041,44665.48828125,90.41938781738281,52,20,0.3333333432674408,-2.662722110748291,6.659919261932373,-6.76923131942749,3.9473681449890137,1.0,1.0,1.0,three,5.0
1,2.107149600982666,0.4896625280380249,21203.369140625,77.62612915039062,29,20,0.6333333253860474,2.2148542404174805,5.626134395599365,3.461538791656494,4.473683834075928,1.0,1.0,1.0,three,5.0
2,2.114551544189453,0.632344126701355,27259.599609375,77.21204376220703,35,21,0.5135135054588318,-5.461538791656494,6.93233060836792,-7.673993110656738,6.140351295471191,1.0,1.0,1.0,three,5.0
3,2.1166369915008545,0.8539127707481384,40687.296875,110.43559265136719,50,23,0.37735849618911743,-5.892307758331299,8.663158416748047,-6.705685615539551,7.6659040451049805,1.0,1.0,1.0,three,5.0
4,2.165032386779785,0.4211960434913635,10836.47265625,48.1885986328125,15,12,0.6875,-2.7948720455169678,3.614035129547119,-2.8205127716064453,3.7719297409057617,1.0,1.0,1.0,three,5.0
5,2.2059319019317627,0.06749959290027618,14767.0126953125,80.72290802001953,62,62,1.0,1.6253101825714111,3.9473683834075928,1.6253101825714111,3.9473683834075928,1.0,1.0,1.0,three,5.0
6,2.238853931427002,0.08413328230381012,17892.453125,98.62147521972656,61,61,1.0,5.769230842590332,3.5461606979370117,5.769230842590332,3.5461606979370117,1.0,1.0,1.0,three,5.0
7,2.1290245056152344,0.9774548411369324,80122.203125,174.27760314941406,104,54,0.5192307829856873,0.38461539149284363,6.325910568237305,0.38461536169052124,4.610136032104492,1.0,1.0,1.0,three,5.0
8,2.2346701622009277,0.11991482973098755,16202.3408203125,69.84778594970703,58,56,0.9322034120559692,4.748010635375977,5.635208606719971,4.766483783721924,5.742481708526611,1.0,1.0,1.0,three,5.0
9,1.8285044431686401,1.830264687538147,111624.671875,165.92823791503906,105,19,0.14814814925193787,0.3479854166507721,7.94486141204834,2.4089066982269287,5.4016618728637695,1.0,1.0,1.0,three,5.0
10,2.0681023597717285,0.748880922794342,36565.25390625,91.66001892089844,40,21,0.41860464215278625,-2.538461685180664,7.710526466369629,-4.450549125671387,6.4912285804748535,1.0,1.0,1.0,three,5.0
11,2.2221784591674805,0.6514706015586853,28313.365234375,68.71270751953125,36,19,0.44736841320991516,3.3119659423828125,6.388888835906982,7.550607681274414,4.1274237632751465,1.0,1.0,1.0,three,5.0
12,1.62193763256073,2.022212028503418,141973.578125,224.19644165039062,136,30,0.18571428954601288,0.6561086177825928,7.92182731628418,4.230769157409668,6.05263090133667,1.0,1.0,1.0,three,5.0
13,1.9067625999450684,1.6400413513183594,99436.7734375,176.32875061035156,105,37,0.3523809611797333,0.42124539613723755,7.634085655212402,2.692307710647583,5.789473056793213,1.0,1.0,1.0,three,5.0
14,2.212308406829834,0.1540309637784958,12671.4697265625,70.44783020019531,23,24,0.9583333134651184,2.9933109283447266,3.9816935062408447,3.076923131942749,3.9473683834075928,1.0,1.0,1.0,three,5.0
15,2.177245616912842,0.28596919775009155,11782.6552734375,47.04018020629883,17,18,0.75,5.40723991394043,4.891641139984131,5.384615421295166,5.029239654541016,1.0,1.0,1.0,three,5.0
16,1.755460262298584,0.9145443439483643,65349.16015625,138.30880737304688,78,38,0.43209877610206604,-0.581853985786438,7.68556022644043,-2.307692289352417,6.1495842933654785,1.0,1.0,1.0,three,5.0
17,1.8094863891601562,1.3373230695724487,96648.5234375,192.8339080810547,91,34,0.3020833432674408,-0.4184276759624481,7.547715187072754,2.2624433040618896,5.603715419769287,1.0,1.0,1.0,three,5.0
18,1.8812240362167358,0.8213571310043335,50290.109375,106.568603515625,74,43,0.5600000023841858,-0.9771310091018677,7.005690097808838,-1.6547404527664185,5.679315090179443,1.0,1.0,1.0,three,5.0
19,1.9136306047439575,1.3325704336166382,90703.3125,144.63516235351562,105,36,0.33018869161605835,-0.3919413983821869,6.501253128051758,-1.88034188747406,5.511695861816406,1.0,1.0,1.0,three,5.0
