runner config | sample=1 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=1 | outer=1/30 | loss_phi=2.284621e+00 | loss_mu=1.528800e+00 | mu_mse=1.616788e+05 | mu_mae=3.985017e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=1 | outer=2/30 | loss_phi=2.267569e+00 | loss_mu=1.093851e+00 | mu_mse=1.388132e+05 | mu_mae=3.684788e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=1 | outer=3/30 | loss_phi=2.264242e+00 | loss_mu=9.728692e-01 | mu_mse=1.126676e+05 | mu_mae=3.261141e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=1 | outer=4/30 | loss_phi=2.262844e+00 | loss_mu=9.425813e-01 | mu_mse=9.550728e+04 | mu_mae=2.947289e+02 | defect_area_pred=8 | defect_area_label=20 | defect_iou=2.727273e-01
sample=1 | outer=5/30 | loss_phi=2.261745e+00 | loss_mu=9.317810e-01 | mu_mse=8.233956e+04 | mu_mae=2.692144e+02 | defect_area_pred=21 | defect_area_label=20 | defect_iou=4.137931e-01
sample=1 | outer=6/30 | loss_phi=2.260671e+00 | loss_mu=9.719086e-01 | mu_mse=7.256856e+04 | mu_mae=2.477741e+02 | defect_area_pred=30 | defect_area_label=20 | defect_iou=3.888889e-01
sample=1 | outer=7/30 | loss_phi=2.259445e+00 | loss_mu=1.089891e+00 | mu_mse=6.739410e+04 | mu_mae=2.342902e+02 | defect_area_pred=32 | defect_area_label=20 | defect_iou=4.857143e-01
sample=1 | outer=8/30 | loss_phi=2.257675e+00 | loss_mu=1.317718e+00 | mu_mse=6.982181e+04 | mu_mae=2.366113e+02 | defect_area_pred=36 | defect_area_label=20 | defect_iou=4.358974e-01
sample=1 | outer=9/30 | loss_phi=2.254520e+00 | loss_mu=1.691329e+00 | mu_mse=7.989539e+04 | mu_mae=2.540077e+02 | defect_area_pred=44 | defect_area_label=20 | defect_iou=4.222222e-01
sample=1 | outer=10/30 | loss_phi=2.248616e+00 | loss_mu=2.021349e+00 | mu_mse=1.023122e+05 | mu_mae=2.938624e+02 | defect_area_pred=55 | defect_area_label=20 | defect_iou=3.392857e-01
