runner config | sample=2 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=2 | outer=1/30 | loss_phi=2.407313e+00 | loss_mu=1.731911e+00 | mu_mse=1.689111e+05 | mu_mae=4.093454e+02 | defect_area_pred=0 | defect_area_label=48 | defect_iou=0.000000e+00
sample=2 | outer=2/30 | loss_phi=2.389739e+00 | loss_mu=1.169308e+00 | mu_mse=1.612490e+05 | mu_mae=4.001857e+02 | defect_area_pred=0 | defect_area_label=48 | defect_iou=0.000000e+00
sample=2 | outer=3/30 | loss_phi=2.386108e+00 | loss_mu=1.046994e+00 | mu_mse=1.430457e+05 | mu_mae=3.755703e+02 | defect_area_pred=27 | defect_area_label=48 | defect_iou=0.000000e+00
sample=2 | outer=4/30 | loss_phi=2.384632e+00 | loss_mu=1.044358e+00 | mu_mse=1.309666e+05 | mu_mae=3.580908e+02 | defect_area_pred=67 | defect_area_label=48 | defect_iou=8.771930e-03
sample=2 | outer=5/30 | loss_phi=2.383358e+00 | loss_mu=1.104651e+00 | mu_mse=1.237102e+05 | mu_mae=3.471705e+02 | defect_area_pred=77 | defect_area_label=48 | defect_iou=5.932203e-02
sample=2 | outer=6/30 | loss_phi=2.381929e+00 | loss_mu=1.208046e+00 | mu_mse=1.207669e+05 | mu_mae=3.425331e+02 | defect_area_pred=81 | defect_area_label=48 | defect_iou=1.517857e-01
sample=2 | outer=7/30 | loss_phi=2.380103e+00 | loss_mu=1.376834e+00 | mu_mse=1.203395e+05 | mu_mae=3.415149e+02 | defect_area_pred=85 | defect_area_label=48 | defect_iou=2.788461e-01
sample=2 | outer=8/30 | loss_phi=2.377466e+00 | loss_mu=1.678422e+00 | mu_mse=1.222165e+05 | mu_mae=3.439435e+02 | defect_area_pred=64 | defect_area_label=48 | defect_iou=4.000000e-01
sample=2 | outer=9/30 | loss_phi=2.372771e+00 | loss_mu=2.112644e+00 | mu_mse=1.299289e+05 | mu_mae=3.550872e+02 | defect_area_pred=71 | defect_area_label=48 | defect_iou=3.678161e-01
sample=2 | outer=10/30 | loss_phi=2.365944e+00 | loss_mu=2.498126e+00 | mu_mse=1.343450e+05 | mu_mae=3.608027e+02 | defect_area_pred=89 | defect_area_label=48 | defect_iou=4.270833e-01
sample=2 | outer=11/30 | loss_phi=2.360949e+00 | loss_mu=2.749092e+00 | mu_mse=1.368176e+05 | mu_mae=3.641101e+02 | defect_area_pred=92 | defect_area_label=48 | defect_iou=4.736842e-01
sample=2 | outer=12/30 | loss_phi=2.356641e+00 | loss_mu=2.719625e+00 | mu_mse=1.352765e+05 | mu_mae=3.621154e+02 | defect_area_pred=88 | defect_area_label=48 | defect_iou=4.945055e-01
sample=2 | outer=13/30 | loss_phi=2.352652e+00 | loss_mu=2.563280e+00 | mu_mse=1.315715e+05 | mu_mae=3.568239e+02 | defect_area_pred=84 | defect_area_label=48 | defect_iou=5.348837e-01
sample=2 | outer=14/30 | loss_phi=2.348802e+00 | loss_mu=2.261603e+00 | mu_mse=1.236401e+05 | mu_mae=3.449981e+02 | defect_area_pred=76 | defect_area_label=48 | defect_iou=5.897436e-01
sample=2 | outer=15/30 | loss_phi=2.345093e+00 | loss_mu=1.841030e+00 | mu_mse=1.108558e+05 | mu_mae=3.248868e+02 | defect_area_pred=71 | defect_area_label=48 | defect_iou=6.301370e-01
sample=2 | outer=16/30 | loss_phi=2.341156e+00 | loss_mu=1.443499e+00 | mu_mse=9.495452e+04 | mu_mae=2.975234e+02 | defect_area_pred=66 | defect_area_label=48 | defect_iou=6.521739e-01
sample=2 | outer=17/30 | loss_phi=2.337682e+00 | loss_mu=1.134121e+00 | mu_mse=8.004519e+04 | mu_mae=2.681348e+02 | defect_area_pred=60 | defect_area_label=48 | defect_iou=6.875000e-01
sample=2 | outer=18/30 | loss_phi=2.334486e+00 | loss_mu=8.639546e-01 | mu_mse=6.690915e+04 | mu_mae=2.390188e+02 | defect_area_pred=59 | defect_area_label=48 | defect_iou=6.984127e-01
sample=2 | outer=19/30 | loss_phi=2.331290e+00 | loss_mu=6.087550e-01 | mu_mse=5.434925e+04 | mu_mae=2.091534e+02 | defect_area_pred=55 | defect_area_label=48 | defect_iou=7.457627e-01
sample=2 | outer=20/30 | loss_phi=2.328509e+00 | loss_mu=4.641689e-01 | mu_mse=4.291327e+04 | mu_mae=1.813499e+02 | defect_area_pred=55 | defect_area_label=48 | defect_iou=7.457627e-01
sample=2 | outer=21/30 | loss_phi=2.325371e+00 | loss_mu=3.630032e-01 | mu_mse=3.807561e+04 | mu_mae=1.691913e+02 | defect_area_pred=55 | defect_area_label=48 | defect_iou=7.457627e-01
sample=2 | outer=22/30 | loss_phi=2.318991e+00 | loss_mu=3.237193e-01 | mu_mse=4.624294e+04 | mu_mae=1.838842e+02 | defect_area_pred=52 | defect_area_label=48 | defect_iou=7.857143e-01
sample=2 | outer=23/30 | loss_phi=2.307027e+00 | loss_mu=3.224783e-01 | mu_mse=4.170732e+04 | mu_mae=1.738346e+02 | defect_area_pred=51 | defect_area_label=48 | defect_iou=8.000000e-01
sample=2 | outer=24/30 | loss_phi=2.296588e+00 | loss_mu=2.688135e-01 | mu_mse=3.442370e+04 | mu_mae=1.575180e+02 | defect_area_pred=51 | defect_area_label=48 | defect_iou=8.000000e-01
sample=2 | outer=25/30 | loss_phi=2.289350e+00 | loss_mu=2.470367e-01 | mu_mse=3.605863e+04 | mu_mae=1.592248e+02 | defect_area_pred=50 | defect_area_label=48 | defect_iou=8.148148e-01
sample=2 | outer=26/30 | loss_phi=2.281459e+00 | loss_mu=2.382981e-01 | mu_mse=3.526057e+04 | mu_mae=1.561827e+02 | defect_area_pred=49 | defect_area_label=48 | defect_iou=8.301887e-01
