sample_index,signal_normalization,signal_feature_mode,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,mask_source,mask_bce_mode,area_loss_mode,lambda_area_loss,threshold_margin_mode,lambda_threshold_margin,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
23,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.09023886759068121,10011,1080,243995.4375,493.51165771484375
24,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1582630825512963,6274,1008,207192.25,451.1397399902344
25,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1658346333853354,6410,1063,206834.296875,450.5591125488281
26,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1497145822522055,7681,1181,220565.125,466.8330078125
27,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.08713202717337797,9945,1097,242267.46875,491.55670166015625
28,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1677626303127506,6234,1047,205987.75,449.7504577636719
29,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13638696433153707,7707,1150,219592.671875,465.49420166015625
30,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.09080177078209542,10030,1058,243209.78125,492.6046142578125
31,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.15584213797389684,6429,1010,206679.828125,450.37744140625
32,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.15631390593047034,7767,1280,220070.5,466.10009765625
33,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.08980655507667636,9814,1059,241795.21875,491.0808410644531
34,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1493516888106291,6205,975,205119.171875,448.5979919433594
35,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.14893617021276595,8200,1250,224071.734375,470.6796569824219
36,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.0751217490415501,9358,1018,241522.40625,490.9680480957031
37,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1722587895328303,6204,1098,205043.890625,448.587158203125
38,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.14569058781103497,8319,1212,225162.015625,472.0058898925781
39,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.07679552285210903,9411,979,241568.53125,490.96148681640625
40,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.16831210191082802,6274,1063,205687.046875,449.22589111328125
41,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.14574468085106382,7435,1181,216022.765625,461.210693359375
42,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.09731012658227849,9999,1097,243054.90625,492.4234924316406
43,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1694887391089923,6067,1047,204297.703125,447.72210693359375
44,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.14324185688638114,7765,1150,220918.125,467.1920471191406
45,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.09199438202247191,9827,1058,243177.578125,492.6524353027344
46,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1633284481354828,6134,1010,205390.890625,449.10321044921875
47,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.14912280701754385,8414,1280,226806.96875,474.0249938964844
48,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.08,9714,1059,240536.421875,489.6431884765625
49,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.15173703069013866,6418,975,208727.828125,453.12890625
50,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.15632678132678132,6456,1074,206517.015625,450.1390075683594
51,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1332372592689637,7622,1028,221011.125,467.40179443359375
52,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.06390007226179416,9360,946,240857.515625,490.2008972167969
53,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.174507740868781,6630,1184,207687.75,451.5425109863281
54,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1329720716965402,7150,1004,216366.078125,461.9382629394531
55,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.05888708806050783,8881,919,240869.375,490.3544006347656
56,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1732060271520215,6701,1163,209383.65625,453.5791015625
57,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.12721893491124261,7407,975,218737.453125,464.7735900878906
58,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.0838703281451373,9903,1030,242533.6875,491.8832092285156
59,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.17519653457404138,6210,1115,204573.921875,447.9560852050781
60,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1177564744598655,6861,951,214596.984375,460.00628662109375
61,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.08147013782542113,9590,1003,242123.515625,491.5267639160156
62,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.163135593220339,6594,1092,207499.5625,451.2669982910156
63,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13526762056173822,7516,1053,219797.328125,466.023193359375
64,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.07666064619707004,9757,973,242047.640625,491.4051513671875
65,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.16331698053489477,6277,1074,206502.09375,450.38653564453125
66,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13243029984218832,7583,1028,219873.40625,465.95654296875
67,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.07560543414057885,9980,946,242547.921875,491.8370361328125
68,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.16960385600241001,6581,1184,207923.640625,451.8371887207031
69,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13193673695893451,7155,1004,217421.421875,463.3783874511719
70,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.06412405699916178,9237,919,241288.21875,490.71728515625
71,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.17251770378182915,6619,1163,207617.375,451.34381103515625
72,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.12449474535165723,7371,975,218353.3125,464.26129150390625
73,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.08569774174869717,10220,1030,243896.140625,493.2832946777344
74,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.17102211226225453,6458,1115,206961.984375,450.7481384277344
75,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1722167809337251,6110,1071,204206.4375,447.57635498046875
76,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.11648289510884931,6911,987,215285.890625,460.8137512207031
77,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.10862116862672469,10738,1234,245602.65625,494.9794921875
78,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.16224623444662736,6071,1028,204177.40625,447.5538024902344
79,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13597513597513597,7657,1115,221275.359375,467.7627868652344
80,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.10357653791130186,10369,1202,244272.390625,493.6973876953125
81,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.15387045813586098,6311,993,206424.578125,450.2301025390625
82,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13477269679495776,7384,1078,215896.671875,460.99481201171875
83,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1035533962084405,10416,1168,244987.671875,494.4985046386719
84,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.16990819978216898,6406,1113,205983.421875,449.5862121582031
85,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1386013986013986,7080,1061,214090.359375,459.100341796875
86,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.09719765384973467,10645,1140,245312.609375,494.6979064941406
87,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.16310408921933087,6439,1070,206815.59375,450.4861145019531
88,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13327733445331094,7071,1024,215339.75,460.7300109863281
89,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.10512458862247297,10488,1265,244663.53125,494.08013916015625
90,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.17251982521443598,6174,1071,204104.625,447.3870544433594
91,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.12043544164255202,7144,987,217735.21875,463.7455139160156
92,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.10620034700027395,10880,1234,246106.90625,495.5505065917969
93,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.1645385485695814,6177,1028,205136.515625,448.7217102050781
94,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13513171225937184,7848,1115,223661.28125,470.5960388183594
95,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.10133987544819777,10470,1202,244280.0625,493.5842590332031
96,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.15548681211331813,6104,993,205346.8125,449.05865478515625
97,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.13219643544044107,7752,1078,221635.28125,468.0657958984375
98,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.10289910356666031,10397,1168,244710.40625,494.1074523925781
99,per_sample_zscore,raw,concat,mlp,none,mu_threshold,mu_threshold,bce,none,0.0,bidirectional_hinge,1.0,0.16710465296027208,6437,1113,206172.234375,449.7381896972656
