runner config | sample=6 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=6 | outer=1/20 | loss_phi=2.344988e+00 | loss_mu=2.328129e+00 | mu_mse=2.036829e+05 | mu_mae=4.494278e+02 | defect_area_pred=99 | defect_area_label=61 | defect_iou=3.225806e-02
sample=6 | outer=2/20 | loss_phi=2.320051e+00 | loss_mu=1.153600e+00 | mu_mse=1.596201e+05 | mu_mae=3.913613e+02 | defect_area_pred=27 | defect_area_label=61 | defect_iou=0.000000e+00
sample=6 | outer=3/20 | loss_phi=2.313197e+00 | loss_mu=1.010415e+00 | mu_mse=1.460230e+05 | mu_mae=3.713824e+02 | defect_area_pred=22 | defect_area_label=61 | defect_iou=1.857143e-01
sample=6 | outer=4/20 | loss_phi=2.310396e+00 | loss_mu=9.018784e-01 | mu_mse=1.297511e+05 | mu_mae=3.444104e+02 | defect_area_pred=43 | defect_area_label=61 | defect_iou=3.164557e-01
sample=6 | outer=5/20 | loss_phi=2.309122e+00 | loss_mu=8.413856e-01 | mu_mse=1.197712e+05 | mu_mae=3.274645e+02 | defect_area_pred=49 | defect_area_label=61 | defect_iou=3.924051e-01
sample=6 | outer=6/20 | loss_phi=2.308284e+00 | loss_mu=7.918075e-01 | mu_mse=1.124331e+05 | mu_mae=3.158849e+02 | defect_area_pred=54 | defect_area_label=61 | defect_iou=4.556962e-01
sample=6 | outer=7/20 | loss_phi=2.307642e+00 | loss_mu=7.584337e-01 | mu_mse=1.071352e+05 | mu_mae=3.088651e+02 | defect_area_pred=57 | defect_area_label=61 | defect_iou=4.936709e-01
sample=6 | outer=8/20 | loss_phi=2.307002e+00 | loss_mu=7.407547e-01 | mu_mse=1.034291e+05 | mu_mae=3.036329e+02 | defect_area_pred=59 | defect_area_label=61 | defect_iou=5.584416e-01
sample=6 | outer=9/20 | loss_phi=2.306324e+00 | loss_mu=7.416496e-01 | mu_mse=9.648926e+04 | mu_mae=2.907078e+02 | defect_area_pred=63 | defect_area_label=61 | defect_iou=6.315789e-01
sample=6 | outer=10/20 | loss_phi=2.305673e+00 | loss_mu=7.608003e-01 | mu_mse=9.358595e+04 | mu_mae=2.853813e+02 | defect_area_pred=59 | defect_area_label=61 | defect_iou=6.666667e-01
sample=6 | outer=11/20 | loss_phi=2.304837e+00 | loss_mu=8.063604e-01 | mu_mse=9.109685e+04 | mu_mae=2.811027e+02 | defect_area_pred=63 | defect_area_label=61 | defect_iou=7.464789e-01
sample=6 | outer=12/20 | loss_phi=2.303830e+00 | loss_mu=8.883890e-01 | mu_mse=8.918513e+04 | mu_mae=2.773998e+02 | defect_area_pred=67 | defect_area_label=61 | defect_iou=8.028169e-01
sample=6 | outer=13/20 | loss_phi=2.302530e+00 | loss_mu=1.019743e+00 | mu_mse=8.814052e+04 | mu_mae=2.753779e+02 | defect_area_pred=67 | defect_area_label=61 | defect_iou=8.028169e-01
sample=6 | outer=14/20 | loss_phi=2.300726e+00 | loss_mu=1.213005e+00 | mu_mse=9.053573e+04 | mu_mae=2.804622e+02 | defect_area_pred=70 | defect_area_label=61 | defect_iou=8.194444e-01
sample=6 | outer=15/20 | loss_phi=2.297719e+00 | loss_mu=1.443698e+00 | mu_mse=9.933338e+04 | mu_mae=2.970189e+02 | defect_area_pred=78 | defect_area_label=61 | defect_iou=7.594936e-01
sample=6 | outer=16/20 | loss_phi=2.293274e+00 | loss_mu=1.670401e+00 | mu_mse=1.094847e+05 | mu_mae=3.151399e+02 | defect_area_pred=78 | defect_area_label=61 | defect_iou=7.594936e-01
sample=6 | outer=17/20 | loss_phi=2.290091e+00 | loss_mu=1.840741e+00 | mu_mse=1.155164e+05 | mu_mae=3.234483e+02 | defect_area_pred=81 | defect_area_label=61 | defect_iou=7.317073e-01
sample=6 | outer=18/20 | loss_phi=2.287315e+00 | loss_mu=1.970577e+00 | mu_mse=1.194817e+05 | mu_mae=3.271358e+02 | defect_area_pred=83 | defect_area_label=61 | defect_iou=7.142857e-01
sample=6 | outer=19/20 | loss_phi=2.284758e+00 | loss_mu=1.999580e+00 | mu_mse=1.199453e+05 | mu_mae=3.256897e+02 | defect_area_pred=86 | defect_area_label=61 | defect_iou=6.896552e-01
sample=6 | outer=20/20 | loss_phi=2.282402e+00 | loss_mu=1.995965e+00 | mu_mse=1.185150e+05 | mu_mae=3.217315e+02 | defect_area_pred=87 | defect_area_label=61 | defect_iou=6.818182e-01
