step,total_loss,presence_loss,type_loss,type_extra_loss,rotation_extra_loss,weighted_type_extra_loss,weighted_rotation_extra_loss,continuous_loss,center_loss,axis_loss,depth_loss,rotation_loss,other_loss,center_grid_loss,weighted_center_grid_loss,center_axis_relative_loss,weighted_center_axis_relative_loss,center_bin_loss,weighted_center_bin_loss,center_offset_loss,weighted_center_offset_loss,parametric_total_loss,raster_total_loss,raster_bce_loss,raster_dice_loss,raster_soft_iou,raster_soft_dice,raster_loss_active,val_mask_iou_at_step,val_loss_at_step,is_best_step
1000,0.21358802914619446,3.154143257688702e-08,0.0034512337297201157,0.0034512337297201157,0.14397099614143372,0.0,0.0,0.10468480736017227,nan,0.17392565310001373,0.07435620576143265,0.06577255576848984,nan,0.16890399158000946,0.016890399158000946,-0.0,-0.0,0.07630443572998047,0.07630443572998047,0.012257118709385395,0.012257118709385395,0.21358802914619446,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1100,0.1928027868270874,2.1865970367684895e-08,0.002634117379784584,0.002634117379784584,0.11226539313793182,0.0,0.0,0.0830167755484581,nan,0.14036177098751068,0.05803951993584633,0.05064903944730759,nan,0.3319694995880127,0.03319695219397545,-0.0,-0.0,0.06325475126504898,0.06325475126504898,0.01070016622543335,0.01070016622543335,0.1928027868270874,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1200,0.14184947311878204,1.7857329837056568e-08,0.002145968610420823,0.002145968610420823,0.08578427881002426,0.0,0.0,0.06353584676980972,nan,0.1088617742061615,0.044315025210380554,0.03743072971701622,nan,0.1401427984237671,0.014014280401170254,-0.0,-0.0,0.0538618341088295,0.0538618341088295,0.008291525766253471,0.008291525766253471,0.14184947311878204,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1300,0.11952023208141327,1.2740798638333217e-08,0.0017031943425536156,0.0017031943425536156,0.07154332846403122,0.0,0.0,0.0511479377746582,nan,0.08753696829080582,0.03531317412853241,0.03059367462992668,nan,0.13496798276901245,0.01349679846316576,-0.0,-0.0,0.04624277353286743,0.04624277353286743,0.0069295191206038,0.0069295191206038,0.11952023208141327,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1400,0.10252490639686584,1.0729579891233243e-08,0.001323811593465507,0.001323811593465507,0.06194477900862694,0.0,0.0,0.04259590432047844,nan,0.07303997874259949,0.028450673446059227,0.026297055184841156,nan,0.12909634411334991,0.012909634970128536,-0.0,-0.0,0.03991777449846268,0.03991777449846268,0.00577776413410902,0.00577776413410902,0.10252490639686584,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1500,0.08560790121555328,9.342723927829866e-09,0.001048668404109776,0.001048668404109776,0.05305568873882294,0.0,0.0,0.035541653633117676,nan,0.06152009963989258,0.02269846200942993,0.022406399250030518,nan,0.10445501655340195,0.010445501655340195,-0.0,-0.0,0.03386027738451958,0.03386027738451958,0.004711787682026625,0.004711787682026625,0.08560790121555328,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1600,0.07334724068641663,7.690615255739885e-09,0.0008812964078970253,0.0008812964078970253,0.04725471884012222,0.0,0.0,0.030063575133681297,nan,0.05191788822412491,0.01849081739783287,0.01978202350437641,nan,0.10188128054141998,0.010188127867877483,-0.0,-0.0,0.028435472398996353,0.028435472398996353,0.003778757993131876,0.003778757993131876,0.07334724068641663,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1700,0.061582040041685104,7.530385204290724e-09,0.0007674682419747114,0.0007674682419747114,0.04190376028418541,0.0,0.0,0.025269141420722008,nan,0.0429963655769825,0.015035820193588734,0.017775241285562515,nan,0.0889214351773262,0.008892144076526165,-0.0,-0.0,0.02364714816212654,0.02364714816212654,0.003006130922585726,0.003006130922585726,0.061582040041685104,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1800,0.05198215693235397,7.1309180782463955e-09,0.000614312884863466,0.000614312884863466,0.03599623590707779,0.0,0.0,0.02104899287223816,nan,0.03524791821837425,0.012259449809789658,0.015639610588550568,nan,0.08425939083099365,0.00842593889683485,-0.0,-0.0,0.019513586536049843,0.019513586536049843,0.002379319164901972,0.002379319164901972,0.05198215693235397,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
1900,0.04596877470612526,7.295549053765171e-09,0.0005603674799203873,0.0005603674799203873,0.03127460554242134,0.0,0.0,0.01777477003633976,nan,0.029426412656903267,0.010016837157309055,0.013881062157452106,nan,0.09206519275903702,0.009206519462168217,-0.0,-0.0,0.016517274081707,0.016517274081707,0.0019098373595625162,0.0019098373595625162,0.04596877470612526,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2000,0.03825981914997101,8.965489683987471e-09,0.0004801139875780791,0.0004801139875780791,0.02658679150044918,0.0,0.0,0.015127881430089474,nan,0.024665502831339836,0.008399292826652527,0.012318845838308334,nan,0.0741100013256073,0.007411000318825245,-0.0,-0.0,0.013752380385994911,0.013752380385994911,0.0014884364791214466,0.0014884364791214466,0.03825981914997101,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2100,0.04205220192670822,9.182669735707805e-09,0.0004338962899055332,0.0004338962899055332,0.022695722058415413,0.0,0.0,0.015635257586836815,nan,0.023060351610183716,0.012915021739900112,0.010930401273071766,nan,0.12570258975028992,0.012570259161293507,-0.0,-0.0,0.011942683719098568,0.011942683719098568,0.0014700957108289003,0.0014700957108289003,0.04205220192670822,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2200,0.024282820522785187,7.331880880201425e-09,0.00035553419729694724,0.00035553419729694724,0.01619376242160797,0.0,0.0,0.01012613344937563,nan,0.01639641635119915,0.00589720206335187,0.008084781467914581,nan,0.03346964344382286,0.0033469644840806723,-0.0,-0.0,0.009636426344513893,0.009636426344513893,0.0008177541312761605,0.0008177541312761605,0.024282820522785187,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2300,0.05681587755680084,7.2928059147159274e-09,0.0003634855675045401,0.0003634855675045401,0.016564417630434036,0.0,0.0,0.01161543745547533,nan,0.01789572276175022,0.008668383583426476,0.008282208815217018,nan,0.3476947546005249,0.03476947546005249,-0.0,-0.0,0.00822982843965292,0.00822982843965292,0.0018376413499936461,0.0018376413499936461,0.05681587755680084,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2400,0.02368818037211895,5.982273787452641e-09,0.0003093408595304936,0.0003093408595304936,0.010514413006603718,0.0,0.0,0.007334068417549133,nan,0.011972576379776001,0.00477242236956954,0.005257206503301859,nan,0.08319811522960663,0.008319811895489693,-0.0,-0.0,0.007003444246947765,0.007003444246947765,0.0007215097430162132,0.0007215097430162132,0.02368818037211895,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2500,0.018493622541427612,6.304932131939722e-09,0.00027986333589069545,0.00027986333589069545,0.00914073083549738,0.0,0.0,0.0062104775570333,nan,0.01002177968621254,0.004039287567138672,0.00457036541774869,nan,0.05561007186770439,0.005561007186770439,-0.0,-0.0,0.005927900783717632,0.005927900783717632,0.0005143673624843359,0.0005143673624843359,0.018493622541427612,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2600,0.014477099291980267,7.815306624081586e-09,0.00023986581072676927,0.00023986581072676927,0.007310523185878992,0.0,0.0,0.005347384139895439,nan,0.008423556573688984,0.0039633335545659065,0.003655261592939496,nan,0.03329700604081154,0.003329700557515025,-0.0,-0.0,0.005190339870750904,0.005190339870750904,0.0003698013606481254,0.0003698013606481254,0.014477099291980267,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2700,0.017879517748951912,7.51461026737843e-09,0.00021208157704677433,0.00021208157704677433,0.006602852139621973,0.0,0.0,0.004841061774641275,nan,0.0074632614850997925,0.00375849730335176,0.0033014260698109865,nan,0.07820264250040054,0.00782026443630457,-0.0,-0.0,0.00452321395277977,0.00452321395277977,0.0004828895616810769,0.0004828895616810769,0.017879517748951912,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2800,0.03709517791867256,7.640306165512811e-09,0.00022753729717805982,0.00022753729717805982,0.00865147914737463,0.0,0.0,0.005731639917939901,nan,0.008723249658942223,0.004145929589867592,0.004325739573687315,nan,0.26136690378189087,0.026136690750718117,-0.0,-0.0,0.0038803545758128166,0.0038803545758128166,0.001118947402574122,0.001118947402574122,0.03709517791867256,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
2900,0.007895128801465034,7.167737514635064e-09,0.00017830243450589478,0.00017830243450589478,0.004793514497578144,0.0,0.0,0.0033028393518179655,nan,0.0053958650678396225,0.0021158955059945583,0.002396757248789072,nan,0.00926127377897501,0.0009261273662559688,-0.0,-0.0,0.003349894192069769,0.003349894192069769,0.00013795871927868575,0.00013795871927868575,0.007895128801465034,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
3000,0.006957575213164091,8.839154297390905e-09,0.00017054281488526613,0.00017054281488526613,0.004317705985158682,0.0,0.0,0.0029047243297100067,nan,0.004736021626740694,0.0018192987190559506,0.002158852992579341,nan,0.007252500858157873,0.0007252501090988517,-0.0,-0.0,0.003048011101782322,0.003048011101782322,0.00010903784277616069,0.00010903784277616069,0.006957575213164091,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
