runner config | sample=4 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=4 | outer=1/30 | loss_phi=2.318435e+00 | loss_mu=1.441532e+00 | mu_mse=1.718869e+05 | mu_mae=4.122770e+02 | defect_area_pred=0 | defect_area_label=7 | defect_iou=0.000000e+00
sample=4 | outer=2/30 | loss_phi=2.301625e+00 | loss_mu=1.039329e+00 | mu_mse=1.414072e+05 | mu_mae=3.708130e+02 | defect_area_pred=0 | defect_area_label=7 | defect_iou=0.000000e+00
sample=4 | outer=3/30 | loss_phi=2.298395e+00 | loss_mu=8.231452e-01 | mu_mse=1.074214e+05 | mu_mae=3.161619e+02 | defect_area_pred=11 | defect_area_label=7 | defect_iou=3.846154e-01
sample=4 | outer=4/30 | loss_phi=2.297067e+00 | loss_mu=6.411899e-01 | mu_mse=7.778909e+04 | mu_mae=2.621138e+02 | defect_area_pred=7 | defect_area_label=7 | defect_iou=7.500000e-01
sample=4 | outer=5/30 | loss_phi=2.296215e+00 | loss_mu=5.439379e-01 | mu_mse=5.269029e+04 | mu_mae=2.055073e+02 | defect_area_pred=8 | defect_area_label=7 | defect_iou=8.750000e-01
sample=4 | outer=6/30 | loss_phi=2.295488e+00 | loss_mu=5.982680e-01 | mu_mse=4.279977e+04 | mu_mae=1.797509e+02 | defect_area_pred=8 | defect_area_label=7 | defect_iou=8.750000e-01
sample=4 | outer=7/30 | loss_phi=2.294465e+00 | loss_mu=7.346707e-01 | mu_mse=4.230163e+04 | mu_mae=1.778114e+02 | defect_area_pred=8 | defect_area_label=7 | defect_iou=8.750000e-01
sample=4 | outer=8/30 | loss_phi=2.292816e+00 | loss_mu=9.603144e-01 | mu_mse=4.460096e+04 | mu_mae=1.789707e+02 | defect_area_pred=8 | defect_area_label=7 | defect_iou=8.750000e-01
sample=4 | outer=9/30 | loss_phi=2.290347e+00 | loss_mu=1.313442e+00 | mu_mse=5.119118e+04 | mu_mae=1.919388e+02 | defect_area_pred=9 | defect_area_label=7 | defect_iou=7.777778e-01
sample=4 | outer=10/30 | loss_phi=2.286190e+00 | loss_mu=1.621669e+00 | mu_mse=6.360226e+04 | mu_mae=2.194885e+02 | defect_area_pred=9 | defect_area_label=7 | defect_iou=7.777778e-01
sample=4 | outer=11/30 | loss_phi=2.281505e+00 | loss_mu=1.781055e+00 | mu_mse=7.350620e+04 | mu_mae=2.427923e+02 | defect_area_pred=9 | defect_area_label=7 | defect_iou=7.777778e-01
