sample_index,component_slot,vertex_index,pred_x,pred_y,target_x,target_y,dx_norm,dy_norm,dx_cells,dy_cells,l2_cells
0,0,0,-0.0351133868098259,-0.0022124238312244415,-0.035112664103507996,-0.0022136711049824953,-7.227063179016113e-07,1.2472737580537796e-06,-0.0017977319850343446,0.0061740053571626655,0.006430410752066218
0,0,1,-0.03514518961310387,-0.0009464357863180339,-0.035142138600349426,-0.0009470526711083949,-3.0510127544403076e-06,6.168847903609276e-07,-0.007589394307954269,0.003053579838305485,0.008180663529965916
0,0,2,-0.022686846554279327,-0.0009030738146975636,-0.022698169574141502,-0.0009063288453035057,1.1323019862174988e-05,3.255030605942011e-06,0.028166012208824177,0.01611240216435941,0.03244894061835743
0,0,3,-0.02265605889260769,-0.0021718775387853384,-0.022668693214654922,-0.002172947395592928,1.2634322047233582e-05,1.069856807589531e-06,0.03142787642909268,0.0052957914161214205,0.03187094011110097
