sample_index,component_slot,edge_index,pred_edge_len_norm,target_edge_len_norm,edge_len_error_norm,edge_len_error_cells
0,0,0,0.0012663874399812586,0.0012669613265580502,-5.738865767916049e-07,-0.0014275428750584007
0,0,1,0.01245841852050028,0.012444035661922958,1.4382858577322369e-05,0.03577736109427243
0,0,2,0.001269177202115691,0.0012669614862756721,2.2157158400188445e-06,0.005511593211077194
0,0,3,0.012457393902375196,0.012444037524177158,1.335637819803795e-05,0.03322399112345531
