runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=3 | outer=1/30 | loss_phi=2.238807e+00 | loss_mu=1.169233e+00 | mu_mse=1.987524e+05 | mu_mae=4.434490e+02 | defect_area_pred=23 | defect_area_label=8 | defect_iou=1.923077e-01
sample=3 | outer=2/30 | loss_phi=2.221685e+00 | loss_mu=7.968546e-01 | mu_mse=1.447830e+05 | mu_mae=3.682690e+02 | defect_area_pred=27 | defect_area_label=8 | defect_iou=2.500000e-01
sample=3 | outer=3/30 | loss_phi=2.219027e+00 | loss_mu=6.393610e-01 | mu_mse=1.036980e+05 | mu_mae=3.034293e+02 | defect_area_pred=15 | defect_area_label=8 | defect_iou=3.529412e-01
sample=3 | outer=4/30 | loss_phi=2.218045e+00 | loss_mu=5.740059e-01 | mu_mse=8.156230e+04 | mu_mae=2.665058e+02 | defect_area_pred=13 | defect_area_label=8 | defect_iou=6.153846e-01
sample=3 | outer=5/30 | loss_phi=2.216963e+00 | loss_mu=5.207762e-01 | mu_mse=6.162486e+04 | mu_mae=2.251613e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=7.777778e-01
sample=3 | outer=6/30 | loss_phi=2.216016e+00 | loss_mu=5.463128e-01 | mu_mse=5.036395e+04 | mu_mae=1.940258e+02 | defect_area_pred=9 | defect_area_label=8 | defect_iou=8.888889e-01
sample=3 | outer=7/30 | loss_phi=2.215031e+00 | loss_mu=6.525666e-01 | mu_mse=4.754468e+04 | mu_mae=1.845767e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=8/30 | loss_phi=2.213606e+00 | loss_mu=8.385407e-01 | mu_mse=4.933612e+04 | mu_mae=1.883295e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=9/30 | loss_phi=2.211597e+00 | loss_mu=1.121941e+00 | mu_mse=6.121615e+04 | mu_mae=2.169579e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=10/30 | loss_phi=2.207955e+00 | loss_mu=1.037280e+00 | mu_mse=2.901945e+05 | mu_mae=4.115129e+02 | defect_area_pred=77 | defect_area_label=8 | defect_iou=1.038961e-01
sample=3 | outer=11/30 | loss_phi=2.166411e+00 | loss_mu=1.034004e+00 | mu_mse=3.400983e+05 | mu_mae=4.281244e+02 | defect_area_pred=82 | defect_area_label=8 | defect_iou=9.756097e-02
sample=3 | outer=12/30 | loss_phi=2.087726e+00 | loss_mu=1.099087e+00 | mu_mse=4.091164e+05 | mu_mae=4.941791e+02 | defect_area_pred=95 | defect_area_label=8 | defect_iou=8.421053e-02
sample=3 | outer=13/30 | loss_phi=1.917367e+00 | loss_mu=1.116074e+00 | mu_mse=3.939573e+05 | mu_mae=4.709258e+02 | defect_area_pred=90 | defect_area_label=8 | defect_iou=8.888889e-02
sample=3 | outer=14/30 | loss_phi=1.734480e+00 | loss_mu=9.541004e-01 | mu_mse=3.345201e+05 | mu_mae=3.925627e+02 | defect_area_pred=78 | defect_area_label=8 | defect_iou=1.025641e-01
sample=3 | outer=15/30 | loss_phi=1.662609e+00 | loss_mu=8.953542e-01 | mu_mse=2.892702e+05 | mu_mae=3.492071e+02 | defect_area_pred=68 | defect_area_label=8 | defect_iou=1.176471e-01
sample=3 | outer=16/30 | loss_phi=1.678103e+00 | loss_mu=8.707808e-01 | mu_mse=2.691982e+05 | mu_mae=3.298680e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=17/30 | loss_phi=1.661897e+00 | loss_mu=8.676083e-01 | mu_mse=2.671984e+05 | mu_mae=3.202648e+02 | defect_area_pred=63 | defect_area_label=8 | defect_iou=1.269841e-01
sample=3 | outer=18/30 | loss_phi=1.566230e+00 | loss_mu=8.816935e-01 | mu_mse=2.773533e+05 | mu_mae=3.452882e+02 | defect_area_pred=65 | defect_area_label=8 | defect_iou=1.230769e-01
sample=3 | outer=19/30 | loss_phi=1.476313e+00 | loss_mu=8.888244e-01 | mu_mse=2.813561e+05 | mu_mae=3.421253e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=20/30 | loss_phi=1.369729e+00 | loss_mu=8.872786e-01 | mu_mse=2.835767e+05 | mu_mae=3.342980e+02 | defect_area_pred=65 | defect_area_label=8 | defect_iou=1.230769e-01
sample=3 | outer=21/30 | loss_phi=1.294124e+00 | loss_mu=8.874322e-01 | mu_mse=2.820345e+05 | mu_mae=3.245746e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=22/30 | loss_phi=1.260096e+00 | loss_mu=8.788798e-01 | mu_mse=2.816098e+05 | mu_mae=3.197680e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=23/30 | loss_phi=1.233751e+00 | loss_mu=8.682120e-01 | mu_mse=2.807563e+05 | mu_mae=3.164196e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=24/30 | loss_phi=1.217081e+00 | loss_mu=8.632587e-01 | mu_mse=2.800851e+05 | mu_mae=3.138620e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=25/30 | loss_phi=1.201884e+00 | loss_mu=8.615667e-01 | mu_mse=2.792204e+05 | mu_mae=3.116151e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=26/30 | loss_phi=1.191460e+00 | loss_mu=8.713127e-01 | mu_mse=2.783268e+05 | mu_mae=3.094989e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=27/30 | loss_phi=1.180660e+00 | loss_mu=8.627179e-01 | mu_mse=2.776226e+05 | mu_mae=3.076849e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=28/30 | loss_phi=1.170956e+00 | loss_mu=8.685233e-01 | mu_mse=2.768311e+05 | mu_mae=3.068250e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=29/30 | loss_phi=1.165116e+00 | loss_mu=8.683412e-01 | mu_mse=2.773232e+05 | mu_mae=3.074172e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
sample=3 | outer=30/30 | loss_phi=1.154729e+00 | loss_mu=8.728088e-01 | mu_mse=2.781092e+05 | mu_mae=3.086381e+02 | defect_area_pred=64 | defect_area_label=8 | defect_iou=1.250000e-01
