runner config | sample=13 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=13 | outer=1/20 | loss_phi=2.391501e+00 | loss_mu=2.290740e+00 | mu_mse=2.050928e+05 | mu_mae=4.518854e+02 | defect_area_pred=93 | defect_area_label=37 | defect_iou=2.621359e-01
sample=13 | outer=2/20 | loss_phi=2.366775e+00 | loss_mu=1.090003e+00 | mu_mse=1.531651e+05 | mu_mae=3.867332e+02 | defect_area_pred=31 | defect_area_label=37 | defect_iou=1.525424e-01
sample=13 | outer=3/20 | loss_phi=2.360056e+00 | loss_mu=8.706312e-01 | mu_mse=1.226546e+05 | mu_mae=3.409848e+02 | defect_area_pred=62 | defect_area_label=37 | defect_iou=3.561644e-01
sample=13 | outer=4/20 | loss_phi=2.357646e+00 | loss_mu=7.304164e-01 | mu_mse=9.835590e+04 | mu_mae=2.986632e+02 | defect_area_pred=64 | defect_area_label=37 | defect_iou=3.835616e-01
sample=13 | outer=5/20 | loss_phi=2.356582e+00 | loss_mu=6.852697e-01 | mu_mse=8.316222e+04 | mu_mae=2.679503e+02 | defect_area_pred=65 | defect_area_label=37 | defect_iou=4.166667e-01
sample=13 | outer=6/20 | loss_phi=2.355792e+00 | loss_mu=6.822973e-01 | mu_mse=7.457701e+04 | mu_mae=2.488195e+02 | defect_area_pred=65 | defect_area_label=37 | defect_iou=4.366197e-01
sample=13 | outer=7/20 | loss_phi=2.355020e+00 | loss_mu=7.062429e-01 | mu_mse=6.969373e+04 | mu_mae=2.372800e+02 | defect_area_pred=65 | defect_area_label=37 | defect_iou=4.366197e-01
sample=13 | outer=8/20 | loss_phi=2.354199e+00 | loss_mu=7.461897e-01 | mu_mse=6.719020e+04 | mu_mae=2.309977e+02 | defect_area_pred=65 | defect_area_label=37 | defect_iou=4.366197e-01
sample=13 | outer=9/20 | loss_phi=2.353286e+00 | loss_mu=8.065882e-01 | mu_mse=6.724395e+04 | mu_mae=2.304028e+02 | defect_area_pred=66 | defect_area_label=37 | defect_iou=4.305556e-01
sample=13 | outer=10/20 | loss_phi=2.352188e+00 | loss_mu=8.957698e-01 | mu_mse=6.964561e+04 | mu_mae=2.344199e+02 | defect_area_pred=68 | defect_area_label=37 | defect_iou=4.583333e-01
sample=13 | outer=11/20 | loss_phi=2.350784e+00 | loss_mu=1.030257e+00 | mu_mse=7.288505e+04 | mu_mae=2.393389e+02 | defect_area_pred=69 | defect_area_label=37 | defect_iou=4.722222e-01
sample=13 | outer=12/20 | loss_phi=2.348906e+00 | loss_mu=1.228770e+00 | mu_mse=7.894093e+04 | mu_mae=2.484005e+02 | defect_area_pred=79 | defect_area_label=37 | defect_iou=4.500000e-01
sample=13 | outer=13/20 | loss_phi=2.346054e+00 | loss_mu=1.512728e+00 | mu_mse=9.114844e+04 | mu_mae=2.647763e+02 | defect_area_pred=90 | defect_area_label=37 | defect_iou=4.111111e-01
sample=13 | outer=14/20 | loss_phi=2.341144e+00 | loss_mu=1.881722e+00 | mu_mse=1.082071e+05 | mu_mae=2.851529e+02 | defect_area_pred=106 | defect_area_label=37 | defect_iou=3.490566e-01
sample=13 | outer=15/20 | loss_phi=2.334746e+00 | loss_mu=2.230069e+00 | mu_mse=1.297843e+05 | mu_mae=3.120573e+02 | defect_area_pred=120 | defect_area_label=37 | defect_iou=3.083333e-01
sample=13 | outer=16/20 | loss_phi=2.329099e+00 | loss_mu=2.450509e+00 | mu_mse=1.467394e+05 | mu_mae=3.304107e+02 | defect_area_pred=166 | defect_area_label=37 | defect_iou=2.228916e-01
sample=13 | outer=17/20 | loss_phi=2.323263e+00 | loss_mu=2.665210e+00 | mu_mse=1.658006e+05 | mu_mae=3.476526e+02 | defect_area_pred=206 | defect_area_label=37 | defect_iou=1.796117e-01
sample=13 | outer=18/20 | loss_phi=2.315182e+00 | loss_mu=2.846355e+00 | mu_mse=1.850784e+05 | mu_mae=3.610956e+02 | defect_area_pred=221 | defect_area_label=37 | defect_iou=1.674208e-01
sample=13 | outer=19/20 | loss_phi=2.304286e+00 | loss_mu=3.046174e+00 | mu_mse=2.100567e+05 | mu_mae=3.744995e+02 | defect_area_pred=233 | defect_area_label=37 | defect_iou=1.587983e-01
sample=13 | outer=20/20 | loss_phi=2.286827e+00 | loss_mu=3.265925e+00 | mu_mse=2.351101e+05 | mu_mae=3.840924e+02 | defect_area_pred=239 | defect_area_label=37 | defect_iou=1.548117e-01
