candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite,vertex_mae,vertex_rmse,invalid_count,out_of_image_count
oracle_quad_supervised_screening_mean,mean,val,signal_bin,low_signal,0.85,43,0.2748754022685054,0.40881388531029306,0.8882757543901945,1.1449732323025548,0.0,2.0,41.0,-0.20458646681139603,0.24955347465761799,0.17114215812017752,0.23708149392244426,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,non_low_signal,0.85,86,0.4014568580197103,0.5614846183745624,0.4863180310021479,1.082362132883349,0.0,3.0,83.0,0.47662344539212487,0.24955347465761799,0.18721869243525488,0.26863167084060435,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,large,0.9,43,0.4500480062516246,0.6123162744569558,0.1532661622945949,1.035040550800257,0.0,10.0,33.0,0.9090981184139856,0.31792605647178135,0.1740890036575323,0.2453213359207608,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,medium,0.9,43,0.383841945777667,0.5480409987989273,0.5144819217106975,1.0411327158988908,0.0,0.0,43.0,0.41740102286589686,0.31792605647178135,0.1866337812917177,0.26611135570808897,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,small,0.9,43,0.23878158788062362,0.36421152685801556,0.9757140866031775,1.2315406189408413,0.0,0.0,43.0,-0.37272097186453834,0.31792605647178135,0.18485675804143728,0.2629121439748032,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,polygon,0.9,72,0.2995092530726404,0.44003625755259024,0.725974148618105,1.137401867037018,0.0,3.0,69.0,0.01357136200712561,0.31792605647178135,0.19633622964223227,0.2773524991547068,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,rotated_rect,0.9,57,0.43088087710344275,0.5942780326510727,0.3227848181694849,1.058574783436039,0.0,7.0,50.0,0.7023740915850306,0.31792605647178135,0.16357389147997947,0.23381487704944193,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,overall,all,0.9,129,0.3575571799699717,0.5081896000379662,0.5478207235361565,1.1025712952133297,0.0,10.0,119.0,0.3179260564717814,0.31792605647178135,0.18185984766356242,0.2581149452012177,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,low_signal,0.9,43,0.2721108896875952,0.40498335813567704,0.7906485186083849,1.14242062249849,0.0,3.0,40.0,-0.11355427078511271,0.31792605647178135,0.17114215812017752,0.23708149392244426,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,signal_bin,non_low_signal,0.9,86,0.40028032511115996,0.5597927209891107,0.4264068260000423,1.0826466315707495,0.0,7.0,79.0,0.5336662201002284,0.31792605647178135,0.18721869243525488,0.26863167084060435,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,large,0.95,43,0.4433348386855762,0.6052422273985023,0.12309805947355362,1.0362447091313296,0.0,17.0,25.0,0.925479006610525,0.4205968305887611,0.1740890036575323,0.2453213359207608,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,medium,0.95,43,0.38294456279875866,0.5461669712432581,0.41057098349920756,1.0392341825158098,0.0,1.0,42.0,0.5185405505428091,0.4205968305887611,0.1866337812917177,0.26611135570808897,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,area_bin,small,0.95,43,0.23720380126438903,0.36038254832191086,0.7798154149733508,1.2343953438969546,0.0,1.0,42.0,-0.18222906538705097,0.4205968305887611,0.18485675804143728,0.2629121439748032,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,polygon,0.95,72,0.2966329636430378,0.4356032514075092,0.5808820217305156,1.137398227221436,0.0,5.0,67.0,0.15135419332003142,0.4205968305887611,0.19633622964223227,0.2773524991547068,0.0,0.0
oracle_quad_supervised_screening_mean,mean,val,defect_type,rotated_rect,0.95,57,0.4275825322087088,0.5902387897911789,0.2571285285453629,1.0602091187447833,0.0,14.0,42.0,0.7606927934545249,0.4205968305887611,0.16357389147997947,0.23381487704944193,0.0,0.0
