candidate,split,liftoff_subset,sample_count,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,seed,selected_seed,best_epoch,best_val_selection_metric,selection_score,validation_only_selection,test_final_only,eligible_for_multiseed_or_candidate
A0_baseline_replay,test,sensor_z_0.010,8,1.0859180837869644,1.1372601427137852,1.0345759466290474,7.034104198217392,4.397413894534111,1.9804704636335373,0.29168278723955154,0.182692252099514,0.20835981518030167,0.2275782860815525,0.49619024835387815,0.6349216843426002,0.0009157611784758046,1.3144165761768818,0.0019804704643320292,4.842783714350247,42,False,,,,True,True,True
A0_baseline_replay,test,sensor_z_0.012,8,1.1645583137869835,1.4072149619460106,0.9219016581773758,8.15542333573103,4.607467353343964,2.868758909404278,0.25431612879037857,0.18700148910284042,0.1686500757932663,0.20332256332039833,0.4708507016109602,0.6089468281507759,0.0013493336882675067,2.096334394067526,0.0028687588637694716,8.2369025572485,42,False,,,,True,True,True
A1_output_residual_adapter,train,sensor_z_0.006,32,0.6070547162089497,0.41691454709507525,0.7971948757767677,1.2254517045803368,1.6397697199136019,0.8419752827612683,0.1906185895204544,0.17035441659390926,0.17069529369473457,0.17722276697168127,0.8156777773636132,0.8933769329224149,0.00039690735900421714,0.35906548018101603,0.0008419752884947229,0.5650383556460878,42,False,188,0.5760308392613949,,True,False,True
A1_output_residual_adapter,train,sensor_z_0.008,32,0.6692258263938129,0.47488199232611805,0.8635696596466005,1.457416101358831,1.9827199585270137,0.9142708422150463,0.20525014773011208,0.18645279854536057,0.18417645618319511,0.19195980171207339,0.7706309581624471,0.8611425685395921,0.0004466327995942265,0.31228125013876706,0.0009142708477156702,0.5404730980537278,42,False,188,0.5760308392613949,,True,False,True
A1_output_residual_adapter,train,sensor_z_0.010,32,0.6761773680336773,0.5193595613818616,0.8329951860941947,2.2952544055879116,2.2354350886307657,0.8211687488947064,0.19746635667979717,0.18188028410077095,0.17616862058639526,0.18517175142187625,0.7429479704005444,0.8421612442699328,0.00039340674129562103,0.354151186067611,0.0008211687490984332,0.7240584828247477,42,False,188,0.5760308392613949,,True,False,True
A1_output_residual_adapter,train,sensor_z_0.012,32,0.7304045502096415,0.5725613816757686,0.8882477078586817,2.5552785582840443,2.459250304615125,0.9009548617177643,0.20798708498477936,0.1932491697371006,0.1908277627080679,0.19735467294231057,0.7224867241098625,0.8231288069960038,0.000464591506670331,0.3985918047837913,0.000900954855751479,0.9175885478599276,42,False,188,0.5760308392613949,,True,False,True
A1_output_residual_adapter,val,sensor_z_0.006,8,0.6321263685822487,0.44478340446949005,0.8194693513214588,1.2707955706864595,1.440576858818531,0.9889722731895745,0.13703690469264984,0.2513565495610237,0.1549016237258911,0.1810983568429947,0.7861062719395457,0.8773657673786155,0.0005067731772214756,0.483128251042217,0.0009889722714433447,0.7094749203778973,42,False,188,0.5760308392613949,0.5760308392613949,True,False,True
A1_output_residual_adapter,val,sensor_z_0.008,8,0.68173972889781,0.4970545042306185,0.866424921900034,1.9412830397486687,1.513123856857419,1.011453952640295,0.15702253580093384,0.24771016091108322,0.17026667296886444,0.19166645873337984,0.7768096745045521,0.86163595244901,0.0005008149582863552,0.42415810003876686,0.0010114539618371055,0.8661996359877151,42,False,188,0.5760308392613949,0.5760308392613949,True,False,True
A1_output_residual_adapter,val,sensor_z_0.010,8,0.7016618475317955,0.5125590059906244,0.8907647207379341,1.6544639058411121,1.8190239369869232,1.0537128504365683,0.13575822860002518,0.26718819886446,0.18599052727222443,0.1963123194873333,0.7451949373946669,0.8462297534802821,0.0005529104855668265,0.5421811807900667,0.0010537128400756046,0.9449435629351988,42,False,188,0.5760308392613949,0.5760308392613949,True,False,True
A1_output_residual_adapter,val,sensor_z_0.012,8,0.7059148624539375,0.5270019602030516,0.8848277479410172,1.9124902337789536,1.684497520327568,1.0844428986310959,0.13938133418560028,0.257808580994606,0.1880021020770073,0.1950640082359314,0.7630094512849264,0.854134348337164,0.0005650013972626766,0.5115843312814832,0.0010844429052667692,0.8050346133417079,42,False,188,0.5760308392613949,0.5760308392613949,True,False,True
A1_output_residual_adapter,test,sensor_z_0.006,8,0.8309810794889927,0.5583763215690851,1.1035858616232872,1.3700784966349602,1.9945336729288101,1.24361477419734,0.2894040644168854,0.21863627433776855,0.22998453676700592,0.24600828904658556,0.7663888112893218,0.8656421914607396,0.0005835741176269948,0.8518120478838682,0.0012436147808330134,1.0046190276638491,42,False,188,0.5760308392613949,,True,True,True
A1_output_residual_adapter,test,sensor_z_0.008,8,0.7363312877714634,0.449654258787632,1.023008331656456,1.7647232320159674,1.9128061942756176,0.7680120496079326,0.2833108901977539,0.19327515363693237,0.20876941084861755,0.22845182474702597,0.7551444471410853,0.8547608099856016,0.0003884286497850553,0.433917966671288,0.0007680120470467955,0.7858764704994496,42,False,188,0.5760308392613949,,True,True,True
A1_output_residual_adapter,test,sensor_z_0.010,8,0.895216528326273,0.6408715192228556,1.1495615132153034,1.6965570319443941,2.4759171046316624,1.3491156613454223,0.31439288705587387,0.2121957167983055,0.24293774366378784,0.25650877971202135,0.6976046854514741,0.8135001977842962,0.0006422647902581957,0.9585338290780783,0.0013491157005773857,1.7323474022699479,42,False,188,0.5760308392613949,,True,True,True
A1_output_residual_adapter,test,sensor_z_0.012,8,0.8373453170061111,0.653767567127943,1.020923025906086,2.040789946913719,1.7413849644362926,1.5142429322004318,0.27490371465682983,0.1935252845287323,0.21472999453544617,0.22771966643631458,0.741710366576374,0.8450297236543061,0.0007149171224227757,1.105986924842,0.001514242947450839,1.9657520999074398,42,False,188,0.5760308392613949,,True,True,True
A2_latent_residual_adapter,train,sensor_z_0.006,32,0.5872006532736123,0.3745827528182417,0.7998185488395393,1.069032178260386,1.5204905048012733,0.7512349643802736,0.19286388531327248,0.1698499508202076,0.17083307541906834,0.1778489708667621,0.8409537779678612,0.9089517910141113,0.00035690000481736206,0.24645538663025945,0.000751234962081071,0.35420869903920404,42,True,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.008,32,0.6314338552765548,0.4380779936327599,0.8247897191904485,1.1954487792681903,1.793066377285868,0.8871885776461568,0.1974614504724741,0.17708471044898033,0.1755840890109539,0.1833767492789775,0.7899095904634785,0.8762159497479856,0.0004285056484150118,0.2691692631924525,0.0008871885765984189,0.4250440461132184,42,True,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.010,32,0.5476234517991543,0.366491173626855,0.7287557183299214,1.2275990184862167,1.5928130405955017,0.6653019994264469,0.1768814418464899,0.1567170713096857,0.15274131298065186,0.16211327427299693,0.8203391690104911,0.8965066264615997,0.0003301938115782832,0.23334958497434855,0.0006653019954683259,0.34429189446914243,42,True,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.012,32,0.5959817306138575,0.44427538849413395,0.7476880657486618,1.5314496108330786,2.1136255606543273,0.7478515254333615,0.18051941692829132,0.16449774615466595,0.15400122664868832,0.1663394628558308,0.7669928084895286,0.8611196570827717,0.0003471057209480932,0.27309197606518865,0.0007478515253751539,0.5171282105942354,42,True,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.006,8,0.7008295767009258,0.5194568261504173,0.8822022713720798,2.050593599677086,1.8926537595689297,0.9690357632935047,0.15931060910224915,0.24322602897882462,0.18252215534448624,0.195019599981606,0.7064347177374533,0.8236434664130927,0.0004900595085928217,0.3483636435121298,0.0009690357692306861,0.4641556157403987,42,True,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.008,8,0.6618896871805191,0.4254193790256977,0.8983599990606308,1.0717205125838518,1.324052294716239,0.9932339638471603,0.15708845853805542,0.25189825147390366,0.1864108219742775,0.19846584368497133,0.8062578933277659,0.8806815030028403,0.00048026416152424645,0.35371628403663635,0.0009932339744409546,0.6080021774940907,42,True,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.010,8,0.8327692188322544,0.5148800704628229,1.1506583616137505,2.778132937848568,2.4394841492176056,0.6392470309510827,0.18497109413146973,0.3236263170838356,0.25234219431877136,0.253646545112133,0.6377721825962014,0.7671461596391015,0.000390630202673492,0.3414534628391266,0.0006392470240825787,1.0124067882760026,42,True,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.012,8,0.7276251390576363,0.39659159258008003,1.058658704161644,1.6904575638473034,1.7642240300774574,0.6260818988084793,0.18354425579309464,0.29740406572818756,0.22054485231637955,0.2338310582563281,0.7359725093766288,0.8357763757395532,0.0003905295998265501,0.35490601137280464,0.0006260819063754752,0.7812222617890745,42,True,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,test,sensor_z_0.006,8,0.7449232190847397,0.4731776639819145,1.01666871458292,1.38608318567276,1.540868654847145,1.0420507490634918,0.27363283932209015,0.19546505063772202,0.21130827814340591,0.22680205386132002,0.8108240645664917,0.8913427878708204,0.0004803697629540693,0.5577393285930157,0.0010420507605886087,0.43189453099405045,42,True,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.008,8,0.6965391263365746,0.3755349009297788,1.0175433233380318,1.5308506526052952,1.6411913149058819,0.6166910696774721,0.28310081362724304,0.190806582570076,0.2078680470585823,0.22725848015397787,0.7850269762394255,0.8768445720297382,0.0003151379423798062,0.2697774562984705,0.0006166910752654076,0.4319552603892624,42,True,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.010,8,0.8836056590080261,0.5148426555097103,1.2523686401546001,2.610360234975815,1.6123959515243769,0.8980887243524194,0.3448330983519554,0.22254185378551483,0.27087926864624023,0.2794180726632476,0.7115139553298168,0.8235680138681221,0.00045283745748747606,0.5349683091044426,0.0008980887214420363,0.7881658895942512,42,True,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.012,8,0.7481616958975792,0.44110273011028767,1.0552207008004189,1.5655707493424416,1.5942533630877733,0.8666150895878673,0.2866419330239296,0.1915293186903,0.22787030041217804,0.23534717969596386,0.7493368469544044,0.8477173097064463,0.00043220385396125494,0.5350390039384365,0.0008666150824865326,0.6173063539620134,42,True,101,0.5116661638357902,,True,True,True
A3_revised_sensor_z_conditioned_full_model,train,sensor_z_0.006,32,0.6104220543056726,0.3799060304882005,0.8409380717203021,1.1445067594759166,1.4918523125816137,0.7614792913664132,0.20729995146393776,0.1770166102796793,0.1770755685865879,0.18713071197271347,0.8181571273825564,0.8951550557996598,0.00035904590231439215,0.24634945031721145,0.0007614792848471552,0.34489693690006346,42,False,27,0.5254343302597586,,True,False,True
A3_revised_sensor_z_conditioned_full_model,train,sensor_z_0.008,32,0.6577787068672478,0.48265675408765674,0.8329006689600646,1.6700838590040803,1.9083429290913045,0.9144148065242916,0.19796776212751865,0.17634044587612152,0.18098381720483303,0.18509734224062413,0.7583517498262116,0.8547488207209517,0.00043634805081183003,0.2739922141190618,0.0009144148025370669,0.42505911962425397,42,False,27,0.5254343302597586,,True,False,True
A3_revised_sensor_z_conditioned_full_model,train,sensor_z_0.010,32,0.6716897338628769,0.5025965883396566,0.8407828779891133,1.955169501248747,2.2498836687300354,0.832591014681384,0.20060088112950325,0.17800227738916874,0.18202362954616547,0.18687559536192566,0.7380061376861575,0.838526213695046,0.0004087788394144809,0.28672784159425646,0.0008325910130224656,0.5934577089774801,42,False,27,0.5254343302597586,,True,False,True
A3_revised_sensor_z_conditioned_full_model,train,sensor_z_0.012,32,0.6723000761121511,0.49958051880821586,0.8450196320191026,1.912697340361774,2.4013391949702054,0.790668310248293,0.20335978642106056,0.17829249612987041,0.18195996060967445,0.18787074671126902,0.7339045798644859,0.8384817271538353,0.00038122153682706994,0.3295731390826404,0.0007906683131295722,0.681772913891515,42,False,27,0.5254343302597586,,True,False,True
A3_revised_sensor_z_conditioned_full_model,val,sensor_z_0.006,8,0.6951348297297955,0.49780541099607944,0.892464280128479,1.8381211757659912,1.6870719902217388,0.9915525056421757,0.16072864830493927,0.2520194873213768,0.1793031170964241,0.197350412607193,0.7493625788465144,0.8510375333711965,0.0004918227477901382,0.3682775069028139,0.0009915524860844016,0.5869988269855044,42,False,27,0.5254343302597586,0.5254343302597586,True,False,True
A3_revised_sensor_z_conditioned_full_model,val,sensor_z_0.008,8,0.6897138059139252,0.4576614750549197,0.9217661246657372,1.589874928817153,1.299193650484085,1.0016701836138964,0.156705841422081,0.2562696039676666,0.19737789779901505,0.2034511137753725,0.7987722559495528,0.8777847872390239,0.0004973933773726458,0.34535760059952736,0.0010016701853601262,0.5804174948590048,42,False,27,0.5254343302597586,0.5254343302597586,True,False,True
A3_revised_sensor_z_conditioned_full_model,val,sensor_z_0.010,8,0.6943015530705452,0.45064976066350937,0.9379533007740974,1.7297491282224655,1.6394569724798203,0.852633697912097,0.14382579922676086,0.266418494284153,0.2094016894698143,0.20654866099357605,0.7653789582773967,0.851881127463959,0.00045419646994560026,0.3635785626247525,0.0008526336896466091,0.8104161153999745,42,False,27,0.5254343302597586,0.5254343302597586,True,False,True
A3_revised_sensor_z_conditioned_full_model,val,sensor_z_0.012,8,0.7319754250347614,0.515333796851337,0.9486170932650566,2.2061033956706524,1.9527823217213154,0.9019062991719693,0.14833860844373703,0.2650241330265999,0.21345853805541992,0.2089404296129942,0.7126404995739157,0.8168226692783884,0.0004965830448782071,0.4413496404886246,0.0009019062999868765,0.9080354737715126,42,False,27,0.5254343302597586,0.5254343302597586,True,False,True
A3_revised_sensor_z_conditioned_full_model,test,sensor_z_0.006,8,0.7495858445763588,0.45923177897930145,1.039939932525158,1.4975231736898422,1.6528218165040016,0.934453472495079,0.2948772758245468,0.19886814802885056,0.20377090573310852,0.2325054444372654,0.7832323593817508,0.8755338849827448,0.00045489904914575163,0.524475920945406,0.0009344534773845226,0.6712833399929117,42,False,27,0.5254343302597586,,True,True,True
A3_revised_sensor_z_conditioned_full_model,test,sensor_z_0.008,8,0.7765939943492413,0.5089602079242468,1.0442277677357197,2.0539795383810997,1.987532377243042,0.9036832274869084,0.2927698791027069,0.19649054110050201,0.21065712720155716,0.23330584820359945,0.7197094564741348,0.8281930650756593,0.0004460432373889489,0.5271873334422708,0.0009036832343554124,1.160562609260897,42,False,27,0.5254343302597586,,True,True,True
A3_revised_sensor_z_conditioned_full_model,test,sensor_z_0.010,8,0.8363865502178669,0.6527193933725357,1.0200537592172623,2.885406132787466,2.59422717243433,1.0892232321202755,0.2871336489915848,0.18702644854784012,0.20948265492916107,0.22788091842085123,0.6644135087420915,0.784679780334318,0.0005186153939575888,0.6556169204413891,0.0010892232385231182,1.6786659451122947,42,False,27,0.5254343302597586,,True,True,True
A3_revised_sensor_z_conditioned_full_model,test,sensor_z_0.012,8,0.794072836637497,0.6689245365560055,0.9192211255431175,2.1502507254481316,2.47705056425184,1.3497312664985657,0.2492915689945221,0.1777278259396553,0.18840749561786652,0.2051422968506813,0.6930372540861166,0.807957050994617,0.0006301425364654278,0.8620125902816653,0.001349731275695376,1.7376423552611433,42,False,27,0.5254343302597586,,True,True,True
