area_loss_type,lambda_area,checkpoint,val_sample_count,val_overall_mse,val_overall_mae,val_overall_iou,val_overall_dice,val_overall_area_error,val_overall_center_error,val_overall_area_ratio,val_overall_pred_area_gt_true_count,val_polygon_count,val_polygon_iou,val_polygon_dice,val_polygon_area_error,val_polygon_area_ratio,val_small_polygon_count,val_small_polygon_iou,val_small_polygon_dice,val_small_polygon_area_error,val_small_polygon_area_ratio,val_small_polygon_pred_area_zero,val_medium_polygon_count,val_medium_polygon_area_error,val_medium_polygon_area_ratio,val_multi_defect_count,val_multi_defect_center_error,test_sample_count,test_overall_mse,test_overall_mae,test_overall_iou,test_overall_dice,test_overall_area_error,test_overall_center_error,test_overall_area_ratio,test_overall_pred_area_gt_true_count,test_polygon_count,test_polygon_iou,test_polygon_dice,test_polygon_area_error,test_polygon_area_ratio,test_small_polygon_count,test_small_polygon_iou,test_small_polygon_dice,test_small_polygon_area_error,test_small_polygon_area_ratio,test_small_polygon_pred_area_zero,test_medium_polygon_count,test_medium_polygon_area_error,test_medium_polygon_area_ratio,test_multi_defect_count,test_multi_defect_center_error
symmetric,0.04,checkpoints/best_model_v4_smallpoly_w5_dice_area_refine_0p04.pt,200,32523.240231933592,79.85568292617798,0.3539194174530413,0.5000460089547513,0.7690973388101124,1.0725724655017257,1.7373803973480895,186,60,0.22179152508024444,0.33541764174421834,0.8444111900212837,1.810856950488908,22,0.1004063386027939,0.16461049537907638,0.8981822205963695,1.8840756375242693,0,24,0.9713280291312353,1.9003734647830548,60,0.9961317996184031,200,32859.052265625,80.20785659790039,0.35075009287898423,0.49404933014105606,0.8017244459056235,1.1735108799114824,1.7718148595463339,185,60,0.22755329494146945,0.33984187451409303,0.956451043408104,1.9372962985034274,25,0.12806060542977002,0.20486059185255917,0.9302146345762836,1.9274320258806314,0,21,1.2560376888506188,2.2046224756654147,60,1.0557650824387868
symmetric,0.05,checkpoints/best_model_v4_smallpoly_w5_dice_area_refine_0p05.pt,200,32660.132626953124,69.4384998035431,0.3505529763927368,0.4953192490787449,0.8632332203532733,1.1660326612368226,1.8457253206532471,190,60,0.2027815016465377,0.3096761427516762,1.0904914175888492,2.0792824179635785,22,0.08038462673648651,0.1361145266212486,1.4911506068135472,2.4911506068135463,0,24,1.0609632225773251,2.0329407235141486,60,0.91173596487691,200,32984.15134277344,69.94797061920166,0.3428046773364942,0.48270862839408374,0.8774660479265778,1.2759967744350433,1.8603491688133575,189,60,0.1956946599390293,0.2953605357743934,1.1885460624238042,2.184562833912274,25,0.0789069258272757,0.1331281611958512,1.3141178837387932,2.314117883738793,0,21,1.5107878529289902,2.4994072000389034,60,0.870915362983942
symmetric,0.07,checkpoints/best_model_v4_smallpoly_w5_dice_area_refine_0p07.pt,200,31090.555778808593,60.615021839141846,0.35564635213608065,0.5004962874395187,0.7504790385510566,1.0619972858577966,1.7234989089128712,184,60,0.21042494342304158,0.32075406377618104,0.9435297092871763,1.914701206600466,22,0.09002032657882035,0.14726404729532241,1.0136952344100958,2.0136952344100956,0,24,1.1513103626779133,2.092540606643265,60,0.9465355828404427,200,31187.683298339845,59.86761587142944,0.34527911498879993,0.48696057725976544,0.6911372292340247,1.155586946979165,1.665027624986632,186,60,0.21704549742535661,0.3229983723481871,0.9267417989802222,1.9039255865413691,25,0.11308792818757529,0.1804268079685526,0.9491089794335675,1.9491089794335672,0,21,1.2030711928578712,2.1378820144611455,60,0.9923815665145715
over_only,0.05,checkpoints/best_model_v4_smallpoly_w5_dice_area_over_0p05.pt,200,29392.854868164064,70.7452364063263,0.35600136429031976,0.49781465540104036,0.7287062836390416,1.0550916086762183,1.5511402700634829,167,60,0.19365490075204908,0.29096284897226005,1.0169001455895519,1.4665405257862494,22,0.04750737209987828,0.07791905232542051,1.1148720097809208,0.8311729502197924,13,24,1.2632283184028619,2.073995645843739,60,0.9465555372337501,200,29594.712147216796,70.30560081481934,0.34464044645307207,0.4840048014213879,0.6721808661088731,1.113927413899732,1.5019331824013242,166,60,0.20077349493867772,0.29736779508466465,0.9647582029906496,1.456613482643558,25,0.07156956174046536,0.113303763082951,1.1113937779440897,0.9149336009529391,14,21,1.1740131886841616,2.146528484110509,60,1.0013116002082825
