seed,source_index,sample_id,split,defect_group,task_group,defect_type,component_count,component_types,component_type_combination,source_dataset,source_pack,angle_deg,vertex_count,distance_bin,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,residual_l2_loss,base_abs_mean,weighted_residual_abs_mean,scaled_residual_abs_mean,residual_to_base_abs_ratio,residual_dominates_base,prob_min,prob_max,prob_mean,true_task_label,pred_task_label,task_gate_correct,gate_prob_single,gate_prob_cc2,gate_prob_cc3,true_count_label,pred_count_label,count_head_correct,true_connected_component_count,pred_connected_component_count,predicted_component_count_correct,predicted_component_count_is_1,predicted_component_count_is_2,predicted_component_count_is_3,component_count_error,missed_component_flag,merged_component_flag,split_component_flag,extra_fragment_flag,largest_component_area_ratio,second_largest_component_area_ratio,third_largest_component_area_ratio,component_recall_heuristic,polygon_component_present,notes
42,0,single_rect_p2_0001,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7664092664092664,0.8677595628415301,0.09375,2.4924083438759674,435,480,0,0.04165605455636978,0.14680606126785278,0.18922671675682068,7.646059036254883,64.248046875,0.9810155630111694,0.3433554470539093,0.005344216108575819,0,0.0,0.9999995231628418,0.05526145175099373,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,1,single_rect_p2_0002,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6428571428571429,0.782608695652174,0.5555555555555556,0.9497273011895623,364,234,0,0.045978594571352005,0.25285804271698,0.2993667423725128,5.301033020019531,51.37993621826172,0.9498312473297119,0.33244093656539914,0.006470248136416356,0,0.0,1.0,0.047235243022441864,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,2,single_rect_p2_0003,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.9185185185185185,0.9575289575289575,0.02666666666666667,0.3116649557983302,511,525,0,0.017160912975668907,0.08890897035598755,0.1064678356051445,3.979477643966675,50.68406295776367,0.7926098108291626,0.2774134337902069,0.005473385865323832,0,0.0,0.9999996423721313,0.06524545699357986,0,0,1,1.0,1.0075335958495435e-42,5.5127081586538304e-42,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,3,single_rect_p2_0004,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7569721115537849,0.8616780045351474,0.11004784688995216,1.8650860076663667,464,418,0,0.05323592573404312,0.15183734893798828,0.20578408241271973,7.108109474182129,85.69207763671875,0.9550566673278809,0.33426983356475826,0.0039008254063094957,0,0.0,1.0,0.058451078832149506,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,4,single_rect_p2_0005,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.5502092050209205,0.7098515519568152,0.8068181818181818,2.5012270149652456,477,264,0,0.10604189336299896,0.3194129467010498,0.42569682002067566,2.41963267326355,60.16020965576172,0.6095152497291565,0.21333033740520477,0.0035460371336118422,0,0.0,0.9999957084655762,0.06051470339298248,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,5,single_rect_p2_0006,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.708029197080292,0.8290598290598291,0.24060150375939848,1.7970569782181247,202,266,0,0.03971286863088608,0.17329508066177368,0.21440044045448303,13.924877166748047,51.70998764038086,1.2549452781677246,0.4392308473587036,0.008494120138131762,0,0.0,0.9999997615814209,0.02501557022333145,0,0,1,1.0,2.4059086242344577e-34,1.6815581571897805e-44,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,6,single_rect_p2_0007,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7457386363636364,0.8543531326281529,0.25426136363636365,2.4137072661033088,525,704,0,0.05273580923676491,0.14878040552139282,0.20159685611724854,0.8064368367195129,62.74919891357422,0.444499671459198,0.15557488501071928,0.002479312687720457,0,0.0,0.9999990463256836,0.06706441193819046,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,7,single_rect_p2_0008,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8584392014519057,0.923828125,0.06060606060606061,0.6810488645694409,496,528,0,0.023055868223309517,0.10394614934921265,0.12711945176124573,1.1742863655090332,57.854156494140625,0.5165535807609558,0.1807937532663345,0.003124991603406144,0,0.0,0.9999997615814209,0.06218091771006584,0,0,1,1.0,0.0,0.0,0,0,1,1,2,0,0,1,0,1,0,0,1,1,0.9979838709677419,0.0020161290322580645,0.0,1.0,no,topology_gated_v2_candidate_eval
42,8,single_rect_p2_0009,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.75736568457539,0.8619329388560157,0.19480519480519481,2.871891098276756,552,462,0,0.04844602942466736,0.15684854984283447,0.20553718507289886,2.426109790802002,55.32276916503906,0.6191501617431641,0.2167025566101074,0.003917059103886135,0,0.0,0.9999992847442627,0.06802771240472794,0,0,1,1.0,4.203895392974451e-44,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,9,single_rect_p2_0010,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7880184331797235,0.8814432989690721,0.14958448753462603,1.4891429796232012,415,361,0,0.02853328362107277,0.15615355968475342,0.18490397930145264,2.171463966369629,54.79441833496094,0.6671044826507568,0.23348656892776487,0.004261137831602667,0,0.0,0.9999997615814209,0.052720822393894196,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,10,single_rect_p2_0011,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7949709864603481,0.8857758620689655,0.008658008658008658,2.286125942476317,466,462,0,0.03247128799557686,0.1345108151435852,0.1672183871269226,2.362896680831909,65.04286193847656,0.6449019908905029,0.225715696811676,0.003470260841615155,0,0.0,1.0,0.05957513675093651,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,11,single_rect_p2_0012,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6811145510835913,0.8103130755064457,0.08846153846153847,3.58010435235751,566,520,0,0.08027699589729309,0.19221073389053345,0.2725283205509186,0.4059704840183258,66.77569580078125,0.41529762744903564,0.14535416960716246,0.0021767526023362214,0,0.0,1.0,0.07087531685829163,0,0,1,1.0,1.528956754424808e-41,1.4067635283356839e-41,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,12,single_rect_p2_0013,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7158385093167702,0.8343891402714932,0.0782608695652174,3.4663951500685335,530,575,0,0.05324430391192436,0.18378400802612305,0.2371198534965515,0.9154358506202698,50.58143997192383,0.4737389087677002,0.16580861806869507,0.0032780525457703504,0,0.0,0.9999998807907104,0.06690561771392822,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,13,single_rect_p2_0014,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6849056603773584,0.812989921612542,0.255859375,3.760265970392149,381,512,0,0.08649705350399017,0.19881856441497803,0.2856495976448059,3.339547872543335,61.549827575683594,0.7909062504768372,0.276817187666893,0.004497448629348473,0,0.0,0.999998927116394,0.04823961853981018,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,14,single_rect_p2_0015,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8598326359832636,0.9246344206974129,0.12842105263157894,1.0000262546437964,414,475,0,0.01878369227051735,0.08848434686660767,0.10772643983364105,4.584080219268799,62.78900146484375,0.875027596950531,0.3062596589326858,0.00487760040433457,0,0.0,1.0,0.05211123079061508,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,15,single_rect_p2_0016,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7626050420168067,0.865315852205006,0.12723214285714285,1.8897755147799447,391,448,0,0.03643209859728813,0.15769559144973755,0.19446444511413574,3.3674936294555664,40.3365478515625,0.7833518385887146,0.2741731435060501,0.006797139520094791,0,0.0,0.9999997615814209,0.04988712817430496,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,16,single_rect_p2_0017,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6912521440823327,0.8174442190669371,0.1875,2.549368210028847,442,544,0,0.05386705696582794,0.17966455221176147,0.23378495872020721,2.533541202545166,56.17164611816406,0.7111368775367737,0.24889790713787077,0.0044310239122115624,0,0.0,0.9999997615814209,0.05662619322538376,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,17,single_rect_p2_0018,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8038528896672504,0.8912621359223301,0.09259259259259259,2.344737210525377,490,540,0,0.03738408908247948,0.12248355150222778,0.16027683019638062,4.091862678527832,68.47543334960938,0.7356586456298828,0.25748052597045895,0.003760188338726706,0,0.0,0.9999991655349731,0.06158290058374405,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,18,single_rect_p2_0019,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7770491803278688,0.8745387453874539,0.06476190476190476,1.9696730389590886,559,525,0,0.03958504647016525,0.1380624771118164,0.17781920731067657,1.7167270183563232,46.67045593261719,0.582709789276123,0.20394842624664306,0.00436996858443174,0,0.0,0.999993085861206,0.0691688060760498,0,0,1,1.0,2.962581766625087e-27,1.3720172616481e-34,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,19,single_rect_p2_0020,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8066528066528067,0.8929804372842347,0.011441647597254004,1.3385655601860964,432,437,0,0.025141626596450806,0.12535065412521362,0.15066275000572205,1.7047135829925537,59.327754974365234,0.6067506074905396,0.21236271262168882,0.003579483375250724,0,0.0,1.0,0.05491023510694504,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,20,single_rect_p2_0021,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7117437722419929,0.8316008316008316,0.004166666666666667,2.412956724063081,482,480,0,0.04738344997167587,0.18165713548660278,0.22919374704360962,1.5315306186676025,39.46483612060547,0.5828464031219482,0.20399624109268188,0.00516906342824444,0,0.0,0.999974250793457,0.060264669358730316,0,0,1,1.0,1.0790009272661121e-28,1.4764781269358435e-40,0,0,1,1,2,0,0,1,0,1,0,0,1,1,0.9979253112033195,0.002074688796680498,0.0,1.0,no,topology_gated_v2_candidate_eval
42,21,single_rect_p2_0022,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8554006968641115,0.9220657276995305,0.13157894736842105,0.8531934046965984,495,570,0,0.025871336460113525,0.08188241720199585,0.10837531834840775,6.2156219482421875,85.85153198242188,0.9126535058021545,0.3194287270307541,0.0037207108557615162,0,0.0,1.0,0.06230507791042328,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,22,single_rect_p2_0023,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6035665294924554,0.7527801539777588,0.20153846153846153,4.434960713050053,519,650,0,0.09239823371171951,0.23705387115478516,0.32948657870292664,0.3447956144809723,53.71300506591797,0.3725419044494629,0.13038966655731202,0.0024275250732535723,0,0.0,0.9999996423721313,0.0663808137178421,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,23,single_rect_p2_0024,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7692307692307693,0.8695652173913043,0.02729044834307992,2.9493606286037255,499,513,0,0.03794190287590027,0.14025133848190308,0.1784651279449463,2.7188048362731934,67.7032699584961,0.669070839881897,0.23417479395866392,0.003458840231826606,0,0.0,0.9999997615814209,0.06287968158721924,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,24,single_rect_p2_0025,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6408602150537634,0.781127129750983,0.35913978494623655,0.987358728011849,298,465,0,0.08564010262489319,0.20916855335235596,0.29523390531539917,4.252602577209473,67.35958862304688,0.8298110961914062,0.2904338836669922,0.004311693251161292,0,0.0,1.0,0.03765491023659706,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,25,single_rect_p2_0026,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7354260089686099,0.8475452196382429,0.13942307692307693,1.4390030194841759,358,416,0,0.03572899103164673,0.17306828498840332,0.20914587378501892,3.4859495162963867,38.17277526855469,0.7934646606445312,0.2777126312255859,0.007275149089156095,0,0.0,0.9999988079071045,0.04716421663761139,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,26,single_rect_p2_0027,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7867924528301887,0.880675818373812,0.15227272727272728,0.9888691508383984,507,440,0,0.0340658500790596,0.13648861646652222,0.17065376043319702,0.9929524064064026,72.47801971435547,0.4639778137207031,0.16239223480224607,0.0022405721823285634,0,0.0,1.0,0.06323325634002686,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,27,single_rect_p2_0028,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7325581395348837,0.8456375838926175,0.36507936507936506,0.700425240190793,516,378,0,0.04585553705692291,0.17967361211776733,0.2255786508321762,0.49497997760772705,66.81886291503906,0.36874887347221375,0.1290621057152748,0.0019315220296307453,0,0.0,1.0,0.06512655317783356,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,28,single_rect_p2_0029,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.8972477064220183,0.9458413926499033,0.041666666666666664,0.8731622512556959,506,528,0,0.016943424940109253,0.0957479476928711,0.11274013668298721,0.48766109347343445,48.77490234375,0.42558884620666504,0.14895609617233274,0.0030539496547330337,0,0.0,0.9999990463256836,0.06470823287963867,0,0,1,1.0,1.401298464324817e-45,1.6255062186167878e-43,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,29,single_rect_p2_0030,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.583864118895966,0.7372654155495979,0.07222222222222222,4.39528062489657,386,360,0,0.09664161503314972,0.27768123149871826,0.3747892677783966,4.6643757820129395,64.25648498535156,0.9195176362991333,0.32183117270469663,0.005008539959477459,0,0.0,0.9999986886978149,0.048959456384181976,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,30,single_rect_p2_0031,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.797373358348968,0.8872651356993737,0.17523809523809525,1.1055989528202697,433,525,0,0.03378140553832054,0.11048227548599243,0.1447683721780777,5.0469207763671875,59.54259490966797,0.8790320158004761,0.3076612055301666,0.005167077551741224,0,0.0,1.0,0.05451750382781029,0,0,1,1.0,0.0,4.418294058016148e-42,0,0,1,1,2,0,0,1,0,1,0,0,1,1,0.9976905311778291,0.0023094688221709007,0.0,1.0,no,topology_gated_v2_candidate_eval
42,31,single_rect_p2_0032,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.86996336996337,0.930460333006856,0.06628787878787878,0.6241485113090952,493,528,0,0.02205590531229973,0.08834445476531982,0.11056192964315414,1.6156396865844727,76.73292541503906,0.5369459390640259,0.18793107867240905,0.0024491582675352556,0,0.0,1.0,0.062485046684741974,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,32,single_rect_p2_0033,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7466666666666667,0.8549618320610687,0.10144927536231885,2.3942794958212983,496,552,0,0.04719673842191696,0.15540951490402222,0.20290139317512512,2.9512500762939453,55.01564025878906,0.6883931159973145,0.24093759059906003,0.00437943809189004,0,0.0,1.0,0.06354674696922302,0,0,1,1.0,1.0700315073584303e-41,2.7328683170648312e-40,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,33,single_rect_p2_0034,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6730769230769231,0.8045977011494253,0.3269230769230769,1.4975020773459182,525,780,0,0.11186671257019043,0.18898087739944458,0.3009045720100403,0.5698320269584656,75.29666137695312,0.37937813997268677,0.13278234899044036,0.001763455996085937,0,0.0,1.0,0.06546754390001297,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,34,single_rect_p2_0035,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6216216216216216,0.7666666666666667,0.6086956521739131,1.025942310850256,444,276,0,0.07949449121952057,0.2552858591079712,0.335379034280777,5.987116813659668,66.37002563476562,0.8961265087127686,0.313644278049469,0.004725691681595153,0,0.0,0.9999985694885254,0.055979013442993164,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,35,single_rect_p2_0036,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.6307385229540918,0.773561811505508,0.047619047619047616,3.33270418656069,418,399,0,0.06709326803684235,0.2359521985054016,0.3032514750957489,2.0603442192077637,43.2215576171875,0.6037282943725586,0.2113049030303955,0.004888877557396681,0,0.0,0.9999942779541016,0.05236305668950081,0,0,1,1.0,2.8563747279708434e-37,8.638466456838095e-34,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,36,single_rect_p2_0037,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7558823529411764,0.8609715242881072,0.2311111111111111,1.2255138059766653,519,675,0,0.05696511268615723,0.14722275733947754,0.2043437510728836,1.55873703956604,55.945098876953125,0.5223091840744019,0.18280821442604064,0.0032676359162062264,0,0.0,0.9999998807907104,0.0651320368051529,0,0,1,1.0,1.485376372184306e-43,7.380779141445244e-41,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,37,single_rect_p2_0038,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7190201729106628,0.8365465213746857,0.22470238095238096,0.4738444204019306,521,672,0,0.054176248610019684,0.1677483320236206,0.22206725180149078,1.4267802238464355,47.27301788330078,0.5401463508605957,0.18905122280120848,0.003999135897519903,0,0.0,0.9999998807907104,0.06650426238775253,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,38,single_rect_p2_0039,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7700205338809035,0.8700696055684455,0.013824884792626729,0.3208344653041469,428,434,0,0.02768600732088089,0.15001338720321655,0.17791780829429626,2.1841487884521484,39.08136749267578,0.6647210121154785,0.23265235424041747,0.00595302491101466,0,0.0,0.9999996423721313,0.05469512939453125,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,39,single_rect_p2_0040,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7864583333333334,0.880466472303207,0.045584045584045586,1.5219109583105102,335,351,0,0.04008760675787926,0.1239439845085144,0.16785237193107605,38.207706451416016,95.14588928222656,2.144806385040283,0.7506822347640991,0.0078898020758142,0,0.0,1.0,0.0414263978600502,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,40,single_rect_p2_0041,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.5911111111111111,0.7430167597765364,0.6917293233082706,1.7430567729079396,450,266,0,0.07322024554014206,0.3052701950073242,0.3786930441856384,2.026106595993042,42.981292724609375,0.5713616609573364,0.19997658133506774,0.004652642316190018,0,0.0,0.9999915361404419,0.05874503403902054,0,0,1,1.0,1.7271075319284744e-37,4.9786372164512016e-37,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,41,single_rect_p2_0042,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.788961038961039,0.8820326678765881,0.1447811447811448,1.8347343765516777,508,594,0,0.03565880283713341,0.12615817785263062,0.16192136704921722,1.0438275337219238,63.333106994628906,0.46040889620780945,0.1611431136727333,0.0025443740457325005,0,0.0,0.9999998807907104,0.06387931108474731,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,42,single_rect_p2_0043,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7223427331887202,0.8387909319899244,0.3216374269005848,2.8230166518603865,452,342,0,0.05314955115318298,0.20340311527252197,0.25672608613967896,1.7343366146087646,49.90123748779297,0.5960320234298706,0.2086112082004547,0.004180481661431462,0,0.0,0.9999861717224121,0.05816369876265526,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
42,43,single_rect_p2_0044,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.6,0.7466216216216216,0.8549323017408124,0.18596491228070175,1.9460968227046829,464,570,0,0.05000515654683113,0.14578568935394287,0.19614583253860474,3.549952507019043,65.92546844482422,0.7309502959251404,0.2558326035737991,0.0038806338371022136,0,0.0,0.9999994039535522,0.05868533253669739,0,0,1,1.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_v2_candidate_eval
