candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite
mask_boundary_val_scan,123,val,area_bin,large,0.6,67,0.45085583125843126,0.6124849323650352,0.399629115639995,0.8966453727056731,0,12,55,0.6637116479834715,0.2621730943904066
mask_boundary_val_scan,123,val,signal_bin,low_signal,0.6,0,nan,nan,nan,nan,0,0,0,nan,0.2621730943904066
mask_boundary_val_scan,123,val,signal_bin,non_low_signal,0.6,200,0.38381109834996324,0.5330856790310563,0.6559052691678773,1.0613469711863077,5,22,178,0.2609915082131422,0.2621730943904066
mask_boundary_val_scan,123,val,overall,all,0.7,200,0.3833558091401176,0.5312825613430882,0.5498543987584776,1.0880619805974838,5,34,166,0.3647839717247281,0.3658951541756023
mask_boundary_val_scan,123,val,area_bin,small,0.7,67,0.2799465936770689,0.407264346421377,0.9115368058932856,1.159053926866862,5,6,61,-0.2243258657948397,0.3658951541756023
mask_boundary_val_scan,123,val,area_bin,medium,0.7,66,0.4225647886185088,0.5781470400792623,0.41258018434733185,1.18676789082361,0,9,57,0.5881316443504394,0.3658951541756023
mask_boundary_val_scan,123,val,area_bin,large,0.7,67,0.44814125377370606,0.6091357673605083,0.32339733716300717,0.9251352530806812,0,19,48,0.7338796839712072,0.3658951541756023
mask_boundary_val_scan,123,val,signal_bin,low_signal,0.7,0,nan,nan,nan,nan,0,0,0,nan,0.3658951541756023
mask_boundary_val_scan,123,val,signal_bin,non_low_signal,0.7,200,0.3833558091401176,0.5312825613430882,0.5498543987584776,1.0880619805974838,5,34,166,0.3647839717247281,0.3658951541756023
mask_boundary_val_scan,123,val,overall,all,0.8,200,0.37879760316850697,0.5247479692180792,0.42724380977945986,1.12619262391176,5,55,144,0.4763017626071263,0.47733084085995614
mask_boundary_val_scan,123,val,area_bin,small,0.8,67,0.28009226442698615,0.4042199072498495,0.7177657112044258,1.1656485919750506,5,9,57,-0.033453539527590115,0.47733084085995614
mask_boundary_val_scan,123,val,area_bin,medium,0.8,66,0.41765090851313036,0.5711133301070572,0.3056177471942707,1.241034307601777,0,15,51,0.6831464914259169,0.47733084085995614
mask_boundary_val_scan,123,val,area_bin,large,0.8,67,0.4392295366451749,0.5996026906091068,0.25653265657274,0.9765535023675036,0,31,36,0.7822995706815417,0.47733084085995614
mask_boundary_val_scan,123,val,signal_bin,low_signal,0.8,0,nan,nan,nan,nan,0,0,0,nan,0.47733084085995614
mask_boundary_val_scan,123,val,signal_bin,non_low_signal,0.8,200,0.37879760316850697,0.5247479692180792,0.42724380977945986,1.12619262391176,5,55,144,0.4763017626071263,0.47733084085995614
mask_boundary_val_scan,123,val,overall,all,0.85,200,0.3709109506794039,0.5147855197913414,0.3646786317529822,1.1510094156249975,5,76,123,0.5210178387177631,0.5220261396559777
mask_boundary_val_scan,123,val,area_bin,small,0.85,67,0.2767195055655047,0.396764590448803,0.5977464949550809,1.1728524772390243,5,11,56,0.07573760105922678,0.5220261396559777
mask_boundary_val_scan,123,val,area_bin,medium,0.85,66,0.410749125717825,0.5627756607615299,0.2498384591804047,1.2545572013565989,0,26,40,0.7236863272989501,0.5220261396559777
mask_boundary_val_scan,123,val,area_bin,large,0.85,67,0.4258588203823208,0.5855325789244401,0.2447369086970047,1.0287941368435747,0,39,27,0.7666544906097562,0.5220261396559777
mask_boundary_val_scan,123,val,signal_bin,low_signal,0.85,0,nan,nan,nan,nan,0,0,0,nan,0.5220261396559777
mask_boundary_val_scan,123,val,signal_bin,non_low_signal,0.85,200,0.3709109506794039,0.5147855197913414,0.3646786317529822,1.1510094156249975,5,76,123,0.5210178387177631,0.5220261396559777
mask_boundary_val_scan,123,val,overall,all,0.9,200,0.34964164019179816,0.4890743228492044,0.3079795093743856,1.1857747510935253,5,121,78,0.530736453666617,0.5316320908489013
mask_boundary_val_scan,123,val,area_bin,small,0.9,67,0.26902922303074617,0.3817971464947325,0.4148462520092746,1.1761693861936369,5,21,45,0.23598011751620407,0.5316320908489013
mask_boundary_val_scan,123,val,area_bin,medium,0.9,66,0.3887177342224294,0.5374698231674278,0.21542803008407346,1.2801420399354715,0,43,23,0.7107595273057836,0.5316320908489013
mask_boundary_val_scan,123,val,area_bin,large,0.9,67,0.3917611886062582,0.548678319785725,0.29228288066726693,1.101704475872997,0,57,10,0.6481566277247163,0.5316320908489013
mask_boundary_val_scan,123,val,signal_bin,low_signal,0.9,0,nan,nan,nan,nan,0,0,0,nan,0.5316320908489013
mask_boundary_val_scan,123,val,signal_bin,non_low_signal,0.9,200,0.34964164019179816,0.4890743228492044,0.3079795093743856,1.1857747510935253,5,121,78,0.530736453666617,0.5316320908489013
mask_boundary_val_scan,123,val,overall,all,0.95,200,0.25436781767999633,0.3747266857140441,0.49893590138951344,1.2763104012137965,10,187,13,0.13015860200452706,0.13058124646753747
mask_boundary_val_scan,123,val,area_bin,small,0.95,67,0.20553825273894347,0.2989137334458858,0.44665332021622023,1.1968451896361236,9,60,7,0.057798665968609,0.13058124646753747
mask_boundary_val_scan,123,val,area_bin,medium,0.95,66,0.28315578668679176,0.41534066357430166,0.48338631119147224,1.2747152699873998,1,64,2,0.21511013906962118,0.13058124646753747
mask_boundary_val_scan,123,val,area_bin,large,0.95,67,0.27483908479345964,0.4105318388959789,0.5665359893250563,1.3466486967544058,0,63,4,0.1188349343643822,0.13058124646753747
mask_boundary_val_scan,123,val,signal_bin,low_signal,0.95,0,nan,nan,nan,nan,0,0,0,nan,0.13058124646753747
mask_boundary_val_scan,123,val,signal_bin,non_low_signal,0.95,200,0.25436781767999633,0.3747266857140441,0.49893590138951344,1.2763104012137965,10,187,13,0.13015860200452706,0.13058124646753747
mask_boundary_val_scan,2026,val,overall,all,0.5,200,0.3837506997237837,0.5355264662884486,0.6835848320524291,1.0181509994734557,5,24,176,0.23569233395980316,0.23670773352599658
mask_boundary_val_scan,2026,val,area_bin,small,0.5,67,0.278641041718095,0.4110726873597376,0.9991125488447028,1.097171887214626,5,8,59,-0.3093988197668702,0.23670773352599658
mask_boundary_val_scan,2026,val,area_bin,medium,0.5,66,0.41867554537261376,0.5790980047980714,0.5579859034059882,1.05610521950505,0,4,62,0.43978764676469695,0.23670773352599658
mask_boundary_val_scan,2026,val,area_bin,large,0.5,67,0.45445677843360993,0.6170590281778298,0.4917814330312766,0.907639453771399,0,12,55,0.579734373580163,0.23670773352599658
mask_boundary_val_scan,2026,val,signal_bin,low_signal,0.5,0,nan,nan,nan,nan,0,0,0,nan,0.23670773352599658
mask_boundary_val_scan,2026,val,signal_bin,non_low_signal,0.5,200,0.3837506997237837,0.5355264662884486,0.6835848320524291,1.0181509994734557,5,24,176,0.23569233395980316,0.23670773352599658
mask_boundary_val_scan,2026,val,overall,all,0.6,200,0.38259030111073394,0.5328619271037833,0.5813937013586603,1.0303651030629108,5,33,167,0.3340585268558569,0.3350200762662001
mask_boundary_val_scan,2026,val,area_bin,small,0.6,67,0.2779282983454827,0.40753779911978294,0.8618728848089019,1.1018083946358772,5,10,57,-0.17640678734363624,0.3350200762662001
mask_boundary_val_scan,2026,val,area_bin,medium,0.6,66,0.417375021426441,0.5760630826912954,0.4661081457829122,1.086126181325226,0,6,60,0.5273299583348241,0.3350200762662001
mask_boundary_val_scan,2026,val,area_bin,large,0.6,67,0.45298675849036335,0.6156296928672498,0.41447939355020047,0.9093245770504226,0,17,50,0.6541370578074126,0.3350200762662001
mask_boundary_val_scan,2026,val,signal_bin,low_signal,0.6,0,nan,nan,nan,nan,0,0,0,nan,0.3350200762662001
mask_boundary_val_scan,2026,val,signal_bin,non_low_signal,0.6,200,0.38259030111073394,0.5328619271037833,0.5813937013586603,1.0303651030629108,5,33,167,0.3340585268558569,0.3350200762662001
mask_boundary_val_scan,2026,val,overall,all,0.7,200,0.3777641921294641,0.5252213911018191,0.487428596739158,1.057985715356838,6,50,149,0.4155569864921252,0.41652289159158756
mask_boundary_val_scan,2026,val,area_bin,small,0.7,67,0.27158309935510117,0.3951509997412607,0.7400806962858237,1.1291224438025327,6,12,55,-0.07334659718946179,0.41652289159158756
mask_boundary_val_scan,2026,val,area_bin,medium,0.7,66,0.41420363327973636,0.5707084552384359,0.3752081770341108,1.1166615043625687,0,14,51,0.6097039114840616,0.41652289159158756
mask_boundary_val_scan,2026,val,area_bin,large,0.7,67,0.4480497160095291,0.6104836297307848,0.345321985260151,0.9354194092439182,0,24,43,0.7132113604801629,0.41652289159158756
mask_boundary_val_scan,2026,val,signal_bin,low_signal,0.7,0,nan,nan,nan,nan,0,0,0,nan,0.41652289159158756
mask_boundary_val_scan,2026,val,signal_bin,non_low_signal,0.7,200,0.3777641921294641,0.5252213911018191,0.487428596739158,1.057985715356838,6,50,149,0.4155569864921252,0.41652289159158756
mask_boundary_val_scan,2026,val,overall,all,0.8,200,0.36887401905083306,0.5139439748668791,0.3799889068359537,1.0684580927126501,10,85,115,0.5028290870817584,0.5037254920205267
mask_boundary_val_scan,2026,val,area_bin,small,0.8,67,0.26953677948825555,0.38930907311525204,0.5654514912636684,1.1042666617010175,9,22,45,0.09339436133983914,0.5037254920205267
mask_boundary_val_scan,2026,val,area_bin,medium,0.8,66,0.4068251221881467,0.5601633633803507,0.28398200579427424,1.1180368661307372,1,29,37,0.6830064797742231,0.5037254920205267
mask_boundary_val_scan,2026,val,area_bin,large,0.8,67,0.4308265898512805,0.5930493297246386,0.28910028462840104,0.98936081997383,0,34,33,0.7347756349475181,0.5037254920205267
mask_boundary_val_scan,2026,val,signal_bin,low_signal,0.8,0,nan,nan,nan,nan,0,0,0,nan,0.5037254920205267
mask_boundary_val_scan,2026,val,signal_bin,non_low_signal,0.8,200,0.36887401905083306,0.5139439748668791,0.3799889068359537,1.0684580927126501,10,85,115,0.5028290870817584,0.5037254920205267
mask_boundary_val_scan,2026,val,overall,all,0.85,200,0.3562865586610272,0.4989673007920826,0.3345268004332126,1.0684073506484901,11,114,86,0.5207270590198972,0.5215530034135123
mask_boundary_val_scan,2026,val,area_bin,small,0.85,67,0.26260313687733333,0.37869046718261684,0.4611421993001341,1.1063104185179389,9,30,37,0.18015140475981606,0.5215530034135123
mask_boundary_val_scan,2026,val,area_bin,medium,0.85,66,0.39601108224698983,0.5472740989528815,0.2565432990633223,1.0548534695990384,2,40,26,0.686741882136549,0.5215530034135123
mask_boundary_val_scan,2026,val,area_bin,large,0.85,67,0.41083836019586234,0.5716583332282239,0.2847309700799143,1.0485427305102348,0,44,23,0.6977657233441719,0.5215530034135123
mask_boundary_val_scan,2026,val,signal_bin,low_signal,0.85,0,nan,nan,nan,nan,0,0,0,nan,0.5215530034135123
mask_boundary_val_scan,2026,val,signal_bin,non_low_signal,0.85,200,0.3562865586610272,0.4989673007920826,0.3345268004332126,1.0684073506484901,11,114,86,0.5207270590198972,0.5215530034135123
