seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean,task_gate_accuracy,count_head_accuracy
all,defect_group=single_defect,train,1206,0.7327465988042515,0.8430812871633243,0.132866649680839,2.063396048649256,384.2023217247098,402.5422885572139,0,0.2138209140413189,1.0008291873963515,0.9991708126036484,0.9991708126036484,0.0008291873963515755,0.0,0.0,0.0,0.0008291873963515755,0.0008291873963515755,1.0,1.0,1.0
all,defect_group=multi_defect,train,1440,0.7406377838355551,0.848260283505688,0.08705018632271919,2.326564499193417,517.275,527.7104166666667,0,0.22549851968004886,2.6847222222222222,0.9854166666666667,0.0,0.32569444444444445,0.6666666666666666,0.0006944444444444445,0.0,0.014583333333333334,0.014583333333333334,0.9997685185185184,1.0,1.0
all,defect_group=single_defect,val,297,0.655319239552377,0.7879359319320852,0.21558555859674325,2.7698555482018747,342.54545454545456,343.4141414141414,0,0.2967574788063062,1.0033670033670035,0.9966329966329966,0.9966329966329966,0.003367003367003367,0.0,0.0,0.0,0.003367003367003367,0.003367003367003367,1.0,1.0,1.0
all,defect_group=multi_defect,val,360,0.6302555703641106,0.7600360897810464,0.11158553202651933,3.3113995468479946,519.9861111111111,527.0583333333333,0,0.37745965210100013,2.7055555555555557,0.9388888888888889,0.005555555555555556,0.3277777777777778,0.6333333333333333,0.041666666666666664,0.0,0.044444444444444446,0.044444444444444446,0.9800925925925925,0.9805555555555555,0.9805555555555555
all,defect_group=single_defect,test,297,0.641534796931974,0.7772973840552517,0.2356309809824224,2.6230137556492217,354.026936026936,372.6060606060606,0,0.3076196527892492,1.0067340067340067,0.9932659932659933,0.9932659932659933,0.006734006734006734,0.0,0.0,0.0,0.006734006734006734,0.006734006734006734,1.0,1.0,0.9966329966329966
all,defect_group=multi_defect,test,360,0.6246238904208198,0.7474275629893811,0.13157009400559502,3.106579026425393,520.625,521.8083333333333,0,0.4291466179821226,2.7111111111111112,0.9166666666666666,0.0,0.3333333333333333,0.6361111111111111,0.05555555555555555,0.0,0.05277777777777778,0.05277777777777778,0.9546296296296295,0.9333333333333333,0.9333333333333333
all,defect_group=single_defect,all,1800,0.7049211372187664,0.8231279595373379,0.16347138431672445,2.272298787730432,372.35,387.8466666666667,0,0.2429822391209503,1.0022222222222221,0.9977777777777778,0.9977777777777778,0.0022222222222222222,0.0,0.0,0.0,0.0022222222222222222,0.0022222222222222222,1.0,1.0,0.9994444444444445
all,defect_group=multi_defect,all,2160,0.7029050993545252,0.8167507977988634,0.09855939522049852,2.6207060950078427,518.2851851851852,526.6180555555555,0,0.28476672480055304,2.6925925925925926,0.9662037037037037,0.000925925925925926,0.32731481481481484,0.6560185185185186,0.016666666666666666,0.0,0.025925925925925925,0.025925925925925925,0.9889660493827159,0.9856481481481482,0.9856481481481482
