candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite,active_component_count,collapsed_component_count,out_of_image_center_count,avg_scale_x,avg_scale_y
anisotropic_basis_forward_screening_mean,mean,val,area_bin,large,0.6,43,0.47538096207771524,0.6342009644328314,0.2170482656375967,1.021947622905637,0.0,11.0,32.0,0.14369881209419216,0.8925336608729499,0.4131168323905403,0.0,0.0,0.0,2.474342994911726,2.0326980740525
anisotropic_basis_forward_screening_mean,mean,val,area_bin,medium,0.6,43,0.3976557880119143,0.5574499723329509,0.48706492084772707,1.0553704572971476,0.0,1.0,42.0,0.19788664562064548,0.4680408394971381,0.4131168323905403,0.0,0.0,0.0,2.3674853153006974,1.8519330246503962
anisotropic_basis_forward_screening_mean,mean,val,area_bin,small,0.6,43,0.23557616252587232,0.34733102100147156,0.704131186725811,1.2705629175139028,0.0,6.0,36.0,0.20922663057396232,-0.12122400319846716,0.4131168323905403,0.0,0.0,0.0,2.4619103975074235,1.872853584067766
anisotropic_basis_forward_screening_mean,mean,val,defect_type,polygon,0.6,72,0.30517921152379185,0.43675197464380056,0.6000325259556545,1.1833730683558517,0.0,9.0,62.0,0.18393322522105235,0.14189866021193787,0.4131168323905403,0.0,0.0,0.0,2.4035111880964704,1.8615685833825006
anisotropic_basis_forward_screening_mean,mean,val,defect_type,rotated_rect,0.6,57,0.4508324914518171,0.609299684379619,0.3044239680573975,1.0308074031613375,0.0,9.0,48.0,0.1831882031667128,0.7557082077740387,0.4131168323905403,0.0,0.0,0.0,2.4738238401580275,1.9919105851859378
anisotropic_basis_forward_screening_mean,mean,val,overall,all,0.6,129,0.36953763753850066,0.5129939859224181,0.4694147910703782,1.1159603325722292,0.0,18.0,110.0,0.1836040294296,0.41311683239054053,0.4131168323905403,0.0,0.0,0.0,2.4345795692399492,1.9191615609235542
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,low_signal,0.6,43,0.2644794387677194,0.38606527836281584,0.5562194682841439,1.1838771326597346,0.0,10.0,32.0,0.21982575878284352,0.09432524884639126,0.4131168323905403,0.0,0.0,0.0,2.474948539290317,1.8727573433587716
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,non_low_signal,0.6,86,0.42206673692389135,0.576458339702219,0.4260124524634955,1.0820019325284764,0.0,8.0,78.0,0.16549316475297823,0.572512624162615,0.4131168323905403,0.0,0.0,0.0,2.414395084214765,1.9423636697059454
anisotropic_basis_forward_screening_mean,mean,val,area_bin,large,0.7,43,0.4639410977967461,0.6222356586466538,0.1649064181122154,1.0220291935947052,0.0,20.0,23.0,0.14369881209419216,0.9212703383311845,0.5262287567629601,0.0,0.0,0.0,2.474342994911726,2.0326980740525
anisotropic_basis_forward_screening_mean,mean,val,area_bin,medium,0.7,43,0.3940143170803237,0.5505562759672443,0.3064798303457262,1.0580275478058083,0.0,7.0,36.0,0.19788664562064548,0.638090762701842,0.5262287567629601,0.0,0.0,0.0,2.3674853153006974,1.8519330246503962
anisotropic_basis_forward_screening_mean,mean,val,area_bin,small,0.7,43,0.22301152269094812,0.32562973242045495,0.529316085855549,1.2728011228663976,0.0,12.0,30.0,0.20922663057396232,0.019325169255854036,0.5262287567629601,0.0,0.0,0.0,2.4619103975074235,1.872853584067766
anisotropic_basis_forward_screening_mean,mean,val,defect_type,polygon,0.7,72,0.29551357686882207,0.4211311943270812,0.43057583801775984,1.1855033048325114,0.0,15.0,56.0,0.18393322522105235,0.28606893317814336,0.5262287567629601,0.0,0.0,0.0,2.4035111880964704,1.8615685833825006
anisotropic_basis_forward_screening_mean,mean,val,defect_type,rotated_rect,0.7,57,0.4421859786117471,0.5984330822969709,0.21103052698598926,1.0318710564129185,0.0,24.0,33.0,0.1831882031667128,0.8295885339227288,0.5262287567629601,0.0,0.0,0.0,2.4738238401580275,1.9919105851859378
anisotropic_basis_forward_screening_mean,mean,val,overall,all,0.7,129,0.36032231252267266,0.499473889011451,0.3335674447711635,1.1176192880889704,0.0,39.0,89.0,0.1836040294296,0.5262287567629601,0.5262287567629601,0.0,0.0,0.0,2.4345795692399492,1.9191615609235542
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,low_signal,0.7,43,0.2476888095411243,0.36118463864926925,0.44455817221430666,1.1864775966766268,0.0,20.0,22.0,0.21982575878284352,0.16431527597608692,0.5262287567629601,0.0,0.0,0.0,2.474948539290317,1.8727573433587716
anisotropic_basis_forward_screening_mean,mean,val,signal_bin,non_low_signal,0.7,86,0.41663906401344686,0.5686185141925418,0.2780720810495919,1.0831901337951422,0.0,19.0,67.0,0.16549316475297823,0.7071854971563968,0.5262287567629601,0.0,0.0,0.0,2.414395084214765,1.9423636697059454
anisotropic_basis_forward_screening_mean,mean,val,area_bin,large,0.8,43,0.4359390964108363,0.5942725661706012,0.19205635144747626,1.0225062953351542,0.0,34.0,9.0,0.14369881209419216,0.8381553111339612,0.5361532215528141,0.0,0.0,0.0,2.474342994911726,2.0326980740525
anisotropic_basis_forward_screening_mean,mean,val,area_bin,medium,0.8,43,0.37831754762721664,0.530081755507524,0.1935139091758617,1.06312203303326,0.0,21.0,21.0,0.19788664562064548,0.7148853939588788,0.5361532215528141,0.0,0.0,0.0,2.3674853153006974,1.8519330246503962
anisotropic_basis_forward_screening_mean,mean,val,area_bin,small,0.8,43,0.19779360418771416,0.2901810392777241,0.43255568389983595,1.2215559432903926,4.0,24.0,19.0,0.20922663057396232,0.05541895956560233,0.5361532215528141,0.0,0.0,0.0,2.4619103975074235,1.872853584067766
anisotropic_basis_forward_screening_mean,mean,val,defect_type,polygon,0.8,72,0.2754929903791264,0.3942521553397319,0.3246963202653934,1.1535598909591926,4.0,36.0,35.0,0.18393322522105235,0.34504882545346494,0.5361532215528141,0.0,0.0,0.0,2.4035111880964704,1.8615685833825006
anisotropic_basis_forward_screening_mean,mean,val,defect_type,rotated_rect,0.8,57,0.41548535730545416,0.5691029006428213,0.2070400097436519,1.0329934618060004,0.0,43.0,14.0,0.1831882031667128,0.7775482482046235,0.5361532215528141,0.0,0.0,0.0,2.4738238401580275,1.9919105851859378
