epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score
11,0.5936336815357208,0.09161486104130745,0.5020188093185425,0.5469485521316528,0.0838526114821434,0.4630959630012512,nan,nan,nan,nan,0.4,0.6355917734561572,0.776434559006268,0.3085473828778047,1.1034789495846204
12,0.5871273428201675,0.09802091307938099,0.4891064167022705,0.521420419216156,0.08741575479507446,0.43400466442108154,nan,nan,nan,nan,0.5,0.5876684793208993,0.7399796229011182,0.15468134595674904,1.1729667562652684
13,0.556415855884552,0.10002806596457958,0.45638778805732727,0.4697608947753906,0.08979712426662445,0.379963755607605,nan,nan,nan,nan,0.5,0.6336134927766178,0.7753144491544282,0.2582268575188196,1.1507010844122263
14,0.4969984069466591,0.11039635352790356,0.3866020441055298,0.3799840211868286,0.10872852057218552,0.2712554931640625,nan,nan,nan,nan,0.7,0.6162112277079942,0.7622516141729723,0.13352335277243488,1.2449394891085317
15,0.4531432166695595,0.13547840900719166,0.31766481697559357,0.3379722237586975,0.08348327875137329,0.2544889450073242,nan,nan,nan,nan,0.8,0.6303203856601036,0.7724045007606937,0.07419331235275413,1.3285315740680432
16,0.4183467999100685,0.10097631625831127,0.3173704892396927,0.33910101652145386,0.07491298019886017,0.2641880512237549,nan,nan,nan,nan,0.7,0.6296950124814192,0.7717023545063747,0.07107074562025201,1.330326621367542
17,0.4096820652484894,0.09891838021576405,0.3107636868953705,0.3285679817199707,0.07940709590911865,0.24916088581085205,nan,nan,nan,nan,0.7,0.6416757666302827,0.7802745088148608,0.09606236864443624,1.3258879068007072
18,0.4106747582554817,0.10556302778422832,0.30511173605918884,0.336894154548645,0.07436269521713257,0.26253145933151245,nan,nan,nan,nan,0.6,0.6270102249833094,0.7691957003249512,0.08984761259334374,1.3063583127149168
19,0.4061262309551239,0.09224238805472851,0.31388384103775024,0.333343505859375,0.07334662973880768,0.2599968910217285,nan,nan,nan,nan,0.7,0.617203026609761,0.7617362356090034,0.06507110071599903,1.3138681615027654
20,0.40564192831516266,0.0990399681031704,0.30660195648670197,0.32380107045173645,0.072591632604599,0.25120943784713745,nan,nan,nan,nan,0.7,0.6335842893475705,0.7741068428718578,0.08337466434424534,1.324316467875183
21,0.40091537684202194,0.09365455619990826,0.30726082623004913,0.3240641951560974,0.07091934978961945,0.25314486026763916,nan,nan,nan,nan,0.7,0.6335216157120649,0.7741162228848713,0.08187207422280868,1.3257657643741274
22,0.40071745216846466,0.09903077408671379,0.30168667435646057,0.32118043303489685,0.0748187005519867,0.24636173248291016,nan,nan,nan,nan,0.7,0.631748362345703,0.7727190383201141,0.07950129956496513,1.324966101100852
23,0.3987864628434181,0.09270621836185455,0.30608025193214417,0.3247164487838745,0.0737132579088211,0.2510032057762146,nan,nan,nan,nan,0.7,0.6342562403048678,0.7745082824220593,0.08658351679585838,1.3221810059310688
24,0.39795415103435516,0.09738206677138805,0.30057208240032196,0.32893994450569153,0.07448156923055649,0.25445836782455444,nan,nan,nan,nan,0.7,0.6308766778735234,0.7721467736540095,0.08890535559784846,1.3141180959296843
25,0.4005197286605835,0.0900503434240818,0.310469388961792,0.31746411323547363,0.07834325730800629,0.23912084102630615,nan,nan,nan,nan,0.7,0.6360937029803277,0.7760664425814298,0.09381953474903666,1.3183406108127207
26,0.4007142558693886,0.10954054072499275,0.2911737263202667,0.3277207612991333,0.06685376167297363,0.26086699962615967,nan,nan,nan,nan,0.7,0.6287181927688898,0.770343500295139,0.07547673611317113,1.3235849569508578
27,0.39389190822839737,0.08311714790761471,0.3107747584581375,0.3168286383152008,0.07400856167078018,0.24282008409500122,nan,nan,nan,nan,0.7,0.6352565603988848,0.7754005870985696,0.0799883212803246,1.3306688262171298
28,0.3849857896566391,0.09685994312167168,0.2881258428096771,0.3172914981842041,0.06653159856796265,0.25075989961624146,nan,nan,nan,nan,0.7,0.6438789934019671,0.7819124848960992,0.08215155698050233,1.343639921317564
29,0.38129136711359024,0.08562741614878178,0.2956639528274536,0.30522844195365906,0.07681151479482651,0.22841691970825195,nan,nan,nan,nan,0.7,0.6479003879931045,0.785020066842146,0.0879184472211964,1.345002007614054
30,0.3807067945599556,0.09633063711225986,0.2843761593103409,0.3031114637851715,0.05603756755590439,0.24707388877868652,nan,nan,nan,nan,0.6,0.6838658707932037,0.8107723276343909,0.07446342643412929,1.4201747719934652
31,0.3774435594677925,0.07808901369571686,0.29935455322265625,0.279986709356308,0.06775590032339096,0.21223080158233643,nan,nan,nan,nan,0.8,0.6731667984221621,0.8036934686499431,0.06885820048154723,1.408002066590558
32,0.36987416446208954,0.0999225601553917,0.26995161175727844,0.29880625009536743,0.06820100545883179,0.23060524463653564,nan,nan,nan,nan,0.7,0.661872556751942,0.7957804935604887,0.06674309605536252,1.3909099542570682
33,0.3296652212738991,0.07251532934606075,0.2571498900651932,0.2687646448612213,0.06189420074224472,0.206870436668396,nan,nan,nan,nan,0.5,0.6944767693402065,0.8172489037080684,0.08470767352383025,1.4270179995244445
34,0.32641735672950745,0.0841748733073473,0.2422424852848053,0.26478686928749084,0.06143905967473984,0.2033478021621704,nan,nan,nan,nan,0.5,0.6950099422889051,0.8186004929760983,0.09395809014310703,1.4196523451218965
35,0.32291898876428604,0.07570014707744122,0.24721884727478027,0.2894414961338043,0.06520906090736389,0.22423243522644043,nan,nan,nan,nan,0.5,0.6720065819591883,0.8003748017751784,0.09425162132063433,1.3781297624137323
36,0.30231980234384537,0.07112257741391659,0.23119722306728363,0.27639085054397583,0.06471818685531616,0.21167266368865967,nan,nan,nan,nan,0.6,0.677266043179108,0.8054138924139983,0.08800558089445754,1.3946743546986486
37,0.29827940464019775,0.07118094153702259,0.2270984649658203,0.2857694625854492,0.06425951421260834,0.2215099334716797,nan,nan,nan,nan,0.4,0.6780778029068381,0.8043836833163012,0.10852457724637952,1.37393690897676
38,0.28254327923059464,0.06084049493074417,0.22170278429985046,0.27118119597435,0.06682344526052475,0.20435774326324463,nan,nan,nan,nan,0.6,0.6946721007978791,0.8178237991181758,0.073943992612381,1.4385519073036739
39,0.2699432149529457,0.06917309202253819,0.20077012479305267,0.2785130739212036,0.0762365534901619,0.20227652788162231,nan,nan,nan,nan,0.3,0.6965388757865377,0.8194853292057661,0.08867016648332927,1.4273540385089745
40,0.25791100412607193,0.06434889137744904,0.1935621052980423,0.3035365343093872,0.08565486967563629,0.2178816795349121,nan,nan,nan,nan,0.5,0.6742386679285204,0.8036648009923778,0.078677187985009,1.399226280935889
41,0.24715180322527885,0.05705551337450743,0.19009628891944885,0.28283506631851196,0.07102727890014648,0.21180778741836548,nan,nan,nan,nan,0.4,0.6856280246792543,0.8126891659085806,0.0916729495184638,1.4066442410693711
42,0.2431402988731861,0.058741615153849125,0.18439868092536926,0.32400429248809814,0.10984445363283157,0.21415984630584717,nan,nan,nan,nan,0.6,0.6539213255106161,0.7893716798470523,0.09693105879302343,1.3463619465646448
43,0.22898562252521515,0.06121854763478041,0.16776707768440247,0.3202213644981384,0.09082885086536407,0.22939252853393555,nan,nan,nan,nan,0.4,0.6496719686169966,0.7868237646717914,0.081497151920708,1.35499858136808
44,0.21798425912857056,0.05466005019843578,0.16332420706748962,0.3638407588005066,0.13052840530872345,0.23331236839294434,nan,nan,nan,nan,0.6,0.633717220106246,0.7742099745782911,0.12176023304287105,1.286166961641666
45,0.2338675558567047,0.06107837054878473,0.17278918623924255,0.278483122587204,0.0740678608417511,0.20441526174545288,nan,nan,nan,nan,0.5,0.698223117643938,0.8195879718612447,0.1011625114838569,1.4166485780213258
46,0.245002381503582,0.056220196187496185,0.18878218531608582,0.30384355783462524,0.0809401124715805,0.22290343046188354,nan,nan,nan,nan,0.6,0.6720061154909528,0.8022836551199075,0.10199443839666258,1.3722953322141975
47,0.22119716554880142,0.05277686286717653,0.16842029988765717,0.3347412943840027,0.11037929356098175,0.22436201572418213,nan,nan,nan,nan,0.4,0.6524111086754585,0.7884415243223105,0.12550700261309355,1.3153456303846753
48,0.20695305243134499,0.056912084110081196,0.15004096925258636,0.2696757912635803,0.07955823838710785,0.19011753797531128,nan,nan,nan,nan,0.3,0.707423833290241,0.8277329339781533,0.11879088762718196,1.4163658796412124
49,0.2061792127788067,0.0508973877876997,0.15528182685375214,0.30301517248153687,0.08750803768634796,0.2155071496963501,nan,nan,nan,nan,0.5,0.6707268225678875,0.8014463007213083,0.15809808166952974,1.3140750416196663
50,0.1977340243756771,0.045112052001059055,0.15262196958065033,0.32172298431396484,0.09850728511810303,0.22321569919586182,nan,nan,nan,nan,0.4,0.6569588920436772,0.7923273992809458,0.15223891574340737,1.2970473755812155
51,0.1727348044514656,0.042532140389084816,0.13020266592502594,0.2992417514324188,0.10555455088615417,0.19368720054626465,nan,nan,nan,nan,0.8,0.6920421196458301,0.8162389170001767,0.09743340592002173,1.4108476307259852
52,0.17368310689926147,0.048850939609110355,0.1248321682214737,0.32624682784080505,0.11638651043176651,0.20986032485961914,nan,nan,nan,nan,0.4,0.6668857784943384,0.7990333904577557,0.12440811493681433,1.3415110540152797
53,0.16065362840890884,0.0387367345392704,0.12191689014434814,0.3225301504135132,0.10056281089782715,0.22196733951568604,nan,nan,nan,nan,0.5,0.6531484524282156,0.7891031288170096,0.13950358442961489,1.3027479968156104
54,0.15358420461416245,0.03650248795747757,0.11708171665668488,0.3090183138847351,0.10517770051956177,0.20384061336517334,nan,nan,nan,nan,0.6,0.6778141202756601,0.8062984564848483,0.12640385968153459,1.3577087170789737
55,0.14955436810851097,0.03758674394339323,0.11196762323379517,0.296489953994751,0.10381394624710083,0.19267600774765015,nan,nan,nan,nan,0.4,0.6925107647836183,0.8167806658602502,0.1394348410673974,1.3698565895764712
56,0.14686190709471703,0.03852101881057024,0.10834088921546936,0.3528538942337036,0.1313205510377884,0.22153335809707642,nan,nan,nan,nan,0.5,0.6521497008859348,0.7878812368774593,0.15207812186639774,1.2879528158969964
57,0.13212836906313896,0.032208300195634365,0.09992006421089172,0.3377905488014221,0.12154537439346313,0.21624517440795898,nan,nan,nan,nan,0.6,0.6538277307548401,0.7893609901198193,0.1498450679218906,1.2933436529527689
58,0.12751669064164162,0.030951250344514847,0.09656544029712677,0.308034211397171,0.11171052604913712,0.1963236927986145,nan,nan,nan,nan,0.3,0.6920765785794143,0.8168053470876617,0.1467092286819866,1.3621726969850894
59,0.12157369218766689,0.030594367533922195,0.09097932279109955,0.3364027142524719,0.13015060126781464,0.2062520980834961,nan,nan,nan,nan,0.4,0.670898050212306,0.8013372363195034,0.17514736488307658,1.2970879216487328
60,0.11807765997946262,0.029436196200549603,0.0886414647102356,0.3254154324531555,0.12011425942182541,0.2053011655807495,nan,nan,nan,nan,0.4,0.6736839704294579,0.8039254287747204,0.14601001950614984,1.3315993796980286
61,0.11563353799283504,0.02920596580952406,0.08642756938934326,0.3298289179801941,0.12718898057937622,0.20263993740081787,nan,nan,nan,nan,0.8,0.6629461839869386,0.796546316528679,0.1528913544335856,1.306601146082032
62,0.11488189734518528,0.029028288554400206,0.08585360646247864,0.3347635269165039,0.12951302528381348,0.20525050163269043,nan,nan,nan,nan,0.3,0.6714318167227751,0.8010550184829227,0.1542079291306659,1.318278906075032
63,0.1201273575425148,0.031188374385237694,0.08893898129463196,0.3878435790538788,0.15395858883857727,0.2338849902153015,nan,nan,nan,nan,0.9,0.6134641186983487,0.7595457278431411,0.18468262632618565,1.1883272202153043
64,0.11678837798535824,0.03000349225476384,0.08678488433361053,0.3269347846508026,0.12363966554403305,0.20329511165618896,nan,nan,nan,nan,0.3,0.6747165307408342,0.804162937468498,0.16532687210805908,1.3135525961012733
65,0.10415707342326641,0.025212406180799007,0.07894466817378998,0.3133382797241211,0.12476812303066254,0.18857014179229736,nan,nan,nan,nan,0.8,0.685009215568963,0.8125023175990345,0.14927984375920492,1.3482316894087927
66,0.10217317752540112,0.025691684801131487,0.07648149132728577,0.39425647258758545,0.17562995851039886,0.2186264991760254,nan,nan,nan,nan,0.6,0.6473515795173646,0.784762455212928,0.18526739809800588,1.2468466366322866
67,0.0890878289937973,0.021723374258726835,0.06736445426940918,0.3751205503940582,0.16530653834342957,0.20981401205062866,nan,nan,nan,nan,0.3,0.665928856188875,0.7976885906378604,0.14394803834056968,1.3196694084861655
68,0.08549792133271694,0.02163330465555191,0.06386461853981018,0.4069179594516754,0.18956544995307922,0.2173525094985962,nan,nan,nan,nan,0.8,0.6459401497799895,0.7842340688120868,0.16622195143320226,1.263952267158874
69,0.0799271147698164,0.02056772541254759,0.059359386563301086,0.4043391942977905,0.19139140844345093,0.2129477858543396,nan,nan,nan,nan,0.4,0.6564829291123041,0.7914250236963247,0.1668341175545268,1.281073835254102
70,0.08148625027388334,0.020646627759560943,0.06083962321281433,0.382304310798645,0.17470943927764893,0.2075948715209961,nan,nan,nan,nan,0.3,0.6675594151390133,0.7993608672387067,0.17436426854765652,1.2925560138300634
71,0.09046057518571615,0.023709260392934084,0.06675131618976593,0.36078277230262756,0.1605035960674286,0.20027917623519897,nan,nan,nan,nan,0.3,0.683091143910955,0.8112599622049816,0.13687613967077839,1.3574749664451584
72,0.07965199183672667,0.020796770928427577,0.058855220675468445,0.4094424545764923,0.20071032643318176,0.20873212814331055,nan,nan,nan,nan,0.5,0.6618892159013148,0.7952287688360329,0.2057259952317382,1.2513919895056094
73,0.08960815332829952,0.025707875844091177,0.06390027701854706,0.37487536668777466,0.15877443552017212,0.21610093116760254,nan,nan,nan,nan,0.3,0.65669394524626,0.7920121565990819,0.21170589511678684,1.2370002067285553
74,0.09716304205358028,0.0258429991081357,0.07132004201412201,0.33757925033569336,0.13500720262527466,0.2025720477104187,nan,nan,nan,nan,0.3,0.6808147333697425,0.8085080162263291,0.1498273533442187,1.3394953962518528
75,0.08156484551727772,0.01935242279432714,0.062212422490119934,0.3684884011745453,0.1722119152545929,0.1962764859199524,nan,nan,nan,nan,0.3,0.6779713835436088,0.8048735614262796,0.19425244424138033,1.288592500728508
76,0.0925141703337431,0.023973090574145317,0.06854107975959778,0.3098318874835968,0.12878242135047913,0.18104946613311768,nan,nan,nan,nan,0.4,0.7055249559061526,0.8255812611350877,0.11137221833444329,1.4197339987067972
77,0.08608527854084969,0.019761626608669758,0.0663236528635025,0.37600192427635193,0.14848247170448303,0.2275194525718689,nan,nan,nan,nan,0.3,0.6386764261013882,0.7774898527501556,0.16773217858653627,1.2484341002650075
78,0.08761892467737198,0.021805874537676573,0.06581304967403412,0.3962474465370178,0.18203169107437134,0.21421575546264648,nan,nan,nan,nan,0.3,0.6608796364056657,0.7936908417985169,0.15431901458147257,1.30025146362271
79,0.07556866947561502,0.018754028948023915,0.05681464076042175,0.41219261288642883,0.20456209778785706,0.20763051509857178,nan,nan,nan,nan,0.7,0.6592350877130528,0.7942093495885988,0.15052653066960875,1.3029179066320427
80,0.08503247145563364,0.02330505196005106,0.06172741949558258,0.40449196100234985,0.19739514589309692,0.20709681510925293,nan,nan,nan,nan,0.4,0.6681133191037214,0.7977072157274668,0.19600046901595375,1.2698200658152343
81,0.07351006101816893,0.018475110176950693,0.055034950375556946,0.3501770496368408,0.1600337028503418,0.19014334678649902,nan,nan,nan,nan,0.7,0.6880710379929182,0.8119387197343354,0.1094791429813339,1.3905306147459198
82,0.07499945349991322,0.020330625120550394,0.05466882884502411,0.3921496570110321,0.1879415214061737,0.2042081356048584,nan,nan,nan,nan,0.6,0.6659710020519911,0.7980825381300356,0.1365452209380933,1.3275083192439334
83,0.07069242373108864,0.018707264680415392,0.051985159516334534,0.41051894426345825,0.20594972372055054,0.20456922054290771,nan,nan,nan,nan,0.3,0.6677870649485756,0.7965714012430183,0.18743248769608944,1.2769259784955045
84,0.06502705812454224,0.01565074874088168,0.04937630891799927,0.3606599271297455,0.16616418957710266,0.19449573755264282,nan,nan,nan,nan,0.3,0.6845136126148582,0.8107856905702687,0.16359842773069072,1.3317008754544362
85,0.05291283503174782,0.011711019091308117,0.041201815009117126,0.4158201515674591,0.20363441109657288,0.21218574047088623,nan,nan,nan,nan,0.3,0.6636214763914007,0.7967902032380179,0.17685637146258504,1.2835553081668336
86,0.05157402716577053,0.011336912866681814,0.04023711383342743,0.4103679358959198,0.20565089583396912,0.20471704006195068,nan,nan,nan,nan,0.3,0.668281116209287,0.7998444861582403,0.16325199671737406,1.3048736056501533
87,0.04413452744483948,0.010144129395484924,0.03399039804935455,0.4307827055454254,0.22176387906074524,0.20901882648468018,nan,nan,nan,nan,0.3,0.6632251263591658,0.7958880063703803,0.18845764934513048,1.2706554833844155
88,0.03544889157637954,0.00862043839879334,0.026828452944755554,0.3835756778717041,0.20421551167964935,0.17936015129089355,nan,nan,nan,nan,0.3,0.7094197933121811,0.8280151200481977,0.1282126391228673,1.4092222742375113
89,0.03499081637710333,0.009107410674914718,0.025883406400680542,0.4480193257331848,0.24819809198379517,0.19982123374938965,nan,nan,nan,nan,0.3,0.6746864199172857,0.8049006155384659,0.17945850912021996,1.3001285263355318
90,0.029902261681854725,0.008271527709439397,0.02163073420524597,0.5044651627540588,0.2901949882507324,0.21427017450332642,nan,nan,nan,nan,0.3,0.6541541416082268,0.7890738143753644,0.19042089112024052,1.2528070648633507
91,0.034092229790985584,0.009649318642914295,0.02444291114807129,0.4593714475631714,0.26284217834472656,0.19652926921844482,nan,nan,nan,nan,0.3,0.681104514219091,0.8088644185525481,0.16164486238533088,1.3283240703863084
92,0.02540636365301907,0.006867784250061959,0.01853857934474945,0.47751736640930176,0.2772284150123596,0.20028895139694214,nan,nan,nan,nan,0.3,0.6722234816691591,0.8026204537445826,0.17466447846532138,1.3001794569484204
93,0.025359245482832193,0.006653579184785485,0.018705666065216064,0.48583102226257324,0.28339409828186035,0.2024369239807129,nan,nan,nan,nan,0.3,0.6719426805461315,0.8025393919196347,0.1734271935945359,1.3010548788712304
94,0.023389370646327734,0.005718724452890456,0.0176706463098526,0.46167054772377014,0.2630898058414459,0.19858074188232422,nan,nan,nan,nan,0.3,0.6780785269539606,0.8070849929653462,0.1648417410074921,1.3203217789118147
95,0.01847437839023769,0.004298442043364048,0.014175936579704285,0.4473745822906494,0.26052314043045044,0.18685144186019897,nan,nan,nan,nan,0.3,0.693088613029191,0.8176457364546179,0.13400258455419484,1.376731764929614
96,0.020770129514858127,0.004841011483222246,0.015929117798805237,0.46503669023513794,0.2722339630126953,0.19280272722244263,nan,nan,nan,nan,0.3,0.6852995222153572,0.81180848295338,0.16556045715826517,1.3315475480104721
97,0.0136266682529822,0.003246534150093794,0.010380133986473083,0.47299301624298096,0.28043967485427856,0.1925533413887024,nan,nan,nan,nan,0.3,0.6863089681426714,0.8125011325808079,0.1515982124616377,1.3472118882618416
98,0.01543645211495459,0.0036357463395688683,0.011800706386566162,0.5338971614837646,0.32173752784729004,0.2121596336364746,nan,nan,nan,nan,0.3,0.654529895200253,0.789976993606371,0.18743732817305375,1.2570695606335702
99,0.01915262546390295,0.004904716042801738,0.014247909188270569,0.524403989315033,0.32938259840011597,0.195021390914917,nan,nan,nan,nan,0.3,0.6801555323951582,0.8082358823797098,0.12911694006408042,1.3592744747107877
100,0.02142567152623087,0.005731053301133215,0.015694618225097656,0.5495151281356812,0.3332690894603729,0.21624600887298584,nan,nan,nan,nan,0.3,0.6503095141304525,0.7855176878003115,0.195057301213878,1.2407699007168858
101,0.03225999907590449,0.01365843354142271,0.018601566553115845,0.461704283952713,0.27600887417793274,0.18569540977478027,nan,nan,nan,nan,0.3,0.6901364627399957,0.8155908755047074,0.13975158094125115,1.365975757303452
102,0.018017551861703396,0.004856041865423322,0.013161510229110718,0.5160390734672546,0.31258565187454224,0.2034534215927124,nan,nan,nan,nan,0.3,0.6661809171309352,0.7990074809100097,0.1967033873508956,1.2684850106900494
103,0.01757898135110736,0.004588774871081114,0.012990206480026245,0.519218921661377,0.3153952956199646,0.20382362604141235,nan,nan,nan,nan,0.3,0.6663205111819539,0.7987967137671242,0.1790426416480174,1.286074583301061
104,0.014792481902986765,0.003865355742163956,0.010927125811576843,0.5224297642707825,0.3202323913574219,0.2021973729133606,nan,nan,nan,nan,0.3,0.6711839191584685,0.8017558551981149,0.16264829565327776,1.3102914787033058
105,0.010881889145821333,0.0025381628947798163,0.008343726396560669,0.5130693316459656,0.3140532970428467,0.1990160346031189,nan,nan,nan,nan,0.3,0.6733687888688131,0.8029132562950286,0.1609988487505373,1.3152831964133045
106,0.010428074281662703,0.00283801878686063,0.007590055465698242,0.533236026763916,0.3337535858154297,0.19948244094848633,nan,nan,nan,nan,0.3,0.670484534216367,0.7999474281616363,0.16153728475474333,1.30889467762326
107,0.007906281389296055,0.0020412886515259743,0.005864992737770081,0.5556237697601318,0.35636746883392334,0.1992563009262085,nan,nan,nan,nan,0.4,0.6736821737260077,0.8027820424549317,0.1643497923150612,1.3121144238658782
108,0.00727600377285853,0.0021171919797779992,0.005158811807632446,0.5478291511535645,0.35168007016181946,0.19614911079406738,nan,nan,nan,nan,0.3,0.6763123526992094,0.8050224177363031,0.1478913877722656,1.333443382663247
109,0.007471271092072129,0.0022000150056555867,0.005271255970001221,0.5641883611679077,0.36697763204574585,0.19721072912216187,nan,nan,nan,nan,0.3,0.6781898852778899,0.8060531655270317,0.14876172167311194,1.3354813291318097
110,0.0057170476065948606,0.0015561665568384342,0.004160881042480469,0.5719910264015198,0.37720292806625366,0.1947880983352661,nan,nan,nan,nan,0.3,0.6795896202665084,0.8075699636578979,0.1585575090540401,1.3286020748703662
111,0.00570757407695055,0.00165955453121569,0.004048019647598267,0.6171118021011353,0.4147418737411499,0.20236992835998535,nan,nan,nan,nan,0.3,0.6663780137096053,0.7979734191880999,0.17115613712009478,1.2931952957776105
112,0.004563257039990276,0.0011624842882156372,0.0034007728099823,0.6738513708114624,0.4643014669418335,0.2095499038696289,nan,nan,nan,nan,0.3,0.6601987379655004,0.792105582022241,0.18002943498168417,1.2722748850060572
113,0.005002214937121607,0.0014895195490680635,0.0035126954317092896,0.6466835141181946,0.4470364451408386,0.19964706897735596,nan,nan,nan,nan,0.3,0.6715468864457942,0.8004720199012882,0.15376642687501074,1.3182524794720718
114,0.004791390994796529,0.0016173094118130393,0.0031740814447402954,0.6515611410140991,0.45292195677757263,0.1986391544342041,nan,nan,nan,nan,0.3,0.6732612022594371,0.8027659018201682,0.15142534768523064,1.3246017563943746
115,0.0026093737324117683,0.0005759612704423489,0.002033412456512451,0.6773865222930908,0.47488832473754883,0.202498197555542,nan,nan,nan,nan,0.3,0.6683059522008308,0.7993294037390494,0.153900534524174,1.3137348214157063
116,0.0018609074322739616,0.00037487424560822546,0.0014860332012176514,0.6644072532653809,0.4660678505897522,0.19833940267562866,nan,nan,nan,nan,0.3,0.6735018702369457,0.8029613188949063,0.1488683039240301,1.3275948852078219
117,0.0013275021046865731,0.00024286146253871266,0.001084640622138977,0.6521481275558472,0.4586614668369293,0.19348663091659546,nan,nan,nan,nan,0.3,0.6797997822272973,0.8072867444858504,0.14959069190727853,1.3374958348058692
118,0.001318305978202261,0.00026360180709161796,0.0010547041893005371,0.6605299711227417,0.4677213132381439,0.19280868768692017,nan,nan,nan,nan,0.3,0.6798983113592367,0.8075209639217604,0.15222977460479362,1.3351895006762036
119,0.0008693836534803268,0.0001621894493837317,0.0007071942090988159,0.6656321287155151,0.4731464684009552,0.19248569011688232,nan,nan,nan,nan,0.3,0.6797146886511565,0.8073933401217507,0.15234788445102856,1.3347601443218786
120,0.0007214357319753617,0.00013483660472957126,0.0005865991115570068,0.673348069190979,0.4801540970802307,0.1931939721107483,nan,nan,nan,nan,0.3,0.6795502864660673,0.8072311202780277,0.1540976805177031,1.332683726226392
121,0.0007558416818937985,0.00014867897380099748,0.0006071627140045166,0.685526967048645,0.49227070808410645,0.19325625896453857,nan,nan,nan,nan,0.3,0.6803631937528757,0.8079241818825382,0.15250168517331358,1.3357856904621004
122,0.0007515307515859604,0.00016962547920229554,0.0005819052457809448,0.6980938911437988,0.504219651222229,0.19387423992156982,nan,nan,nan,nan,0.3,0.6798722313201837,0.8076069763281577,0.1529948323646345,1.334484375283707
123,0.00044505944970296696,8.790841093286872e-05,0.0003571510314941406,0.7076311111450195,0.5132266283035278,0.1944044828414917,nan,nan,nan,nan,0.3,0.6781271078448149,0.8062859374753947,0.15486102089305734,1.3295520244271521
124,0.00040380078644375317,8.013266369744088e-05,0.00032366812229156494,0.7146511673927307,0.5201464891433716,0.19450467824935913,nan,nan,nan,nan,0.3,0.6798447627968494,0.8075085600115179,0.15510524475465376,1.3322480780537136
125,0.000360202339834359,6.697728531435132e-05,0.0002932250499725342,0.7181119918823242,0.5240175724029541,0.19409441947937012,nan,nan,nan,nan,0.3,0.6801719879277394,0.8077474652999553,0.15473705624213535,1.3331823969855594
126,0.0003164204799759318,5.074767648238776e-05,0.00026567280292510986,0.7250397205352783,0.531147837638855,0.19389188289642334,nan,nan,nan,nan,0.3,0.6810208843623743,0.808422649141396,0.15373905225011938,1.335704481253651
127,0.0002475494493410224,3.717485060406034e-05,0.0002103745937347412,0.7342767119407654,0.5402323007583618,0.19404441118240356,nan,nan,nan,nan,0.3,0.6804496601461596,0.8079557546516748,0.15473606221425484,1.3336693525835797
