seed,source_index,sample_id,split,defect_group,defect_type,component_types,component_type_combination,source_dataset,source_pack,angle_deg,vertex_count,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,predicted_component_count_correct,predicted_component_count_is_1,predicted_component_count_is_2,component_count_error,missed_component_flag,merged_component_flag,split_component_flag,largest_component_area_ratio,second_largest_component_area_ratio,component_recall_heuristic,polygon_component_present,notes
42,398,single_rot_v9_0079,train,single_defect,rotated_rect,rotated_rect,rotated_rect,single_pilot_v9,pilot_v9_topup_rotated_rect,30.0,0,0.5,0.6328358208955224,0.7751371115173674,0.28870292887029286,3.2145473202371293,308,239,0,0.0476301833987236,0.23939919471740723,0.2870293855667114,0.0,0.999923825263977,0.03752913326025009,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,399,single_rot_v9_0080,test,single_defect,rotated_rect,rotated_rect,rotated_rect,single_pilot_v9,pilot_v9_topup_rotated_rect,30.0,0,0.5,0.5693430656934306,0.7255813953488373,0.698744769874477,1.642088031476207,406,239,0,0.07653782516717911,0.28605204820632935,0.36258986592292786,0.0,0.9999606609344482,0.04957745224237442,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,400,single_poly_p5_0001,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.5930232558139535,0.7445255474452555,0.43555555555555553,3.5464755773829086,323,225,0,0.07344666123390198,0.2623749375343323,0.33582159876823425,0.0,0.9999995231628418,0.039752669632434845,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,401,single_poly_p5_0002,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7328094302554028,0.8458049886621315,0.09004739336492891,2.9923367128293283,460,422,0,0.05087979882955551,0.16446542739868164,0.21534523367881775,0.0,0.9999934434890747,0.05650865286588669,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,402,single_poly_p5_0003,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.6383363471971067,0.7792494481236203,0.3230769230769231,1.8618810897755012,516,390,0,0.07466590404510498,0.22188448905944824,0.2965503931045532,0.0,0.999981164932251,0.06188880652189255,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,403,single_poly_p5_0004,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6013513513513513,0.7510548523206751,0.3191489361702128,3.6780037500418032,288,423,0,0.06871943920850754,0.2540239095687866,0.32274335622787476,0.0,0.9999436140060425,0.03588511794805527,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,404,single_poly_p5_0005,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.673394495412844,0.8048245614035088,0.0774487471526196,3.211293553853103,473,439,0,0.08341419696807861,0.19606143236160278,0.2794756293296814,0.0,0.9999972581863403,0.05835282802581787,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,405,single_poly_p5_0006,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8347107438016529,0.9099099099099099,0.12440191387559808,0.49249023431928207,235,209,0,0.01467328704893589,0.10449779033660889,0.11917107552289963,0.0,0.9999998807907104,0.028743237257003784,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,406,single_poly_p5_0007,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.5789473684210527,0.7333333333333333,0.27037773359840955,4.167559370913091,367,503,0,0.14897564053535461,0.2741008400917053,0.42307648062705994,0.0,0.9999963045120239,0.04530423879623413,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,407,single_poly_p5_0008,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.653781512605042,0.790650406504065,0.1915367483296214,3.6503570098088645,535,449,0,0.08104830980300903,0.21696287393569946,0.2980111837387085,0.0,0.9999681711196899,0.06527884304523468,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,408,single_poly_p5_0009,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8479381443298969,0.9177126917712691,0.014044943820224719,1.0625209080285096,361,356,0,0.01899438537657261,0.09258925914764404,0.1115836426615715,0.0,0.9999972581863403,0.044161245226860046,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,409,single_poly_p5_0010,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6788830715532286,0.8087318087318087,0.08225108225108226,3.813961923740581,500,462,0,0.06727700680494308,0.19625061750411987,0.26352763175964355,0.0,0.9999830722808838,0.06120731309056282,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,410,single_poly_p5_0011,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7511111111111111,0.8578680203045685,0.09574468085106383,2.131321708276553,206,188,0,0.02993611991405487,0.1515805721282959,0.18151669204235077,0.0,1.0,0.024894405156373978,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,411,single_poly_p5_0012,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.7762096774193549,0.8740068104426788,0.11752136752136752,1.4220610360258696,413,468,0,0.049421750009059906,0.13594502210617065,0.18536677956581116,0.0,0.9999977350234985,0.05084758996963501,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,412,single_poly_p5_0013,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.588855421686747,0.7412322274881517,0.03275529865125241,4.035701543672067,536,519,0,0.13647520542144775,0.26223355531692505,0.3987087607383728,0.0,0.99997878074646,0.06532590091228485,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,413,single_poly_p5_0014,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.744343891402715,0.8534370946822308,0.0773067331670823,2.995105450959098,370,401,0,0.04136550426483154,0.14635950326919556,0.1877250075340271,0.0,0.9999990463256836,0.04536636173725128,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,414,single_poly_p5_0015,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.7792207792207793,0.8759124087591241,0.09693877551020408,0.7850798916733107,430,392,0,0.026981757953763008,0.13992959260940552,0.16691134870052338,0.0,0.9999449253082275,0.05238363891839981,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,415,single_poly_p5_0016,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.578125,0.7326732673267327,0.009852216748768473,4.108488174751571,201,203,0,0.05032702535390854,0.26338499784469604,0.3137120306491852,0.0,0.9999997615814209,0.024693842977285385,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,416,single_poly_p5_0017,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.8094218415417559,0.8946745562130177,0.07616707616707617,2.0812640353532355,438,407,0,0.029919326305389404,0.10861271619796753,0.13853204250335693,0.0,0.9999992847442627,0.05383899435400963,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,417,single_poly_p5_0018,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.6507413509060955,0.7884231536926147,0.06597938144329897,2.0583104875454215,517,485,0,0.09032468497753143,0.22350138425827026,0.3138260841369629,0.0,0.9999287128448486,0.062042444944381714,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,418,single_poly_p5_0019,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.7052845528455285,0.8271752085816448,0.1600877192982456,3.303564840828246,383,456,0,0.05816115438938141,0.17813372611999512,0.23629488050937653,0.0,0.9999752044677734,0.048418305814266205,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,419,single_poly_p5_0020,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7085514834205934,0.8294177732379979,0.10085836909871244,2.6587790934146307,513,466,0,0.0596839040517807,0.17419451475143433,0.23387841880321503,0.0,0.9999905824661255,0.06295925378799438,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,420,single_poly_p5_0021,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.7880184331797235,0.8814432989690721,0.2558139534883721,0.8332208330563703,216,172,0,0.019309043884277344,0.12314820289611816,0.1424572467803955,0.0,1.0,0.02642589993774891,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,421,single_poly_p5_0022,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.7219047619047619,0.838495575221239,0.00881057268722467,3.980542801605948,450,454,0,0.05828496068716049,0.1695675253868103,0.2278524935245514,0.0,0.9999929666519165,0.055463049560785294,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,422,single_poly_p5_0023,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.6735074626865671,0.8049052396878483,0.18248175182481752,2.6625349887929475,486,411,0,0.06702718883752823,0.20818877220153809,0.2752159535884857,0.0,0.99997878074646,0.0596645288169384,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,423,single_poly_p5_0024,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.816933638443936,0.8992443324937027,0.10501193317422435,0.8167232688360445,375,419,0,0.025274120271205902,0.11098647117614746,0.13626059889793396,0.0,0.999992847442627,0.046091124415397644,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,424,single_poly_p5_0025,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6413570274636511,0.781496062992126,0.0,3.7292635586417573,508,508,0,0.10589912533760071,0.2244778871536255,0.3303770124912262,0.0,0.9999866485595703,0.06133914738893509,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,425,single_poly_p5_0026,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.667953667953668,0.8009259259259259,0.08695652173913043,2.9408601693702616,225,207,0,0.047063589096069336,0.2067663073539734,0.2538298964500427,0.0,1.0,0.027576427906751633,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,426,single_poly_p5_0027,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8270509977827051,0.9053398058252428,0.09137055837563451,0.7940290708072334,430,394,0,0.023753147572278976,0.10744881629943848,0.13120196759700775,0.0,0.9999945163726807,0.05238858610391617,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,427,single_poly_p5_0028,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.694078947368421,0.8194174757281554,0.14137214137214138,3.4000840051623142,549,481,0,0.05482759326696396,0.1972230076789856,0.25205060839653015,0.0,0.9995371103286743,0.06632290780544281,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,428,single_poly_p5_0029,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.763855421686747,0.8661202185792349,0.03333333333333333,2.5727646408835305,372,360,0,0.04139997810125351,0.14391720294952393,0.18531718850135803,0.0,0.9999980926513672,0.045283444225788116,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,429,single_poly_p5_0030,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.7696526508226691,0.8698347107438017,0.12280701754385964,0.49432602965835787,512,456,0,0.03955613821744919,0.1532929539680481,0.19284909963607788,0.0,0.9998247027397156,0.06220787763595581,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,430,single_poly_p5_0031,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6458333333333334,0.7848101265822784,0.27884615384615385,2.8325970689116065,266,208,0,0.04258723556995392,0.2257709503173828,0.26835817098617554,0.0,0.9999982118606567,0.03229328244924545,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,431,single_poly_p5_0032,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7164750957854407,0.8348214285714286,0.08547008547008547,2.8324866458088733,428,468,0,0.05347898602485657,0.16521954536437988,0.21869853138923645,0.0,0.9999886751174927,0.052659258246421814,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,432,single_poly_p5_0033,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.6947368421052632,0.8198757763975155,0.2517482517482518,1.2220655967629852,537,429,0,0.06257427483797073,0.18279099464416504,0.24536526203155518,0.0,0.9999939203262329,0.06536389887332916,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,433,single_poly_p5_0034,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6688888888888889,0.8015978695073236,0.2735632183908046,3.531758609433747,316,435,0,0.09516531229019165,0.20575767755508423,0.3009229898452759,0.0,0.9999964237213135,0.03835386037826538,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,434,single_poly_p5_0035,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.6851145038167938,0.8131370328425821,0.2185929648241206,2.7881501580768453,485,398,0,0.06270365417003632,0.19082510471343994,0.25352877378463745,0.0,0.9999901056289673,0.059515468776226044,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,435,single_poly_p5_0036,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8348623853211009,0.91,0.1164021164021164,0.9711731226229209,211,189,0,0.010861003771424294,0.0934632420539856,0.10432424396276474,0.0,1.0,0.025783568620681763,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,436,single_poly_p5_0037,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6823956442831216,0.8112189859762675,0.04842105263157895,3.8104095433227876,452,475,0,0.08702857792377472,0.19536101818084717,0.2823895812034607,0.0,0.9999971389770508,0.05519098415970802,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,437,single_poly_p5_0038,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.613564668769716,0.7605083088954057,0.10927835051546392,4.368629403335599,538,485,0,0.11665979027748108,0.24360400438308716,0.36026379466056824,0.0,0.9999861717224121,0.06527482718229294,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,438,single_poly_p5_0039,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8819095477386935,0.9372496662216289,0.05958549222797927,0.4397062024854569,363,386,0,0.013593885116279125,0.08178770542144775,0.09538158774375916,0.0,0.999990701675415,0.045056842267513275,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,439,single_poly_p5_0040,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.726962457337884,0.841897233201581,0.028056112224448898,3.0572825371551473,513,499,0,0.04858027398586273,0.16042327880859375,0.20900355279445648,0.0,0.9999712705612183,0.06154060363769531,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,440,single_poly_p5_0041,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7363636363636363,0.8481675392670157,0.23391812865497075,2.1206510740473035,211,171,0,0.041273146867752075,0.15989655256271362,0.2011696994304657,0.0,1.0,0.025639478117227554,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,441,single_poly_p5_0042,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8195329087048833,0.9008168028004667,0.09535452322738386,1.0492827243768914,448,409,0,0.03065512329339981,0.11461752653121948,0.1452726423740387,0.0,0.9999960660934448,0.05531744658946991,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,442,single_poly_p5_0043,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.5892575039494471,0.7415506958250497,0.08713692946058091,3.818894857839677,524,482,0,0.11266255378723145,0.26216238737106323,0.3748249411582947,0.0,0.999934196472168,0.06369026750326157,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,443,single_poly_p5_0044,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7021739130434783,0.8250319284802043,0.20412844036697247,3.059944248452654,347,436,0,0.05119611695408821,0.1758074164390564,0.2270035296678543,0.0,0.9999767541885376,0.04286148399114609,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,444,single_poly_p5_0045,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.6861063464837049,0.8138351983723296,0.15570175438596492,2.616408286528502,527,456,0,0.08441272377967834,0.19312798976898193,0.2775407135486603,0.0,0.9999961853027344,0.0639381930232048,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,445,single_poly_p5_0046,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6704119850187266,0.8026905829596412,0.008928571428571428,3.327552018577606,222,224,0,0.029845774173736572,0.18939483165740967,0.21924060583114624,0.0,0.9999992847442627,0.027100324630737305,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,446,single_poly_p5_0047,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7775061124694377,0.874828060522696,0.13110539845758354,2.142610429408968,338,389,0,0.034892886877059937,0.13954532146453857,0.1744382083415985,0.0,0.9999440908432007,0.041319459676742554,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,447,single_poly_p5_0048,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.6113445378151261,0.758800521512386,0.12469437652811736,1.3861294663463557,358,409,0,0.08770211040973663,0.24968236684799194,0.3373844623565674,0.0,0.9999926090240479,0.04531148821115494,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,448,single_poly_p5_0049,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.676829268292683,0.8072727272727273,0.012048192771084338,4.17404362113503,410,415,0,0.08373327553272247,0.19373518228530884,0.2774684429168701,0.0,0.9999997615814209,0.050949349999427795,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,449,single_poly_p5_0050,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.7128205128205128,0.8323353293413174,0.1228813559322034,3.57659294796627,530,472,0,0.06714038550853729,0.17906254529953003,0.24620293080806732,0.0,0.9999808073043823,0.06382416188716888,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,450,single_poly_p5_0051,train,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8127659574468085,0.8967136150234741,0.15151515151515152,0.532043700322672,228,198,0,0.012452172115445137,0.1154782772064209,0.1279304474592209,0.0,0.9999985694885254,0.027669984847307205,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,451,single_poly_p5_0052,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.7024221453287197,0.8252032520325203,0.004056795131845842,3.441800466171176,491,493,0,0.061782535165548325,0.17499631643295288,0.2367788553237915,0.0,0.9999953508377075,0.06009645760059357,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,452,single_poly_p5_0053,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.5986038394415357,0.7489082969432315,0.23414634146341465,3.650563441018212,506,410,0,0.09033872187137604,0.2540782690048218,0.3444169759750366,0.0,0.9999420642852783,0.06140263378620148,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,453,single_poly_p5_0054,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8202531645569621,0.9012517385257302,0.008379888268156424,1.171100857727744,361,358,0,0.022410983219742775,0.10105407238006592,0.12346505373716354,0.0,0.9999985694885254,0.04387107118964195,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,454,single_poly_p5_0055,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6466666666666666,0.7854251012145749,0.10660980810234541,3.5504483193855636,519,469,0,0.08568054437637329,0.22420352697372437,0.30988407135009766,0.0,0.9999469518661499,0.06242360174655914,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,455,single_poly_p5_0056,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.6788617886178862,0.8087167070217918,0.014634146341463415,2.581378332008835,208,205,0,0.03551919758319855,0.21248716115951538,0.24800635874271393,0.0,0.9999939203262329,0.02525462955236435,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,456,single_poly_p5_0057,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.8376237623762376,0.9116379310344828,0.0,0.887242891196428,464,464,0,0.02856249362230301,0.09599316120147705,0.12455565482378006,0.0,0.9999990463256836,0.05701172351837158,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,457,single_poly_p5_0058,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,4,0.5,0.6487341772151899,0.7869481765834933,0.02330097087378641,3.595811453137927,527,515,0,0.10741494596004486,0.21590018272399902,0.3233151435852051,0.0,0.9999934434890747,0.06373846530914307,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,458,single_poly_p5_0059,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,5,0.5,0.5549597855227882,0.7137931034482758,0.43243243243243246,2.697448999889213,210,370,0,0.11522527039051056,0.2876276969909668,0.40285295248031616,0.0,0.9999997615814209,0.02575501799583435,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,459,single_poly_p5_0060,test,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v5_polygon,None,6,0.5,0.7392156862745098,0.8500563697857948,0.2627551020408163,0.6752074019647067,495,392,0,0.04313620552420616,0.16083168983459473,0.2039678990840912,0.0,0.9999606609344482,0.059486448764801025,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,460,single_poly_v7_0001,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.5,0.6679245283018868,0.8009049773755657,0.19900497512437812,3.2670770455463005,241,201,0,0.04013979434967041,0.20661604404449463,0.24675583839416504,0.0,0.9999991655349731,0.029099810868501663,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,461,single_poly_v7_0002,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.5,0.6928982725527831,0.81859410430839,0.0,3.809201206511065,441,441,0,0.05124688893556595,0.19230806827545166,0.243554949760437,0.0,0.9997175335884094,0.05391645431518555,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,462,single_poly_v7_0003,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,6,0.5,0.6203522504892368,0.7657004830917874,0.2962962962962963,2.986083351410643,342,486,0,0.14573922753334045,0.24727892875671387,0.3930181562900543,0.0,0.9998013377189636,0.04185723513364792,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,463,single_poly_v7_0004,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,4,0.5,0.6463414634146342,0.7851851851851852,0.2802547770700637,2.3016172481015724,339,471,0,0.06523937731981277,0.2257121205329895,0.2909514904022217,0.0,0.9998703002929688,0.04197011515498161,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
42,464,single_poly_v7_0005,val,single_defect,polygon,polygon,polygon,single_pilot_v9,pilot_v7_topup_polygon,None,5,0.5,0.660377358490566,0.7954545454545454,0.1451990632318501,2.632873425942375,365,427,0,0.05659686028957367,0.2186233401298523,0.27522021532058716,0.0,0.9997957348823547,0.04483073949813843,1,1,1,1,0,0,0,0,0,1.0,0.0,1.0,yes,combined_baseline_v2_candidate_eval
