source_index,sample_id,split,defect_type,source_pack,angle_deg,vertex_count,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,notes
54,rect_0055,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7822410147991543,0.8778173190984578,0.01647058823529412,2.0428016597092054,418,425,0,0.031622514128685,0.14706450700759888,0.17868702113628387,0.0,0.9999749660491943,0.05791102349758148,balanced_pilot_v8_training_gate_only
55,rect_0056,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.845360824742268,0.9162011173184358,0.02947845804988662,1.3220116788440928,454,441,0,0.029032345861196518,0.13660311698913574,0.16563546657562256,6.858130642651223e-36,0.9999223947525024,0.06361324340105057,balanced_pilot_v8_training_gate_only
56,rect_0057,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7040133779264214,0.8263002944062807,0.2959866220735786,0.33622199838494793,421,598,0,0.030486397445201874,0.12233000993728638,0.15281641483306885,0.0,0.9999681711196899,0.05947131663560867,balanced_pilot_v8_training_gate_only
57,rect_0058,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6369047619047619,0.7781818181818182,0.3630952380952381,0.8599210111052091,428,672,0,0.053834378719329834,0.16823267936706543,0.22206705808639526,0.0,0.9999573230743408,0.06110440939664841,balanced_pilot_v8_training_gate_only
59,rect_0060,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7645631067961165,0.8665749656121046,0.013850415512465374,1.1819711289406103,366,361,0,0.02920522540807724,0.1494186520576477,0.17862388491630554,0.0,0.9999810457229614,0.05056846886873245,balanced_pilot_v8_training_gate_only
60,rect_0061,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7394789579158316,0.8502304147465438,0.013729977116704805,1.8788060281314736,431,437,0,0.05195822939276695,0.2000112533569336,0.25196948647499084,5.118172463919301e-37,0.9998751878738403,0.06079627946019173,balanced_pilot_v8_training_gate_only
61,rect_0062,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6913183279742765,0.8174904942965779,0.2922077922077922,3.178592926464848,436,616,0,0.0517374686896801,0.170818030834198,0.2225555032491684,1.0970744190419258e-31,0.9998183846473694,0.06385737657546997,balanced_pilot_v8_training_gate_only
63,rect_0064,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.84251968503937,0.9145299145299145,0.14285714285714285,0.7039549380959536,432,504,0,0.017028776928782463,0.09159284830093384,0.10862162709236145,0.0,0.9999814033508301,0.059853583574295044,balanced_pilot_v8_training_gate_only
64,rect_0065,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6643356643356644,0.7983193277310925,0.19692307692307692,2.1241043395230785,389,325,0,0.05625752732157707,0.22185319662094116,0.27811071276664734,0.0,0.9999942779541016,0.052976615726947784,balanced_pilot_v8_training_gate_only
65,rect_0066,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7708333333333334,0.8705882352941177,0.06818181818181818,2.231892634697831,451,484,0,0.032562967389822006,0.1377524733543396,0.1703154444694519,6.301755333685426e-37,0.9999518394470215,0.06346163153648376,balanced_pilot_v8_training_gate_only
66,rect_0067,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7642436149312377,0.8663697104677061,0.14078674948240166,1.853793684143569,415,483,0,0.027146633714437485,0.13065946102142334,0.15780609846115112,0.0,0.9999575614929199,0.05955192446708679,balanced_pilot_v8_training_gate_only
68,rect_0069,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7092731829573935,0.8299120234604106,0.12637362637362637,3.2776664844314514,318,364,0,0.04690104350447655,0.18768978118896484,0.2345908284187317,0.0,0.9999411106109619,0.0440826490521431,balanced_pilot_v8_training_gate_only
69,rect_0070,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6617647058823529,0.7964601769911505,0.06837606837606838,3.698952162240277,327,351,0,0.053472887724637985,0.21933358907699585,0.27280646562576294,0.0,0.9999724626541138,0.045033883303403854,balanced_pilot_v8_training_gate_only
71,rect_0072,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.8024691358024691,0.8904109589041096,0.07894736842105263,1.0366744318015262,490,532,0,0.030570469796657562,0.12372696399688721,0.15429744124412537,0.0,0.9999922513961792,0.06658145040273666,balanced_pilot_v8_training_gate_only
73,rect_0074,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.5866666666666667,0.7394957983193278,0.34868421052631576,3.904484981968811,410,304,0,0.07037095725536346,0.2860584259033203,0.35642939805984497,1.1791116290469324e-36,0.999927282333374,0.057361096143722534,balanced_pilot_v8_training_gate_only
74,rect_0075,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6859903381642513,0.8137535816618912,0.18229166666666666,2.839726769349066,471,576,0,0.04889010265469551,0.17891591787338257,0.22780601680278778,3.137708279336355e-32,0.9997571110725403,0.06971229612827301,balanced_pilot_v8_training_gate_only
76,rect_0077,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7240802675585284,0.8399612027158099,0.27591973244147155,0.6966915689478527,433,598,0,0.026882421225309372,0.11323398351669312,0.14011640846729279,1.1301146116704909e-36,0.9999351501464844,0.06146206706762314,balanced_pilot_v8_training_gate_only
77,rect_0078,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6693944353518821,0.8019607843137255,0.3223684210526316,2.9280909977865615,412,608,0,0.059262167662382126,0.18669962882995605,0.24596180021762848,1.3969934860317004e-33,0.9997702240943909,0.06203087419271469,balanced_pilot_v8_training_gate_only
78,rect_0079,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7526501766784452,0.8588709677419355,0.031746031746031744,2.8600604446603906,488,504,0,0.0414719432592392,0.15840065479278564,0.19987259805202484,2.133904588225846e-38,0.9999600648880005,0.06839147210121155,balanced_pilot_v8_training_gate_only
79,rect_0080,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7154150197628458,0.8341013824884793,0.02727272727272727,2.892531857218822,428,440,0,0.045168835669755936,0.15069979429244995,0.1958686262369156,0.0,0.9999971389770508,0.057229530066251755,balanced_pilot_v8_training_gate_only
81,rect_0082,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7475728155339806,0.8555555555555555,0.13664596273291926,1.5457937590057897,417,483,0,0.03541572391986847,0.13179510831832886,0.16721083223819733,0.0,0.9999985694885254,0.05520785599946976,balanced_pilot_v8_training_gate_only
82,rect_0083,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.8346456692913385,0.9098712446351931,0.04201680672268908,0.91044668699723,342,357,0,0.02207055687904358,0.1406235694885254,0.16269412636756897,0.0,0.9999246597290039,0.05037757754325867,balanced_pilot_v8_training_gate_only
83,rect_0084,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7990074441687345,0.8882758620689655,0.19696969696969696,0.6797138336754629,395,330,0,0.034599848091602325,0.16956675052642822,0.20416659116744995,0.0,0.9999779462814331,0.05398999899625778,balanced_pilot_v8_training_gate_only
84,rect_0085,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6056782334384858,0.7544204322200393,0.2202797202797203,2.740590031134838,446,572,0,0.0735563188791275,0.22735446691513062,0.3009107708930969,1.0428955890466121e-35,0.9999006986618042,0.06269519776105881,balanced_pilot_v8_training_gate_only
85,rect_0086,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7055837563451777,0.8273809523809523,0.24,1.5078440794941868,372,300,0,0.05719802528619766,0.18919485807418823,0.2463928759098053,0.0,0.9999992847442627,0.0482388399541378,balanced_pilot_v8_training_gate_only
86,rect_0087,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6707105719237435,0.8029045643153527,0.11403508771929824,2.6031728578828277,508,456,0,0.0695635974407196,0.208271324634552,0.2778349220752716,0.0,0.9999970197677612,0.06819183379411697,balanced_pilot_v8_training_gate_only
87,rect_0088,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7089285714285715,0.8296760710553814,0.2910714285714286,0.3404745931234554,397,560,0,0.04235386103391647,0.1353057622909546,0.17765963077545166,0.0,0.9999916553497314,0.053069621324539185,balanced_pilot_v8_training_gate_only
89,rect_0090,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6,0.75,0.09523809523809523,3.452010387936045,361,399,0,0.06290698051452637,0.22847551107406616,0.29138249158859253,0.0,0.9999663829803467,0.05074445530772209,balanced_pilot_v8_training_gate_only
92,rect_0093,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6713286713286714,0.803347280334728,0.32867132867132864,2.3153516810882246,384,572,0,0.04017236828804016,0.15390700101852417,0.19407936930656433,0.0,0.9999005794525146,0.05622740462422371,balanced_pilot_v8_training_gate_only
95,rect_0096,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7245370370370371,0.8402684563758389,0.20048309178743962,1.8837754395919655,331,414,0,0.050028152763843536,0.14701718091964722,0.19704532623291016,0.0,0.9999982118606567,0.04449541121721268,balanced_pilot_v8_training_gate_only
96,rect_0097,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.5782967032967034,0.7328111401218451,0.4217032967032967,0.5864650886996421,421,728,0,0.1175994724035263,0.22347038984298706,0.34106987714767456,0.0,0.9999645948410034,0.05753903090953827,balanced_pilot_v8_training_gate_only
97,rect_0098,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7257281553398058,0.8410689170182841,0.1484375,3.098827474897264,327,384,0,0.0373869352042675,0.16399866342544556,0.20138560235500336,0.0,0.9999722242355347,0.04447893798351288,balanced_pilot_v8_training_gate_only
98,rect_0099,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.717357910906298,0.8354203935599285,0.2253968253968254,3.0169091738815554,488,630,0,0.05262831225991249,0.1472764015197754,0.19990471005439758,0.0,0.9999958276748657,0.06604301929473877,balanced_pilot_v8_training_gate_only
100,rect_0101,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6377171215880894,0.7787878787878788,0.3076923076923077,2.501235074825957,374,286,0,0.056045230478048325,0.2640290856361389,0.32007431983947754,0.0,0.9999390840530396,0.0523289293050766,balanced_pilot_v8_training_gate_only
102,rect_0103,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7188612099644128,0.8364389233954451,0.09090909090909091,2.1776934520879077,460,506,0,0.039245057851076126,0.16061639785766602,0.19986145198345184,5.7209650558406566e-36,0.9998844861984253,0.06632599979639053,balanced_pilot_v8_training_gate_only
104,rect_0105,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.5792426367461431,0.7335701598579041,0.42075736325385693,2.1163723552380813,413,713,0,0.08766761422157288,0.21162736415863037,0.29929497838020325,0.0,0.9999622106552124,0.057318300008773804,balanced_pilot_v8_training_gate_only
105,rect_0106,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6651851851851852,0.798932384341637,0.3348148148148148,1.8192392367794543,449,675,0,0.05431286618113518,0.1649513840675354,0.21926425397396088,2.615674385797808e-36,0.9999305009841919,0.06308288127183914,balanced_pilot_v8_training_gate_only
106,rect_0107,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6413333333333333,0.7814784727863525,0.3586666666666667,1.686697666763504,481,750,0,0.05059872567653656,0.16066306829452515,0.2112617939710617,1.3616252429986394e-35,0.9999202489852905,0.06897774338722229,balanced_pilot_v8_training_gate_only
107,rect_0108,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6780487804878049,0.8081395348837209,0.1958041958041958,1.0829600442615248,460,572,0,0.06670168042182922,0.19488567113876343,0.26158735156059265,0.0,0.9999786615371704,0.06169794499874115,balanced_pilot_v8_training_gate_only
108,rect_0109,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6927803379416283,0.8185117967332124,0.30721966205837176,1.9896648413968019,451,651,0,0.05362935736775398,0.14708328247070312,0.2007126361131668,0.0,0.9999895095825195,0.062033720314502716,balanced_pilot_v8_training_gate_only
109,rect_0110,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.5772811918063314,0.731995277449823,0.3194444444444444,3.4751296899993567,343,504,0,0.05872444435954094,0.2234271764755249,0.28215160965919495,0.0,0.9999399185180664,0.049677371978759766,balanced_pilot_v8_training_gate_only
110,rect_0111,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6275862068965518,0.7711864406779662,0.3142857142857143,0.49714656469709695,288,420,0,0.05857553333044052,0.2196333408355713,0.2782088816165924,0.0,0.9999885559082031,0.04104425385594368,balanced_pilot_v8_training_gate_only
112,rect_0113,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.8100558659217877,0.8950617283950617,0.1590909090909091,0.8312763754036292,444,528,0,0.02991131879389286,0.1310710310935974,0.16098235547542572,3.883972810276628e-35,0.9998972415924072,0.063074991106987,balanced_pilot_v8_training_gate_only
118,rect_0119,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.6501547987616099,0.7879924953095685,0.24671052631578946,3.24929638593963,458,608,0,0.08328339457511902,0.20144444704055786,0.2847278416156769,8.329482371389058e-36,0.9999459981918335,0.06479236483573914,balanced_pilot_v8_training_gate_only
119,rect_0120,train,rectangular_notch,pilot_v2_rectangular_notch,0.0,0,0.8,0.7088186356073212,0.8296007789678675,0.18871252204585537,3.639045373272152,460,567,0,0.05715710669755936,0.17932188510894775,0.2364789843559265,2.0078255054432106e-37,0.9999599456787109,0.06459259986877441,balanced_pilot_v8_training_gate_only
125,rot_p3_0006,train,rotated_rect,pilot_v3_rotated_rect,20.0,0,0.8,0.6952714535901926,0.8202479338842975,0.21072088724584104,3.304124274369415,427,541,0,0.07295766472816467,0.1744983196258545,0.24745598435401917,0.0,0.9999974966049194,0.05539052188396454,balanced_pilot_v8_training_gate_only
126,rot_p3_0007,train,rotated_rect,pilot_v3_rotated_rect,-30.0,0,0.8,0.5382262996941896,0.6998011928429424,0.1971326164874552,3.46740611102016,448,558,0,0.12013176828622818,0.28000789880752563,0.4001396596431732,2.941762775009086e-32,0.9998770952224731,0.0648527592420578,balanced_pilot_v8_training_gate_only
128,rot_p3_0009,train,rotated_rect,pilot_v3_rotated_rect,10.0,0,0.8,0.6124260355029586,0.7596330275229358,0.2708333333333333,4.000379421545698,305,240,0,0.05705520138144493,0.2728201150894165,0.32987532019615173,0.0,0.9998774528503418,0.04318040609359741,balanced_pilot_v8_training_gate_only
129,rot_p3_0010,train,rotated_rect,pilot_v3_rotated_rect,30.0,0,0.8,0.705244122965642,0.8271474019088016,0.2537037037037037,0.9225448051374499,403,540,0,0.05987267941236496,0.1659570336341858,0.22582972049713135,0.0,0.9999867677688599,0.05387665703892708,balanced_pilot_v8_training_gate_only
130,rot_p3_0011,train,rotated_rect,pilot_v3_rotated_rect,20.0,0,0.8,0.6230283911671924,0.7677356656948494,0.16903914590747332,2.96474805879278,467,562,0,0.09135916084051132,0.2222989797592163,0.3136581480503082,1.835861184705952e-37,0.999967098236084,0.06557539105415344,balanced_pilot_v8_training_gate_only
133,rot_p3_0014,train,rotated_rect,pilot_v3_rotated_rect,10.0,0,0.8,0.7173144876325088,0.8353909465020576,0.19666048237476808,3.2180214382393277,433,539,0,0.04780491441488266,0.1556309461593628,0.20343586802482605,0.0,0.9999876022338867,0.05847661942243576,balanced_pilot_v8_training_gate_only
134,rot_p3_0015,train,rotated_rect,pilot_v3_rotated_rect,30.0,0,0.8,0.5623003194888179,0.7198364008179959,0.25357142857142856,0.8658873511242473,418,560,0,0.10532664507627487,0.25999635457992554,0.365323007106781,3.180538334865752e-39,0.9999580383300781,0.05921468883752823,balanced_pilot_v8_training_gate_only
135,rot_p3_0016,train,rotated_rect,pilot_v3_rotated_rect,-30.0,0,0.8,0.5740131578947368,0.7293625914315569,0.2880143112701252,3.8169265190515715,398,559,0,0.08831509947776794,0.24502801895141602,0.33334311842918396,2.3195293504097012e-33,0.9997109770774841,0.05676380544900894,balanced_pilot_v8_training_gate_only
136,rot_p3_0017,train,rotated_rect,pilot_v3_rotated_rect,-20.0,0,0.8,0.78125,0.8771929824561403,0.12863070539419086,0.5822974149435965,272,241,0,0.02806928940117359,0.2044377326965332,0.23250702023506165,0.0,0.9998855590820312,0.04126032441854477,balanced_pilot_v8_training_gate_only
