candidate,split,rows,mse,mae,rmse,nrmse,correlation,gradient_mse,amplitude_error,peak_index_error,peak_amplitude_error,line0_mse,line1_mse,line2_mse,line0_corr,line1_corr,line2_corr
EPPF1_profile_station_mlp,train,192,9.948595725006726e-09,7.265611930051818e-05,9.974264747341894e-05,0.29563691064605196,0.9553659137270513,2.808583587921021e-09,0.00011558426194824278,31.73090277777778,0.00011558426194824278,9.942379364247245e-09,9.843328818703867e-09,1.0060084321139584e-08,0.955294901123163,0.9557336654194799,0.9550704141981081
EPPF1_profile_station_mlp,val,48,1.1252328846467208e-08,7.75349690229632e-05,0.00010607699489741972,0.33139368692807347,0.9435004218533735,2.8768420978764198e-09,0.0001171361145679839,28.98611111111111,0.0001171361145679839,1.0724171772835689e-08,1.1252933695971024e-08,1.1779881070594911e-08,0.9457780998914934,0.9439127799960128,0.9408345767016447
EPPF1_profile_station_mlp,test,48,1.375385405566476e-08,8.140180580085143e-05,0.00011727682659274491,0.3735438300539199,0.9298532081523851,3.27060156735115e-09,0.000122912329970859,29.76388888888889,0.000122912329970859,1.3576769930523369e-08,1.3127849918248558e-08,1.4556944094579194e-08,0.9308785874129116,0.9328157332156655,0.9258920207647531
EPPF2_profile_raster_sequence,train,192,1.0346044021503076e-08,7.424425712088123e-05,0.00010171550531508495,0.3014844554248229,0.953531298767962,2.8383126959852234e-09,0.0001217238896060735,32.765625,0.0001217238896060735,1.0354124668765508e-08,1.0252716897696246e-08,1.0431286945333795e-08,0.9533991667956689,0.9538383664806883,0.9533567769591379
EPPF2_profile_raster_sequence,val,48,1.082249934114543e-08,7.699355046497658e-05,0.00010403124213977948,0.32500257875656774,0.9457625741842509,2.818087097011812e-09,0.00011792406439781189,32.3125,0.00011792406439781189,1.0332839472937394e-08,1.0840817132873326e-08,1.1293842305803992e-08,0.9478485117635765,0.9460693627344906,0.9433862808976653
EPPF2_profile_raster_sequence,test,48,1.2738406773848965e-08,7.993260805960745e-05,0.00011286455056327015,0.3594900861456833,0.9345489000766478,3.1574611814022546e-09,0.0001266810722881928,30.11111111111111,0.0001266810722881928,1.2700965612566506e-08,1.215381573160812e-08,1.336043631283701e-08,0.9348203534422834,0.9373441520042908,0.9315105894790096
