seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,defect_type=rectangular_notch,train,402,0.7907854188962553,0.881164955467883,0.12212622291912527,1.5272819713125367,487.34328358208955,526.5298507462686,0,0.16829724986087624,1.0223880597014925,0.9800995024875622,0.9800995024875622,0.017412935323383085,0.0024875621890547263,0.0,0.0,0.01990049751243781,0.01990049751243781,1.0
all,defect_type=rotated_rect,train,402,0.7406811698228198,0.8491782282020144,0.10693607057070983,1.7476312832402805,297.5845771144279,293.4776119402985,0,0.19775130892570933,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,defect_type=polygon,train,402,0.7776809118685176,0.8717848792278445,0.11714142462311732,1.604914446325263,373.8532338308458,387.6194029850746,0,0.17682089263675224,1.027363184079602,0.9776119402985075,0.9776119402985075,0.017412935323383085,0.004975124378109453,0.0,0.0,0.022388059701492536,0.022388059701492536,1.0
all,defect_type=multi_defect,train,1440,0.7784359315406009,0.8733233887740337,0.07317803057056596,1.9054872441067308,512.1729166666667,527.7104166666667,0,0.18877340539927698,2.671527777777778,0.9951388888888889,0.0,0.3284722222222222,0.6715277777777777,0.0,0.0,0.004861111111111111,0.004861111111111111,1.0
all,defect_type=rectangular_notch,val,99,0.6525198353417997,0.7839588451108969,0.24968635465881617,2.5465476000163316,347.6060606060606,342.6060606060606,0,0.2995213187403149,1.0707070707070707,0.9494949494949495,0.9494949494949495,0.030303030303030304,0.020202020202020204,0.0,0.0,0.050505050505050504,0.050505050505050504,1.0
all,defect_type=rotated_rect,val,99,0.6785886292545842,0.8048867371506634,0.14583863207802164,2.4587259308639045,311.07070707070704,297.030303030303,0,0.2608654188236805,1.0101010101010102,0.98989898989899,0.98989898989899,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,1.0
all,defect_type=polygon,val,99,0.650855479786813,0.7842377633389142,0.2127638294520771,3.1420478230349875,371.4141414141414,390.6060606060606,0,0.3130619191762173,1.0101010101010102,0.98989898989899,0.98989898989899,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,1.0
all,defect_type=multi_defect,val,360,0.6424603286632077,0.7686777015916995,0.10763532176563641,3.4240148874350207,504.6638888888889,527.0583333333333,0,0.36042923111882474,2.6972222222222224,0.9611111111111111,0.0,0.325,0.6555555555555556,0.04722222222222222,0.0,0.03333333333333333,0.03333333333333333,0.975
all,defect_type=rectangular_notch,test,99,0.6649632122603006,0.7951385307550876,0.2506862234584797,2.0579734627920008,362.37373737373736,399.6060606060606,0,0.28840314295857844,1.0101010101010102,0.98989898989899,0.98989898989899,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,1.0
all,defect_type=rotated_rect,test,99,0.6344373881068901,0.7735711667543828,0.23281390825482642,2.7750846028588185,347.7979797979798,306.1515151515151,0,0.31054606431662435,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,defect_type=polygon,test,99,0.6812578368993183,0.8063575243798502,0.1785010585137858,2.441071704072378,381.8989898989899,412.06060606060606,0,0.2765519271294276,1.0101010101010102,0.98989898989899,0.98989898989899,0.010101010101010102,0.0,0.0,0.0,0.010101010101010102,0.010101010101010102,1.0
all,defect_type=multi_defect,test,360,0.6344175678811126,0.7584579485564239,0.1312045125248355,3.100758830082299,502.19444444444446,521.8083333333333,0,0.3813897353079584,2.7555555555555555,0.9222222222222223,0.0,0.2972222222222222,0.6694444444444444,0.05,0.0,0.06666666666666667,0.06666666666666667,0.9680555555555556
all,defect_type=rectangular_notch,all,600,0.7472109335148376,0.850931587181369,0.16438604474516777,1.7830248961427746,443.6666666666667,475.24,0,0.20976669358710448,1.0283333333333333,0.9766666666666667,0.9766666666666667,0.018333333333333333,0.005,0.0,0.0,0.023333333333333334,0.023333333333333334,1.0
all,defect_type=rotated_rect,all,600,0.7129056766459325,0.8293949670396823,0.13412483643729553,2.034491697835237,308.095,296.155,0,0.22677627169837555,1.0016666666666667,0.9983333333333333,0.9983333333333333,0.0016666666666666668,0.0,0.0,0.0,0.0016666666666666668,0.0016666666666666668,1.0
all,defect_type=polygon,all,600,0.7408449082051184,0.846544091556252,0.14304346101185597,1.9965074010106416,374.7783333333333,392.145,0,0.2157562827070554,1.0216666666666667,0.9816666666666667,0.9816666666666667,0.015,0.0033333333333333335,0.0,0.0,0.018333333333333333,0.018333333333333333,1.0
all,defect_type=multi_defect,all,2160,0.7317702704511206,0.836738200874043,0.08859199276212262,2.3577871156573735,509.2583333333333,526.6180555555555,0,0.24948543133731518,2.689814814814815,0.9773148148148149,0.0,0.3226851851851852,0.6685185185185185,0.016203703703703703,0.0,0.01990740740740741,0.01990740740740741,0.9905092592592593
