sample_id,source_index,split,defect_type,source_pack,threshold,pred_defect_type,type_prob_rectangular_notch,type_prob_rotated_rect,initial_iou,refined_iou,delta_iou,initial_dice,refined_dice,delta_dice,initial_area_error,refined_area_error,delta_area_error,initial_center_error_px,refined_center_error_px,initial_pred_area,refined_pred_area,true_area,initial_forward_mse,refined_forward_mse,initial_forward_nrmse,refined_forward_nrmse,forward_nrmse_reduction,initial_forward_correlation,refined_forward_correlation,true_center_x,true_center_y,initial_center_x,initial_center_y,refined_center_x,refined_center_y,center_drift_m,true_width,initial_width,refined_width,width_drift_m,true_length,initial_length,refined_length,length_drift_m,true_depth,initial_depth,refined_depth,depth_drift_m,true_angle_deg,initial_angle_deg,refined_angle_deg,initial_angle_abs_error_deg,refined_angle_abs_error_deg,angle_error_delta,parameter_drift_norm,refinement_category,notes
rect_p2_0016,15,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.658932626247406,0.3410674035549164,0.5310457516339869,0.5392,0.008154248366013084,0.6937033084311632,0.7006237006237006,0.006920392192537372,0.09151785714285714,0.14732142857142858,0.05580357142857144,2.0833764282242875,1.7137328248611954,489.0,514.0,448.0,0.3718501925468445,0.31273365020751953,0.43612817211473126,0.3999608133334287,0.03616735878130256,0.9274821279557796,0.9371032995737092,0.003000000026077032,0.0,0.001876366906799376,-8.10856363386847e-06,0.0021776012144982815,0.0001856861636042595,0.0003581878041336654,0.008999999612569809,0.013671496883034706,0.014104815199971199,0.0004333183169364929,0.009999999776482582,0.007754732389003038,0.008048085495829582,0.0002933531068265438,0.0019000000320374966,0.0017170923529192805,0.0016241015400737524,-9.299081284552813e-05,0.0,3.7062608535689647,8.306568710056856,nan,nan,nan,0.4595819602532214,neutral,
rect_p2_0017,16,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.7031137347221375,0.2968863248825073,0.6289308176100629,0.6238670694864048,-0.005063748123658063,0.7722007722007722,0.7683720930232558,-0.003828679177516392,0.09558823529411764,0.02389705882352941,-0.07169117647058823,2.8602825975373714,2.376980772713911,492.0,531.0,544.0,0.20867954194545746,0.18520358204841614,0.37371629150148544,0.3520681873404408,0.021648104161044623,0.9394371004705899,0.9426908107921722,0.001500000013038516,0.0010000000474974513,0.0014313276624307036,2.565587237768341e-05,0.0017681736499071121,0.00021327659487724304,0.00038557328158571064,0.010999999940395355,0.01357010006904602,0.013992605730891228,0.0004225056618452072,0.009999999776482582,0.007794533856213093,0.008082093670964241,0.0002875598147511482,0.0019000000320374966,0.0017354851588606834,0.001645812764763832,-8.967239409685135e-05,0.0,2.747456827129146,3.480358536629728,nan,nan,nan,0.43662508972403047,neutral,
rect_p2_0019,18,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.8569943904876709,0.1430056095123291,0.7433628318584071,0.75,0.006637168141592875,0.8527918781725888,0.8571428571428571,0.00435097897026826,0.12380952380952381,0.04,-0.0838095238095238,1.8027756377319946,1.118033988749895,460.0,504.0,525.0,0.1321917176246643,0.12084687501192093,0.3084667357333355,0.29493337941895037,0.013533356314385125,0.9575536694744459,0.9595597427440138,-0.003000000026077032,0.0005000000237487257,-0.0017400529468432069,0.00012968643568456173,-0.0021087664645165205,0.0003012975212186575,0.0004066940161758219,0.01600000075995922,0.012995971366763115,0.013371283188462257,0.00037531182169914246,0.006500000134110451,0.007626060862094164,0.007886168546974659,0.00026010768488049507,0.0019000000320374966,0.001523776794783771,0.001444041496142745,-7.973529864102602e-05,0.0,-1.6218255369334715,-1.753142220307608,nan,nan,nan,0.40780774145741544,neutral,
rect_p2_0020,19,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.7100071310997009,0.28999289870262146,0.7784200385356455,0.7527881040892194,-0.025631934446426086,0.875406283856988,0.8589607635206787,-0.016445520336309305,0.11212814645308924,0.15789473684210525,0.04576659038901601,1.9985441109882571,2.430479745961432,486.0,506.0,437.0,0.13445523381233215,0.11605741083621979,0.3303558917094957,0.3069231446659093,0.02343274704358639,0.9487530780078641,0.9549033582451739,0.0022499999031424522,-0.0005000000237487257,0.0013692062348127365,3.3880933187901974e-05,0.0017117164097726345,0.0002144377212971449,0.00038718725919558095,0.012000000104308128,0.01346193440258503,0.013848958536982536,0.0003870241343975067,0.007499999832361937,0.007768432144075632,0.00805274024605751,0.0002843081019818783,0.0019000000320374966,0.0017361415084451437,0.001695702550932765,-4.043895751237869e-05,0.0,2.3641948491190434,3.9555093974215394,nan,nan,nan,0.3970117634487704,worsened,
rect_p2_0021,20,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.8879579305648804,0.11204209178686142,0.5970149253731343,0.6237623762376238,0.026747450864489486,0.7476635514018691,0.7682926829268293,0.020629131524960154,0.00625,0.05,0.043750000000000004,4.301162633521313,4.272001872658765,483.0,504.0,480.0,0.21978694200515747,0.1923011988401413,0.33931058098629463,0.31738577302975635,0.021924807956538284,0.9601819604637996,0.9630163880535515,-0.003000000026077032,-0.0010000000474974513,-0.0016592801548540592,0.00018392094352748245,-0.0020389773417264223,0.0003723767586052418,0.0004238933214328917,0.014999999664723873,0.013263856060802937,0.013690348714590073,0.0004264926537871361,0.006500000134110451,0.007749328855425119,0.008000293746590614,0.0002509648911654949,0.0013000000035390258,0.0013814599951729178,0.0013056255411356688,-7.583445403724909e-05,0.0,-0.530585903395251,-0.8223302300772055,nan,nan,nan,0.42223000473073247,improved,
rect_p2_0022,21,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.8244802951812744,0.17551971971988678,0.6731707317073171,0.7676767676767676,0.09450603596945051,0.8046647230320699,0.8685714285714285,0.06390670553935862,0.19473684210526315,0.15789473684210525,-0.0368421052631579,1.5540096704607211,1.118033988749895,459.0,480.0,570.0,0.38396355509757996,0.342326819896698,0.43759533019708446,0.41318841812965507,0.024406912067429398,0.9307487587126767,0.9360724318628002,-0.0022499999031424522,0.0,-0.001482501276768744,0.00010413439304102212,-0.0018767279107123613,0.00029389536939561367,0.000437520133316814,0.012000000104308128,0.012865169905126095,0.013310772366821766,0.0004456024616956711,0.009499999694526196,0.0075908806174993515,0.00787192489951849,0.00028104428201913834,0.0019000000320374966,0.0015619987389072776,0.0014753115829080343,-8.668715599924326e-05,0.0,-1.5565313830673826,-2.5335675322794926,nan,nan,nan,0.4483187295903778,improved,
rect_p2_0023,22,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.7399577498435974,0.2600422501564026,0.6494413407821229,0.6872370266479664,0.037795685865843476,0.7874682472480948,0.8146300914380715,0.02716184418997669,0.18307692307692308,0.14923076923076922,-0.03384615384615386,3.4297985111276597,2.9794924495801176,531.0,553.0,650.0,0.1884717345237732,0.17128251492977142,0.35351343893618,0.3370073168991867,0.016506122036993254,0.9431152460288547,0.9455917664342274,0.000750000006519258,0.0010000000474974513,0.0008826287230476737,6.717404903611168e-05,0.0012513557448983192,0.0002546282485127449,0.00041364077508927266,0.01600000075995922,0.014292167499661446,0.01464001089334488,0.00034784339368343353,0.00800000037997961,0.008084063418209553,0.008366759866476059,0.0002826964482665062,0.0024999999441206455,0.001620497670955956,0.001537403673864901,-8.309399709105492e-05,0.0,2.8910538704658477,3.238845608899016,nan,nan,nan,0.428224398384591,improved,
rect_p2_0024,23,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.7686094641685486,0.231390580534935,0.6118012422360248,0.6855345911949685,0.07373334895894368,0.7591522157996147,0.8134328358208955,0.05428062002128087,0.023391812865497075,0.08966861598440545,0.06627680311890838,4.135592535971447,3.400068069339622,525.0,559.0,513.0,0.4697645306587219,0.4048171043395996,0.4159081973547025,0.3860884377761903,0.02981975957851224,0.9650941074843388,0.9717024927825034,-0.001500000013038516,0.0010000000474974513,0.00024210999254137278,0.00013009511167183518,-0.0001849108375608921,0.00032432726584374905,0.0004691193015166712,0.012000000104308128,0.014131422154605389,0.014518659561872482,0.00038723740726709366,0.008500000461935997,0.008091229014098644,0.008339512161910534,0.00024828314781188965,0.0010000000474974513,0.0014265608042478561,0.001346647972241044,-7.99128320068121e-05,0.0,2.99995974267782,-0.917661848365718,nan,nan,nan,0.45035124122036646,improved,
rect_p2_0027,26,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.707181990146637,0.2928180396556854,0.7581227436823105,0.7011686143572621,-0.0569541293250484,0.8624229979466119,0.8243375858684985,-0.038085412078113445,0.21363636363636362,0.3159090909090909,0.10227272727272729,1.0272845675569513,1.6743480536734576,534.0,579.0,440.0,0.2011365443468094,0.17461557686328888,0.33337047423863436,0.3106155061102923,0.022754968128342046,0.9641652295267724,0.9653599679184438,0.000750000006519258,0.0,0.0012340196408331394,1.0544379620114341e-05,0.0015786145813763142,0.00020195054821670055,0.0003941852303390401,0.014000000432133675,0.014434637501835823,0.014799557626247406,0.00036492012441158295,0.006500000134110451,0.00814841315150261,0.008428394794464111,0.0002799816429615021,0.0019000000320374966,0.001579205971211195,0.0014908397570252419,-8.836621418595314e-05,0.0,4.637135809605778,4.390206541863246,nan,nan,nan,0.43102862037354905,worsened,
rect_p2_0028,27,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.7446344494819641,0.2553655207157135,0.7091932457786116,0.6608391608391608,-0.048354084939450814,0.8298572996706916,0.7957894736842105,-0.03406782598648106,0.41005291005291006,0.5132275132275133,0.1031746031746032,0.4698201818912642,0.6824230775590558,533.0,572.0,378.0,0.3163588345050812,0.27796587347984314,0.36897134620094163,0.34585845512179453,0.023112891079147102,0.9745962159750126,0.9749663410494719,0.000750000006519258,0.0,0.0006161404307931662,8.319952758029103e-05,0.0008342503570020199,0.00027676322497427464,0.0002916142055176004,0.013000000268220901,0.014142160303890705,0.014539599418640137,0.0003974391147494316,0.006000000052154064,0.008086725138127804,0.00836460292339325,0.0002778777852654457,0.0010000000474974513,0.0015012719668447971,0.0014160359278321266,-8.523603901267052e-05,0.0,3.7203429960902383,2.6949316051946903,nan,nan,nan,0.41177313790049586,worsened,
rect_p2_0029,28,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.6826299428939819,0.3173700273036957,0.9128787878787878,0.8826714801444043,-0.030207307734383515,0.9544554455445544,0.9376797698945349,-0.016775675650019473,0.08712121212121213,0.02462121212121212,-0.0625,0.481622817015062,1.002473141239498,482.0,515.0,528.0,0.164528027176857,0.14841976761817932,0.36108983423218866,0.3429581994505483,0.01813163478164037,0.942104044650837,0.9461507884018932,0.001500000013038516,0.0,0.0014965649461373687,1.1239955711062066e-05,0.0018258546479046345,0.00018677185289561749,0.0003731529900464458,0.014000000432133675,0.013388311490416527,0.013810018077492714,0.00042170658707618713,0.007499999832361937,0.007704510353505611,0.007984193041920662,0.0002796826884150505,0.002199999988079071,0.0017578356200829148,0.0016724837478250265,-8.535187225788832e-05,0.0,2.5217478899207855,3.196488190761182,nan,nan,nan,0.41936111478031546,worsened,
rect_p2_0031,30,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.8604648113250732,0.13953518867492676,0.6723259762308998,0.6841243862520459,0.01179841002114601,0.8040609137055837,0.8124392614188533,0.008378347713269507,0.12380952380952381,0.04,-0.0838095238095238,3.2015621187164243,3.2015621187164243,460.0,504.0,525.0,0.47917577624320984,0.42164498567581177,0.420529121493045,0.39447739205642895,0.026051729436616045,0.9626107011239227,0.9665919062717728,-0.003000000026077032,-0.0005000000237487257,-0.0011934692738577724,0.00019894543220289052,-0.0016003565397113562,0.0003906041383743286,0.00044976694716832477,0.013000000268220901,0.013322940096259117,0.013758724555373192,0.0004357844591140747,0.00800000037997961,0.00778831634670496,0.008060097694396973,0.0002717813476920128,0.0010000000474974513,0.0013976373011246324,0.0013200017856433988,-7.76355154812336e-05,0.0,0.2842696451307275,-0.29003739303925946,nan,nan,nan,0.44073751038122405,improved,
rect_p2_0032,31,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.649297297000885,0.35070276260375977,0.8171334431630972,0.7519142419601837,-0.06521920120291347,0.899365367180417,0.8583916083916084,-0.0409737587888086,0.08901515151515152,0.16666666666666666,0.07765151515151514,1.994064917707106,2.72498841409907,575.0,616.0,528.0,0.2626784145832062,0.2301630675792694,0.3413333176107032,0.3195098911584618,0.02182342645224139,0.970569901415895,0.970697936047033,0.001500000013038516,-0.0005000000237487257,0.00147740519605577,-3.086672586505301e-05,0.001790002454072237,0.00016256608068943024,0.0003676048081344271,0.014999999664723873,0.01499270275235176,0.015306973829865456,0.00031427107751369476,0.007000000216066837,0.008351470343768597,0.008569668978452682,0.00021819863468408585,0.0010000000474974513,0.0014502534177154303,0.0013685235753655434,-8.17298423498869e-05,0.0,5.661298769987095,4.382543496501315,nan,nan,nan,0.39646728169377177,worsened,
rect_p2_0033,32,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.5759096145629883,0.4240904152393341,0.7492401215805471,0.7872340425531915,0.037993920972644424,0.8566463944396178,0.8809523809523809,0.024305986512763167,0.08514492753623189,0.13043478260869565,0.04528985507246376,3.1123538157473742,2.5176419763288513,599.0,624.0,552.0,0.2360948622226715,0.2004338949918747,0.3307486475440723,0.30474766865569997,0.026000978888372328,0.9623776971081526,0.9655607835542143,0.0022499999031424522,0.0010000000474974513,0.0018192807910963893,-2.6938145310850814e-05,0.002122607547789812,0.00016418448649346828,0.0003585177545441231,0.014000000432133675,0.015271944925189018,0.015553360804915428,0.0002814158797264099,0.007499999832361937,0.00839231163263321,0.00864291749894619,0.00025060586631298065,0.0010000000474974513,0.0014191236114129424,0.0013399459421634674,-7.9177669249475e-05,0.0,4.888904266375264,5.3734421549642,nan,nan,nan,0.3972030812223811,improved,
rect_p2_0034,33,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.6234412789344788,0.37655872106552124,0.7439180537772087,0.7096774193548387,-0.03424063442236991,0.8531571218795888,0.8301886792452831,-0.022968442634305752,0.25384615384615383,0.23333333333333334,-0.020512820512820495,2.4582609394447954,3.2015621187164243,582.0,598.0,780.0,0.41841229796409607,0.37241020798683167,0.37962991868697454,0.35815333529828375,0.021476583388690795,0.9771926460585251,0.9765885699136749,0.000750000006519258,-0.0005000000237487257,0.001590308384038508,-3.31651208398398e-05,0.0019046729430556297,0.00016050622798502445,0.0003692338943418064,0.01600000075995922,0.01526845432817936,0.015556800179183483,0.0002883458510041237,0.009499999694526196,0.008455726318061352,0.008351972326636314,-0.00010375399142503738,0.0013000000035390258,0.0013894509756937623,0.0013119527138769627,-7.749826181679964e-05,0.0,5.742204495140012,4.456177204622284,nan,nan,nan,0.3637393485087779,worsened,
rect_p2_0036,35,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.8422711491584778,0.15772882103919983,0.6619433198380567,0.6923076923076923,0.030364372469635637,0.7965895249695494,0.8181818181818182,0.021592293212268854,0.05764411027568922,0.09523809523809523,0.03759398496240601,3.5159241399515495,3.1622776601683795,422.0,437.0,399.0,0.10600055754184723,0.10172290354967117,0.29880231124986545,0.2927111403777224,0.006091170872143059,0.9548203214953359,0.9566858286431578,-0.003000000026077032,0.0010000000474974513,-0.002025449648499489,0.00010153756011277437,-0.0023651684168726206,0.00013079261407256126,0.00034097609852766454,0.013000000268220901,0.01259521208703518,0.012516440823674202,-7.877126336097717e-05,0.006000000052154064,0.00746208056807518,0.007691554259508848,0.00022947369143366814,0.002199999988079071,0.0015539571177214384,0.0016316596884280443,7.770257070660591e-05,0.0,-2.0892942491780166,-2.168522095672637,nan,nan,nan,0.29470960882249325,improved,
rect_p2_0037,36,train,rectangular_notch,pilot_v2_rectangular_notch,0.6000000238418579,rectangular_notch,0.656914234161377,0.34308573603630066,0.827485380116959,0.8288543140028288,0.001368933885869783,0.9056,0.9064191802010828,0.0008191802010828475,0.14814814814814814,0.08444444444444445,-0.06370370370370369,1.3913923885187724,2.0199652034975157,575.0,618.0,675.0,0.1758740246295929,0.14976267516613007,0.31824211943183106,0.2936693363035806,0.024572783128250453,0.9583216649584095,0.9619235795751607,0.001500000013038516,-0.0005000000237487257,0.0015535661950707436,-4.167951919953339e-05,0.0018802420236170292,0.00014596572145819664,0.00037673310799981257,0.01600000075995922,0.014974012970924377,0.015284731984138489,0.00031071901321411133,0.008500000461935997,0.008332434110343456,0.008599953725934029,0.00026751961559057236,0.0019000000320374966,0.0015027410117909312,0.0014187468914315104,-8.399412035942078e-05,0.0,5.420497462590534,5.943469252525954,nan,nan,nan,0.4115930824885649,neutral,
