sample_index,defect_type,area_bin,num_defects,complexity_level,mse,mae,iou,dice,area_error,center_error,pred_area,true_area,pred_center_x,pred_center_y,true_center_x,true_center_y,pred_area_gt_true
12,polygon,,1.0,2.0,25516.818359375,45.5554313659668,0.26327193932827736,0.41680960548885077,0.5985576923076923,1.3763401508331299,5.08604309556253,12.669424717089896,-2.384978771209717,4.617128849029541,-2.8126814365386963,3.3089306354522705,False
13,rotated_rect,,1.0,2.0,23045.474609375,42.90547561645508,0.0885286783042394,0.16265750286368844,0.5594059405940595,1.854294776916504,4.065788941662262,9.227970406918843,2.9069504737854004,5.080013275146484,3.135230541229248,3.239823818206787,False
14,rotated_rect,,1.0,2.0,15553.5244140625,38.37677001953125,0.5412979351032449,0.7023923444976077,0.2525083612040134,0.776787281036377,6.806770250648057,9.106149015408363,-3.4968466758728027,4.799222469329834,-3.2220466136932373,4.072666645050049,False
15,polygon,,1.0,2.0,17693.19140625,45.95982360839844,0.5561745589600743,0.7147971360381862,0.16817593790426907,0.7727090120315552,13.750589566745404,11.770991954700108,-0.4687056541442871,4.902177810668945,-0.6343164443969727,4.147424697875977,True
16,polygon,,1.0,2.0,15394.6513671875,40.75065231323242,0.6355555555555555,0.7771739130434783,0.20662768031189083,0.41992804408073425,12.395326586191317,15.62359346121903,0.6015334725379944,4.9203338623046875,0.6600252389907837,4.504499435424805,False
17,rotated_rect,,1.0,2.0,17063.173828125,35.38331985473633,0.16640986132511557,0.285336856010568,0.590316573556797,1.245247483253479,3.3500882665381937,8.177260905140955,-1.8570122718811035,4.624425888061523,-1.845680832862854,3.37923002243042,False
18,rotated_rect,,1.0,2.0,19371.9296875,40.770233154296875,0.32408435072142067,0.4895222129086337,0.15325077399380804,1.482167363166809,8.329537644529054,9.837077364471241,0.46204516291618347,4.875814437866211,0.2819049060344696,3.404634714126587,False
19,multi_defect,,2.0,3.0,39437.77734375,70.96505737304688,0.1690340909090909,0.2891859052247874,0.18322295805739514,2.2454586029052734,11.268478714719379,13.796272588561834,3.9145050048828125,5.1796345710754395,2.924722671508789,3.164091110229492,False
20,multi_defect,,2.0,3.0,23786.20703125,63.92961883544922,0.18733153638814015,0.3155505107832009,0.3002610966057441,0.5460736155509949,7.583381621527366,5.832199118564219,0.6762729287147522,4.938542366027832,0.7689226269721985,5.476698875427246,True
21,rotated_rect,,1.0,2.0,17008.23046875,37.54014205932617,0.2519561815336463,0.4025,0.04603580562659847,1.5240939855575562,6.228118640973278,5.954020510074699,-1.9463454484939575,4.770195484161377,-1.969245195388794,3.2462735176086426,True
22,polygon,,1.0,2.0,20642.236328125,42.178489685058594,0.05488621151271754,0.10406091370558376,0.5514705882352942,1.7136954069137573,3.715552441069633,8.283854622712624,-7.575376987457275,4.879532814025879,-7.769639015197754,6.582181930541992,False
23,rotated_rect,,1.0,2.0,15175.5908203125,44.864688873291016,0.7620915032679738,0.8649851632047477,0.11204481792717087,0.16112104058265686,9.654345277205522,10.87255919231032,-7.585958957672119,5.229264259338379,-7.7469282150268555,5.236256122589111,False
24,rotated_rect,,1.0,2.0,27203.513671875,46.6129264831543,0.14803312629399587,0.25788999098286747,0.4269503546099291,1.9064594507217407,6.151980271279228,10.73551012686103,0.9817652702331543,4.9419941902160645,0.9980754256248474,3.035604476928711,False
25,polygon,,1.0,2.0,12198.38671875,33.31190872192383,0.007159904534606206,0.014218009478672985,0.9928400954653938,0.41065990924835205,0.045683021816429914,6.380395380361378,7.613065242767334,4.9494948387146,8.000563621520996,4.8135294914245605,False
26,multi_defect,,2.0,3.0,31144.623046875,61.072723388671875,0.2697495183044316,0.424886191198786,0.47453703703703703,2.3280696868896484,6.913363968219727,13.156710283131815,-4.7344651222229,4.878298759460449,-2.4070005416870117,4.825219631195068,False
27,multi_defect,,3.0,3.0,30231.482421875,72.18921661376953,0.350354609929078,0.5189075630252101,0.12026726057906459,0.6996505856513977,15.319039982442831,13.674451197051354,-0.4790852665901184,4.929513931274414,-0.12422896921634674,5.532496452331543,True
28,polygon,,1.0,2.0,9767.74609375,26.228740692138672,0.0,0.0,1.0,nan,0.0,3.8373738325801128,nan,nan,-4.380832672119141,4.089305877685547,False
29,polygon,,1.0,2.0,14862.43359375,35.225059509277344,0.35985533453887886,0.5292553191489362,0.4838709677419355,0.552810788154602,3.8982845283353527,7.552926273649746,3.241206169128418,5.097853660583496,2.922070026397705,5.5492424964904785,False
30,polygon,,1.0,2.0,16701.09765625,36.92162322998047,0.2651222651222651,0.41912512716174977,0.3805601317957166,1.1473381519317627,5.725605400992549,9.243198080857653,-0.9975408911705017,4.729475975036621,-1.17560613155365,5.862912178039551,False
31,multi_defect,,2.0,3.0,15090.1826171875,35.72161865234375,0.3970223325062035,0.5683836589698046,0.12333333333333334,0.4423650801181793,8.009756491814045,9.136604363285983,0.8821674585342407,4.9097442626953125,0.8311557769775391,5.34915828704834,False
32,polygon,,1.0,2.0,11308.5908203125,26.79849624633789,0.0,0.0,1.0,nan,0.0,2.8323473526186547,nan,nan,-2.4104392528533936,6.698707580566406,False
33,polygon,,1.0,2.0,12694.2041015625,31.14595603942871,0.20408163265306123,0.3389830508474576,0.335423197492163,1.350536584854126,3.228266875027714,4.857627986480381,2.7128567695617676,5.0095295906066895,3.3144562244415283,3.800386428833008,False
34,rotated_rect,,1.0,2.0,19309.369140625,38.325401306152344,0.2648221343873518,0.41875,0.5,1.3356729745864868,4.872855660419191,9.745711320838382,-0.16630025207996368,4.737374305725098,-0.4461368918418884,3.431344509124756,False
35,rotated_rect,,1.0,2.0,23894.287109375,42.97150421142578,0.2664509169363538,0.42078364565587734,0.48516129032258065,1.5787758827209473,6.075841901585179,11.801447302577728,2.305701494216919,5.084934711456299,2.460009813308716,3.5137178897857666,False
36,rotated_rect,,1.0,2.0,14964.38671875,41.3605842590332,0.5737704918032787,0.7291666666666666,0.11091234347048301,0.5695493817329407,7.568153947588556,8.512269731794774,-7.504777908325195,5.128955364227295,-7.542139053344727,4.560632705688477,False
37,polygon,,1.0,2.0,9355.544921875,22.390918731689453,0.0,0.0,1.0,nan,0.0,2.116646677494586,nan,nan,-1.634973406791687,2.548506736755371,False
38,polygon,,1.0,2.0,15805.228515625,36.97572326660156,0.03822937625754527,0.07364341085271318,0.6456692913385826,1.597124695777893,2.055735981739346,5.801743770686599,4.581239223480225,5.041525840759277,4.668816566467285,3.4468040466308594,False
39,multi_defect,,3.0,3.0,27973.6953125,65.1314468383789,0.43812451960030746,0.6092998396579369,0.31137184115523464,0.41801053285598755,11.618715215312008,16.87226272420145,-3.70927357673645,4.660762310028076,-4.005587577819824,4.955602645874023,False
40,multi_defect,,3.0,3.0,43436.01953125,77.71745300292969,0.20165582495564754,0.33562992125984253,0.35864297253634897,1.8758721351623535,12.090773107415117,18.851860336246745,0.369099885225296,5.024807453155518,-0.3380391597747803,6.762291431427002,False
41,multi_defect,,3.0,3.0,28042.517578125,66.76524353027344,0.4964720974983964,0.6635233604800685,0.3843490304709141,3.405932664871216,13.537402131602065,21.9887611676416,-3.9105257987976074,4.956880569458008,-0.5046702027320862,4.933965682983398,False
42,multi_defect,,2.0,3.0,18521.359375,44.10960388183594,0.35745937961595275,0.5266594124047879,0.4263698630136986,2.115802526473999,5.10127076950134,8.892961580265023,4.077326774597168,5.142771244049072,2.0759620666503906,5.829182147979736,False
43,multi_defect,,3.0,3.0,36289.33984375,82.26934814453125,0.5646766169154229,0.7217806041335453,0.07291666666666667,0.7137458324432373,23.039470669419487,24.851563868137873,-4.45909309387207,4.775113582611084,-4.724264621734619,5.437772750854492,False
44,polygon,,1.0,2.0,14835.83203125,34.3344612121582,0.26810176125244617,0.4228395061728395,0.09032258064516129,0.5709261894226074,5.14695379131777,4.720578921031091,-1.4223484992980957,4.761221885681152,-1.0076186656951904,4.368849754333496,True
45,rotated_rect,,1.0,2.0,15364.9619140625,39.58895492553711,0.2978723404255319,0.45901639344262296,0.1829787234042553,1.2990379333496094,5.847426792503029,7.1570067512406865,-6.750942230224609,5.043139934539795,-6.549449920654297,6.326456069946289,False
46,polygon,,1.0,2.0,8860.046875,29.460208892822266,0.3553299492385787,0.5243445692883895,0.5166666666666667,0.1329096555709839,1.3248076326764675,2.740981308985795,-7.207592010498047,4.8008832931518555,-7.094639778137207,4.870931625366211,False
47,polygon,,1.0,2.0,11914.1630859375,33.13092041015625,0.5103734439834025,0.6758241758241759,0.451063829787234,0.28441596031188965,3.9287398762129726,7.1570067512406865,3.5473880767822266,5.117062091827393,3.8044474124908447,5.238770484924316,False
48,multi_defect,,3.0,3.0,38831.6953125,67.59257507324219,0.2226004084411164,0.36414253897550114,0.4714893617021277,1.5467758178710938,9.456385516000992,17.892516878101716,2.3944602012634277,5.0719757080078125,2.807420015335083,3.5813450813293457,False
49,multi_defect,,2.0,3.0,19418.734375,45.70501708984375,0.36260330578512395,0.5322213798332069,0.32188295165394404,1.0455403327941895,8.116350209385715,11.968951715904637,4.084069728851318,5.165728569030762,4.331006050109863,4.1497673988342285,False
50,multi_defect,,2.0,3.0,17450.978515625,37.57270812988281,0.47315436241610737,0.642369020501139,0.42840095465393796,0.7322131395339966,7.294055816689976,12.760790760722756,0.5650905966758728,4.8990960121154785,0.5539031624794006,4.16696834564209,False
51,polygon,,1.0,2.0,13953.931640625,36.3018913269043,0.45664739884393063,0.626984126984127,0.4380165289256198,0.29642969369888306,4.141927311356312,7.370194186384026,-5.2403564453125,4.903446197509766,-5.515905857086182,5.012730598449707,False
52,rotated_rect,,1.0,2.0,10283.4443359375,26.266603469848633,0.11781609195402298,0.21079691516709512,0.6586206896551724,1.0718114376068115,1.5075397199421872,4.416025442254892,0.011420739814639091,4.661769866943359,-0.0758967325091362,3.5935211181640625,False
53,polygon,,1.0,2.0,22131.486328125,46.061946868896484,0.35683297180043383,0.5259792166266987,0.6297918948521358,0.3854403793811798,5.14695379131777,13.902866306133504,-7.068478584289551,5.012551784515381,-6.838986873626709,5.322225570678711,False
54,polygon,,1.0,2.0,15823.875,36.7431640625,0.036281179138321996,0.0700218818380744,0.800524934383202,1.71236252784729,1.1573032193495578,5.801743770686599,-7.61306619644165,4.8418402671813965,-8.18640422821045,6.455367088317871,False
55,rotated_rect,,1.0,2.0,25435.73828125,46.212833404541016,0.0,0.0,1.0,nan,0.0,15.212446264871161,nan,nan,6.373685359954834,5.90651273727417,False
56,multi_defect,,2.0,3.0,27318.97265625,52.79521942138672,0.08525345622119816,0.15711252653927812,0.4557377049180328,1.926872730255127,5.0555877476849105,9.288881102674083,-0.07946358621120453,4.821102619171143,1.6632344722747803,3.999006509780884,False
57,multi_defect,,3.0,3.0,30631.89453125,74.98560333251953,0.545821325648415,0.7061894108873975,0.07465900933237617,0.45737308263778687,19.628471707126053,21.21214979676229,-1.371578574180603,5.051836967468262,-1.5544521808624268,4.632614612579346,False
58,polygon,,1.0,2.0,17567.978515625,42.85348892211914,0.3753943217665615,0.5458715596330275,0.3516068052930057,1.1005460023880005,5.22309216101182,8.055439513630475,5.666891098022461,5.268427848815918,6.6962890625,5.657711029052734,False
59,rotated_rect,,1.0,2.0,22482.279296875,48.716915130615234,0.3983130271790066,0.5697050938337802,0.12233285917496443,1.5877848863601685,12.014634737721067,10.70505477898341,-1.3658597469329834,4.9286274909973145,-1.4889882802963257,6.511631011962891,True
60,rotated_rect,,1.0,2.0,10230.58203125,23.735210418701172,0.0,0.0,1.0,nan,0.0,5.832199118564219,nan,nan,-0.5032342076301575,4.3030829429626465,False
61,polygon,,1.0,2.0,13071.0283203125,32.30872344970703,0.0,0.0,1.0,nan,0.0,6.410850728238998,nan,nan,6.050740718841553,4.322800159454346,False
62,polygon,,1.0,2.0,17321.412109375,36.515357971191406,0.0,0.0,1.0,nan,0.0,7.857479752425945,nan,nan,8.093957901000977,6.164356231689453,False
63,polygon,,1.0,2.0,15398.390625,34.63063430786133,0.530758226037196,0.6934579439252336,0.288,0.15272903442382812,6.776314902770437,9.517296211756232,2.324826240539551,5.092497825622559,2.4710352420806885,5.136646270751953,False
64,rotated_rect,,1.0,2.0,19050.1875,43.36847686767578,0.4870651204281891,0.6550689862027594,0.3007135575942915,1.0255975723266602,10.44618432202364,14.938348133972582,3.273510694503784,5.237800598144531,3.3075931072235107,4.212769508361816,False
65,polygon,,1.0,2.0,14483.3857421875,38.50481033325195,0.5399515738498789,0.7012578616352201,0.01904761904761905,0.7054039835929871,9.776166668716002,9.593434581450282,-3.805710792541504,4.940369606018066,-3.860971689224243,4.237133502960205,True
66,multi_defect,,3.0,3.0,28622.380859375,70.48652648925781,0.5911405295315683,0.74304,0.1810244470314319,0.460800439119339,21.42533723190563,26.16114382687553,-3.8182921409606934,5.020639896392822,-3.406877040863037,5.228184223175049,False
67,polygon,,1.0,2.0,18013.2265625,44.78461837768555,0.3249138920780712,0.4904679376083189,0.2515151515151515,1.1804723739624023,7.522470925772126,10.050264799614581,-7.725978374481201,5.112051486968994,-7.649155139923096,6.2900214195251465,False
68,polygon,,1.0,2.0,7748.419921875,19.762874603271484,0.0,0.0,1.0,nan,0.0,2.9998517659455644,nan,nan,-1.3510446548461914,4.45162296295166,False
69,polygon,,1.0,2.0,13994.736328125,33.60758590698242,0.0,0.0,1.0,nan,0.0,6.289029336728518,nan,nan,5.927031993865967,3.6331844329833984,False
70,rotated_rect,,1.0,2.0,14537.1025390625,32.5040283203125,0.0,0.0,0.40671641791044777,2.351240634918213,2.4212001562707854,4.081016615601072,-0.7428652048110962,4.588654518127441,-0.9258981347084045,6.932760238647461,False
71,polygon,,1.0,2.0,25409.125,44.841976165771484,0.07437070938215103,0.13844515441959532,0.41116751269035534,1.725433588027954,5.29923053070587,8.999555297836693,-1.9589325189590454,4.705677509307861,-0.7829757928848267,5.9683122634887695,False
72,multi_defect,,3.0,3.0,39308.0625,80.1936264038086,0.3053777208706786,0.4678764100049044,0.08724202626641651,0.5881901383399963,14.816526742462102,16.23270041877143,-2.380530595779419,4.8333282470703125,-2.6937689781188965,5.331172943115234,False
73,rotated_rect,,1.0,2.0,10468.0869140625,24.769826889038086,0.0,0.0,1.0,nan,0.0,4.903311008296811,nan,nan,-0.09550859779119492,5.882426738739014,False
74,polygon,,1.0,2.0,14236.794921875,41.40961456298828,0.6392318244170097,0.7799163179916317,0.01517706576728499,0.39591726660728455,9.167059711163603,9.030010645714313,-6.881083011627197,5.189435958862305,-7.005982875823975,4.8137359619140625,True
75,polygon,,1.0,2.0,29705.66015625,50.17782211303711,0.3477088948787062,0.516,0.5590778097982709,0.473786860704422,6.989502337913777,15.85200857030118,0.18868856132030487,4.842323303222656,-0.2491564154624939,5.023336410522461,False
76,polygon,,1.0,2.0,15536.6669921875,35.091651916503906,0.4875148632580262,0.6554756195043965,0.44981412639405205,0.5049620866775513,6.761087228831627,12.288732868619647,1.7278962135314941,5.032078266143799,1.6432533264160156,5.529895782470703,False
77,multi_defect,,2.0,3.0,40856.23828125,78.08837127685547,0.33433433433433435,0.5011252813203301,0.1486111111111111,0.3196791410446167,18.669128248981025,21.92785047188636,-2.7296762466430664,4.7756524085998535,-3.0208332538604736,4.643658638000488,False
78,polygon,,1.0,2.0,10869.8564453125,30.996702194213867,0.3035294117647059,0.4657039711191336,0.6964705882352941,0.0399293452501297,1.9643699381064863,6.471761423994238,-4.387635707855225,4.665257453918457,-4.4231157302856445,4.646940231323242,False
79,rotated_rect,,1.0,2.0,23254.373046875,47.15042495727539,0.2783203125,0.43544690603514136,0.016666666666666666,1.709851861000061,9.882760386287671,10.050264799614581,-1.175948977470398,4.8690290451049805,-1.2672451734542847,3.161616325378418,False
80,rotated_rect,,1.0,2.0,17836.826171875,50.77638626098633,0.6358381502890174,0.7773851590106007,0.033532934131736525,0.7393678426742554,13.141482609193005,12.715107738906326,-7.1043806076049805,5.289393901824951,-7.137694358825684,4.550776958465576,True
81,multi_defect,,3.0,3.0,46995.17578125,90.2367935180664,0.15628891656288915,0.2703284868066774,0.1988360814742968,0.9512585401535034,12.578058673457036,15.69973183091308,-2.781644344329834,4.756768703460693,-2.544609785079956,5.6780219078063965,False
82,multi_defect,,2.0,3.0,21050.2265625,42.03282928466797,0.41813380281690143,0.5896958410924892,0.4267578125,0.335190087556839,8.938644602081453,15.59313811334141,1.6353060007095337,5.007658004760742,1.7104074954986572,4.680989742279053,False
83,multi_defect,,2.0,3.0,27437.1015625,68.580810546875,0.5322376738305942,0.6947194719471947,0.3648780487804878,0.5070918798446655,21.30351584039515,15.60836578728022,-5.016307353973389,4.863863468170166,-4.858757495880127,4.381867408752441,True
84,polygon,,1.0,2.0,20771.34765625,42.36236572265625,0.19406674907292953,0.3250517598343685,0.6657458563535912,0.9507489800453186,3.685097093192013,11.02483593169842,-7.594377517700195,4.893146514892578,-7.321969032287598,5.80403470993042,False
85,rotated_rect,,1.0,2.0,13056.1142578125,31.71453094482422,0.0,0.0,1.0,nan,0.0,7.370194186384026,nan,nan,4.194319248199463,4.49202823638916,False
86,rotated_rect,,1.0,2.0,13662.564453125,40.70894241333008,0.7737973387922211,0.8724754760530872,0.20414507772020726,0.1322363168001175,11.694853585006058,14.694705350951622,4.005182266235352,5.2226691246032715,4.068086624145508,5.338985443115234,False
87,rotated_rect,,1.0,2.0,23234.197265625,44.69870376586914,0.20783460282916214,0.3441441441441441,0.23248407643312102,1.9176216125488281,7.339738838506406,9.562979233572662,2.884338617324829,5.168909072875977,2.995631217956543,3.2545197010040283,False
88,rotated_rect,,1.0,2.0,22321.138671875,40.873313903808594,0.0686641697877653,0.12850467289719625,0.2601626016260163,2.044919967651367,5.54287331372683,7.492015577894506,0.5355072021484375,4.882894992828369,0.5356048941612244,6.927814960479736,False
89,multi_defect,,2.0,3.0,32101.40234375,65.53882598876953,0.036020583190394515,0.0695364238410596,0.33837689133425036,2.602442502975464,7.324511164567596,11.07051895351485,-2.7532153129577637,4.752094745635986,-0.7924423813819885,6.4632568359375,False
90,rotated_rect,,1.0,2.0,14855.7763671875,33.974063873291016,0.19879518072289157,0.3316582914572864,0.7243589743589743,1.0888710021972656,1.9643699381064863,7.126551403363067,-3.5473878383636475,4.533709526062012,-3.3562042713165283,3.4617538452148438,False
91,polygon,,1.0,2.0,10738.671875,28.665006637573242,0.25,0.4,0.14432989690721648,0.9177011847496033,3.791690810763683,4.431253116193702,1.1911969184875488,4.927183151245117,1.7984251976013184,5.615259647369385,False
92,rotated_rect,,1.0,2.0,13511.1826171875,35.71097946166992,0.4084249084249084,0.5799739921976593,0.498046875,0.7546815276145935,3.9135122022741626,7.796569056670705,-7.691668510437012,4.9050822257995605,-7.906622886657715,4.1816606521606445,False
93,polygon,,1.0,2.0,13697.4052734375,33.80103302001953,0.0,0.0,1.0,nan,0.0,7.979301143936425,nan,nan,-5.720587730407715,4.100162029266357,False
94,multi_defect,,3.0,3.0,34456.55859375,71.53108978271484,0.2709497206703911,0.42637362637362636,0.29107981220657275,0.6381655931472778,11.496893823801528,16.21747274483262,-3.313687801361084,4.848618507385254,-3.175384044647217,5.471617221832275,False
95,polygon,,1.0,2.0,9786.76171875,23.440765380859375,0.0,0.0,1.0,nan,0.0,4.827172638602761,nan,nan,0.26988252997398376,3.8632380962371826,False
96,rotated_rect,,1.0,2.0,24322.8984375,52.20318603515625,0.3866976024748647,0.5577244841048522,0.05742145178764897,1.490943193435669,13.248076326764675,14.055143045521604,-1.5479118824005127,4.944966793060303,-1.7256652116775513,3.4646575450897217,False
97,multi_defect,,2.0,3.0,20784.091796875,55.249088287353516,0.38273045507584597,0.5535864978902953,0.45703125,0.7485924959182739,6.349940032483758,11.694853585006058,-2.2911319732666016,4.931085586547852,-2.5100109577178955,5.6469645500183105,False
98,multi_defect,,2.0,3.0,20159.279296875,48.249244689941406,0.39125910509885536,0.56245325355273,0.5561555075593952,0.9691886901855469,6.258573988850898,14.100826067338033,7.738509178161621,4.98881721496582,7.462311744689941,5.91781759262085,False
99,multi_defect,,2.0,3.0,20619.875,53.51948165893555,0.08888888888888889,0.16326530612244897,0.8333333333333334,2.462892770767212,1.4923120460033772,8.953872276020263,1.1275767087936401,4.817564010620117,3.58040189743042,5.0400261878967285,False
100,polygon,,1.0,2.0,10850.6611328125,30.19239044189453,0.5,0.6666666666666666,0.2283464566929134,0.4365002512931824,4.476936138010132,5.801743770686599,-0.912726879119873,4.679791450500488,-1.3209749460220337,4.525305271148682,False
101,multi_defect,,3.0,3.0,29981.984375,67.13751220703125,0.38568298027757486,0.5566684238270954,0.1546692607003891,1.106430172920227,13.232848652825865,15.65404880909665,-0.3942323923110962,4.86161994934082,0.192401722073555,5.799728870391846,False
102,polygon,,1.0,2.0,17571.908203125,35.047752380371094,0.29523809523809524,0.45588235294117646,0.6438746438746439,1.0642004013061523,3.806918484702493,10.6898271050446,0.7640201449394226,4.88767671585083,0.6425288915634155,5.944919586181641,False
103,multi_defect,,3.0,3.0,37008.22265625,72.47056579589844,0.3125,0.47619047619047616,0.1269296740994854,0.676995038986206,15.50177206970855,17.755467812652427,0.0005923048011027277,5.023019790649414,0.5333268642425537,5.440771102905273,False
104,rotated_rect,,1.0,2.0,20761.26953125,46.4459228515625,0.35731414868105515,0.5265017667844523,0.3254437869822485,1.6368154287338257,6.943819316097347,10.29390758263554,-7.217998504638672,5.108763217926025,-7.230829238891602,3.4719979763031006,False
105,rotated_rect,,1.0,2.0,18343.888671875,40.847835540771484,0.0017064846416382253,0.0034071550255536627,0.7642105263157895,1.8001675605773926,1.7054994811467168,7.233145120934736,6.783919334411621,5.196609020233154,6.719968318939209,6.995640277862549,False
106,multi_defect,,3.0,3.0,39872.28125,80.92676544189453,0.22570332480818414,0.368283776734481,0.24289642529789185,0.9159572124481201,12.578058673457036,16.61339226724168,-1.1686155796051025,4.802749156951904,-1.1231917142868042,5.717579364776611,False
107,rotated_rect,,1.0,2.0,26403.513671875,54.45368576049805,0.3888470233609646,0.5599565925122083,0.20545277507302823,1.3818535804748535,12.425781934068937,15.63882113515784,4.449268341064453,5.181595325469971,4.559237480163574,6.559066295623779,False
108,rotated_rect,,1.0,2.0,17554.3671875,51.34811782836914,0.6802106847253574,0.8096730855351545,0.004488330341113106,0.4397977888584137,17.039767137528358,16.963628767834308,-0.6591267585754395,4.956806659698486,-0.8598648905754089,4.565493106842041,True
109,rotated_rect,,1.0,2.0,12654.50390625,29.081012725830078,0.24224806201550386,0.39001560062402496,0.7504873294346979,0.47175517678260803,1.9491422641676763,7.811796730609515,0.7125470638275146,4.852430820465088,0.8182726502418518,5.312186241149902,False
110,rotated_rect,,1.0,2.0,29235.900390625,51.39423751831055,0.17222723174030657,0.29384615384615387,0.33119383825417203,2.2076778411865234,7.933618122119995,11.862357998332968,-0.6057639718055725,4.7728729248046875,-0.7857967615127563,6.973197937011719,False
111,rotated_rect,,1.0,2.0,15498.1103515625,37.63262939453125,0.1384335154826958,0.2432,0.39331619537275064,1.581072211265564,3.5937310495591532,5.923565162197079,-5.232305526733398,4.885721683502197,-5.329280853271484,3.307626247406006,False
112,multi_defect,,3.0,3.0,30867.638671875,67.18860626220703,0.3070976809557273,0.4698924731182796,0.40889649272882805,2.1913321018218994,10.52232269171769,17.801150834468856,6.147415637969971,5.185283184051514,4.133864402770996,6.049891471862793,False
113,multi_defect,,2.0,3.0,21928.3046875,51.258766174316406,0.0,0.0,1.0,nan,0.0,8.055439513630475,nan,nan,1.4697781801223755,6.288022041320801,False
114,multi_defect,,2.0,3.0,22261.296875,44.73820495605469,0.4870651204281891,0.6550689862027594,0.23036093418259024,1.0655455589294434,11.04006360563723,14.344468850358993,1.1175533533096313,4.961616516113281,1.0117466449737549,6.021895885467529,False
115,polygon,,1.0,2.0,15940.5458984375,35.8849983215332,0.02443609022556391,0.047706422018348627,0.4604519774011299,1.9445302486419678,2.9084857223127045,5.39059657433873,-3.75661039352417,4.629012107849121,-3.154756784439087,6.478057861328125,False
116,polygon,,1.0,2.0,10531.2177734375,29.53260612487793,0.0,0.0,1.0,nan,0.0,3.4719096580486735,nan,nan,4.830732345581055,3.4968104362487793,False
117,multi_defect,,2.0,3.0,22785.212890625,47.43995666503906,0.0,0.0,1.0,nan,0.0,8.816823210570973,nan,nan,-1.8024057149887085,4.964847087860107,False
118,polygon,,1.0,2.0,16502.494140625,38.484397888183594,0.19552238805970149,0.32709113607990015,0.10789473684210527,1.354879379272461,6.410850728238998,5.786516096747789,-2.7295026779174805,4.700448513031006,-2.517191171646118,3.36230731010437,True
119,multi_defect,,2.0,3.0,13877.8017578125,35.19194030761719,0.30973451327433627,0.47297297297297297,0.616822429906542,0.9300714135169983,3.121673157456044,8.146805557263335,3.6493444442749023,5.078097820281982,3.6590898036956787,6.008118152618408,False
120,polygon,,1.0,2.0,22874.80859375,45.00495529174805,0.02096177558569667,0.04106280193236715,0.21166306695464362,1.9563825130462646,5.5581009876656395,7.050413033669017,3.790114641189575,5.150684833526611,3.6462550163269043,3.199598789215088,False
