seed,epoch,train_loss,train_selection_metric,val_selection_metric,train_normalized_param_mae,val_normalized_param_mae,train_dimension_mae_norm,val_dimension_mae_norm,train_curvature_mae_norm,val_curvature_mae_norm
42,1,0.3513292968273163,1.1413097262382508,1.0895254760980606,0.8525662422180176,0.8083656430244446,0.7882015705108643,0.7965781092643738,0.9169309139251709,0.8201530575752258
42,2,0.30003218054771424,0.9709156095981598,0.9258153587579727,0.7392020225524902,0.701228678226471,0.5591546297073364,0.562272846698761,0.9192492961883545,0.8401846885681152
42,3,0.24218781143426896,0.9316779762506485,1.011514627933502,0.7076330184936523,0.7667945623397827,0.5501223206520081,0.6090744733810425,0.8651437759399414,0.9245144724845886
42,4,0.2554261237382889,0.9596324592828751,0.946698397397995,0.729550302028656,0.7175805568695068,0.5611472725868225,0.5706781148910522,0.8979533910751343,0.864483118057251
42,5,0.23130822777748108,0.9655345946550369,0.9687469631433487,0.7320146560668945,0.7350876927375793,0.5807800889015198,0.5776113867759705,0.8832491636276245,0.8925642371177673
42,6,0.22662620544433593,0.9272886425256729,0.9738623231649399,0.7048566937446594,0.7427291870117188,0.5430707335472107,0.5505819916725159,0.8666426539421082,0.9348763823509216
42,7,0.2370689794421196,0.9312709987163543,1.0049027264118195,0.7077473402023315,0.7633137106895447,0.5464944839477539,0.5928418636322021,0.8690003752708435,0.9337854981422424
42,8,0.2262480840086937,0.9426347523927688,0.9805908530950547,0.7157219052314758,0.7443023324012756,0.5584564805030823,0.5828538537025452,0.8729872703552246,0.905750572681427
42,9,0.2262910410761833,0.899153184890747,1.0015239745378495,0.6854849457740784,0.7581691145896912,0.5104750394821167,0.6114735007286072,0.8604947924613953,0.9048648476600647
42,10,0.20276086181402206,0.8695525035262108,0.953342080116272,0.6659464240074158,0.7270117402076721,0.46944519877433777,0.5395200252532959,0.8624477982521057,0.9145033359527588
42,11,0.20249584466218948,0.8421484261751175,0.967057055234909,0.6464275121688843,0.7377970814704895,0.44290274381637573,0.5446704626083374,0.8499522805213928,0.930923581123352
42,12,0.19638726487755775,0.8213830605149269,0.9882005393505097,0.6304053664207458,0.7540065050125122,0.43264415860176086,0.5559515953063965,0.8281665444374084,0.9520613551139832
42,13,0.18958355933427812,0.7857961341738701,1.02483129799366,0.6044437289237976,0.7829332947731018,0.40309104323387146,0.5687423348426819,0.8057964444160461,0.997124195098877
42,14,0.17123494446277618,0.7697135344147682,1.1280569553375244,0.586881160736084,0.8624289035797119,0.43637433648109436,0.6209485530853271,0.7373878955841064,1.1039091348648071
42,15,0.18186342045664788,0.7901888519525528,1.0784958094358443,0.601647675037384,0.8262519240379333,0.45474427938461304,0.5799567103385925,0.748551070690155,1.0725470781326294
42,16,0.20264827236533164,0.8072769165039062,0.997678741812706,0.6162937879562378,0.7564337849617004,0.4514957666397095,0.599721372127533,0.7810918688774109,0.9131461381912231
42,17,0.18278548568487168,0.7423381909728051,1.0677453637123109,0.5664927959442139,0.8111728429794312,0.4169789254665375,0.6289197206497192,0.7160066366195679,0.9934259057044983
42,18,0.1534450516104698,0.8298410534858703,1.0334333568811416,0.630530595779419,0.7790159583091736,0.488028883934021,0.6574282050132751,0.7730323672294617,0.9006034731864929
42,19,0.20312329083681108,0.7567061230540275,1.0927290558815002,0.5752891898155212,0.8337604999542236,0.4423939883708954,0.6147763729095459,0.7081843614578247,1.0527446269989014
42,20,0.17649171650409698,0.7695926770567894,1.0272920936346055,0.5859391093254089,0.7830229997634888,0.4431050717830658,0.584429919719696,0.7287729978561401,0.9816161394119263
42,21,0.1604510746896267,0.6883203908801079,1.0892748266458512,0.5256462693214417,0.8283373713493347,0.3836323916912079,0.6351330876350403,0.6676602363586426,1.0215418338775635
42,22,0.14565227255225183,0.6583043456077575,1.1204591304063798,0.5023485422134399,0.8573915958404541,0.3699073791503906,0.6105948090553284,0.6347895860671997,1.104188323020935
42,23,0.12116583436727524,0.5917865678668022,1.1285715341567992,0.451119989156723,0.8617365956306458,0.3362838923931122,0.6299173831939697,0.5659560561180115,1.0935559272766113
42,24,0.11762593239545822,0.5460256800055504,1.2158907920122146,0.4163598120212555,0.9302681088447571,0.3092927634716034,0.6637936234474182,0.5234267711639404,1.1967427730560303
42,25,0.10285854041576385,0.4972579628229141,1.1993239670991898,0.3779780864715576,0.9184697270393372,0.29122841358184814,0.6477351784706116,0.4647277295589447,1.189204454421997
42,26,0.08776052482426167,0.48728350549936295,1.1379793733358383,0.375059574842453,0.8680748343467712,0.24808016419410706,0.6419305205345154,0.5020388960838318,1.0942190885543823
42,27,0.07511293031275272,0.4157618902623653,1.1969375491142273,0.31632715463638306,0.9173211455345154,0.24112872779369354,0.6410143375396729,0.391525536775589,1.193628191947937
42,28,0.06019552443176508,0.4558795988559723,1.2379167348146438,0.34690427780151367,0.9475805759429932,0.26396310329437256,0.67213374376297,0.4298454523086548,1.223027229309082
42,29,0.06297651268541812,0.40118146762251855,1.2036338061094285,0.3034554719924927,0.9181260466575623,0.24689935147762299,0.6792170405387878,0.36001157760620117,1.157034993171692
42,30,0.06205458864569664,0.37120880335569384,1.138245701789856,0.2822486460208893,0.8666717410087585,0.21673616766929626,0.654930830001831,0.3477611541748047,1.0784125328063965
42,31,0.056081076711416246,0.3913128964602947,1.162488380074501,0.2965596914291382,0.8854858875274658,0.23627512156963348,0.6660354733467102,0.3568442463874817,1.1049362421035767
42,32,0.056458715535700324,0.35212822407484057,1.1336725950241089,0.2636723220348358,0.8617575168609619,0.2381429374217987,0.6637570858001709,0.28920167684555054,1.0597580671310425
42,33,0.04802687391638756,0.38356473222374915,1.1831583023071288,0.2899448871612549,0.9031765460968018,0.2375391274690628,0.6623096466064453,0.34235063195228577,1.1440434455871582
42,34,0.04811246730387211,0.3816348060965538,1.2807644039392472,0.28787553310394287,0.986284613609314,0.24122783541679382,0.6481524109840393,0.33452314138412476,1.3244168758392334
42,35,0.06499488987028598,0.4829029142856598,1.22778080701828,0.35979601740837097,0.935558021068573,0.340984582901001,0.7007410526275635,0.37860751152038574,1.1703752279281616
42,36,0.07706038132309914,0.43287633210420606,1.1257968574762345,0.32561349868774414,0.8544793128967285,0.28093424439430237,0.6694779992103577,0.3702927231788635,1.039480447769165
42,37,0.06441198550164699,0.38836037516593935,1.1784439533948898,0.29055672883987427,0.8997915983200073,0.26461535692214966,0.6579601168632507,0.3164980709552765,1.1416232585906982
42,38,0.0645219599828124,0.3591596744954586,1.1857880383729935,0.26810747385025024,0.9007152318954468,0.24953804910182953,0.6995318531990051,0.28667688369750977,1.101898431777954
42,39,0.047768783383071424,0.35425913110375407,1.1061640739440919,0.26548612117767334,0.8334435820579529,0.23783858120441437,0.7068785429000854,0.2931336462497711,0.9600085616111755
42,40,0.04217064175754785,0.2813223034143448,1.1217778474092484,0.21260415017604828,0.8549965620040894,0.17464882135391235,0.6385465264320374,0.2505594789981842,1.0714465379714966
42,41,0.030970911495387554,0.263091553747654,1.175578048825264,0.19705350697040558,0.8999428749084473,0.17751562595367432,0.6376441121101379,0.21659140288829803,1.1622414588928223
42,42,0.024200064968317746,0.23061795607209207,1.1974683851003647,0.17508387565612793,0.917866587638855,0.13678203523159027,0.6401898264884949,0.2133857160806656,1.1955434083938599
42,43,0.019053910579532384,0.2114785149693489,1.1369769752025605,0.15977054834365845,0.860400915145874,0.13169237971305847,0.6966391801834106,0.18784871697425842,1.0241626501083374
42,44,0.016528088506311177,0.19500408694148064,1.2056020140647887,0.14688150584697723,0.9222330451011658,0.12497518956661224,0.659482479095459,0.16878783702850342,1.184983491897583
42,45,0.01565246405079961,0.1995929203927517,1.109017190337181,0.151353657245636,0.8454422354698181,0.1197902113199234,0.6299099326133728,0.18291710317134857,1.0609747171401978
42,46,0.013483149698004127,0.19727437496185302,1.167440375685692,0.14871348440647125,0.8928859233856201,0.1254546344280243,0.6398484110832214,0.17197231948375702,1.1459234952926636
42,47,0.01338478159159422,0.1552270170301199,1.1346256375312804,0.11692339926958084,0.8644741177558899,0.09945958107709885,0.6483778953552246,0.13438722491264343,1.0805704593658447
42,48,0.010458816261962055,0.15416770689189435,1.1732828736305236,0.11453408002853394,0.8951333165168762,0.11151208728551865,0.6608192920684814,0.11755605041980743,1.129447340965271
42,49,0.009130923682823778,0.1621199522167444,1.1118373245000839,0.12203016132116318,0.8435092568397522,0.10455838590860367,0.6641749739646912,0.13950194418430328,1.0228432416915894
42,50,0.011703138984739781,0.1619305368512869,1.1808546662330628,0.12063911557197571,0.9029543995857239,0.11442398279905319,0.6487293243408203,0.12685425579547882,1.157179355621338
42,51,0.010892322147265076,0.16175511963665484,1.1517421931028367,0.12126897275447845,0.8781483173370361,0.10821569710969925,0.6530947089195251,0.13432222604751587,1.103201985359192
42,52,0.0067868151003494855,0.13512133806943893,1.184177142381668,0.10134457796812057,0.9043474793434143,0.09005230665206909,0.6597346067428589,0.11263683438301086,1.1489601135253906
42,53,0.007004176173359156,0.1457455027848482,1.143611380457878,0.10926762223243713,0.8683791756629944,0.09749571233987808,0.6770424246788025,0.12103952467441559,1.059715986251831
42,54,0.006508191977627575,0.1329021718353033,1.1940489709377289,0.10083624720573425,0.9129519462585449,0.07932450622320175,0.6567107439041138,0.12234798073768616,1.1691933870315552
42,55,0.005959024489857257,0.11668141707777976,1.1488012313842773,0.08780214935541153,0.8754230737686157,0.07545891404151917,0.6552903652191162,0.10014539211988449,1.0955556631088257
42,56,0.004583200137130916,0.09367776252329349,1.1873305797576905,0.07008211314678192,0.9049837589263916,0.06386151164770126,0.6756670475006104,0.07630271464586258,1.1343005895614624
42,57,0.003522122511640191,0.0898565450683236,1.1710871815681458,0.06791883707046509,0.8928142786026001,0.055692944675683975,0.6647336483001709,0.0801447182893753,1.1208949089050293
42,58,0.003152374946512282,0.0785407131537795,1.1442070692777633,0.059222348034381866,0.8709040284156799,0.049825962632894516,0.6608147025108337,0.06861874461174011,1.08099365234375
42,59,0.0031695984420366586,0.08002213034778834,1.1750617563724517,0.05983702465891838,0.8973320722579956,0.05478467419743538,0.6550885438919067,0.06488937139511108,1.139575481414795
42,60,0.0023031458258628845,0.07908578123897314,1.164314904808998,0.059383392333984375,0.8878300786018372,0.05217140540480614,0.6594586968421936,0.06659537553787231,1.1162015199661255
42,61,0.0023286151699721813,0.07302906028926373,1.1742081701755525,0.055021002888679504,0.8950375318527222,0.0466923788189888,0.667754054069519,0.06334962695837021,1.1223212480545044
42,62,0.001813013869104907,0.06609533838927746,1.1560244709253311,0.04958564415574074,0.8797233700752258,0.04395043104887009,0.6690428853034973,0.055220864713191986,1.0904037952423096
42,63,0.0013317077362444251,0.05622314382344484,1.1839489340782166,0.042315524071455,0.9033509492874146,0.03629676625132561,0.6661853790283203,0.048334281891584396,1.1405164003372192
42,64,0.0010864165029488503,0.05912839900702238,1.1721617549657821,0.044935453683137894,0.8935918211936951,0.03470570221543312,0.6656772494316101,0.05516519770026207,1.1215062141418457
42,65,0.0011957810231251643,0.06206221729516983,1.166757732629776,0.04726462438702583,0.8892613053321838,0.03563111275434494,0.6642943620681763,0.05889814719557762,1.114228367805481
42,66,0.0013033043360337615,0.06359410751610994,1.16965249478817,0.04813164100050926,0.8908069133758545,0.03890759125351906,0.6712281107902527,0.05735568702220917,1.110385537147522
42,67,0.0011211876408196986,0.055417821183800696,1.1693018943071365,0.04204083979129791,0.8912553191184998,0.03312542289495468,0.6653032898902893,0.050956256687641144,1.1172075271606445
42,68,0.001079566468251869,0.057337076775729655,1.1710018932819366,0.043666716665029526,0.8924223780632019,0.0329134427011013,0.6673003435134888,0.05441999435424805,1.1175442934036255
42,69,0.0011988619342446327,0.06238113958388567,1.1624985694885255,0.04741649329662323,0.8853685855865479,0.03654232248663902,0.6670420169830322,0.05829065665602684,1.1036947965621948
42,70,0.0016074421117082238,0.06603634487837554,1.1802064210176468,0.050757549703121185,0.9005871415138245,0.034181904047727585,0.6633456349372864,0.06733319163322449,1.1378287076950073
42,71,0.0018392571655567735,0.06779742613434792,1.1597850322723389,0.05200621858239174,0.8834885358810425,0.03593309223651886,0.6639919281005859,0.06807934492826462,1.102985143661499
42,72,0.001443586521781981,0.06494666915386915,1.1744978070259093,0.04934791848063469,0.8953426480293274,0.0381944440305233,0.6672441959381104,0.06050139665603638,1.1234411001205444
42,73,0.001514369307551533,0.06994289308786392,1.174759566783905,0.05192208290100098,0.8963771462440491,0.050909288227558136,0.6607134342193604,0.052934881299734116,1.1320406198501587
42,74,0.0016141217958647758,0.06451678853482008,1.1583883225917817,0.048229243606328964,0.8827275633811951,0.044277969747781754,0.6607681512832642,0.05218052491545677,1.104687213897705
