seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean
42,vertex_count=4,train,40,0.6399439542479728,0.7789585582926847,0.17623495418691265,3.541788543237039,373.275,415.375,0,0.3042090643197298
42,vertex_count=5,train,46,0.6932244890820076,0.8177030130061572,0.15746117658567743,2.926726733616254,355.2391304347826,374.5,0,0.24784078999705936
42,vertex_count=6,train,48,0.7347597970538917,0.8453751222928928,0.1893839221024993,1.1440989377261266,341.5833333333333,377.0625,0,0.2116015738186737
42,vertex_count=4,val,15,0.6085345663930959,0.7545752164451215,0.259535747072453,3.611384159189488,358.1333333333333,422.26666666666665,0,0.34499213298161824
42,vertex_count=5,val,9,0.657463222647882,0.7916802163809459,0.18489265172309136,3.2335090900719248,377.3333333333333,408.6666666666667,0,0.29054580297735
42,vertex_count=6,val,9,0.6938739145086337,0.8147753372921964,0.2506527335411421,1.5270200221103556,298.8888888888889,319.77777777777777,0,0.26434239248434704
42,vertex_count=4,test,12,0.615293009524504,0.7598529963204501,0.19076326455249312,3.538413630703182,387.8333333333333,429.0833333333333,0,0.33789627999067307
42,vertex_count=5,test,12,0.6076896456779424,0.7529487303705934,0.30486652638834383,3.251121708500644,324.9166666666667,383.6666666666667,0,0.34761566172043484
42,vertex_count=6,test,9,0.7439475792915409,0.8493707664219475,0.16971245940435867,1.043098590616593,388.55555555555554,427.22222222222223,0,0.22156531115372977
42,vertex_count=4,all,67,0.6284969071658122,0.7700777094661134,0.19748647086855553,3.556765189339733,372.4925373134328,419.3731343283582,0,0.31937313324479916
42,vertex_count=5,all,67,0.6731010634289343,0.8026096314949084,0.18754695977774788,3.0260368964030255,352.7761194029851,380.7313432835821,0,0.27144741055680743
42,vertex_count=6,all,66,0.7304373288301268,0.8417472849013053,0.19505628783984053,1.1825426746272214,342.1666666666667,376.09090909090907,0,0.2201521950915004
123,vertex_count=4,train,40,0.6537347608816052,0.7893892990356776,0.19296354834402113,3.1761703668531363,342.8,415.375,0,0.26677890568971635
123,vertex_count=5,train,46,0.675976005302427,0.8056731160458115,0.15286858035840029,3.2998791925349327,327.30434782608694,374.5,0,0.2425273132065068
123,vertex_count=6,train,48,0.748790174334775,0.853447122551852,0.1809466660708315,0.9548087716773632,325.8333333333333,377.0625,0,0.1840841001830995
123,vertex_count=4,val,15,0.6106266448609925,0.7562579626634071,0.2831291433373284,3.281397323660087,329.6,422.26666666666665,0,0.31036654909451805
123,vertex_count=5,val,9,0.6386602603706497,0.7776327665694108,0.18033012111167512,3.7879231584871027,363.3333333333333,408.6666666666667,0,0.2965233756436242
123,vertex_count=6,val,9,0.7106606058589332,0.8272576250465947,0.2267467887942536,1.500483620889523,284.0,319.77777777777777,0,0.22789666056632996
123,vertex_count=4,test,12,0.6302810433628662,0.7718729078277412,0.17862286638583633,3.2262093474125653,350.5833333333333,429.0833333333333,0,0.2900449646015962
123,vertex_count=5,test,12,0.6130753733979762,0.7590986889499899,0.2450064077122529,3.697224171641483,309.0,383.6666666666667,0,0.2990051234761874
123,vertex_count=6,test,9,0.7314012788681589,0.8417143216049987,0.16969205485347885,0.9652288485398821,369.8888888888889,427.22222222222223,0,0.19745821257432303
123,vertex_count=4,all,67,0.6398830243064699,0.7788345715718077,0.21058139523060906,3.2086908462384707,341.23880597014926,419.3731343283582,0,0.2807043886451579
123,vertex_count=5,all,67,0.6596976577316896,0.7935648135019687,0.17305974147818695,3.4366036021296806,328.86567164179104,380.7313432835821,0,0.2598959443284504
123,vertex_count=6,all,66,0.741219474706258,0.8482759000356551,0.185657417639841,1.030639897960274,326.1363636363636,376.09090909090907,0,0.19188228283416142
2026,vertex_count=4,train,40,0.6789743832286446,0.8065383430897152,0.16341367269191215,3.002803447920607,388.225,415.375,0,0.2589142579585314
2026,vertex_count=5,train,46,0.721821302011708,0.8363775327056003,0.0992312919695898,2.8012741444718814,365.4130434782609,374.5,0,0.2227601065583851
2026,vertex_count=6,train,48,0.7766253862560762,0.8722450911830038,0.12567906430578,0.9991165534900155,363.375,377.0625,0,0.1802791014003257
2026,vertex_count=4,val,15,0.6241781883166599,0.765454189462424,0.25045747333615537,3.28326207657031,373.26666666666665,422.26666666666665,0,0.31386405030886333
2026,vertex_count=5,val,9,0.6202567998725468,0.7629128572048659,0.23514562185391755,3.7009194944061545,394.0,408.6666666666667,0,0.31509548756811356
2026,vertex_count=6,val,9,0.7020489488481201,0.8223406190078519,0.2480527410372017,1.6037644810282692,303.0,319.77777777777777,0,0.23448220392068228
2026,vertex_count=4,test,12,0.6496285076769045,0.7851000335569172,0.199388827911454,2.969849793731734,386.8333333333333,429.0833333333333,0,0.28839287410179776
2026,vertex_count=5,test,12,0.6302313415191895,0.7716019219058352,0.23105629541614162,3.600965373653039,354.75,383.6666666666667,0,0.30931169042984646
2026,vertex_count=6,test,9,0.7647198469523647,0.8637916005678841,0.13166126031618056,0.7435302604248393,405.77777777777777,427.22222222222223,0,0.19644910511043337
2026,vertex_count=4,all,67,0.6614506006868438,0.7935007010180295,0.18934440212919795,3.0596905461217867,384.6268656716418,419.3731343283582,0,0.2764962024208325
2026,vertex_count=5,all,67,0.6917741371585339,0.8149075415249468,0.1410988891385088,3.0653503071522143,367.34328358208955,380.7313432835821,0,0.2506651429098044
2026,vertex_count=6,all,66,0.7648323894317579,0.8642871871661486,0.14318213786148304,1.0467158672817987,360.92424242424244,376.09090909090907,0,0.18987543406811627
