sample_id,mesh_validation_pass,mesh_units,mesh_source,surface_continuity_assumption,top_cap_plane,depth_sign_convention,profile_pose_to_comsol_json,steel_surface_z_m,steel_z_min_m,steel_z_max_m,defect_void_embedded_in_steel,defect_intersects_top_surface,bbox_inside_steel,is_watertight,edge_incidence_all_two,nonmanifold_edges_count,zero_area_triangles_count,volume_m3,signed_volume_m3,volume_positive,bounds_min_json,bounds_max_json,max_depth_m,target_D_m,max_depth_abs_error_m,depth_rmse_vs_target,projected_footprint_area_m2,vertex_count,face_count,top_cap_face_count,bottom_face_count,side_face_count,top_normals_mean_z,bottom_normals_mean_z,inverted_normals_flag,export_path,export_format,exact_piao_rbc,rbc_style_approximation,notes,dataset_id,split,depth_bin,size_bin,aspect_bin,curvature_template,geometry_method
rbc_v2topup_011_deep_large_wide_sharp,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,8.181869275488282e-07,8.181869275488282e-07,True,"[-0.012928125,-0.00875,-0.00539]","[0.012928125,0.00875,0.0]",0.00539,0.00539,0.0,5.754308335239805e-05,0.0003399575053118363,582,1160,496,496,168,1.0,-0.8356457008770628,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_011_deep_large_wide_sharp.stl,ascii_stl,False,True,active_cells=248; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,deep,large_wide,wide,sharp,imported_watertight_mesh_solid
rbc_v2topup_012_shallow_small_compact_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.7416417273828142e-08,1.7416417273828142e-08,True,"[-0.004375,-0.002664375,-0.001]","[0.004375,0.002664375,0.0]",0.001,0.001,0.0,1.021085876760554e-05,3.679540057492816e-05,614,1224,528,528,168,1.0,-0.9317695500107172,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_012_shallow_small_compact_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,shallow,small_compact,compact,round,imported_watertight_mesh_solid
rbc_v2topup_013_shallow_medium_balanced_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.2453653928052336e-08,5.2453653928052336e-08,True,"[-0.006895,-0.003996562499999999,-0.001274]","[0.006895,0.003996562499999999,0.0]",0.001274,0.001274,0.0,1.3008633244850238e-05,8.798900137482822e-05,614,1224,528,528,168,1.0,-0.9502350224362586,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_013_shallow_medium_balanced_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,shallow,medium_balanced,balanced,round,imported_watertight_mesh_solid
rbc_v2topup_014_shallow_large_wide_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.613958487771467e-07,1.613958487771467e-07,True,"[-0.010342500000000001,-0.0066609374999999985,-0.001568]","[0.010342500000000001,0.0066609374999999985,0.0]",0.001568,0.001568,0.0,1.601067110567423e-05,0.00021997250343707054,614,1224,528,528,168,1.0,-0.9698856890217151,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_014_shallow_large_wide_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,shallow,large_wide,wide,round,imported_watertight_mesh_solid
rbc_v2topup_015_shallow_elongated_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.4471100728491034e-08,5.4471100728491034e-08,True,"[-0.007756875,-0.002664375,-0.001764]","[0.007756875,0.002664375,0.0]",0.001764,0.001764,0.0,1.8012030934652527e-05,6.47919010123735e-05,614,1224,528,528,168,1.0,-0.8584666103787992,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_015_shallow_elongated_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,shallow,elongated,narrow,round,imported_watertight_mesh_solid
rbc_v2topup_016_medium_small_compact_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,5.283792859523147e-08,5.283792859523147e-08,True,"[-0.0051712500000000005,-0.0031084374999999997,-0.0022]","[0.0051712500000000005,0.0031084374999999997,0.0]",0.0022,0.0022,0.0,2.2463914049792878e-05,5.1193600799900054e-05,614,1224,528,528,168,1.0,-0.8156926066925276,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_016_medium_small_compact_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,medium,small_compact,compact,round,imported_watertight_mesh_solid
rbc_v2topup_017_medium_medium_balanced_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.4534033159029606e-07,1.4534033159029606e-07,True,"[-0.008187812499999999,-0.00466265625,-0.002548]","[0.008187812499999999,0.00466265625,0.0]",0.002548,0.002548,0.0,2.601734258269177e-05,0.00012158480189976262,614,1224,528,528,168,1.0,-0.8768646340518941,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_017_medium_medium_balanced_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,medium,medium_balanced,balanced,round,imported_watertight_mesh_solid
rbc_v2topup_018_medium_large_wide_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,4.1042461025741854e-07,4.1042461025741854e-07,True,"[-0.0116353125,-0.00777109375,-0.003038]","[0.0116353125,0.00777109375,0.0]",0.003038,0.003038,0.0,3.1020662322843506e-05,0.0002879640044994378,614,1224,528,528,168,1.0,-0.9229754465228044,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_018_medium_large_wide_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,medium,large_wide,wide,round,imported_watertight_mesh_solid
rbc_v2topup_019_medium_elongated_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.8829516255383753e-07,1.8829516255383753e-07,True,"[-0.010342500000000001,-0.0035524999999999992,-0.00343]","[0.010342500000000001,0.0035524999999999992,0.0]",0.00343,0.00343,0.0,3.502333140782413e-05,0.00011758530183727044,614,1224,528,528,168,1.0,-0.7647057684352565,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_019_medium_elongated_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,medium,elongated,narrow,round,imported_watertight_mesh_solid
rbc_v2topup_020_deep_small_compact_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,1.4122136897853876e-07,1.4122136897853876e-07,True,"[-0.006033125,-0.0035524999999999992,-0.00441]","[0.006033125,0.0035524999999999992,0.0]",0.00441,0.00441,0.0,4.502994973008311e-05,6.87914010748657e-05,614,1224,528,528,168,1.0,-0.6474343774433954,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_020_deep_small_compact_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,deep,small_compact,compact,round,imported_watertight_mesh_solid
rbc_v2topup_021_deep_medium_balanced_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,3.698654936758929e-07,3.698654936758929e-07,True,"[-0.009480625,-0.00532875,-0.0049]","[0.009480625,0.00532875,0.0]",0.0049,0.0049,0.0,5.0033321265173915e-05,0.0001607799025121861,614,1224,528,528,168,1.0,-0.7484697808889382,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_021_deep_medium_balanced_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,deep,medium_balanced,balanced,round,imported_watertight_mesh_solid
rbc_v2topup_022_deep_large_wide_round,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,9.109987483945318e-07,9.109987483945318e-07,True,"[-0.012928125,-0.00875,-0.00539]","[0.012928125,0.00875,0.0]",0.00539,0.00539,0.0,5.5036655809208086e-05,0.00035995500562429727,614,1224,528,528,168,1.0,-0.8400263138848595,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_022_deep_large_wide_round.stl,ascii_stl,False,True,active_cells=264; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,deep,large_wide,wide,round,imported_watertight_mesh_solid
rbc_v2topup_023_shallow_small_compact_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,2.157584861660159e-08,2.157584861660159e-08,True,"[-0.004375,-0.002664375,-0.001]","[0.004375,0.002664375,0.0]",0.001,0.001,0.0,9.851075823286154e-06,4.1594800649918796e-05,662,1320,576,576,168,1.0,-0.9374939197370971,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_023_shallow_small_compact_boxy.stl,ascii_stl,False,True,active_cells=288; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,shallow,small_compact,compact,boxy,imported_watertight_mesh_solid
rbc_v2topup_024_shallow_medium_balanced_boxy,True,m,triangulated_depth_grid,piecewise-linear continuous depth surface from RBC-style depth grid; not stepped_layers,z=0,bottom surface z=-depth,"{""angle_rad"":0.0,""center_x_m"":0.0,""center_y_m"":0.0,""comsol_coordinates"":""x/y on steel surface plane; top cap z=0; bottom surface z=-depth"",""mesh_units"":""m"",""steel_surface_z_m"":0.0}",0.0,-0.01,0.0,True,True,True,True,True,0,0,6.498075788283513e-08,6.498075788283513e-08,True,"[-0.006895,-0.003996562499999999,-0.001274]","[0.006895,0.003996562499999999,0.0]",0.001274,0.001274,0.0,1.2550321695423201e-05,9.59880014998126e-05,662,1320,576,576,168,1.0,-0.954157131110982,False,C:\Users\19166\Desktop\PINN_project\data\comsol_mfl\generated\temp_true_3d_rbc_dataset_120_topup_meshes\rbc_v2topup_024_shallow_medium_balanced_boxy.stl,ascii_stl,False,True,active_cells=288; temp STL is generated artifact and must not be committed,comsol_true_3d_rbc_imported_watertight_pilot_v2_topup_20_74,train,shallow,medium_balanced,balanced,boxy,imported_watertight_mesh_solid
