seed,source_index,sample_id,split,defect_group,task_group,defect_type,component_count,component_types,component_type_combination,source_dataset,source_pack,angle_deg,vertex_count,distance_bin,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_connected_component_count,pred_connected_component_count,predicted_component_count_correct,predicted_component_count_is_1,predicted_component_count_is_2,predicted_component_count_is_3,component_count_error,missed_component_flag,merged_component_flag,split_component_flag,extra_fragment_flag,largest_component_area_ratio,second_largest_component_area_ratio,third_largest_component_area_ratio,component_recall_heuristic,polygon_component_present,notes
42,15,single_rect_p2_0016,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8726114649681529,0.9319727891156463,0.03125,0.6371498965361192,434,448,0,0.02156677655875683,0.09176737070083618,0.11333414912223816,0.0,0.9999899864196777,0.05793147161602974,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,16,single_rect_p2_0017,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7705779334500875,0.8704253214638972,0.14154411764705882,2.8555430826836083,467,544,0,0.049964454025030136,0.1376171112060547,0.18758156895637512,0.0,0.9999974966049194,0.06269179284572601,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,17,single_rect_p2_0018,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7806122448979592,0.8767908309455588,0.06111111111111111,2.2653480347925443,507,540,0,0.04415247589349747,0.12487602233886719,0.16902849078178406,0.0,0.9999997615814209,0.06626660376787186,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,18,single_rect_p2_0019,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8219895287958116,0.9022988505747126,0.011428571428571429,1.2643935210411081,519,525,0,0.0348038375377655,0.10922664403915405,0.14403048157691956,0.0,0.9999973773956299,0.0673535019159317,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,19,single_rect_p2_0020,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.84472049689441,0.9158249158249159,0.038901601830663615,0.9824307092061024,454,437,0,0.02599484473466873,0.1072508692741394,0.13324570655822754,0.0,0.9999964237213135,0.0593227818608284,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,20,single_rect_p2_0021,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7935871743486974,0.8849162011173184,0.13541666666666666,0.7737622925378711,415,480,0,0.02970171347260475,0.10817593336105347,0.13787764310836792,0.0,0.9999998807907104,0.05479656159877777,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,21,single_rect_p2_0022,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8902229845626072,0.941923774954628,0.06666666666666667,1.04730121931125,532,570,0,0.0172848142683506,0.05934494733810425,0.07662975788116455,0.0,1.0,0.06828181445598602,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,22,single_rect_p2_0023,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7957317073170732,0.8862478777589134,0.18769230769230769,1.1172460695137347,528,650,0,0.0378204770386219,0.10760772228240967,0.14542819559574127,0.0,0.9999972581863403,0.07044262439012527,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,23,single_rect_p2_0024,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7309734513274336,0.8445807770961146,0.0935672514619883,3.434298178280161,465,513,0,0.0659886971116066,0.15517085790634155,0.22115954756736755,0.0,1.0,0.06005633622407913,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,24,single_rect_p2_0025,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.6068376068376068,0.7553191489361702,0.3827956989247312,3.0257407187352,287,465,0,0.08628629893064499,0.21987634897232056,0.30616265535354614,0.0,1.0,0.037223901599645615,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,25,single_rect_p2_0026,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.6807228915662651,0.8100358422939068,0.01201923076923077,0.8122899019548658,421,416,0,0.05747126787900925,0.20996737480163574,0.2674386501312256,0.0,0.9999735355377197,0.058828942477703094,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,26,single_rect_p2_0027,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8471074380165289,0.9172259507829977,0.031818181818181815,1.2550370093258998,454,440,0,0.02677142433822155,0.09662020206451416,0.12339162826538086,0.0,0.999998927116394,0.05891038849949837,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,27,single_rect_p2_0028,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7759336099585062,0.8738317757009346,0.26455026455026454,1.7970760005973905,478,378,0,0.04877585917711258,0.15705692768096924,0.20583277940750122,0.0,0.999997615814209,0.06236331909894943,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,28,single_rect_p2_0029,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8243727598566308,0.9037328094302554,0.07196969696969698,1.882770031209508,490,528,0,0.03046577051281929,0.10659468173980713,0.13706044852733612,0.0,0.9999969005584717,0.06533403694629669,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,29,single_rect_p2_0030,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.6322869955156951,0.7747252747252747,0.022222222222222223,3.8030131587385796,368,360,0,0.09979580342769623,0.2343813180923462,0.3341771364212036,0.0,1.0,0.048299774527549744,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,30,single_rect_p2_0031,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8382899628252788,0.9120323559150657,0.11619047619047619,1.1695618520128421,464,525,0,0.025821788236498833,0.08633029460906982,0.1121520847082138,0.0,1.0,0.059522099792957306,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,31,single_rect_p2_0032,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.9090909090909091,0.9523809523809523,0.09090909090909091,0.4024933142991967,480,528,0,0.011694176122546196,0.05089306831359863,0.06258724629878998,0.0,0.9999991655349731,0.0626097321510315,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,32,single_rect_p2_0033,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.872072072072072,0.931665062560154,0.11775362318840579,1.0626481760689057,487,552,0,0.017308276146650314,0.07109147310256958,0.08839975297451019,0.0,0.9999988079071045,0.0645700991153717,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,33,single_rect_p2_0034,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7371794871794872,0.8487084870848709,0.26282051282051283,1.1914103412066799,575,780,0,0.07998551428318024,0.12805581092834473,0.20804132521152496,0.0,1.0,0.0742429792881012,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,34,single_rect_p2_0035,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.5884861407249466,0.7409395973154362,0.6992753623188406,0.8798590846068403,469,276,0,0.11719561368227005,0.28625887632369995,0.4034544825553894,0.0,1.0,0.06053810939192772,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,35,single_rect_p2_0036,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.6939571150097466,0.8193325661680092,0.17794486215538846,3.550594668343356,470,399,0,0.0853458121418953,0.1805545687675476,0.2659003734588623,0.0,1.0,0.06109750270843506,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,36,single_rect_p2_0037,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7674074074074074,0.8683989941324393,0.2325925925925926,0.49024867517392384,518,675,0,0.04071298986673355,0.10715025663375854,0.1478632390499115,0.0,0.9999984502792358,0.0682763084769249,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,37,single_rect_p2_0038,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8342857142857143,0.9096573208722741,0.08928571428571429,0.6240546697617013,612,672,0,0.033996306359767914,0.08471208810806274,0.11870839446783066,0.0,0.9999998807907104,0.07885804772377014,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,38,single_rect_p2_0039,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8177777777777778,0.8997555012224939,0.1152073732718894,0.8230031929721537,384,434,0,0.02056063525378704,0.08218914270401001,0.1027497798204422,0.0,0.9999977350234985,0.05047974735498428,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,39,single_rect_p2_0040,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7980295566502463,0.8876712328767123,0.07977207977207977,1.5932940029467566,379,351,0,0.040657490491867065,0.12522387504577637,0.16588136553764343,0.0,1.0,0.049580272287130356,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,40,single_rect_p2_0041,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.5135135135135135,0.6785714285714286,0.9473684210526315,1.7928470714582747,518,266,0,0.15074490010738373,0.36560773849487305,0.516352653503418,0.0,0.9999964237213135,0.06971903890371323,1,2,0,0,1,0,1,0,0,1,1,0.9980694980694981,0.0019305019305019305,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,41,single_rect_p2_0042,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8831168831168831,0.9379310344827586,0.04713804713804714,1.4463534642654785,566,594,0,0.024002742022275925,0.07029342651367188,0.0942961722612381,0.0,1.0,0.07245248556137085,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,42,single_rect_p2_0043,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.6343873517786561,0.7762998790810157,0.41812865497076024,3.8902311493217945,485,342,0,0.08697476983070374,0.2539162039756775,0.3408909738063812,0.0,0.9999630451202393,0.065850168466568,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,43,single_rect_p2_0044,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8122923588039868,0.8964252978918423,0.08596491228070176,1.6208576653275903,521,570,0,0.040616828948259354,0.1034500002861023,0.14406682550907135,0.0,0.9999996423721313,0.06820742785930634,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,44,single_rect_p2_0045,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7789757412398922,0.8757575757575757,0.0,2.116188857373902,330,330,0,0.04500129818916321,0.12703537940979004,0.17203667759895325,0.0,1.0,0.04149533808231354,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,45,single_rect_p2_0046,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.71875,0.8363636363636363,0.28125,2.5208236161355404,506,704,0,0.05528024584054947,0.13361817598342896,0.18889841437339783,0.0,0.9999998807907104,0.06716093420982361,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,46,single_rect_p2_0047,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.741424802110818,0.8515151515151516,0.17105263157894737,0.9820419160906397,356,304,0,0.05409959703683853,0.1590936779975891,0.21319326758384705,0.0,1.0,0.04545224457979202,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,47,single_rect_p2_0048,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7792207792207793,0.8759124087591241,0.06015037593984962,1.192333372122978,282,266,0,0.024617532268166542,0.1398133635520935,0.1644309014081955,0.0,0.9999994039535522,0.0377291664481163,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,48,single_rect_p2_0049,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.7021276595744681,0.825,0.21428571428571427,2.2813225251688927,352,448,0,0.05231957882642746,0.17413043975830078,0.22645002603530884,0.0,0.999997615814209,0.04758302867412567,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,49,single_rect_p2_0050,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.6527093596059114,0.789865871833085,0.17857142857142858,3.5543878969877944,363,308,0,0.06760449707508087,0.21468329429626465,0.2822877764701843,0.0,0.9999998807907104,0.04711978882551193,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,50,single_rect_p2_0051,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8896925858951176,0.9416267942583733,0.020833333333333332,0.740053193874881,517,528,0,0.020974520593881607,0.07479298114776611,0.09576749801635742,0.0,1.0,0.06692271679639816,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,51,single_rect_p2_0052,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8113207547169812,0.8958333333333334,0.17391304347826086,1.12160199737361,608,736,0,0.03231429681181908,0.09172582626342773,0.12404012680053711,0.0,0.9999997615814209,0.08074377477169037,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,52,single_rect_p2_0053,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8551859099804305,0.9219409282700421,0.1411764705882353,0.8838949025212841,438,510,0,0.016268111765384674,0.07070028781890869,0.08696839958429337,0.0,1.0,0.05676250159740448,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,53,single_rect_p2_0054,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8735632183908046,0.9325153374233128,0.12643678160919541,1.5996339997747433,532,609,0,0.01464061625301838,0.05639296770095825,0.07103358209133148,0.0,1.0,0.06905321031808853,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,54,single_rect_p2_0055,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8018018018018018,0.89,0.11764705882352941,1.3716857430832246,375,425,0,0.02896169200539589,0.10402345657348633,0.13298514485359192,0.0,1.0,0.04838533699512482,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,55,single_rect_p2_0056,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.9046610169491526,0.949944382647386,0.03854875283446712,0.573604514596879,458,441,0,0.017277982085943222,0.0797574520111084,0.09703543782234192,0.0,0.9999947547912598,0.06014138460159302,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
42,56,single_rect_p2_0057,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.8,0.8576104746317512,0.9233480176211454,0.1020066889632107,1.5152683708613122,537,598,0,0.028831878677010536,0.08361929655075073,0.11245117336511612,0.0,0.9999997615814209,0.07000569254159927,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,combined_baseline_v2_candidate_eval
