candidate,sample_id,source_index,split,defect_type,source_pack,threshold,iou,dice,area_error,center_error_px,pred_area,true_area,pred_area_zero,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,type_correct,true_center_x,true_center_y,pred_center_x,pred_center_y,center_mae_m,true_width,pred_width,width_abs_error_m,true_length,pred_length,length_abs_error_m,true_depth,pred_depth,depth_abs_error_m,true_angle_deg,pred_angle_deg,angle_abs_error_deg,sin_cos_error,notes,failure_category
shared_trunk_type_residual,rot_v8_0006,285,test,rotated_rect,pilot_v8_topup_rotated_rect,0.6,0.48,0.6486486486486487,0.15,3.830614978187069,204.0,240.0,0.0,0.0003152646531816572,0.9996848106384277,rotated_rect,1.0,0.003000000026077032,-0.0010000000474974513,0.0012423093430697918,-0.00016049385885708034,0.0019478827297941348,0.00800000037997961,0.008017671294510365,1.767091453075409e-05,0.006000000052154064,0.006088833324611187,8.88332724571228e-05,0.0010000000474974513,0.001147042028605938,0.00014704198110848665,20.000000659393134,0.04953902520971861,19.950461634183412,0.34644485057901575,,wrong_angle
shared_trunk_type_residual,rect_v9_0044,163,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.4823529411764706,0.6507936507936508,0.5176470588235295,2.1626054465398155,246.0,510.0,0.0,0.01204863004386425,0.9879513382911682,rotated_rect,0.0,0.003000000026077032,-0.0005000000237487257,0.002434095833450556,3.553311398718506e-05,0.0007791298231100055,0.010999999940395355,0.008716527372598648,0.002283472567796707,0.009499999694526196,0.0063394540920853615,0.003160545602440834,0.0010000000474974513,0.0009494666010141373,5.053344648331404e-05,0.0,10.474718346976317,nan,0.18256383585859762,,wrong_type
shared_trunk_type_residual,rect_v9_0027,146,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.4857142857142857,0.6538461538461539,0.5142857142857142,3.6915930811946454,204.0,420.0,0.0,0.0003165986272506416,0.9996833801269531,rotated_rect,0.0,0.000750000006519258,0.0010000000474974513,0.0007665948942303658,-0.00024846402811817825,0.001248574391484587,0.008999999612569809,0.0075769005343317986,0.0014230990782380104,0.009499999694526196,0.006093836855143309,0.003406162839382887,0.0010000000474974513,0.0010997105855494738,9.971053805202246e-05,0.0,1.7965023955929644,nan,0.031353597427117366,,wrong_type
shared_trunk_type_residual,rect_v9_0016,135,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.49321266968325794,0.6606060606060606,0.5067873303167421,0.7071067811865476,218.0,442.0,0.0,0.00038743848563171923,0.9996126294136047,rotated_rect,0.0,-0.001500000013038516,0.0,-0.001308036269620061,0.00016167477588169277,0.0002509757198288752,0.010999999940395355,0.008078070357441902,0.002921929582953453,0.008500000461935997,0.006187229882925749,0.002312770579010248,0.0019000000320374966,0.0013296181568875909,0.0005703818751499057,0.0,-3.5872016917123566,nan,0.06259825536750666,,wrong_type
shared_trunk_type_residual,rect_v9_0050,169,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.49767441860465117,0.6645962732919255,0.17045454545454544,5.779787124159548,292.0,352.0,0.0,0.4438999593257904,0.556100070476532,rotated_rect,0.0,-0.0022499999031424522,0.0010000000474974513,-0.0016549228457733989,-0.0008099034894257784,0.0019052211202834773,0.009999999776482582,0.009687517769634724,0.00031248200684785843,0.007000000216066837,0.00668327696621418,0.0003167232498526573,0.0024999999441206455,0.0017191318329423666,0.0007808681111782789,0.0,7.594115946601058,nan,0.13244533030077485,,wrong_type
shared_trunk_type_residual,rot_v8_0033,312,test,rotated_rect,pilot_v8_topup_rotated_rect,0.6,0.5,0.6666666666666666,0.75,3.8628236110389524,420.0,240.0,0.0,0.9942215085029602,0.005778446327894926,rectangular_notch,0.0,0.003000000026077032,-0.0010000000474974513,0.0013260840205475688,-0.00016646018775645643,0.0018699688541801852,0.00800000037997961,0.012673528864979744,0.0046735284850001335,0.006000000052154064,0.0073266830295324326,0.0013266829773783684,0.0010000000474974513,0.0015740341041237116,0.0005740340566262603,10.000000283105564,-2.315341067306881,12.315341350412439,0.21452972035298573,,wrong_type
shared_trunk_type_residual,rect_p2_0118,117,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5142857142857142,0.6792452830188679,0.038461538461538464,3.5355339059327378,378.0,364.0,0.0,0.9970840811729431,0.002915919292718172,rectangular_notch,1.0,-0.000750000006519258,0.0,0.0011127589968964458,-0.00014839530922472477,0.001868660555747396,0.00800000037997961,0.011536987498402596,0.003536987118422985,0.008999999612569809,0.0068149687722325325,0.0021850308403372765,0.0019000000320374966,0.001839854521676898,6.0145510360598564e-05,0.0,0.10069565799439309,nan,0.0017574705482848942,,acceptable_or_minor_error
shared_trunk_type_residual,rot_v9_0054,373,test,rotated_rect,pilot_v9_topup_rotated_rect,0.6,0.5315315315315315,0.6941176470588235,0.8451882845188284,2.91648907249883,441.0,239.0,0.0,0.9929260015487671,0.007073972374200821,rectangular_notch,0.0,0.001500000013038516,0.0,-0.0004918298218399286,6.769013998564333e-05,0.00199297969035391,0.00800000037997961,0.013512255623936653,0.005512255243957043,0.006000000052154064,0.007068729493767023,0.001068729441612959,0.001500000013038516,0.0019388094078749418,0.0004388093948364258,-10.000000283105564,-5.6013694095489335,4.398630873556627,0.07675173914425552,,wrong_type
shared_trunk_type_residual,rot_v7_0021,268,test,rotated_rect,pilot_v7_topup_rotated_rect,0.6,0.5328947368421053,0.6952789699570815,0.04201680672268908,4.772992596228049,228.0,238.0,0.0,4.544187686406076e-05,0.9999545812606812,rotated_rect,1.0,-0.001500000013038516,-0.0010000000474974513,-0.001971316523849964,0.0005335549940355122,0.0016043473742628042,0.00800000037997961,0.008348925039172173,0.0003489246591925621,0.006000000052154064,0.006166374310851097,0.00016637425869703293,0.0010000000474974513,0.001233777147717774,0.0002337771002203226,-10.000000283105564,-4.853367645897334,5.146632637208228,0.08979548808521512,,acceptable_or_minor_error
shared_trunk_type_residual,rect_p2_0081,80,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5333333333333333,0.6956521739130435,0.875,2.5495097567963922,525.0,280.0,0.0,0.9997074007987976,0.00029253156390041113,rectangular_notch,1.0,0.003000000026077032,0.0010000000474974513,0.0027930063661187887,6.0374324675649405e-05,0.0009621553275076237,0.008999999612569809,0.013089402578771114,0.004089402966201305,0.006500000134110451,0.00839115772396326,0.00189115758985281,0.0013000000035390258,0.002142608631402254,0.0008426086278632283,0.0,2.2207805133426395,nan,0.03875750570508218,,wrong_size
shared_trunk_type_residual,rot_v7_0006,253,test,rotated_rect,pilot_v7_topup_rotated_rect,0.6,0.5353535353535354,0.6973684210526315,0.1,3.768042245133555,216.0,240.0,0.0,0.0016818895237520337,0.9983181953430176,rotated_rect,1.0,0.0,-0.0010000000474974513,-0.0012528924271464348,-1.1232448741793633e-05,0.0015960578931698917,0.00800000037997961,0.008235475048422813,0.00023547466844320297,0.006000000052154064,0.006251057609915733,0.00025105755776166916,0.0010000000474974513,0.0013995171757414937,0.0003995171282440424,20.000000659393134,-0.5318613878618981,20.531862047255032,0.3564342998110052,,wrong_angle
shared_trunk_type_residual,rot_p3_0040,239,test,rotated_rect,pilot_v3_rotated_rect,0.6,0.5367647058823529,0.6985645933014354,0.13059033989266547,3.9943877003570405,486.0,559.0,0.0,0.09223535656929016,0.9077646732330322,rotated_rect,1.0,0.001500000013038516,0.0010000000474974513,0.0019187057623639703,-0.00024200876941904426,0.0013106869424952894,0.014000000432133675,0.013300580903887749,0.0006994195282459259,0.00800000037997961,0.008000679314136505,6.789341568946838e-07,0.001500000013038516,0.0012360543478280306,0.00026394566521048546,-30.00000044529205,18.44688782545852,48.44688827075058,0.8205924312961761,,wrong_angle
shared_trunk_type_residual,rect_v9_0049,168,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.54,0.7012987012987013,0.2,4.398934368999658,420.0,350.0,0.0,0.8599368333816528,0.1400631219148636,rectangular_notch,1.0,0.0,0.0010000000474974513,-0.0009084389312192798,-0.00017497013323009014,0.0014851990497417302,0.008999999612569809,0.012588981539011002,0.0035889819264411926,0.00800000037997961,0.007395496126264334,0.0006045042537152767,0.002199999988079071,0.0017367000691592693,0.0004632999189198017,0.0,-4.135323091945411,nan,0.07215933893005994,,acceptable_or_minor_error
shared_trunk_type_residual,rect_p2_0114,113,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5432098765432098,0.704,0.8409090909090909,0.7071067811865476,567.0,308.0,0.0,0.9999762773513794,2.3698932636762038e-05,rectangular_notch,1.0,-0.000750000006519258,0.0005000000237487257,-0.0008774262387305498,0.0007532851886935532,0.00028353274843780313,0.008999999612569809,0.013675205409526825,0.004675205796957016,0.007000000216066837,0.008753188885748386,0.001753188669681549,0.0024999999441206455,0.0017784001538529992,0.0007215997902676463,0.0,1.8582763339938522,nan,0.03243161894278431,,wrong_size
shared_trunk_type_residual,rot_v8_0019,298,test,rotated_rect,pilot_v8_topup_rotated_rect,0.6,0.5457627118644067,0.706140350877193,0.1,3.438800259134316,216.0,240.0,0.0,0.0003875932306982577,0.9996123909950256,rotated_rect,1.0,0.003000000026077032,-0.0010000000474974513,0.0012813982320949435,-0.0002961066202260554,0.0018571639893219783,0.00800000037997961,0.007834676653146744,0.00016532372683286667,0.006000000052154064,0.006155315786600113,0.00015531573444604874,0.0010000000474974513,0.000954827235545963,4.5172811951488256e-05,-20.000000659393134,-0.6635179265080954,19.33648273288503,0.33588597083307187,,wrong_angle
shared_trunk_type_residual,rect_v9_0014,133,test,rectangular_notch,pilot_v9_topup_rectangular_notch,0.6,0.5564102564102564,0.71499176276771,0.44358974358974357,3.6578114226953984,217.0,390.0,0.0,0.0019478293834254146,0.9980522394180298,rotated_rect,0.0,-0.0022499999031424522,0.0010000000474974513,-0.001913578948006034,-0.00021601890330202878,0.0012616976963507347,0.00800000037997961,0.008013798855245113,1.379847526550293e-05,0.009499999694526196,0.006146743893623352,0.0033532558009028435,0.0015999999595806003,0.0014112783828750253,0.000188721576705575,0.0,-3.4200759273454304,nan,0.0596827240693716,,wrong_type
shared_trunk_type_residual,rect_p2_0116,115,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5604395604395604,0.7183098591549296,0.7843137254901961,1.0,546.0,306.0,0.0,0.9998569488525391,0.00014297926099970937,rectangular_notch,1.0,0.003000000026077032,0.0,0.0024479199200868607,-3.6513993109110743e-06,0.0005520921808421548,0.010999999940395355,0.013647657819092274,0.0026476578786969185,0.006000000052154064,0.008484219200909138,0.0024842191487550735,0.0019000000320374966,0.001950480043888092,5.0480011850595474e-05,0.0,1.4012218459645784,nan,0.02445532531262953,,acceptable_or_minor_error
shared_trunk_type_residual,rot_v8_0040,319,test,rotated_rect,pilot_v8_topup_rotated_rect,0.6,0.5743243243243243,0.7296137339055794,0.0502092050209205,3.9446562641506135,227.0,239.0,0.0,0.0027307942509651184,0.9972692131996155,rotated_rect,1.0,0.001500000013038516,0.0010000000474974513,0.0004633515200112015,-0.00020777815370820463,0.0015916558711122834,0.00800000037997961,0.007693799212574959,0.00030620116740465164,0.006000000052154064,0.006315317004919052,0.00031531695276498795,0.0010000000474974513,0.0011044495040550828,0.00010444945655763149,30.00000044529205,0.2641565522940382,29.735843892998005,0.51318341690171,,wrong_angle
shared_trunk_type_residual,rot_p3_0048,247,test,rotated_rect,pilot_v3_rotated_rect,0.6,0.5785953177257525,0.7330508474576272,0.3142857142857143,0.6075864975794156,384.0,560.0,0.0,0.9996629953384399,0.000337036355631426,rectangular_notch,0.0,0.001500000013038516,0.0,0.001783811254426837,3.8620419218204916e-05,0.0002864268798820559,0.014000000432133675,0.01067129522562027,0.003328705206513405,0.00800000037997961,0.00802927277982235,2.9272399842739105e-05,0.0024999999441206455,0.002364853862673044,0.00013514608144760132,30.00000044529205,-4.52696998093535,34.5269704262274,0.5935326791286744,,wrong_type
shared_trunk_type_residual,rot_p3_0047,246,test,rotated_rect,pilot_v3_rotated_rect,0.6,0.5809806835066865,0.7349624060150376,0.10338680926916222,4.590771970463649,503.0,561.0,0.0,0.4181375503540039,0.5818625092506409,rotated_rect,1.0,0.003000000026077032,-0.0010000000474974513,0.00361322658136487,0.0004293637175578624,0.0015553544604891096,0.01600000075995922,0.014191711321473122,0.0018082894384860992,0.007000000216066837,0.0077718463726341724,0.0007718461565673351,0.001500000013038516,0.0020291691180318594,0.0005291691049933434,-10.000000283105564,10.27540318171159,20.275403464817146,0.35202901646221096,,wrong_angle
shared_trunk_type_residual,rect_p2_0117,116,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5811320754716981,0.7350835322195705,0.004761904761904762,3.905124837953327,418.0,420.0,0.0,0.9999929666519165,7.002482561802026e-06,rectangular_notch,1.0,0.003000000026077032,0.0005000000237487257,0.0013322609011083841,-0.0002820241206791252,0.0018419868365163493,0.008999999612569809,0.012383271008729935,0.0033832713961601257,0.009499999694526196,0.007486931048333645,0.0020130686461925507,0.0015999999595806003,0.001970775658264756,0.00037077569868415594,0.0,0.09011576834121607,nan,0.001572816703403683,,acceptable_or_minor_error
shared_trunk_type_residual,rect_p2_0102,101,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.5932203389830508,0.7446808510638298,0.0106951871657754,3.961804282405131,378.0,374.0,0.0,0.0601724274456501,0.9398276209831238,rotated_rect,0.0,-0.003000000026077032,-0.0005000000237487257,-0.0006301640532910824,-5.317321847542189e-05,0.0024115921563502363,0.010999999940395355,0.012231705710291862,0.0012317057698965073,0.007000000216066837,0.00678635761141777,0.00021364260464906693,0.002199999988079071,0.0021078460849821568,9.215390309691429e-05,0.0,6.914712334104836,nan,0.12061127125499357,,wrong_type
shared_trunk_type_residual,rot_v9_0013,332,test,rotated_rect,pilot_v9_topup_rotated_rect,0.6,0.5945205479452055,0.7457044673539519,0.425,2.4410159826960967,342.0,240.0,0.0,0.876812219619751,0.1231878250837326,rectangular_notch,0.0,0.001500000013038516,0.0,5.685334326699376e-05,-0.00016145632253028452,0.0014521503443383629,0.00800000037997961,0.01182839460670948,0.00382839422672987,0.006000000052154064,0.006455382332205772,0.0004553822800517082,0.001500000013038516,0.0017165625467896461,0.0002165625337511301,20.000000659393134,-3.0633799701120927,23.063380629505218,0.399819801067872,,wrong_type
shared_trunk_type_residual,rot_p3_0044,243,test,rotated_rect,pilot_v3_rotated_rect,0.6,0.5963020030816641,0.747104247104247,0.1532976827094474,4.096585563032971,475.0,561.0,0.0,0.9999971389770508,2.9108191483828705e-06,rectangular_notch,0.0,0.001500000013038516,-0.0010000000474974513,0.00038778831367380917,0.00022071435523685068,0.0016514110988828312,0.014000000432133675,0.011977828107774258,0.002022172324359417,0.00800000037997961,0.008169405162334442,0.0001694047823548317,0.0020000000949949026,0.0022900656331330538,0.00029006553813815117,20.000000659393134,-3.5075742791512905,23.507574938544423,0.40741293857656563,,wrong_type
shared_trunk_type_residual,rot_v7_0032,279,test,rotated_rect,pilot_v7_topup_rotated_rect,0.6,0.5979020979020979,0.7483588621444202,0.08786610878661087,2.741350946608034,218.0,239.0,0.0,1.9116683688480407e-05,0.9999809265136719,rotated_rect,1.0,-0.001500000013038516,0.0,-0.002445205580443144,0.0006966604851186275,0.0011742015994617048,0.00800000037997961,0.00810790155082941,0.00010790117084980011,0.006000000052154064,0.006137781776487827,0.00013778172433376312,0.0010000000474974513,0.0011262188199907541,0.00012621877249330282,30.00000044529205,-3.787027413617542,33.78702785890959,0.5811877506752645,,wrong_angle
shared_trunk_type_residual,rect_p2_0068,67,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6,0.75,0.13333333333333333,1.118033988749895,408.0,360.0,0.0,0.9172442555427551,0.08275570720434189,rectangular_notch,1.0,0.0,0.0,-0.0005197497084736824,0.00025147429550997913,0.000577389886264661,0.00800000037997961,0.011299322359263897,0.0032993219792842865,0.009499999694526196,0.008164439350366592,0.0013355603441596031,0.0010000000474974513,0.0014835484325885773,0.00048354838509112597,0.0,-1.3389772648411944,nan,0.023369030094085603,,acceptable_or_minor_error
shared_trunk_type_residual,rot_v9_0041,360,test,rotated_rect,pilot_v9_topup_rotated_rect,0.6,0.6,0.75,0.5,1.3875250247993556,360.0,240.0,0.0,0.992247462272644,0.0077525656670331955,rectangular_notch,0.0,0.001500000013038516,0.0,0.0006637509213760495,-1.9168812286807224e-05,0.0008364687601284265,0.00800000037997961,0.01220443844795227,0.00420443806797266,0.006000000052154064,0.00677526043727994,0.0007752603851258755,0.001500000013038516,0.001994524849578738,0.0004945248365402222,-20.000000659393134,-3.0379639824368287,16.962036676956302,0.2949634989295521,,wrong_type
shared_trunk_type_residual,rot_v7_0012,259,test,rotated_rect,pilot_v7_topup_rotated_rect,0.6,0.6012658227848101,0.7509881422924901,0.11715481171548117,3.8050111650419667,267.0,239.0,0.0,0.06432293355464935,0.9356771111488342,rotated_rect,1.0,-0.001500000013038516,0.0010000000474974513,-0.0021741671953350306,-0.00015557285223621875,0.0013378528383866813,0.00800000037997961,0.00903517846018076,0.001035178080201149,0.006000000052154064,0.0065424214117228985,0.0005424213595688343,0.0010000000474974513,0.001407721429131925,0.0004077213816344738,-30.00000044529205,-8.712856536419542,21.28714390887251,0.369397585896226,,wrong_angle
shared_trunk_type_residual,rot_p3_0041,240,test,rotated_rect,pilot_v3_rotated_rect,0.6,0.6023054755043228,0.7517985611510791,0.3070539419087137,2.205221277599327,315.0,241.0,0.0,0.01302642934024334,0.9869735240936279,rotated_rect,1.0,-0.003000000026077032,0.0,-0.0016118420753628016,2.2893269488122314e-05,0.0013883467138719305,0.00800000037997961,0.010785987600684166,0.0027859872207045555,0.006000000052154064,0.00649089552462101,0.0004908954724669456,0.0020000000949949026,0.0021122496109455824,0.00011224951595067978,-20.000000659393134,7.5586083544271006,27.55860901382023,0.476365327819366,,wrong_angle
shared_trunk_type_residual,rect_p2_0089,88,test,rectangular_notch,pilot_v2_rectangular_notch,0.6,0.6077235772357723,0.7560050568900126,0.09814323607427056,2.0615528128088303,414.0,377.0,0.0,0.9992840886116028,0.0007159218657761812,rectangular_notch,1.0,0.001500000013038516,0.0005000000237487257,0.001842973055317998,-0.0001325240300502628,0.0007195256420357819,0.00800000037997961,0.011782931163907051,0.0037829307839274406,0.008999999612569809,0.007638670038431883,0.001361329574137926,0.0013000000035390258,0.0021821751724928617,0.000882175168953836,0.0,3.8783666796144765,nan,0.06767734577653133,,acceptable_or_minor_error
