candidate,epoch,train_loss,val_loss
PPF2_profile_raster_sequence,14,0.9105492532253265,1.8095215559005737
PPF2_profile_raster_sequence,15,0.8960869610309601,1.825058937072754
PPF2_profile_raster_sequence,16,0.8887718766927719,1.8656119108200073
PPF2_profile_raster_sequence,17,0.8791047632694244,1.8415786027908325
PPF2_profile_raster_sequence,18,0.881852850317955,1.877483606338501
PPF2_profile_raster_sequence,19,0.8772956877946854,1.8569839000701904
PPF2_profile_raster_sequence,20,0.8607426136732101,1.9584226608276367
PPF2_profile_raster_sequence,21,0.8587541878223419,1.857046127319336
PPF2_profile_raster_sequence,22,0.872925415635109,1.9097198247909546
PPF2_profile_raster_sequence,23,0.8450768887996674,2.046035051345825
PPF2_profile_raster_sequence,24,0.8338830024003983,1.9192904233932495
PPF2_profile_raster_sequence,25,0.8260423988103867,2.022359848022461
PPF2_profile_raster_sequence,26,0.8162879347801208,2.024733543395996
PPF2_profile_raster_sequence,27,0.8077699840068817,1.9507602453231812
PPF2_profile_raster_sequence,28,0.8046486377716064,2.03055739402771
PPF2_profile_raster_sequence,29,0.7952482402324677,2.027329206466675
PPF2_profile_raster_sequence,30,0.7961724251508713,2.0770721435546875
PPF2_profile_raster_sequence,31,0.7906289547681808,2.0628550052642822
PPF2_profile_raster_sequence,32,0.7729149460792542,2.0660905838012695
PPF2_profile_raster_sequence,33,0.7702660709619522,2.136047124862671
PPF2_profile_raster_sequence,34,0.7664139568805695,2.116928815841675
PPF2_profile_raster_sequence,35,0.7643836736679077,2.153615951538086
PPF2_profile_raster_sequence,36,0.7559323459863663,2.0729033946990967
PPF2_profile_raster_sequence,37,0.7561806887388229,2.2276687622070312
PPF2_profile_raster_sequence,38,0.7365065664052963,2.1492838859558105
PPF2_profile_raster_sequence,39,0.7403390556573868,2.196077346801758
PPF2_profile_raster_sequence,40,0.7268515676259995,2.1722071170806885
PPF2_profile_raster_sequence,41,0.7386427968740463,2.1721251010894775
PPF2_profile_raster_sequence,42,0.7283633053302765,2.2001004219055176
PPF2_profile_raster_sequence,43,0.7109625786542892,2.2673797607421875
PPF2_profile_raster_sequence,44,0.7063528895378113,2.1375696659088135
PPF2_profile_raster_sequence,45,0.7003430873155594,2.281183958053589
PPF2_profile_raster_sequence,46,0.698796734213829,2.1774704456329346
PPF2_profile_raster_sequence,47,0.6883251965045929,2.270829439163208
PPF2_profile_raster_sequence,48,0.6812790781259537,2.2927210330963135
PPF2_profile_raster_sequence,49,0.6745325326919556,2.2123210430145264
PPF2_profile_raster_sequence,50,0.668156698346138,2.2884225845336914
PPF2_profile_raster_sequence,51,0.6632061898708344,2.3073830604553223
PPF2_profile_raster_sequence,52,0.656389519572258,2.24072265625
PPF2_profile_raster_sequence,53,0.6534177213907242,2.307858943939209
PPF2_profile_raster_sequence,54,0.6485198885202408,2.2796175479888916
PPF2_profile_raster_sequence,55,0.6451124846935272,2.288496971130371
PPF2_profile_raster_sequence,56,0.6392034888267517,2.295886278152466
PPF2_profile_raster_sequence,57,0.6368452906608582,2.3256077766418457
PPF2_profile_raster_sequence,58,0.6325822472572327,2.2508456707000732
PPF2_profile_raster_sequence,59,0.628683552145958,2.3426804542541504
PPF2_profile_raster_sequence,60,0.6241181194782257,2.266122341156006
PPF2_profile_raster_sequence,61,0.6228188127279282,2.3765687942504883
PPF2_profile_raster_sequence,62,0.6178703010082245,2.299163579940796
PPF2_profile_raster_sequence,63,0.6135660856962204,2.351785659790039
PPF2_profile_raster_sequence,64,0.6115944981575012,2.3093502521514893
PPF2_profile_raster_sequence,65,0.6074088662862778,2.349842071533203
PPF2_profile_raster_sequence,66,0.6035916358232498,2.3305320739746094
PPF2_profile_raster_sequence,67,0.6019303053617477,2.3271961212158203
PPF2_profile_raster_sequence,68,0.5973923802375793,2.3596951961517334
PPF2_profile_raster_sequence,69,0.5935269743204117,2.325821876525879
PPF2_profile_raster_sequence,70,0.591745913028717,2.361626148223877
PPF2_profile_raster_sequence,71,0.5881230235099792,2.3404293060302734
PPF2_profile_raster_sequence,72,0.5837698876857758,2.389387607574463
PPF2_profile_raster_sequence,73,0.5818018168210983,2.360987663269043
PPF2_profile_raster_sequence,74,0.5770303606987,2.370389699935913
PPF2_profile_raster_sequence,75,0.5747188776731491,2.374971628189087
PPF2_profile_raster_sequence,76,0.5726147443056107,2.3881170749664307
PPF2_profile_raster_sequence,77,0.568453386425972,2.425969123840332
PPF2_profile_raster_sequence,78,0.5657803565263748,2.3447422981262207
PPF2_profile_raster_sequence,79,0.5609293878078461,2.444395065307617
PPF2_profile_raster_sequence,80,0.5596244931221008,2.3512492179870605
PPF2_profile_raster_sequence,best,nan,1.7629945278167725
