candidate,sample_id,source_index,split,defect_type,source_pack,mse,mae,rmse,nrmse,correlation,line0_mse,line1_mse,line2_mse,amplitude_abs_error,abs_peak_index_error_mean,gradient_mse,peak_amplitude_abs_error,line0_correlation,line1_correlation,line2_correlation
S1_geom_mlp_waveform,rect_p2_0020,19,train,rectangular_notch,pilot_v2_rectangular_notch,0.17267882823944092,0.3274660110473633,0.4155464212809935,0.37438009224448227,0.9547774064454517,0.14639613032341003,0.15678028762340546,0.21486005187034607,2.464796543121338,18.333333333333332,0.06329261511564255,1.2490742206573486,0.9532163726517006,0.9576944234543272,0.9554156290330715
S1_geom_mlp_waveform,rect_p2_0021,20,train,rectangular_notch,pilot_v2_rectangular_notch,0.14150510728359222,0.3081076443195343,0.3761716460388691,0.2722591705035635,0.965429563650564,0.1258675754070282,0.13423307240009308,0.1644146740436554,0.5092568397521973,16.333333333333332,0.05584409087896347,0.6519833405812582,0.9687308780033563,0.9667650397707385,0.9610953223499599
S1_geom_mlp_waveform,rect_p2_0022,21,train,rectangular_notch,pilot_v2_rectangular_notch,0.18153642117977142,0.32488691806793213,0.4260709109758274,0.3008912520291139,0.9614855768313385,0.19260011613368988,0.16682761907577515,0.18518154323101044,1.8949928283691406,12.333333333333334,0.06637250632047653,1.2076966762542725,0.9578394277555499,0.964522299403477,0.9619884160461454
S1_geom_mlp_waveform,rect_p2_0023,22,train,rectangular_notch,pilot_v2_rectangular_notch,0.24182331562042236,0.3590993285179138,0.49175534122205766,0.4004348804680725,0.948886529438627,0.17695556581020355,0.22940272092819214,0.31911158561706543,2.8991026878356934,3.3333333333333335,0.05988161638379097,1.5984447797139485,0.9498020744389442,0.9485712158364311,0.9520714123465568
S1_geom_mlp_waveform,rect_p2_0024,23,train,rectangular_notch,pilot_v2_rectangular_notch,0.22876006364822388,0.36580321192741394,0.47828868233340405,0.29023345600425204,0.9822025305078471,0.23275300860404968,0.20723898708820343,0.2462882101535797,2.434213638305664,33.333333333333336,0.06868283450603485,1.286396582921346,0.9802025436313345,0.9850793241162533,0.9817997247162478
S1_geom_mlp_waveform,rect_p2_0027,26,train,rectangular_notch,pilot_v2_rectangular_notch,0.39432793855667114,0.4660961329936981,0.6279553635065721,0.4667780386863454,0.9535964640447411,0.37606021761894226,0.3813476264476776,0.4255760610103607,3.9240875244140625,16.0,0.08397909998893738,2.016622543334961,0.9632534243438461,0.9512171073452879,0.9472535820035278
S1_geom_mlp_waveform,rect_p2_0028,27,train,rectangular_notch,pilot_v2_rectangular_notch,0.1649365872144699,0.32132554054260254,0.40612385698758197,0.2664165250549528,0.9743884858300137,0.16764937341213226,0.16202114522457123,0.16513927280902863,1.2809906005859375,32.333333333333336,0.06723691523075104,0.9559190273284912,0.9702228890521992,0.9743237519091708,0.9783825898903927
S1_geom_mlp_waveform,rect_p2_0029,28,train,rectangular_notch,pilot_v2_rectangular_notch,0.20812416076660156,0.36204928159713745,0.45620626997730046,0.406122047087152,0.9425360227640435,0.21033360064029694,0.19141551852226257,0.22262337803840637,2.6690216064453125,19.333333333333332,0.07448925077915192,1.298433780670166,0.9334130172909235,0.9510606046385974,0.942993573240587
S1_geom_mlp_waveform,rect_p2_0031,30,train,rectangular_notch,pilot_v2_rectangular_notch,0.17019400000572205,0.31850406527519226,0.41254575504508834,0.2506229116242539,0.9750111017800092,0.1516955941915512,0.13312841951847076,0.22575801610946655,1.5613679885864258,26.666666666666668,0.07497473061084747,1.22831130027771,0.9769966112152554,0.9792094101047982,0.9702221998334651
S1_geom_mlp_waveform,rect_p2_0032,31,train,rectangular_notch,pilot_v2_rectangular_notch,0.14247073233127594,0.2997463345527649,0.37745295379858396,0.25137918684348254,0.9720627720145958,0.16644948720932007,0.13684333860874176,0.12411938607692719,1.504380702972412,19.333333333333332,0.06608084589242935,1.2384765942891438,0.9683925275296652,0.9733887755593934,0.9748347283032436
S1_geom_mlp_waveform,rect_p2_0033,32,train,rectangular_notch,pilot_v2_rectangular_notch,0.2533529996871948,0.39801302552223206,0.5033418318471006,0.34262404197427887,0.9607220857422899,0.21329361200332642,0.23229347169399261,0.3144718110561371,3.3060622215270996,18.333333333333332,0.07801228761672974,1.7000221411387126,0.9593873463748886,0.9600827524357041,0.9643851046955176
S1_geom_mlp_waveform,rect_p2_0034,33,train,rectangular_notch,pilot_v2_rectangular_notch,0.6611970067024231,0.6209146976470947,0.8131402134333433,0.4772255101773157,0.9610232892876504,0.6313968300819397,0.6352846622467041,0.7169095277786255,4.57059645652771,1.0,0.09639538079500198,2.449209968249003,0.9631449787859436,0.9626626656590848,0.9575788753331869
S1_geom_mlp_waveform,rect_p2_0036,35,train,rectangular_notch,pilot_v2_rectangular_notch,0.0921878069639206,0.23486454784870148,0.3036244505370419,0.27865485844713633,0.9624346255428181,0.09804724901914597,0.09005873650312424,0.08845745027065277,0.5569305419921875,30.0,0.057363346219062805,0.5169488588968912,0.9569718372184468,0.9630540299020083,0.9675108058653754
S1_geom_mlp_waveform,rect_p2_0037,36,train,rectangular_notch,pilot_v2_rectangular_notch,0.3346431255340576,0.4381936490535736,0.5784834704069405,0.43898305958040074,0.9520236305835418,0.35883063077926636,0.3240700662136078,0.3210287094116211,3.4821319580078125,1.6666666666666667,0.08016341924667358,1.9345003763834636,0.9550845890458607,0.9495127511214292,0.9521909213287435
S1_geom_mlp_waveform,rect_p2_0038,37,train,rectangular_notch,pilot_v2_rectangular_notch,0.16470547020435333,0.31276965141296387,0.4058392171837923,0.3225017417538789,0.9571503077634382,0.18231366574764252,0.15097935497760773,0.16082340478897095,0.8163166046142578,45.666666666666664,0.0533793568611145,1.2009589672088623,0.9503279722346902,0.9609307330980631,0.9601501802314908
S1_geom_mlp_waveform,rect_p2_0039,38,train,rectangular_notch,pilot_v2_rectangular_notch,0.19206248223781586,0.3519906997680664,0.4382493379776128,0.3787139352557125,0.931254505307957,0.18538722395896912,0.1955023556947708,0.19529785215854645,0.16941261291503906,44.333333333333336,0.05148301273584366,0.921842614809672,0.9325322950304121,0.9268940489823808,0.9347914170102889
S1_geom_mlp_waveform,rect_p2_0042,41,train,rectangular_notch,pilot_v2_rectangular_notch,0.1746172457933426,0.31934988498687744,0.41787228406935845,0.3761425042613391,0.9333230493249569,0.1318865418434143,0.16001594066619873,0.23194926977157593,2.0955395698547363,0.0,0.056093115359544754,0.9958354234695435,0.9416575227435796,0.9330488496272136,0.9297100882430657
S1_geom_mlp_waveform,rect_p2_0044,43,train,rectangular_notch,pilot_v2_rectangular_notch,0.23701737821102142,0.3710920214653015,0.4868443059244109,0.3456485404816123,0.9586585280405903,0.23207779228687286,0.227961927652359,0.25101238489151,2.1478018760681152,0.3333333333333333,0.06098637729883194,1.3112528324127197,0.9553895862642505,0.9593725831233887,0.961253136229692
S1_geom_mlp_waveform,rect_p2_0046,45,train,rectangular_notch,pilot_v2_rectangular_notch,0.35486486554145813,0.500764787197113,0.5957053512781786,0.41651051848452214,0.9519143937593958,0.3676556944847107,0.3316868245601654,0.3652520775794983,2.664515972137451,30.666666666666668,0.090643011033535,1.6226369539896648,0.9480173795138584,0.954910851104389,0.9530671513664656
S1_geom_mlp_waveform,rect_p2_0048,47,train,rectangular_notch,pilot_v2_rectangular_notch,0.14801040291786194,0.29805734753608704,0.3847212015445236,0.3861288494337244,0.9265761844677877,0.15316995978355408,0.13465584814548492,0.15620540082454681,1.0068836212158203,27.333333333333332,0.06828582286834717,0.8869579633076986,0.9296429835350948,0.9288430967674368,0.9226656821987602
S1_geom_mlp_waveform,rect_p2_0051,50,train,rectangular_notch,pilot_v2_rectangular_notch,0.13028571009635925,0.2875843346118927,0.3609511187077265,0.22275230603584487,0.9759648205308571,0.1444782167673111,0.13433243334293365,0.11204647272825241,1.184870719909668,18.666666666666668,0.0671684667468071,0.8230984210968018,0.9750013326216586,0.9743044366485109,0.9796354930986215
S1_geom_mlp_waveform,rect_p2_0052,51,train,rectangular_notch,pilot_v2_rectangular_notch,0.167703777551651,0.31409597396850586,0.4095165168239872,0.3332603028325485,0.9436355753303969,0.18106913566589355,0.15815308690071106,0.16388915479183197,1.8336753845214844,0.3333333333333333,0.05881144106388092,1.1967631975809734,0.9343674808061967,0.9465510245499789,0.9493128273220311
S1_geom_mlp_waveform,rect_p2_0053,52,train,rectangular_notch,pilot_v2_rectangular_notch,0.11093746870756149,0.2626130282878876,0.33307276788648077,0.252360982163739,0.9683893330508788,0.12946203351020813,0.09873073548078537,0.10461964458227158,0.1471409797668457,17.333333333333332,0.06379593163728714,0.4659113883972168,0.964061713394672,0.9714964724158631,0.9705264657156593
S1_geom_mlp_waveform,rect_p2_0054,53,train,rectangular_notch,pilot_v2_rectangular_notch,0.3207467794418335,0.43345680832862854,0.5663451063104841,0.32418435018475056,0.9808662747305072,0.30982956290245056,0.3197248876094818,0.3326859772205353,3.373220443725586,0.6666666666666666,0.07206477969884872,1.6488499641418457,0.980043733993648,0.9806113986562184,0.9819377007504005
S1_geom_mlp_waveform,rect_p2_0055,54,train,rectangular_notch,pilot_v2_rectangular_notch,0.33250054717063904,0.44415101408958435,0.5766286041904607,0.4089329911581314,0.9634739368391629,0.3241840600967407,0.3168007433414459,0.35651683807373047,3.371041774749756,46.0,0.06921105831861496,1.7936028639475505,0.957726647949236,0.9636498076678448,0.9690449896685321
S1_geom_mlp_waveform,rect_p2_0056,55,train,rectangular_notch,pilot_v2_rectangular_notch,0.29605209827423096,0.41902244091033936,0.544106697509074,0.4676130256336643,0.9279524040836868,0.26427268981933594,0.29912418127059937,0.32475945353507996,2.1829190254211426,1.6666666666666667,0.05516274645924568,1.5741883118947346,0.9316104676665374,0.9261627083926308,0.9267659773273554
S1_geom_mlp_waveform,rect_p2_0057,56,train,rectangular_notch,pilot_v2_rectangular_notch,0.4425983130931854,0.5120633244514465,0.6652806273244287,0.38273090148527716,0.97902749314702,0.4247421324253082,0.4219258725643158,0.4811268448829651,3.485167980194092,3.0,0.07909462600946426,1.9245803356170654,0.9813930941480198,0.9772334991498117,0.9791023898441051
S1_geom_mlp_waveform,rect_p2_0058,57,train,rectangular_notch,pilot_v2_rectangular_notch,0.15287324786186218,0.297140896320343,0.3909900866542043,0.2825221923872542,0.9709900270105465,0.14716698229312897,0.13585583865642548,0.17559696733951569,1.582505702972412,1.6666666666666667,0.060714494436979294,1.135776440302531,0.9661514001982063,0.9748966831727148,0.9721545710606279
S1_geom_mlp_waveform,rect_p2_0060,59,train,rectangular_notch,pilot_v2_rectangular_notch,0.13674630224704742,0.2682814598083496,0.36979224200494987,0.33180097556083266,0.962025095917815,0.14150498807430267,0.1053781807422638,0.1633557230234146,1.6504855155944824,18.333333333333332,0.056421756744384766,1.132737398147583,0.9626470393971085,0.9647082867120691,0.9603823213798887
S1_geom_mlp_waveform,rect_p2_0061,60,train,rectangular_notch,pilot_v2_rectangular_notch,0.43717750906944275,0.5006808042526245,0.6611940025963958,0.47126695888366027,0.9435523472100412,0.46155107021331787,0.42019838094711304,0.4297832250595093,3.537682056427002,1.3333333333333333,0.10444553196430206,1.7980833848317463,0.9414365625759896,0.9419793631316561,0.9479359070662189
S1_geom_mlp_waveform,rect_p2_0062,61,train,rectangular_notch,pilot_v2_rectangular_notch,0.1656954437494278,0.32240936160087585,0.4070570522045132,0.36224127740610146,0.9495025121823758,0.17116153240203857,0.15394577383995056,0.17197901010513306,1.5659804344177246,48.333333333333336,0.0545525997877121,0.9310987790425619,0.9432628885381413,0.9520157586010938,0.9540832213436296
S1_geom_mlp_waveform,rect_p2_0064,63,train,rectangular_notch,pilot_v2_rectangular_notch,0.15721435844898224,0.31731417775154114,0.3965026588170403,0.3338066335065702,0.9661268246681876,0.1568516343832016,0.13617470860481262,0.1786166876554489,1.761735439300537,21.0,0.039669644087553024,0.9681549866994222,0.9625180242043998,0.9688738273986378,0.9676217158008494
S1_geom_mlp_waveform,rect_p2_0065,64,train,rectangular_notch,pilot_v2_rectangular_notch,0.44738325476646423,0.4915427267551422,0.6688671428366505,0.4290067466277823,0.9566858950890104,0.4227512776851654,0.4390047788619995,0.48039373755455017,2.578566551208496,35.0,0.06501083821058273,1.6821175416310628,0.9496471145043817,0.9611881028840408,0.9591279915252624
S1_geom_mlp_waveform,rect_p2_0066,65,train,rectangular_notch,pilot_v2_rectangular_notch,0.3573894202709198,0.48977869749069214,0.5978205585883776,0.44673993970507814,0.9678220594536056,0.30497226119041443,0.3361855745315552,0.4310103952884674,2.530698776245117,5.666666666666667,0.06928697228431702,1.4308217366536458,0.9719053493926688,0.9691384368887195,0.9639714907379509
S1_geom_mlp_waveform,rect_p2_0067,66,train,rectangular_notch,pilot_v2_rectangular_notch,0.1758388876914978,0.32284653186798096,0.41933147710552066,0.3281325377578012,0.9592259760592196,0.15900172293186188,0.16059182584285736,0.20792311429977417,0.6957378387451172,30.0,0.05225559324026108,0.5932142734527588,0.960359392389901,0.9630034736343728,0.9549310703593242
S1_geom_mlp_waveform,rect_p2_0069,68,train,rectangular_notch,pilot_v2_rectangular_notch,0.27913445234298706,0.41051116585731506,0.5283317635188964,0.42619282037907996,0.9240566738205997,0.27405309677124023,0.3010198771953583,0.2623303532600403,2.335559844970703,17.666666666666668,0.09905106574296951,0.403946320215861,0.920596759520738,0.9152658979314318,0.9355305900257543
S1_geom_mlp_waveform,rect_p2_0070,69,train,rectangular_notch,pilot_v2_rectangular_notch,0.16528458893299103,0.31684643030166626,0.40655207407291755,0.34487631244548556,0.9420701258101568,0.1998361498117447,0.16315430402755737,0.13286331295967102,0.5496335029602051,3.3333333333333335,0.07059511542320251,0.5797629356384277,0.9256130635324911,0.939552350259928,0.9582615316256331
S1_geom_mlp_waveform,rect_p2_0072,71,train,rectangular_notch,pilot_v2_rectangular_notch,0.09389515221118927,0.24642352759838104,0.306423158738352,0.250008706006315,0.9701534533665679,0.08662630617618561,0.08205629140138626,0.11300287395715714,1.0944242477416992,0.6666666666666666,0.062155235558748245,0.5510147412618002,0.9689996786535193,0.9744342047782463,0.9675024924275144
S1_geom_mlp_waveform,rect_p2_0074,73,train,rectangular_notch,pilot_v2_rectangular_notch,0.14621663093566895,0.29679712653160095,0.3823828329510478,0.33188161366576713,0.9537713262532508,0.12413840740919113,0.1348520666360855,0.1796593964099884,1.168898582458496,17.333333333333332,0.04871903732419014,0.8237489064534506,0.954787834862072,0.9555792742300946,0.9524554026613934
S1_geom_mlp_waveform,rect_p2_0075,74,train,rectangular_notch,pilot_v2_rectangular_notch,0.17135374248027802,0.3291177749633789,0.41394896120207625,0.3551267061800433,0.9415698698274265,0.13731257617473602,0.13777342438697815,0.23897522687911987,1.880134105682373,15.666666666666666,0.05325832962989807,0.9720824559529623,0.939128987503267,0.9510337169051788,0.9398200812588877
S1_geom_mlp_waveform,rect_p2_0077,76,train,rectangular_notch,pilot_v2_rectangular_notch,0.15663491189479828,0.31344276666641235,0.39577128735520756,0.3460872336632269,0.9564093892002579,0.12824417650699615,0.12701596319675446,0.21464455127716064,1.7390174865722656,27.666666666666668,0.05085092410445213,1.020351529121399,0.9694633548450052,0.9611294438706927,0.9415384872971122
S1_geom_mlp_waveform,rect_p2_0078,77,train,rectangular_notch,pilot_v2_rectangular_notch,0.13204100728034973,0.28274282813072205,0.3633744725215982,0.29631972129071366,0.9608577609825623,0.1275322288274765,0.13759371638298035,0.13099707663059235,0.0698099136352539,0.0,0.05545608699321747,0.24768916765848795,0.9594470880948066,0.9587326190788537,0.965546102123578
S1_geom_mlp_waveform,rect_p2_0079,78,train,rectangular_notch,pilot_v2_rectangular_notch,0.14215990900993347,0.30423885583877563,0.3770409911533937,0.27408081919996014,0.9751955597221384,0.11568373441696167,0.1317795366048813,0.17901648581027985,1.7466130256652832,0.6666666666666666,0.055094316601753235,0.8221603234608968,0.974247560002136,0.9772296983340181,0.9771577274716814
S1_geom_mlp_waveform,rect_p2_0080,79,train,rectangular_notch,pilot_v2_rectangular_notch,0.3296748399734497,0.45464035868644714,0.5741731794271218,0.34841046551656135,0.9763111772872972,0.35034337639808655,0.3302397131919861,0.3084414303302765,2.2469100952148438,16.666666666666668,0.06654857844114304,1.4668933550516765,0.9753349851810477,0.9784572649489487,0.9757636893740912
S1_geom_mlp_waveform,rect_p2_0082,81,train,rectangular_notch,pilot_v2_rectangular_notch,0.13677896559238434,0.27804034948349,0.36983640382253385,0.25790044386701605,0.9714985918685612,0.13133563101291656,0.10953772068023682,0.16946354508399963,1.9361724853515625,27.666666666666668,0.06049512326717377,1.0484075546264648,0.9691236827186851,0.9785498612050451,0.9697411323748278
S1_geom_mlp_waveform,rect_p2_0083,82,train,rectangular_notch,pilot_v2_rectangular_notch,0.20726154744625092,0.36103057861328125,0.45525986803830065,0.3312422211224683,0.9614294423025025,0.20652785897254944,0.17856571078300476,0.23669107258319855,1.466477394104004,3.0,0.06591466814279556,1.0832842588424683,0.96354010294507,0.9676699139190814,0.9534906449767933
S1_geom_mlp_waveform,rect_p2_0084,83,train,rectangular_notch,pilot_v2_rectangular_notch,0.1014467403292656,0.2441147416830063,0.3185070491045145,0.2934444487957552,0.9563956705232115,0.08944157510995865,0.09653739631175995,0.11836124211549759,0.5154247283935547,27.333333333333332,0.04800526052713394,0.8110078970591227,0.9564069069007636,0.9572765764250603,0.9566826785725745
S1_geom_mlp_waveform,rect_p2_0085,84,train,rectangular_notch,pilot_v2_rectangular_notch,0.21543216705322266,0.36879998445510864,0.46414670854507056,0.36143993120093937,0.9548409921703368,0.22954446077346802,0.2119855284690857,0.20476649701595306,2.0084190368652344,32.333333333333336,0.07527773827314377,1.008539875348409,0.9622151502618244,0.9566728427553294,0.9483682258545033
S1_geom_mlp_waveform,rect_p2_0086,85,train,rectangular_notch,pilot_v2_rectangular_notch,0.23086760938167572,0.35838782787323,0.4804868462108778,0.3698838835672703,0.9394069365117538,0.21560882031917572,0.2171209156513214,0.25987306237220764,1.2252659797668457,15.666666666666666,0.0693449154496193,1.3511968453725178,0.9411411812079852,0.9431415829471136,0.9345995783979191
S1_geom_mlp_waveform,rect_p2_0087,86,train,rectangular_notch,pilot_v2_rectangular_notch,0.21319493651390076,0.3559594452381134,0.46173037209382356,0.31266950445598884,0.9689571962845848,0.19298596680164337,0.21792040765285492,0.22867842018604279,2.4191741943359375,14.333333333333334,0.059629231691360474,1.3481674194335938,0.9712604171449062,0.9691192789362298,0.9668575539837969
S1_geom_mlp_waveform,rect_p2_0088,87,train,rectangular_notch,pilot_v2_rectangular_notch,0.30856773257255554,0.4100988209247589,0.5554887330743582,0.38974037451469784,0.938425810536386,0.3107188940048218,0.29276448488235474,0.3222198188304901,1.54002046585083,1.3333333333333333,0.06163600832223892,1.2991774082183838,0.9303916478957858,0.9394983145376712,0.944445000185803
S1_geom_mlp_waveform,rect_p2_0090,89,train,rectangular_notch,pilot_v2_rectangular_notch,0.294028103351593,0.42845481634140015,0.5422435830432601,0.4726262913918768,0.9424455269397415,0.25147750973701477,0.27325135469436646,0.3573554754257202,2.6418185234069824,35.0,0.0664481446146965,1.2665799458821614,0.9414209831705626,0.950692531011205,0.9368457441729587
S1_geom_mlp_waveform,rect_p2_0093,92,train,rectangular_notch,pilot_v2_rectangular_notch,0.12003737688064575,0.2625962793827057,0.34646410619376683,0.3206074669480981,0.9510298098244249,0.12031866610050201,0.10404717922210693,0.1357462853193283,1.2606425285339355,29.0,0.04883047565817833,1.1230578422546387,0.9488047252129095,0.9565938307340394,0.9484232868267233
S1_geom_mlp_waveform,rect_p2_0096,95,train,rectangular_notch,pilot_v2_rectangular_notch,0.20140224695205688,0.3488629460334778,0.44877861686142856,0.3539520747245261,0.9551668847642826,0.1607346534729004,0.1773642599582672,0.26610782742500305,1.507875919342041,17.333333333333332,0.044754624366760254,1.383121927579244,0.9626369629274262,0.9569331048800542,0.9479625310123431
S1_geom_mlp_waveform,rect_p2_0097,96,train,rectangular_notch,pilot_v2_rectangular_notch,0.2109105885028839,0.35147249698638916,0.45925002831016126,0.3775521446639607,0.9538784411275294,0.2413303703069687,0.20242848992347717,0.18897293508052826,3.0181241035461426,49.333333333333336,0.06180635467171669,1.5649482011795044,0.9510960510319955,0.9547499357764158,0.9570579738676595
S1_geom_mlp_waveform,rect_p2_0098,97,train,rectangular_notch,pilot_v2_rectangular_notch,0.3139615058898926,0.438063383102417,0.5603226801494765,0.400580248429672,0.9443949415532149,0.29246649146080017,0.2856103777885437,0.36380764842033386,0.7362785339355469,31.666666666666668,0.07240206748247147,1.1445674896240234,0.9523558093368134,0.945281804144314,0.9371601812955233
S1_geom_mlp_waveform,rect_p2_0099,98,train,rectangular_notch,pilot_v2_rectangular_notch,0.400687038898468,0.5187761783599854,0.6329984509447618,0.3739203700619286,0.9743135731518388,0.36932721734046936,0.3924213647842407,0.44031256437301636,2.6286163330078125,30.666666666666668,0.07778993248939514,1.4808766047159831,0.9710186519518473,0.9736880101966304,0.9783170238550637
S1_geom_mlp_waveform,rect_p2_0101,100,train,rectangular_notch,pilot_v2_rectangular_notch,0.15285369753837585,0.28990834951400757,0.39096508480729564,0.39568873664810716,0.919294482123443,0.17698532342910767,0.13760057091712952,0.1439751833677292,0.5955104827880859,32.0,0.05732302367687225,0.7608098983764648,0.9058479835374957,0.9204194307339965,0.9312777110300321
S1_geom_mlp_waveform,rect_p2_0103,102,train,rectangular_notch,pilot_v2_rectangular_notch,0.12732066214084625,0.2638799846172333,0.35682020982680657,0.27983806200895434,0.966293210413743,0.15363533794879913,0.10237520933151245,0.12595143914222717,1.2493243217468262,1.6666666666666667,0.05336461961269379,1.1198900938034058,0.9639391550877091,0.9711865678630234,0.9651083140761536
S1_geom_mlp_waveform,rect_p2_0105,104,train,rectangular_notch,pilot_v2_rectangular_notch,0.2170003205537796,0.3646526038646698,0.4658329320193878,0.3488444423278388,0.9615541387541906,0.22994688153266907,0.2169118970632553,0.20414213836193085,1.932271957397461,18.333333333333332,0.05920010805130005,1.3060566584269206,0.9523007259254158,0.9594317330420694,0.9724456485381322
S1_geom_mlp_waveform,rect_p2_0106,105,train,rectangular_notch,pilot_v2_rectangular_notch,0.290464848279953,0.433345764875412,0.5389479086887276,0.42753928673921177,0.9440801217809169,0.29411575198173523,0.2533058524131775,0.3239729404449463,3.0912628173828125,16.666666666666668,0.07620242983102798,1.4796663522720337,0.9410197880251492,0.9463830093572375,0.9454146839855972
S1_geom_mlp_waveform,rect_p2_0107,106,train,rectangular_notch,pilot_v2_rectangular_notch,0.12128161638975143,0.2807532548904419,0.34825510246046854,0.29750608083331587,0.9631652937405626,0.12000743299722672,0.10212090611457825,0.14171648025512695,1.6805391311645508,30.0,0.06652366369962692,0.7868985335032145,0.959520210618603,0.9666006759191542,0.964206160359269
