seed,source_index,sample_id,split,defect_group,task_group,defect_type,component_count,component_types,component_type_combination,source_dataset,source_pack,angle_deg,vertex_count,distance_bin,threshold,iou,dice,area_error,center_error,pred_area,true_area,pred_area_zero,bce_loss,dice_loss,total_loss,prob_min,prob_max,prob_mean,true_task_label,pred_task_label,task_gate_correct,gate_prob_single,gate_prob_cc2,gate_prob_cc3,true_count_label,pred_count_label,count_head_correct,true_connected_component_count,pred_connected_component_count,predicted_component_count_correct,predicted_component_count_is_1,predicted_component_count_is_2,predicted_component_count_is_3,component_count_error,missed_component_flag,merged_component_flag,split_component_flag,extra_fragment_flag,largest_component_area_ratio,second_largest_component_area_ratio,third_largest_component_area_ratio,component_recall_heuristic,polygon_component_present,notes
42,0,single_rect_p2_0001,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7475247524752475,0.8555240793201133,0.20625,1.6250612492710534,579,480,0,0.05780000239610672,0.16917723417282104,0.22697722911834717,0.0,1.0,0.07453787326812744,0,0,1,1.0,9.6155784155393e-25,1.8171182879530874e-30,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,1,single_rect_p2_0002,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.5679611650485437,0.7244582043343654,0.7606837606837606,0.5578618304288028,412,234,0,0.07447146624326706,0.3060533404350281,0.38052481412887573,0.0,1.0,0.05340639874339104,0,0,1,1.0,4.513142335411641e-20,1.3719039573577224e-24,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,2,single_rect_p2_0003,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8781818181818182,0.9351403678606002,0.03238095238095238,0.1887814775789542,508,525,0,0.021198909729719162,0.10156941413879395,0.12276837229728699,0.0,0.9999998807907104,0.06720830500125885,0,0,1,0.9999995231628418,5.036341690356494e-07,2.871390347713998e-10,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,3,single_rect_p2_0004,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7637474541751528,0.8660508083140878,0.07177033492822966,1.5046331772517625,448,418,0,0.05203241854906082,0.1470591425895691,0.19909155368804932,0.0,1.0,0.05660250037908554,0,0,1,1.0,1.1495537295674374e-30,1.563293426907414e-33,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,4,single_rect_p2_0005,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.4971751412429379,0.6641509433962264,1.0113636363636365,2.1195005592464744,531,264,0,0.12552228569984436,0.38906329870224,0.5145856142044067,0.0,0.9999903440475464,0.0720905065536499,0,0,1,1.0,3.911021191943103e-18,1.7197245988819855e-22,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,5,single_rect_p2_0006,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7463768115942029,0.8547717842323651,0.18796992481203006,1.3665644095037581,216,266,0,0.030562588945031166,0.14984607696533203,0.18040867149829865,0.0,1.0,0.02727077156305313,0,0,1,1.0,1.3072295473875875e-15,5.998510945075057e-23,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,6,single_rect_p2_0007,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8837535014005602,0.9382899628252788,0.08948863636363637,1.2168551741896043,641,704,0,0.022746551781892776,0.08373278379440308,0.10647933185100555,0.0,1.0,0.08189117163419724,0,0,1,1.0,1.2744909486171692e-21,3.869800001438077e-30,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,7,single_rect_p2_0008,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8275862068965517,0.9056603773584906,0.007575757575757576,1.3345202779308847,532,528,0,0.03473762422800064,0.12069511413574219,0.15543273091316223,0.0,1.0,0.06891428679227829,0,0,1,1.0,1.7741082332774475e-18,4.2877646182799945e-21,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,8,single_rect_p2_0009,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7903225806451613,0.8828828828828829,0.16233766233766234,2.23296201201152,537,462,0,0.046417005360126495,0.13149207830429077,0.17790907621383667,0.0,1.0,0.06899400055408478,0,0,1,1.0,3.7479908249824347e-16,3.7528147891410278e-22,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,9,single_rect_p2_0010,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7543859649122807,0.86,0.21606648199445982,0.9932289796517728,439,361,0,0.040573976933956146,0.19583910703659058,0.23641309142112732,0.0,0.9999998807907104,0.05945424735546112,0,0,1,1.0,3.807056549976845e-16,1.2071530062656794e-19,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,10,single_rect_p2_0011,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7389830508474576,0.8499025341130604,0.22077922077922077,2.280730486650889,564,462,0,0.07537104934453964,0.15729635953903198,0.23266741633415222,0.0,1.0,0.07057593762874603,0,0,1,1.0,8.977609779713125e-13,4.460212125934109e-17,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,11,single_rect_p2_0012,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7856025039123631,0.8799298860648553,0.19423076923076923,2.026039128001677,621,520,0,0.06333620846271515,0.14085209369659424,0.2041883021593094,0.0,1.0,0.0794123113155365,0,0,1,1.0,3.249608698449591e-13,5.264144595760762e-16,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,12,single_rect_p2_0013,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.6294027565084227,0.7725563909774437,0.14956521739130435,3.7858748293207527,489,575,0,0.08678792417049408,0.2314140796661377,0.31820201873779297,0.0,1.0,0.0656810998916626,0,0,1,1.0,1.106779653714833e-17,4.0857009013899594e-23,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,13,single_rect_p2_0014,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.6683168316831684,0.8011869436201781,0.025390625,3.272710450411734,499,512,0,0.08561015874147415,0.2312854528427124,0.31689560413360596,0.0,0.9999997615814209,0.06480173766613007,0,0,1,1.0,3.7956769482041033e-14,6.909349659404794e-17,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,14,single_rect_p2_0015,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8566037735849057,0.9227642276422764,0.07157894736842105,1.010146111208947,509,475,0,0.02720392495393753,0.08999806642532349,0.11720199137926102,0.0,1.0,0.06330718100070953,0,0,1,1.0,1.188222937557725e-22,3.625436872215693e-31,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,15,single_rect_p2_0016,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.718562874251497,0.8362369337979094,0.078125,0.3450384435600059,413,448,0,0.041064150631427765,0.17871099710464478,0.21977514028549194,0.0,1.0,0.05633753538131714,0,0,1,1.0,1.0221808319007685e-15,4.936867736766946e-19,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,16,single_rect_p2_0017,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7254237288135593,0.8408644400785854,0.12867647058823528,3.180138853525722,474,544,0,0.047065045684576035,0.16080665588378906,0.2078717052936554,0.0,1.0,0.06141039729118347,0,0,1,1.0,1.119317809285728e-17,1.0861580184256662e-20,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,17,single_rect_p2_0018,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7084639498432602,0.8293577981651377,0.018518518518518517,2.845686891472342,550,540,0,0.06366482377052307,0.1872580647468567,0.25092288851737976,0.0,0.9999995231628418,0.07295655459165573,0,0,1,1.0,8.478890001759845e-25,4.507348599571596e-33,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,18,single_rect_p2_0019,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.9071803852889667,0.9513314967860422,0.07428571428571429,0.48076135693273,564,525,0,0.0186062790453434,0.07950526475906372,0.09811559319496155,0.0,0.9999994039535522,0.07167527079582214,0,0,1,0.9999594688415527,4.0481998439645395e-05,4.955463817069017e-10,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,19,single_rect_p2_0020,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8074766355140187,0.8934850051706308,0.2128146453089245,1.4825446935067155,530,437,0,0.04229298233985901,0.1485159993171692,0.1908089816570282,0.0,1.0,0.06902912259101868,0,0,1,1.0,6.416730753515398e-13,1.401148518227497e-14,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,20,single_rect_p2_0021,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.6889763779527559,0.8158508158508159,0.2125,1.7198697349048988,378,480,0,0.04426772892475128,0.1702498197555542,0.21451756358146667,0.0,0.9999959468841553,0.04846084862947464,0,0,1,0.9999998807907104,8.536960649507819e-08,3.9494507293441736e-16,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,21,single_rect_p2_0022,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.782608695652174,0.8780487804878049,0.05789473684210526,0.7466349181641261,537,570,0,0.05860260874032974,0.11566311120986938,0.17426571249961853,0.0,1.0,0.06780591607093811,0,0,1,1.0,8.983394901300428e-29,1.105697221347773e-36,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,22,single_rect_p2_0023,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.5912806539509536,0.7431506849315068,0.20307692307692307,5.148933836760971,518,650,0,0.0864734798669815,0.23789286613464355,0.32436633110046387,0.0,0.999998927116394,0.0696747675538063,0,0,1,1.0,6.801300408282307e-12,4.314056921757624e-17,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,23,single_rect_p2_0024,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7360890302066773,0.847985347985348,0.1286549707602339,2.7793220283275373,579,513,0,0.05759286880493164,0.15700262784957886,0.2145954966545105,0.0,1.0,0.07406185567378998,0,0,1,1.0,8.25619604733015e-26,1.261660143852675e-32,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,24,single_rect_p2_0025,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.46881720430107526,0.6383601756954612,0.5311827956989247,0.8533712979553842,218,465,0,0.1975158452987671,0.34031277894973755,0.5378286242485046,0.0,1.0,0.02794208750128746,0,0,1,1.0,4.930371027981602e-28,2.6606523008885596e-33,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,25,single_rect_p2_0026,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.588339222614841,0.7408231368186874,0.16105769230769232,0.5049733582029011,483,416,0,0.07555843889713287,0.2883257269859314,0.3638841509819031,0.0,0.9999978542327881,0.06725488603115082,0,0,1,1.0,6.207990393448937e-13,6.576316239597166e-18,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,26,single_rect_p2_0027,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7463768115942029,0.8547717842323651,0.19090909090909092,2.1176362280742502,524,440,0,0.044906873255968094,0.15808933973312378,0.20299620926380157,0.0,0.9999959468841553,0.06650849431753159,0,0,1,1.0,1.820615157927235e-15,1.3252305830151805e-21,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,27,single_rect_p2_0028,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7140151515151515,0.8331491712707182,0.3941798941798942,1.800350317432197,527,378,0,0.06528735160827637,0.2054060697555542,0.27069342136383057,0.0,0.9999998807907104,0.06900346279144287,0,0,1,1.0,1.361115809905139e-13,2.8606875160482762e-18,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,28,single_rect_p2_0029,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.907103825136612,0.9512893982808023,0.017045454545454544,0.6536152709621685,519,528,0,0.02064264938235283,0.11374920606613159,0.13439185917377472,0.0,0.9999959468841553,0.06956504285335541,0,0,1,1.0,3.3829925527584237e-09,2.2348340192324123e-11,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,29,single_rect_p2_0030,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.5995475113122172,0.7496463932107497,0.03611111111111111,4.267254027390716,347,360,0,0.10158494114875793,0.254080593585968,0.35566553473472595,0.0,1.0,0.04460751265287399,0,0,1,1.0,1.805602463693788e-27,1.0362704896840251e-32,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,30,single_rect_p2_0031,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8895027624309392,0.9415204678362573,0.045714285714285714,1.2356595302442193,501,525,0,0.016187911853194237,0.06997376680374146,0.08616168051958084,0.0,1.0,0.06291553378105164,0,0,1,1.0,1.738654370596557e-16,9.826651758581796e-24,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,31,single_rect_p2_0032,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.9572490706319703,0.9781576448243114,0.005681818181818182,0.31951493849016194,525,528,0,0.012052499689161777,0.06292760372161865,0.07498010247945786,0.0,1.0,0.06875097006559372,0,0,1,1.0,7.844184930240732e-15,1.5916218374658957e-20,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,32,single_rect_p2_0033,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8522920203735145,0.9202566452795601,0.02355072463768116,1.3093234435815682,539,552,0,0.02620866894721985,0.09189414978027344,0.11810281872749329,0.0,1.0,0.06967604905366898,0,0,1,1.0,7.1425152034163e-14,1.9331965304082905e-17,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,33,single_rect_p2_0034,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.6974358974358974,0.8217522658610272,0.30256410256410254,1.06567717771475,544,780,0,0.067889004945755,0.15448224544525146,0.22237125039100647,0.0,1.0,0.07063259929418564,0,0,1,1.0,2.775911843019248e-18,6.648762776969109e-25,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,34,single_rect_p2_0035,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7479224376731302,0.8557844690966719,0.286231884057971,1.2975837034912105,355,276,0,0.053195685148239136,0.16530847549438477,0.2185041606426239,0.0,1.0,0.04529516398906708,0,0,1,1.0,7.004908423179679e-27,2.223377546494449e-28,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,35,single_rect_p2_0036,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.708253358925144,0.8292134831460675,0.23057644110275688,3.62934218854693,491,399,0,0.05474817380309105,0.19686907529830933,0.2516172528266907,0.0,0.9999829530715942,0.0629100352525711,0,0,1,1.0,2.793196340888926e-09,2.6694416127440515e-14,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,36,single_rect_p2_0037,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7715959004392386,0.8710743801652893,0.2074074074074074,0.9820700204282921,535,675,0,0.03603147715330124,0.12337744235992432,0.15940892696380615,0.0,0.9999997615814209,0.07012602686882019,0,0,1,1.0,2.8205922840418562e-12,2.016566674684081e-16,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,37,single_rect_p2_0038,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7172619047619048,0.8353552859618717,0.28273809523809523,0.5622100403535663,482,672,0,0.04393632709980011,0.15324002504348755,0.19717635214328766,0.0,1.0,0.06528067588806152,0,0,1,1.0,1.3535692206835537e-13,7.207367779420502e-18,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,38,single_rect_p2_0039,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7084148727984344,0.8293241695303551,0.01152073732718894,1.7143197580420184,439,434,0,0.045829758048057556,0.19022464752197266,0.2360544055700302,0.0,1.0,0.059905312955379486,0,0,1,1.0,8.120918455633254e-17,1.4747001103170149e-22,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,39,single_rect_p2_0040,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7658402203856749,0.8673946957878315,0.1737891737891738,1.9070493173203555,290,351,0,0.04059361666440964,0.13340741395950317,0.1740010380744934,0.0,1.0,0.03625762462615967,0,0,1,1.0,1.738404688043984e-36,7.006492321624085e-45,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,40,single_rect_p2_0041,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.5639269406392694,0.7211678832116788,0.575187969924812,2.8541850327396916,419,266,0,0.07143784314393997,0.3470999598503113,0.41853779554367065,0.0,0.9999922513961792,0.06007853150367737,0,0,1,1.0,4.018439227204684e-12,6.076498489495166e-14,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,41,single_rect_p2_0042,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8604294478527608,0.9249793899422918,0.04208754208754209,1.062043515498263,619,594,0,0.026580417528748512,0.10610836744308472,0.13268879055976868,0.0,0.9999994039535522,0.08085981011390686,0,0,1,1.0,5.883699433491632e-16,2.338021154619731e-21,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,42,single_rect_p2_0043,test,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.634765625,0.7765830346475507,0.4473684210526316,3.916296050821209,495,342,0,0.07130397111177444,0.2962369918823242,0.36754095554351807,0.0,0.9999028444290161,0.06769729405641556,0,0,1,1.0,2.7857179335234435e-15,1.6111161192842065e-18,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,43,single_rect_p2_0044,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.801038062283737,0.8895292987512008,0.1736842105263158,1.9089059098869274,471,570,0,0.025550689548254013,0.11768913269042969,0.143239825963974,0.0,0.9999966621398926,0.062299877405166626,0,0,1,1.0,2.5386236301827167e-29,1.2756297669314827e-35,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,44,single_rect_p2_0045,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7377521613832853,0.8490878938640133,0.17272727272727273,1.8061811973844213,273,330,0,0.05947522819042206,0.14827299118041992,0.20774821937084198,0.0,1.0,0.03416115790605545,0,0,1,1.0,2.262340471175117e-35,1.9719071989978826e-41,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,45,single_rect_p2_0046,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7665745856353591,0.8678655199374511,0.18323863636363635,2.715253559128348,575,704,0,0.060037169605493546,0.14987415075302124,0.2099113166332245,0.0,0.9999996423721313,0.07585380226373672,0,0,1,1.0,2.0794268012253642e-18,3.31665018676522e-23,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,46,single_rect_p2_0047,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.6526946107784432,0.7898550724637681,0.18421052631578946,2.3277971213328112,248,304,0,0.14357829093933105,0.21111679077148438,0.35469508171081543,0.0,1.0,0.03099992126226425,0,0,1,1.0,1.887982382187258e-24,1.9408364572675184e-25,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,47,single_rect_p2_0048,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.7243816254416962,0.8401639344262295,0.16541353383458646,1.7133823047310262,222,266,0,0.04369758442044258,0.1608697772026062,0.20456735789775848,0.0,1.0,0.027910536155104637,0,0,1,1.0,9.482395771365226e-12,4.022858435259735e-11,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,48,single_rect_p2_0049,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.656,0.7922705314009661,0.15178571428571427,3.3819629108247073,380,448,0,0.11601237207651138,0.21180802583694458,0.32782039046287537,0.0,1.0,0.04853305220603943,0,0,1,1.0,1.965258999247482e-24,2.1768437953274982e-26,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,49,single_rect_p2_0050,val,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.6600496277915633,0.7952167414050823,0.17207792207792208,3.8849746440286292,361,308,0,0.06592892110347748,0.21995079517364502,0.2858797311782837,0.0,1.0,0.04603713005781174,0,0,1,1.0,3.0995124991796636e-22,1.502346150948156e-23,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
42,50,single_rect_p2_0051,train,single_defect,single_defect,rectangular_notch,1,rectangular_notch,rectangular_notch,single_pilot_v9,pilot_v2_rectangular_notch,0.0,0,,0.7,0.8953687821612349,0.9447963800904977,0.0928030303030303,0.5164542936896279,577,528,0,0.021736934781074524,0.08110082149505615,0.10283775627613068,0.0,1.0,0.0730142593383789,0,0,1,1.0,9.870869334070427e-17,4.2883491705216506e-23,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,no,topology_gated_candidate_eval
