candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite,avg_polygon_area,invalid_count,out_of_image_count
deformable_quad_forward_screening,42,val,area_bin,small,0.95,43,0.2305587583589601,0.351317348064712,0.7634700467961589,1.209885981886886,0,3,40,0.35516404620436737,-0.18159394037248688,0.45109624051677644,10.02211429282719,0,0
deformable_quad_forward_screening,42,val,area_bin,medium,0.95,43,0.3964553406118794,0.5584634383926538,0.3380481195021155,1.0267120113726271,0,2,41,0.3019264722459538,0.6168706595024178,0.45109624051677644,13.715566528737211,0,0
deformable_quad_forward_screening,42,val,area_bin,large,0.95,43,0.4418488787625827,0.6035858971255226,0.12742277346770706,1.033495856059152,0,25,18,0.1895138490078754,0.9180120024203983,0.45109624051677644,15.896436232400939,0,0
deformable_quad_forward_screening,42,val,signal_bin,low_signal,0.95,43,0.2634214207058266,0.3926343333787083,0.6252705793146638,1.1359382348005163,0,8,35,0.3633305201696795,0.030785174769871082,0.45109624051677644,9.613825873677435,0,0
deformable_quad_forward_screening,42,val,signal_bin,non_low_signal,0.95,86,0.4027207785137978,0.5603661751020902,0.3018351802256588,1.0670778072590745,0,22,64,0.24163692364425854,0.6612517733902291,0.45109624051677644,15.010145590143951,0,0
deformable_quad_forward_screening,42,val,defect_type,polygon,0.95,72,0.29747485946548213,0.43468293836956745,0.5555197037547713,1.125160616201659,0,10,62,0.2910658635923432,0.1766380940802782,0.45109624051677644,12.239855652866883,0,0
deformable_quad_forward_screening,42,val,defect_type,rotated_rect,0.95,57,0.430577511596885,0.5925894005518482,0.22538669718585372,1.04565738866988,0,20,37,0.2710043091588376,0.7977802149628795,0.45109624051677644,14.438551338843759,0,0
deformable_quad_forward_screening_mean,mean,val,area_bin,large,0.5,43,0.46004267408581917,0.6231222398135285,0.3031829988414781,1.0305349388441374,0.0,2.0,41.0,0.1895138490078754,0.7799819150578697,0.023074672547587143,15.896436232400939,0.0,0.0
deformable_quad_forward_screening_std,sample_std,val,area_bin,large,0.5,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deformable_quad_forward_screening_mean,mean,val,area_bin,medium,0.5,43,0.391029534003667,0.5569595965320701,0.7616528491339735,1.0295974515205206,0.0,0.0,43.0,0.3019264722459538,0.18633628140176361,0.023074672547587143,13.715566528737211,0.0,0.0
