variant,seed,selected_seed,epoch,train_loss,train_total_mae,val_total_mae,train_dimension_mae,val_dimension_mae,train_curvature_mae,val_curvature_mae,val_selection_score
C1_split_heads,42,True,42,0.0977191658956664,0.2134472280740738,0.8595358729362488,0.20465359091758728,0.6749449372291565,0.2222408652305603,1.0441267490386963,1.5165882349014281
C1_split_heads,42,True,43,0.08423139899969101,0.16856645047664642,0.8475039005279541,0.16962869465351105,0.6470174789428711,0.1675041913986206,1.0479904413223267,1.5009026169776916
C1_split_heads,42,True,44,0.0583632682405767,0.15119832754135132,0.8221327066421509,0.1681891232728958,0.6158170104026794,0.13420751690864563,1.0284487009048462,1.4595204591751099
C1_split_heads,42,True,45,0.04195847353410153,0.12949663400650024,0.8447555303573608,0.1440894603729248,0.6448025703430176,0.11490378528833389,1.0447086095809937,1.496070349216461
C1_split_heads,42,True,46,0.03586415449778239,0.12232036888599396,0.8382921814918518,0.13618877530097961,0.6384192109107971,0.1084519475698471,1.0381652116775513,1.4850586295127868
C1_split_heads,42,True,47,0.03152898246688502,0.1273505538702011,0.848791778087616,0.144369438290596,0.6334757804870605,0.11033166944980621,1.064107894897461,1.5075408816337585
C1_split_heads,42,True,48,0.031590275111652556,0.11057113856077194,0.836814820766449,0.11848975718021393,0.657062828540802,0.10265251249074936,1.0165667533874512,1.476510763168335
C1_split_heads,42,True,49,0.02953335562986987,0.11076414585113525,0.8321813344955444,0.12171799689531326,0.6300904154777527,0.09981029480695724,1.034272313117981,1.4753355741500855
C1_split_heads,42,True,50,0.02716361287803877,0.10238981992006302,0.8474209904670715,0.10956589132547379,0.6426913142204285,0.09521376341581345,1.052150845527649,1.5020346760749816
C1_split_heads,42,True,51,0.024778622468667372,0.09000468999147415,0.8540345430374146,0.1039629653096199,0.6551457643508911,0.076046422123909,1.052923321723938,1.5115253567695617
C1_split_heads,42,True,52,0.017584680468730983,0.08369378000497818,0.8475122451782227,0.09355445206165314,0.6628148555755615,0.07383309304714203,1.0322096347808838,1.496180033683777
C1_split_heads,42,True,53,0.017068864511592046,0.07990940660238266,0.8460570573806763,0.08759158104658127,0.639315664768219,0.07222723960876465,1.0527983903884888,1.5003193855285644
C1_split_heads,42,True,54,0.014605828671760503,0.07406894117593765,0.8607655167579651,0.08314486593008041,0.6617302298545837,0.06499301642179489,1.0598007440567017,1.5230119347572326
C1_split_heads,42,True,55,0.013693297481430429,0.07820364832878113,0.8408764004707336,0.08561602979898453,0.6398061513900757,0.07079125940799713,1.0419466495513916,1.4898109555244445
C1_split_heads,42,True,56,0.011703186491060825,0.06739722192287445,0.8464087843894958,0.066813625395298,0.6452072858810425,0.0679808259010315,1.0476102828979492,1.4992553830146789
C1_split_heads,42,True,57,0.011394038929470949,0.07780301570892334,0.846975564956665,0.07965093851089478,0.6343551278114319,0.0759550929069519,1.0595959424972534,1.5036445617675782
C1_split_heads,42,True,58,0.009196361127708639,0.06617449223995209,0.8360910415649414,0.06289702653884888,0.6414563059806824,0.06945197284221649,1.0307260751724243,1.47974534034729
C1_split_heads,42,True,59,0.00993250465641419,0.0847582146525383,0.8502734303474426,0.09014139324426651,0.6568512320518494,0.07937504351139069,1.0436954498291016,1.5034914016723633
C1_split_heads,42,True,60,0.011117099828663327,0.07029008120298386,0.866478443145752,0.07578156888484955,0.6801645755767822,0.06479861587285995,1.0527924299240112,1.528907573223114
C1_split_heads,42,True,61,0.016850492961349942,0.0996665507555008,0.8627762198448181,0.10085690766572952,0.6402027606964111,0.09847619384527206,1.0853495597839355,1.5334915518760681
C1_split_heads,42,True,62,0.01676541194319725,0.08926485478878021,0.8467614650726318,0.09296390414237976,0.6574591994285583,0.08556579798460007,1.0360636711120605,1.4962851405143738
C1_split_heads,42,True,63,0.01218722973551069,0.07014894485473633,0.8516519665718079,0.07539231330156326,0.6412338614463806,0.06490559130907059,1.0620701313018799,1.510933804512024
C1_split_heads,42,True,64,0.008606150668735305,0.06565201282501221,0.8303224444389343,0.06815104186534882,0.6249392628669739,0.0631529912352562,1.0357054471969604,1.4731630206108093
C1_split_heads,42,True,65,0.009486779792323,0.07140310108661652,0.8637773990631104,0.0784335806965828,0.6629384160041809,0.06437262147665024,1.0646166801452637,1.5286734223365783
C1_split_heads,42,True,66,0.014951084496542102,0.07465461641550064,0.8459357619285583,0.08088620752096176,0.6419475078582764,0.06842303276062012,1.0499241352081299,1.4992873311042785
C1_split_heads,42,True,67,0.009532189573205653,0.05795968696475029,0.8443962335586548,0.06155910715460777,0.6426746249198914,0.05436025932431221,1.046117901802063,1.4959901094436645
C1_split_heads,42,True,68,0.0062280291403155955,0.05800051987171173,0.847745954990387,0.06558839231729507,0.6440619230270386,0.05041264742612839,1.0514299869537354,1.5022733330726623
C1_split_heads,42,True,69,0.005292488772067286,0.04396333172917366,0.8455591201782227,0.04597150534391403,0.641243577003479,0.04195514693856239,1.0498747825622559,1.4987452268600463
C1_split_heads,42,True,70,0.00390152269530864,0.03623061999678612,0.8499546051025391,0.03832875192165375,0.6518459320068359,0.03413248434662819,1.0480631589889526,1.5043553709983826
C1_split_heads,42,True,71,0.0028397204365492577,0.03322630375623703,0.8366052508354187,0.03444107249379158,0.6376688480377197,0.03201153129339218,1.0355417728424072,1.4819099068641663
C1_split_heads,42,True,72,0.0031242174029882464,0.04324942082166672,0.8407286405563354,0.042462415993213654,0.6365178227424622,0.04403642937541008,1.044939398765564,1.4905019044876098
C1_split_heads,42,True,73,0.0030805026181042194,0.04108574241399765,0.8391727805137634,0.04274294897913933,0.6371234059333801,0.039428532123565674,1.041222095489502,1.4872085094451903
C1_split_heads,42,True,74,0.0036831832036287302,0.04863346740603447,0.8402559757232666,0.05821383371949196,0.6334936022758484,0.03905309736728668,1.0470184087753296,1.4904639005661011
C1_split_heads,42,True,75,0.003887100389138574,0.04786588251590729,0.8525807857513428,0.053956277668476105,0.6591196060180664,0.04177548736333847,1.0460418462753296,1.5074256300926208
C1_split_heads,42,True,76,0.00462971195312483,0.047363173216581345,0.8430388569831848,0.05083521455526352,0.6346446871757507,0.04389112815260887,1.0514330863952637,1.4956843376159668
C1_split_heads,42,True,77,0.004375550219611753,0.05013962835073471,0.857731282711029,0.0473976768553257,0.6609412431716919,0.052881576120853424,1.0545214414596558,1.5171802520751954
C1_split_heads,42,True,78,0.0046533747531828425,0.05487567186355591,0.8570877313613892,0.05757198482751846,0.6674617528915405,0.052179355174303055,1.0467137098312378,1.5139369368553162
C1_split_heads,42,True,79,0.004653503674836386,0.04592985659837723,0.8448939919471741,0.045051101595163345,0.6451213955879211,0.04680861905217171,1.0446666479110718,1.4962515950202941
C1_split_heads,42,True,80,0.0038184556511363815,0.0397149883210659,0.8362297415733337,0.03991936519742012,0.6407280564308167,0.03951061889529228,1.0317314863204956,1.480241096019745
C1_split_heads,42,True,81,0.004894732830247709,0.04750111326575279,0.8367975354194641,0.04838079214096069,0.6396376490592957,0.04662143066525459,1.0339572429656982,1.4817036867141724
C1_split_heads,42,True,82,0.004468083814052599,0.047081463038921356,0.8488829731941223,0.04932338371872902,0.6382954716682434,0.04483954980969429,1.059470534324646,1.506277334690094
C1_split_heads,42,True,83,0.004576750055310272,0.04500299319624901,0.8314700722694397,0.04003962129354477,0.6338163018226624,0.04996636509895325,1.0291239023208618,1.4727952837944032
C1_split_heads,42,True,84,0.00584167590187419,0.052987001836299896,0.8426617980003357,0.05435533821582794,0.6430121064186096,0.05161866545677185,1.042311429977417,1.4924199342727662
C1_split_heads,42,True,85,0.006128713920978563,0.05884004384279251,0.8474385738372803,0.0629357323050499,0.6409997344017029,0.054744359105825424,1.0538774728775024,1.502577257156372
C1_split_heads,42,True,86,0.005906043995526575,0.05547325685620308,0.8358211517333984,0.06040376052260399,0.6209943890571594,0.05054275318980217,1.0506478548049927,1.4853439569473266
C1_split_heads,42,True,87,0.005967208006907077,0.052110642194747925,0.841992199420929,0.05252636596560478,0.6374551653862,0.05169491097331047,1.0465292930603027,1.4927478790283204
C1_split_heads,42,True,88,0.00417024777492597,0.05250982567667961,0.8467430472373962,0.05651760846376419,0.6419813632965088,0.048502035439014435,1.0515048503875732,1.5008917450904846
C1_split_heads,42,True,89,0.005557677841612271,0.05358903110027313,0.8516625165939331,0.048921093344688416,0.6549602150917053,0.05825697258114815,1.0483648777008057,1.506836998462677
C1_split_heads,42,True,90,0.008004442079081422,0.06948020309209824,0.8584931492805481,0.07949002087116241,0.6584558486938477,0.05947040021419525,1.058530330657959,1.519449484348297
C1_split_heads,42,True,91,0.010291106910223053,0.06707761436700821,0.8387575149536133,0.06358538568019867,0.6476967930793762,0.07056982815265656,1.029818058013916,1.4832059025764466
C1_split_heads,42,True,92,0.009714984756317876,0.06816234439611435,0.8590922355651855,0.06789683550596237,0.6713842153549194,0.06842785328626633,1.0468003749847412,1.5167692661285401
C1_split_heads,42,True,93,0.009893653226927632,0.05713475123047829,0.8325062990188599,0.05549090355634689,0.6417757272720337,0.05877859890460968,1.023236870765686,1.4724798798561096
C1_split_heads,42,True,94,0.007095172047792446,0.07022086530923843,0.8267521262168884,0.06886831670999527,0.6227682828903198,0.0715734213590622,1.030735969543457,1.466673767566681
C1_split_heads,42,True,95,0.009254142819415955,0.07224458456039429,0.8325262069702148,0.0775124803185463,0.6279073357582092,0.06697667390108109,1.0371448993682861,1.4766801238059997
C1_split_heads,42,True,96,0.009943837765604258,0.06986541301012039,0.8513675928115845,0.07080584764480591,0.6622284054756165,0.06892495602369308,1.0405067205429077,1.5040666341781617
C1_split_heads,42,True,97,0.010022891552320548,0.06804675608873367,0.8489978313446045,0.06887635588645935,0.6510998606681824,0.067217156291008,1.0468961000442505,1.5026658535003663
C1_split_heads,42,True,98,0.01179184467487392,0.07933954149484634,0.8368932008743286,0.08090735971927643,0.654841959476471,0.07777172327041626,1.0189447402954102,1.4773339629173279
C1_split_heads,42,True,99,0.010278215277053061,0.07593614608049393,0.840241014957428,0.07790765166282654,0.6268755793571472,0.07396465539932251,1.0536062717437744,1.4924192667007445
C1_split_heads,42,True,100,0.012454004780877204,0.07713595777750015,0.8483928442001343,0.08124933391809464,0.6472405195236206,0.07302258163690567,1.0495450496673584,1.5026134729385376
C1_split_heads,42,True,101,0.013367647615571817,0.08198412507772446,0.8570516109466553,0.0750776082277298,0.6753888130187988,0.08889063447713852,1.0387144088745117,1.511486577987671
C1_split_heads,42,True,102,0.013309696400981574,0.07301421463489532,0.8386120796203613,0.0742267593741417,0.6610460877418518,0.07180166244506836,1.0161781311035156,1.4789103627204896
C1_split_heads,42,True,103,0.01215622483176135,0.09592965990304947,0.8656842112541199,0.10263439267873764,0.6833487749099731,0.0892249345779419,1.0480196475982666,1.5263637900352478
C1_split_heads,42,True,104,0.0120039035876592,0.07598250359296799,0.8377171754837036,0.07050639390945435,0.6612802743911743,0.08145862817764282,1.0141539573669434,1.47705020904541
C1_split_heads,42,True,105,0.015488321538127604,0.07822263240814209,0.8573150634765625,0.07765824347734451,0.6682166457176208,0.07878702878952026,1.0464134216308594,1.5141651034355164
C1_split_heads,42,True,106,0.01864206328588937,0.10377191752195358,0.8569308519363403,0.09558519721031189,0.651737630367279,0.11195864528417587,1.0621240139007568,1.5183403849601746
C1_split_heads,42,True,107,0.0223990570576418,0.10473015159368515,0.8571674823760986,0.09296393394470215,0.6761401295661926,0.11649636179208755,1.0381947755813599,1.5114928960800171
C1_split_heads,42,True,108,0.028916204702996072,0.11846371740102768,0.8375799655914307,0.12671490013599396,0.63372802734375,0.1102125346660614,1.0414320230484009,1.485041582584381
C1_split_heads,42,True,109,0.033046224021485875,0.1586758941411972,0.8393458724021912,0.14084509015083313,0.6594253778457642,0.17650669813156128,1.0192664861679077,1.4808641910552978
C1_split_heads,42,True,110,0.04290583765222913,0.14532214403152466,0.8627053499221802,0.13832969963550568,0.6688039302825928,0.15231458842754364,1.0566065311431885,1.524769401550293
C1_split_heads,42,True,111,0.04265609330364636,0.13308840990066528,0.8459445238113403,0.13460926711559296,0.6495473384857178,0.1315675526857376,1.0423418283462524,1.49702490568161
C1_split_heads,42,True,112,0.03008080180734396,0.10131817311048508,0.8656498789787292,0.10354820638895035,0.663547158241272,0.0990881398320198,1.0677528381347656,1.5322357296943665
C1_split_heads,42,True,113,0.0178674332841876,0.08621186017990112,0.8394333720207214,0.08608389645814896,0.6349127888679504,0.08633983135223389,1.0439538955688477,1.4883928775787354
C1_split_heads,42,True,114,0.013237250702721732,0.08683737367391586,0.8649082183837891,0.10800917446613312,0.6709052324295044,0.06566556543111801,1.0589110851287842,1.528544807434082
C1_split_heads,42,True,115,0.011438122218740838,0.06525582075119019,0.8655527234077454,0.0789702907204628,0.6866850256919861,0.051541347056627274,1.0444202423095703,1.5250998497009278
C1_split_heads,42,True,116,0.008708878974652006,0.0607038252055645,0.8452379107475281,0.06246168538928032,0.6429879069328308,0.05894596502184868,1.0474878549575806,1.4975794196128844
C1_split_heads,42,True,117,0.007733697043953552,0.05237958952784538,0.8629423975944519,0.04892847314476967,0.6645049452781677,0.0558307059109211,1.0613800287246704,1.5265334010124207
C1_split_heads,42,True,118,0.006093418109230697,0.05039169266819954,0.8366812467575073,0.04674508795142174,0.6437227129936218,0.05403829738497734,1.029639720916748,1.4802456498146057
C1_split_heads,42,True,119,0.004919591714583692,0.04412900656461716,0.8494107723236084,0.04635283350944519,0.6504820585250854,0.041905179619789124,1.0483394861221313,1.5036769270896913
C1_split_heads,42,True,120,0.003498709871478024,0.04433002322912216,0.8361554145812988,0.044000811874866486,0.6352851986885071,0.044659242033958435,1.0370253324508667,1.4817251205444335
C1_split_heads,42,True,121,0.0032651565215062526,0.03698299825191498,0.8461172580718994,0.039345234632492065,0.6517783999443054,0.03462076932191849,1.0404560565948486,1.4967009663581847
C1_split_heads,42,True,122,0.002027558146177658,0.03601180016994476,0.8568983674049377,0.03858793154358864,0.6635894775390625,0.033435676246881485,1.0502073764801025,1.5147199511528016
C1_split_heads,42,True,123,0.001461656323434519,0.02788775973021984,0.8416856527328491,0.0304194837808609,0.6466175317764282,0.02535603567957878,1.03675377368927,1.4893860459327697
C1_split_heads,42,True,124,0.0011980259386334745,0.02503661997616291,0.8422198295593262,0.025416431948542595,0.6435309052467346,0.024656808003783226,1.040908932685852,1.491380476951599
C1_split_heads,42,True,125,0.0009465651930354181,0.02155911549925804,0.8447138071060181,0.024118678644299507,0.6457867622375488,0.018999548628926277,1.0436408519744873,1.4956915855407715
C1_split_heads,42,True,126,0.0007986589265610313,0.021587267518043518,0.843124270439148,0.02243778482079506,0.6443724632263184,0.020736753940582275,1.041875958442688,1.4929367423057556
C1_split_heads,42,True,127,0.000675160548694077,0.017993535846471786,0.8506990075111389,0.017072446644306183,0.6537538170814514,0.01891462318599224,1.0476441383361816,1.50527184009552
C1_split_heads,42,True,128,0.0006489519575899024,0.016900507733225822,0.8473002314567566,0.016400108113884926,0.6502214670181274,0.01740090548992157,1.0443788766860962,1.4995339632034301
C1_split_heads,42,True,129,0.0005626091802869702,0.015088343061506748,0.8453611135482788,0.014525728300213814,0.6498197317123413,0.015650957822799683,1.0409023761749268,1.4957762479782104
C1_split_heads,42,True,130,0.0005691285671976706,0.01716478355228901,0.8431124091148376,0.01811511442065239,0.643420934677124,0.016214454546570778,1.0428037643432617,1.4931984782218932
C1_split_heads,42,True,131,0.0005496019907046243,0.018824394792318344,0.8459346890449524,0.020947806537151337,0.6443171501159668,0.0167009849101305,1.0475521087646484,1.49857417345047
C1_split_heads,42,True,132,0.0005041053671101551,0.01676863245666027,0.8418808579444885,0.018888771533966064,0.6422058939933777,0.014648490585386753,1.0415560007095337,1.4911000370979308
C1_split_heads,42,True,133,0.0005252232062741227,0.01855003647506237,0.8464688062667847,0.017413446679711342,0.6457730531692505,0.01968662440776825,1.0471643209457397,1.4992055773735047
C1_split_heads,42,True,134,0.0005476584206224375,0.017363691702485085,0.8424507975578308,0.01888020895421505,0.6449205875396729,0.01584717445075512,1.0399810075759888,1.4914254188537597
C1_split_heads,42,True,135,0.0005019769443952967,0.015325112268328667,0.8455294370651245,0.016654668375849724,0.6484596133232117,0.013995558954775333,1.0425994396209717,1.4965210795402526
C1_split_heads,42,True,136,0.0004257351420598016,0.015921063721179962,0.845428466796875,0.015829764306545258,0.649221658706665,0.016012361273169518,1.0416353940963745,1.4960904955863952
C1_split_heads,42,True,137,0.00046701855760710755,0.01674063503742218,0.8500054478645325,0.017329273745417595,0.6582322120666504,0.016151998192071915,1.0417786836624146,1.5025412321090699
C1_split_heads,42,True,138,0.0004053339202766351,0.013408694416284561,0.8459800481796265,0.013270857743918896,0.6462036967277527,0.013546529226005077,1.045756459236145,1.4980990171432496
C1_split_heads,42,True,139,0.00041123427079236576,0.014600269496440887,0.8443016409873962,0.016049860045313835,0.6484367251396179,0.013150678016245365,1.0401663780212402,1.49407217502594
C1_split_heads,42,True,140,0.0004394935690686994,0.015538264997303486,0.8423987627029419,0.015367082320153713,0.6490273475646973,0.015709446743130684,1.0357699394226074,1.490089201927185
C1_split_heads,42,True,141,0.0005820511100215039,0.02126305177807808,0.8412355184555054,0.023397376760840416,0.6413727402687073,0.01912873238325119,1.0410982370376587,1.4900591850280762
C1_split_heads,42,True,142,0.0006727722994539709,0.019787991419434547,0.8396480083465576,0.01998439058661461,0.644365668296814,0.019591588526964188,1.0349303483963013,1.485986316204071
C1_split_heads,42,True,143,0.0011756802393522645,0.02620811015367508,0.8504528403282166,0.026057785376906395,0.656535267829895,0.026358434930443764,1.0443702936172485,1.5039450407028199
C1_split_heads,42,True,144,0.0012764031749351748,0.027224799618124962,0.8377395272254944,0.027717959135770798,0.6419258713722229,0.026731636375188828,1.0335532426834106,1.4829013228416443
C1_split_heads,42,True,145,0.00184538313520274,0.030314171686768532,0.8513762354850769,0.030298946425318718,0.6487240195274353,0.030329396948218346,1.0540286302566528,1.5081353545188905
C1_split_heads,42,True,146,0.002591551542060361,0.031937770545482635,0.8541056513786316,0.033408332616090775,0.6615198850631714,0.030467206612229347,1.046691656112671,1.5097554564476012
C1_split_heads,42,True,147,0.0022504969078692653,0.034877192229032516,0.8418717384338379,0.04017328470945358,0.6485923528671265,0.0295810978859663,1.0351511240005493,1.4891657710075379
C1_split_heads,42,True,148,0.0030597607172759517,0.03504626825451851,0.8532685041427612,0.036902133375406265,0.6516459584236145,0.03319040313363075,1.0548908710479736,1.511043131351471
C1_split_heads,42,True,149,0.0034424245601431245,0.05118231475353241,0.8557455539703369,0.053846560418605804,0.6695972084999084,0.04851807281374931,1.0418940782546997,1.5106120347976684
C1_split_heads,42,True,150,0.0052440117135466565,0.0556248314678669,0.8632549047470093,0.0659710168838501,0.6675494313240051,0.045278649777173996,1.0589604377746582,1.5262450098991394
C1_split_heads,42,True,151,0.008245781629479356,0.08563154190778732,0.8042169809341431,0.0929650366306305,0.6099560856819153,0.07829802483320236,0.9984776377677917,1.425447016954422
C1_split_heads,42,True,152,0.011154566492353166,0.09554152935743332,0.8446049094200134,0.0977117121219635,0.6414389610290527,0.09337135404348373,1.0477708578109741,1.496778130531311
C1_split_heads,42,True,153,0.023929982268739314,0.10993622988462448,0.8433448076248169,0.10755756497383118,0.6234403252601624,0.11231490224599838,1.0632492303848267,1.4996574878692628
C1_split_heads,42,True,154,0.03438394960193407,0.14667576551437378,0.8664997816085815,0.14243900775909424,0.6455417275428772,0.1509125530719757,1.0874576568603516,1.5393369555473329
C1_split_heads,42,True,155,0.20406861115424407,0.3601019084453583,0.8650888800621033,0.3279649019241333,0.6965769529342651,0.39223894476890564,1.033600926399231,1.5212047338485717
C1_split_heads,42,True,156,0.6011051251774743,0.8637650012969971,1.0723063945770264,0.8199055790901184,0.9907599091529846,0.9076245427131653,1.153852939605713,1.8473848462104798
C1_split_heads,42,True,157,0.6486026275725592,0.5982638597488403,0.8674163818359375,0.5509698390960693,0.6986811757087708,0.6455578804016113,1.036151647567749,1.5252284407615662
C1_split_heads,42,True,158,0.5036518148013523,0.49874112010002136,0.8495839238166809,0.42035478353500366,0.7357391715049744,0.5771274566650391,0.9634286165237427,1.4784460663795471
C1_split_heads,42,True,159,0.42466679357347037,0.4849337339401245,0.9102060794830322,0.40756237506866455,0.7340745329856873,0.5623050928115845,1.0863375663757324,1.6001897692680358
C1_split_heads,42,True,160,0.40345850799764904,0.4888133704662323,0.8667701482772827,0.4320766031742096,0.6467422246932983,0.5455501675605774,1.086798071861267,1.539517629146576
C1_split_heads,42,True,161,0.27451240164893015,0.3865114152431488,0.8331977128982544,0.33738717436790466,0.6410855650901794,0.43563559651374817,1.025309681892395,1.4740696668624877
C1_split_heads,42,True,162,0.2167035319975444,0.2957954704761505,0.8924921751022339,0.2662034034729004,0.7344800233840942,0.325387567281723,1.050504446029663,1.5646404027938843
