candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite
current_grid_baseline_val,123,val,signal_bin,low_signal,0.9,67,0.2476788612703918,0.36568831291894205,0.4304675505934323,1.2473381498167593,5,52,15,0.33344894409902504,0.18289962359590156,0.49927893090390496
current_grid_baseline_val,123,val,signal_bin,non_low_signal,0.9,133,0.37533266103545265,0.5264661163236198,0.2440619148902627,1.118646356676306,0,92,41,0.3491529024213104,0.6577368624688098,0.49927893090390496
current_grid_baseline_val,123,val,defect_type,multi_defect,0.9,71,0.3529952647639325,0.5062508133528809,0.3460515319157694,1.1965983648535232,0,59,12,0.4271747438420712,0.5131945462010441,0.49927893090390496
current_grid_baseline_val,123,val,defect_type,polygon,0.9,72,0.2614729454466128,0.3775099679723825,0.30997792033606975,1.2227171979733367,5,43,29,0.2943153421575617,0.3290049930829255,0.49927893090390496
current_grid_baseline_val,123,val,defect_type,rotated_rect,0.9,57,0.39693003074449323,0.5508172806060428,0.2528682726306711,1.0391999045223521,0,42,15,0.30277726014978007,0.6948790387198651,0.49927893090390496
current_grid_baseline_val,2026,val,overall,all,0.9,200,0.34280012249975994,0.482889854326052,0.28236437107976825,1.2276198785565793,0,102,98,0.3509581309603527,0.5433256057460436,0.5440897765421635
current_grid_baseline_val,2026,val,area_bin,small,0.9,67,0.26960436729954596,0.38790530508820453,0.391746859222166,1.328717077734755,0,15,52,0.3466791107333196,0.2657628131655845,0.5440897765421635
current_grid_baseline_val,2026,val,area_bin,medium,0.9,66,0.3770136046215445,0.5245278915991243,0.20461756045451585,1.222734734924002,0,36,30,0.31667378254121903,0.6969239357661529,0.5440897765421635
current_grid_baseline_val,2026,val,area_bin,large,0.9,67,0.38229304456508173,0.5368578295337088,0.24956829340403716,1.13133491041945,0,51,16,0.38900979291369664,0.6695825806947533,0.5440897765421635
current_grid_baseline_val,2026,val,signal_bin,low_signal,0.9,67,0.2631053980261727,0.383007974156493,0.3627526364713326,1.4092171521329169,0,31,36,0.35080436287698014,0.28336073571133313,0.5440897765421635
current_grid_baseline_val,2026,val,signal_bin,non_low_signal,0.9,133,0.38294708896389784,0.5332062902009426,0.2418680268599577,1.1361385452512063,0,71,62,0.3510355930775404,0.6742853523048827,0.5440897765421635
current_grid_baseline_val,2026,val,defect_type,multi_defect,0.9,71,0.35181579985343153,0.5049515726951618,0.2833789726477896,1.1834627517931897,0,48,23,0.3977861927008965,0.5733883999008038,0.5440897765421635
current_grid_baseline_val,2026,val,defect_type,polygon,0.9,72,0.27168371085072823,0.3908026241307294,0.3491210148452637,1.403399993148115,0,23,49,0.2965528008450444,0.3133653201361939,0.5440897765421635
current_grid_baseline_val,2026,val,defect_type,rotated_rect,0.9,57,0.42140132507203365,0.5717301801130069,0.19677638752809856,1.06058457591816,0,31,26,0.361350962271293,0.796355117656942,0.5440897765421635
current_grid_baseline_val_mean,mean,val,area_bin,large,0.9,67,0.3791268142813262,0.5346257063162351,0.276907365200341,1.0900310734796583,0.0,54.333333333333336,12.666666666666666,0.4059499968955321,0.6368451553972204,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,area_bin,large,0.9,67,0.0028637769310147308,0.0021093242590115723,0.03214841766434863,0.03782586042909189,0.0,6.658328118479393,6.658328118479393,0.020632547587200994,0.035720794682473855,0.023119886876522073
current_grid_baseline_val_mean,mean,val,area_bin,medium,0.9,66,0.36687880301932735,0.5135460517050171,0.2238116859511364,1.2670071969617798,0.0,41.0,25.0,0.30785161371559205,0.6566131687732081,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,area_bin,medium,0.9,66,0.008861385413565933,0.00991504818343285,0.02501503147683443,0.038578528688415444,0.0,5.5677643628300215,5.5677643628300215,0.008894737474153277,0.03786729631582701,0.023119886876522073
current_grid_baseline_val_mean,mean,val,area_bin,small,0.9,67,0.26505208721467055,0.38121687081015637,0.38455240873633795,1.1980068153834242,3.0,23.666666666666668,43.333333333333336,0.32976321178715473,0.2617165492884889,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,area_bin,small,0.9,67,0.0058813597890867405,0.007457457144118178,0.027388363781639988,0.11330130043075665,2.6457513110645907,10.263202878893768,10.263202878893768,0.014775897393312597,0.01795408520712339,0.023119886876522073
current_grid_baseline_val_mean,mean,val,defect_type,multi_defect,0.9,71,0.3502421865544611,0.50236364178852,0.3149822219452277,1.1826714005303776,0.0,52.0,19.0,0.4213729931277708,0.5376236063977534,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,defect_type,multi_defect,0.9,71,0.0037931489458881726,0.005645105896186225,0.031339691123289874,0.014339026915505494,0.0,6.082762530298219,6.082762530298219,0.02128738428044663,0.03165752900972193,0.023119886876522073
current_grid_baseline_val_mean,mean,val,defect_type,polygon,0.9,72,0.265085995139847,0.38255869501051726,0.33812460032091923,1.292985236037606,3.0,32.333333333333336,39.666666666666664,0.28547618468723224,0.30952008982944496,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,defect_type,polygon,0.9,72,0.005722421337348656,0.007199351651016465,0.02456917104753974,0.09680076138996013,2.6457513110645907,10.066445913694334,10.066445913694334,0.017283809902625135,0.021664976146393372,0.023119886876522073
current_grid_baseline_val_mean,mean,val,defect_type,rotated_rect,0.9,57,0.4108877281416083,0.5621657451273191,0.21720468675991475,1.055585519328975,0.0,34.666666666666664,22.333333333333332,0.33577585398976567,0.7558487865090128,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,defect_type,rotated_rect,0.9,57,0.01259394428027879,0.010569976938715779,0.03099452149683958,0.01454531964949525,0.0,6.3508529610858835,6.3508529610858835,0.029984174966678843,0.05374395049291622,0.023119886876522073
current_grid_baseline_val_mean,mean,val,overall,all,0.9,200,0.336869936997537,0.4762774603999968,0.29544688063266245,1.1850732776830022,3.0,119.0,81.0,0.3480549574348455,0.5177005167648713,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,overall,all,0.9,200,0.0053066723938823175,0.005738166936944253,0.012198009507082438,0.037089157154681175,2.6457513110645907,22.11334438749598,22.11334438749598,0.0036976247929713943,0.023047603058463536,0.023119886876522073
current_grid_baseline_val_mean,mean,val,signal_bin,low_signal,0.9,67,0.2556487060866763,0.3740590590174988,0.39954492476072684,1.3077897731173167,3.0,40.0,27.0,0.3409839934479464,0.23016284034344825,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,signal_bin,low_signal,0.9,67,0.007726060022778873,0.00867429397273182,0.03423692599602701,0.08837681972685356,2.6457513110645907,10.816653826391969,10.816653826391969,0.00890054246329812,0.05049281205886985,0.023119886876522073
current_grid_baseline_val_mean,mean,val,signal_bin,non_low_signal,0.9,133,0.37778589542631646,0.5277709407956913,0.2430065125380736,1.125343873349945,0.0,79.0,54.0,0.3516170219996743,0.6625503236839342,0.5183916244863057
current_grid_baseline_val_std,sample_std,val,signal_bin,non_low_signal,0.9,133,0.0044715389101057995,0.004914612206659931,0.0010993012788422319,0.009438441396988807,0.0,11.357816691600547,11.357816691600547,0.0028004741167215724,0.01021734801593241,0.023119886876522073
current_grid_baseline_test,42,test,overall,all,0.9,200,0.3381314334236054,0.48115383481656493,0.2885821172668118,1.2594384817368907,2,110,90,0.31673547305865213,0.5307031509733585,0.5312400613714823
current_grid_baseline_test,42,test,area_bin,small,0.9,67,0.2829465254789291,0.4144555577537016,0.42286901999619925,1.2442398859904362,2,16,51,0.373051727572873,0.2745330632364314,0.5312400613714823
current_grid_baseline_test,42,test,area_bin,medium,0.9,66,0.33788391158767805,0.48474898638627995,0.18401075697771901,1.358855125578967,0,40,26,0.27674129842357204,0.6386221409962389,0.5312400613714823
current_grid_baseline_test,42,test,area_bin,large,0.9,67,0.39356016884844897,0.5443106192883657,0.25730580825503807,1.176250574721107,0,54,13,0.2998164651998833,0.6805649798817766,0.5312400613714823
current_grid_baseline_test,42,test,signal_bin,low_signal,0.9,67,0.2681110105487902,0.39949062741470887,0.37527241665837363,1.3459652153345254,2,40,27,0.315822682906387,0.2923292213051254,0.5312400613714823
current_grid_baseline_test,42,test,signal_bin,non_low_signal,0.9,133,0.37340487953347473,0.5222924430565977,0.24491106418985956,1.217150980354588,0,70,63,0.3171952996767105,0.6507862584002129,0.5312400613714823
current_grid_baseline_test,42,test,defect_type,multi_defect,0.9,62,0.32409883237876286,0.4707085740968916,0.28449975510758035,1.427358364866626,0,41,21,0.31182273014658884,0.5103076513680742,0.5312400613714823
current_grid_baseline_test,42,test,defect_type,polygon,0.9,75,0.3100557908920395,0.4446594006602749,0.3606675981673671,1.1556006171676803,2,31,44,0.3229089260287583,0.39404759338494727,0.5312400613714823
current_grid_baseline_test,42,test,defect_type,rotated_rect,0.9,63,0.38536467873547336,0.5348790526950015,0.2067836313355531,1.2145040588719505,0,38,25,0.31422088715055635,0.7134601000949217,0.5312400613714823
current_grid_baseline_test,123,test,overall,all,0.9,200,0.33481778631182135,0.4770866089434564,0.2768729799059569,1.2359909240034117,2,135,65,0.3337197017273866,0.535031415349321,0.5353124163556142
current_grid_baseline_test,123,test,area_bin,small,0.9,67,0.28601383984293016,0.4151426021105619,0.3119085982099319,1.185309065763767,2,24,43,0.3974465913445091,0.38924784374356025,0.5353124163556142
current_grid_baseline_test,123,test,area_bin,medium,0.9,66,0.33083965555717293,0.4748657955225409,0.21419283346544216,1.3449768903806354,0,51,15,0.2932806563083873,0.5915126176142717,0.5353124163556142
current_grid_baseline_test,123,test,area_bin,large,0.9,67,0.3875404884494707,0.5412182827282975,0.30358198346875764,1.1778005807896825,0,60,7,0.30982828968718873,0.6251767877090106,0.5353124163556142
current_grid_baseline_test,123,test,signal_bin,low_signal,0.9,67,0.24363453311755348,0.3688440455653599,0.338276989798011,1.3731909318612172,2,45,22,0.3618562685172838,0.2742015888849023,0.5353124163556142
current_grid_baseline_test,123,test,signal_bin,non_low_signal,0.9,133,0.3807522070938962,0.5316148175624974,0.24594013281747848,1.1689382885841835,0,90,43,0.3195456417655586,0.666426891838915,0.5353124163556142
current_grid_baseline_test,123,test,defect_type,multi_defect,0.9,62,0.326203561167604,0.47059650491556865,0.29197471535901715,1.4410524499121933,0,49,13,0.32935114601446736,0.5048253507241556,0.5353124163556142
current_grid_baseline_test,123,test,defect_type,polygon,0.9,75,0.31033874669077255,0.4431019916002157,0.2977512503658381,1.1078067685235036,2,40,35,0.3495206260619064,0.4556894879251501,0.5353124163556142
current_grid_baseline_test,123,test,defect_type,rotated_rect,0.9,63,0.37243699155817267,0.5239315732366643,0.23715587065864227,1.1827151897762502,0,46,17,0.31920829107837073,0.6592126941361947,0.5353124163556142
current_grid_baseline_test,2026,test,overall,all,0.9,200,0.34433258589889326,0.48535494072670915,0.3001439323416015,1.2513895769044756,0,99,98,0.34652488346444443,0.5295435942840009,0.5301276696191851
current_grid_baseline_test,2026,test,area_bin,small,0.9,67,0.28818945558932346,0.4158201242491061,0.48835381678098344,1.3614343262430448,0,11,54,0.42149390864755903,0.21565576305744616,0.5301276696191851
current_grid_baseline_test,2026,test,area_bin,medium,0.9,66,0.3444009164641947,0.4916120508057043,0.18907023061389674,1.1959990899671207,0,37,29,0.3096808208096208,0.6469427366560023,0.5301276696191851
current_grid_baseline_test,2026,test,area_bin,large,0.9,67,0.40040840550234524,0.5487260368279886,0.2213499331862271,1.1959085908176295,0,51,15,0.30785000955324565,0.7277845091441068,0.5301276696191851
current_grid_baseline_test,2026,test,signal_bin,low_signal,0.9,67,0.26958093368234737,0.39806802324693175,0.40219832781285153,1.3770907536816241,0,32,33,0.3595315829656129,0.26545062911642764,0.5301276696191851
current_grid_baseline_test,2026,test,signal_bin,non_low_signal,0.9,133,0.3819894332561006,0.5293265457729127,0.24873307146510712,1.1880664277009498,0,67,65,0.33997263634731445,0.6625829075639061,0.5301276696191851
current_grid_baseline_test,2026,test,defect_type,multi_defect,0.9,62,0.33381868292273076,0.4798963670917691,0.26318673983875196,1.3253955634370926,0,39,22,0.32712333643388364,0.5505283101757479,0.5301276696191851
current_grid_baseline_test,2026,test,defect_type,polygon,0.9,75,0.31445102533827013,0.4462746258621963,0.41039521850876026,1.2304573609431584,0,25,48,0.36633353497212134,0.35033043269170616,0.5301276696191851
current_grid_baseline_test,2026,test,defect_type,rotated_rect,0.9,63,0.390252887907922,0.5372510546982131,0.20526297158985168,1.203477593286643,0,35,28,0.34203674144569846,0.7222409710162834,0.5301276696191851
current_grid_baseline_test_mean,mean,test,area_bin,large,0.9,67,0.39383635426675495,0.5447516462815506,0.26074590830334093,1.1833199154428062,0.0,55.0,11.666666666666666,0.3058315881467726,0.6778420922449646,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,area_bin,large,0.9,67,0.006438402838350402,0.0037732574139455835,0.04122381883903902,0.010929624443349568,0.0,4.58257569495584,4.163331998932265,0.005302327424983647,0.05135802480954264,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,area_bin,medium,0.9,66,0.3377081612030152,0.48374227757150834,0.19575794035235264,1.2999437019755744,0.0,42.666666666666664,23.333333333333332,0.29323425851386004,0.6256924984221709,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,area_bin,medium,0.9,66,0.006782338497550899,0.008418394352875364,0.016164267117227148,0.09028573047412326,0.0,7.371114795831994,7.371114795831994,0.01646981020903867,0.029891575185409205,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,area_bin,small,0.9,67,0.28571660697039425,0.41513942803778986,0.40771047832903823,1.2636610926657494,1.3333333333333333,17.0,49.333333333333336,0.3973307425216471,0.29314555667914594,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,area_bin,small,0.9,67,0.0026340728104983853,0.0006822887850086693,0.08919397304892765,0.089654415932888,1.1547005383792517,6.557438524302,5.686240703077327,0.02422129832462508,0.08828007308192436,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,defect_type,multi_defect,0.9,62,0.32804035882303256,0.4737338153680764,0.27988707010178315,1.3979354594053042,0.0,43.0,18.666666666666668,0.3227657375316466,0.5218871040893259,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,defect_type,multi_defect,0.9,62,0.0051136330401691,0.005337220501884942,0.014938022990371806,0.06319342823124884,0.0,5.291502622129181,4.932882862316247,0.009542161277923717,0.02495501792528408,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,defect_type,polygon,0.9,75,0.3116151876403607,0.4446786727075623,0.35627135568065516,1.1646215822114474,1.3333333333333333,32.0,42.333333333333336,0.346254362354262,0.40002250466726785,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,defect_type,polygon,0.9,75,0.0024599791833818936,0.0015864049290544647,0.05645051904763493,0.06182091323301302,1.1547005383792517,7.54983443527075,6.658328118479393,0.02189578782384656,0.05293304547770396,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,defect_type,rotated_rect,0.9,63,0.38268485273385605,0.5320205602099596,0.2164008245280157,1.200232280644948,0.0,39.666666666666664,23.333333333333332,0.3251553065582085,0.6983045884157999,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,defect_type,rotated_rect,0.9,63,0.00920530505933732,0.007104954684332351,0.017990471267559316,0.016141006480472363,0.0,5.686240703077327,5.686240703077327,0.014830902952289067,0.034138073646740506,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,overall,all,0.9,200,0.33909393521144,0.4811984614955769,0.2885330098381234,1.2489396608815928,1.3333333333333333,114.66666666666667,84.33333333333333,0.3323266860834944,0.5317593868688935,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,overall,all,0.9,200,0.004829871640553664,0.004134346535408789,0.011635553939120094,0.011914216604778977,1.1547005383792517,18.44812546936228,17.21433511156714,0.014943480602566391,0.0028923642079629417,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,signal_bin,low_signal,0.9,67,0.26044215911623037,0.3888008987423335,0.3719159114230787,1.3654156336257888,1.3333333333333333,39.0,27.333333333333332,0.3457368447964279,0.2773271464354851,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,signal_bin,low_signal,0.9,67,0.014574374336080116,0.017297772752583082,0.032092584173727665,0.016957040760007903,1.1547005383792517,6.557438524302,5.507570547286102,0.025932486419859912,0.013709176197462957,0.0027295631289113906
current_grid_baseline_test_mean,mean,test,signal_bin,non_low_signal,0.9,133,0.37871550662782383,0.5277446021306692,0.24652808949081506,1.1913852322132403,0.0,75.66666666666667,57.0,0.32557119259652784,0.6599320192676781,0.5322267157820938
current_grid_baseline_test_std,sample_std,test,signal_bin,non_low_signal,0.9,133,0.004640555165660333,0.0048583511475075464,0.001977676588904789,0.02427708301011689,0.0,12.503332889007368,12.165525060596439,0.012527258820825704,0.008150322702830323,0.0027295631289113906
forward_consistency_screening,42,val,overall,all,0.5,200,0.3904089425165153,0.5411355932029176,0.5254171397703612,1.0489593957631191,3,29,171,0.22722444019047544,0.40612739594907177,0.40710091607267823
forward_consistency_screening,42,val,area_bin,small,0.5,67,0.29009342861280296,0.42209112343816996,0.8539871591725876,1.1162357474677265,3,6,61,0.170879591583038,-0.14180260712161474,0.40710091607267823
forward_consistency_screening,42,val,area_bin,medium,0.5,66,0.4195267652477114,0.5786490574100506,0.3963708818637579,1.0915233694637816,0,8,58,0.16702897680189574,0.601804940794004,0.40710091607267823
forward_consistency_screening,42,val,area_bin,large,0.5,67,0.4620412280581539,0.6232265012113848,0.3239673147238933,0.9427667275043343,0,15,52,0.3428663124344242,0.7613004145456455,0.40710091607267823
forward_consistency_screening,42,val,signal_bin,low_signal,0.5,67,0.30686133856274356,0.4403955249899898,0.6814178340764092,1.1245568922022358,3,13,54,0.2142244490739236,0.06583902947632414,0.40710091607267823
forward_consistency_screening,42,val,signal_bin,non_low_signal,0.5,133,0.4324968332300695,0.5918843493703323,0.44683032384175053,1.0125816531157248,0,16,117,0.23377330789580605,0.5775508587586513,0.40710091607267823
forward_consistency_screening,42,val,defect_type,multi_defect,0.5,71,0.43518108111585657,0.5964985242575426,0.4218029321352535,0.9303409903192185,0,14,57,0.3693895829500447,0.6098766732381458,0.40710091607267823
forward_consistency_screening,42,val,defect_type,polygon,0.5,72,0.30118271225533566,0.43484988218619747,0.7460604540556706,1.1583437754138224,3,9,63,0.147036562305099,-0.010027859614137435,0.40710091607267823
forward_consistency_screening,42,val,defect_type,rotated_rect,0.5,57,0.4473469554682995,0.6064303842261715,0.37577310667475383,1.0642994763002844,0,6,51,0.15143149408201376,0.6780042330197171,0.40710091607267823
forward_consistency_screening,42,val,overall,all,0.6,200,0.386652223812485,0.536044693157177,0.43571029124936944,1.052256885602386,4,39,161,0.22722444019047544,0.4869866257202925,0.48785892755493504
forward_consistency_screening,42,val,area_bin,small,0.6,67,0.2885576801843261,0.41762089166235267,0.720134161091613,1.1213686743544207,4,6,61,0.170879591583038,-0.01395558924493423,0.48785892755493504
forward_consistency_screening,42,val,area_bin,medium,0.6,66,0.4152311850537571,0.5736534313566047,0.3265653219269084,1.1035871034149418,0,16,50,0.16702897680189574,0.6623192944834535,0.48785892755493504
forward_consistency_screening,42,val,area_bin,large,0.6,67,0.4565943578596892,0.6174210809033113,0.2588023613367145,0.9367070786321341,0,17,50,0.3428663124344242,0.815213077426286,0.48785892755493504
forward_consistency_screening,42,val,signal_bin,low_signal,0.6,67,0.30083997040044336,0.4320805674663612,0.5791246456794127,1.1416964022413132,4,16,51,0.2142244490739236,0.15379589218739187,0.48785892755493504
forward_consistency_screening,42,val,signal_bin,non_low_signal,0.6,133,0.42988095297494205,0.5884175985803698,0.3634639623259642,1.0098907987734205,0,23,110,0.23377330789580605,0.6548345892293477,0.48785892755493504
forward_consistency_screening,42,val,defect_type,multi_defect,0.6,71,0.4311985284671174,0.5919925336942236,0.34716453364460764,0.933437339017089,0,19,52,0.3693895829500447,0.6760265285167333,0.48785892755493504
forward_consistency_screening,42,val,defect_type,polygon,0.6,72,0.2972623492711803,0.42840227474652526,0.6310665063943096,1.1656849588377072,4,9,63,0.147036562305099,0.09459811762339598,0.48785892755493504
forward_consistency_screening,42,val,defect_type,rotated_rect,0.6,57,0.44407824725976636,0.6023246483753633,0.29923838422309573,1.06494247906825,0,11,46,0.15143149408201376,0.747164511412034,0.48785892755493504
forward_consistency_screening,42,val,overall,all,0.7,200,0.3798424845336538,0.5275720773141253,0.3467807312828634,1.0587522510287104,4,61,139,0.22722444019047544,0.5606338305649157,0.5613683114925554
forward_consistency_screening,42,val,area_bin,small,0.7,67,0.2841720202989943,0.4097960492018215,0.567305163827828,1.1229305152323037,4,7,60,0.170879591583038,0.12666290567298777,0.5613683114925554
forward_consistency_screening,42,val,area_bin,medium,0.7,66,0.40848425098642116,0.565665370681536,0.2658851246474592,1.1165916597131977,0,20,46,0.16702897680189574,0.7082644970204979,0.5613683114925554
forward_consistency_screening,42,val,area_bin,large,0.7,67,0.4472986713670801,0.6078233686764423,0.20594450825934185,0.9414293910585233,0,34,33,0.3428663124344242,0.8491775317841805,0.5613683114925554
forward_consistency_screening,42,val,signal_bin,low_signal,0.7,67,0.2912250929630045,0.4197158095138917,0.4697178448443061,1.1608843966904614,4,21,46,0.2142244490739236,0.2412230576325901,0.5613683114925554
forward_consistency_screening,42,val,signal_bin,non_low_signal,0.7,133,0.42448432840759,0.5819056859052202,0.28485000490228707,1.0103738662415653,0,40,93,0.23377330789580605,0.7215400094105231,0.5613683114925554
forward_consistency_screening,42,val,defect_type,multi_defect,0.7,71,0.42300308093834105,0.5830265382588549,0.28336903239180705,0.948021487660811,0,32,39,0.3693895829500447,0.722660586805389,0.5613683114925554
forward_consistency_screening,42,val,defect_type,polygon,0.7,72,0.29186077691530304,0.41998002300307774,0.5000902565733002,1.164278207483756,4,11,61,0.147036562305099,0.2117505433450806,0.5613683114925554
forward_consistency_screening,42,val,defect_type,rotated_rect,0.7,57,0.4372158284597674,0.5944029752671011,0.23211309620134693,1.0707894292774431,0,18,39,0.15143149408201376,0.7995057075255216,0.5613683114925554
forward_consistency_screening,42,val,overall,all,0.8,200,0.3663426910740779,0.5118185613649077,0.273792438774422,1.0673055095263781,5,93,107,0.22722444019047544,0.6043688136645635,0.6049824413955465
forward_consistency_screening,42,val,area_bin,small,0.8,67,0.27562035119835504,0.3963602768595806,0.4073429511423177,1.127699930971909,5,17,50,0.170879591583038,0.26463767691561796,0.6049824413955465
forward_consistency_screening,42,val,area_bin,medium,0.8,66,0.3943348975108423,0.5499520713520458,0.21657898127074512,1.1377896839244799,0,32,34,0.16702897680189574,0.727707987592143,0.6049824413955465
forward_consistency_screening,42,val,area_bin,large,0.8,67,0.4294906186389585,0.589712492748576,0.19660145170865573,0.9419859626622342,0,44,23,0.3428663124344242,0.8226016596788787,0.6049824413955465
forward_consistency_screening,42,val,signal_bin,low_signal,0.8,67,0.2754542557824858,0.3996750812197281,0.3809427161963484,1.1873448273287184,5,34,33,0.2142244490739236,0.2941866208058655,0.6049824413955465
forward_consistency_screening,42,val,signal_bin,non_low_signal,0.8,133,0.4121285945668349,0.5683118934681183,0.219814479471647,1.0113473313027306,0,59,74,0.23377330789580605,0.7606260085633062,0.6049824413955465
forward_consistency_screening,42,val,defect_type,multi_defect,0.8,71,0.4074796302963352,0.5662370473664908,0.2493558343029692,0.9655414463978418,0,42,29,0.3693895829500447,0.724360843359857,0.6049824413955465
forward_consistency_screening,42,val,defect_type,polygon,0.8,72,0.28108764522631313,0.4051523273473873,0.3626626977021353,1.1686566842358503,5,21,51,0.147036562305099,0.32357727487156523,0.6049824413955465
forward_consistency_screening,42,val,defect_type,rotated_rect,0.8,57,0.42279252644703946,0.5787704270341892,0.1919738471021025,1.074932172273596,0,30,27,0.15143149408201376,0.8095891063791262,0.6049824413955465
forward_consistency_screening,42,val,overall,all,0.85,200,0.3519796529573474,0.49523744240629114,0.2605169087108328,1.079449045830048,5,123,77,0.22722444019047544,0.5867001866528058,0.5872534936890773
forward_consistency_screening,42,val,area_bin,small,0.85,67,0.26263927445463503,0.3788908096031747,0.34131154366391725,1.131261812282666,5,27,40,0.170879591583038,0.3002185403938925,0.5872534936890773
forward_consistency_screening,42,val,area_bin,medium,0.85,66,0.3808466139103653,0.53484520626916,0.21777691923612272,1.1600851747348453,0,41,25,0.16702897680189574,0.6979149009434025,0.5872534936890773
forward_consistency_screening,42,val,area_bin,large,0.85,67,0.4128839206705198,0.5725674720012084,0.22182435294179106,0.9520702991467803,0,55,12,0.3428663124344242,0.7636270397299372,0.5872534936890773
forward_consistency_screening,42,val,signal_bin,low_signal,0.85,67,0.25744514305804916,0.3773011838168193,0.3771586814018296,1.2131477575749159,5,44,23,0.2142244490739236,0.2575876454730389,0.5872534936890773
forward_consistency_screening,42,val,signal_bin,non_low_signal,0.85,133,0.3996023008013548,0.5546489410942207,0.20175751946048093,1.0171233305805607,0,79,54,0.23377330789580605,0.7524937224350946,0.5872534936890773
forward_consistency_screening,42,val,defect_type,multi_defect,0.85,71,0.39109578838970377,0.5484797852547285,0.26079382857645417,0.9983760483667884,0,52,19,0.3693895829500447,0.6787817450679781,0.5872534936890773
