dataset,sample_id,base_sample_id,source_index,split,defect_type,variant_type,expected_quality_rank,generated_real_forward,target_delta_bz_source,reference_observed_available,source_pack,true_mask_iou,true_mask_dice,true_area_error,dense_iou,dense_dice,dense_area_error,target_index,center_x,center_y,angle_rad,angle_sin,angle_cos,length,depth_proxy,area_from_profile_params,roughness_penalty,u_station_0,half_width_0,center_offset_0,occupancy_0,u_station_1,half_width_1,center_offset_1,occupancy_1,u_station_2,half_width_2,center_offset_2,occupancy_2,u_station_3,half_width_3,center_offset_3,occupancy_3,u_station_4,half_width_4,center_offset_4,occupancy_4,u_station_5,half_width_5,center_offset_5,occupancy_5,u_station_6,half_width_6,center_offset_6,occupancy_6,u_station_7,half_width_7,center_offset_7,occupancy_7,mean_half_width,max_half_width,min_half_width,std_half_width,mean_abs_offset,max_abs_offset,profile_area_proxy
original,rect_p2_0072,rect_p2_0072,71,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.79491833030853,0.8857431749241659,0.14097744360902256,0.7931034482758621,0.8846153846153846,0.14285714285714285,71,-0.0014767232989246974,0.00028334726454902503,0.007193620701905434,0.0071935586592709105,0.9999741260221765,0.011346966831592111,0.001500000013038516,9.062608890114396e-05,2.4684242976516364e-07,-0.005765606155313303,0.003795181384851262,0.0005517782578474075,1.0,-0.004144610893657287,0.0038051659834236994,-9.672009047315262e-05,1.0,-0.0025236156320012715,0.0038095161051388696,-0.0001103142176926599,1.0,-0.000902620370345256,0.004352180407936817,-0.0007497497898968202,1.0,0.0007183748913107604,0.00444360453654162,0.0008193852480486596,1.0,0.0023393701529667767,0.003809606719879019,-0.00013750247150359413,1.0,0.003960365414622791,0.003809425170340239,-0.00014656522249475873,1.0,0.005581360676278809,0.004053503563801797,-0.0004730800632559423,1.0,0.0039847729839891655,0.00444360453654162,0.003795181384851262,0.00025263293528477923,0.0003856369201516244,0.0008193852480486596,9.062608890114396e-05
original,rect_p2_0074,rect_p2_0074,73,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.6521739130434783,0.7894736842105263,0.0,0.667574931880109,0.8006535947712419,0.013157894736842105,73,0.002464464649614007,0.00016182230565509482,0.18886947889630123,0.18774859801307764,0.9822171164992615,0.009323705354153859,0.001500000013038516,6.0498358544695984e-05,8.154675224921681e-08,-0.0045783935254852005,0.003255348188995118,-0.00018011517799981728,1.0,-0.003246435617748935,0.0031465337023349983,0.0002069810895663702,1.0,-0.0019144777100126693,0.003453617973679881,8.871425442720248e-05,1.0,-0.0005825198022764034,0.0034512526369770975,-0.0001478194103869296,1.0,0.000749438105459862,0.0034725406455087217,-0.00019080498198238997,1.0,0.0020813960131961275,0.0032648004209032966,2.743196564065665e-06,1.0,0.0034133539209323938,0.0030654526972987875,-0.0003520573197818442,1.0,0.004745311828668658,0.002456879082191021,0.0002715726268916156,1.0,0.0031958031684861153,0.0034725406455087217,0.002456879082191021,0.0003126580194812326,0.00018010100720002937,0.0003520573197818442,6.0498358544695984e-05
original,rect_p2_0075,rect_p2_0075,74,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7107309486780715,0.8309090909090909,0.09027777777777778,0.7082018927444795,0.8291782086795937,0.11979166666666667,74,-0.0003509916259178844,0.00011552550257743875,-0.01992810361982933,-0.01992678464033362,0.9998014419142922,0.012708272739310416,0.001500000013038516,0.00010245023513049612,3.106054164682464e-07,-0.006318973550184479,0.003488357526276925,-6.905669240005885e-05,1.0,-0.004503506015997276,0.00413721080439107,0.0006033948089156154,1.0,-0.0026880384818100743,0.0040282557439466704,-0.0006285374165433714,1.0,-0.0008725709476228721,0.004382234420548804,0.0006536040261579167,1.0,0.0009428965865643305,0.0040773894267797746,-0.0005783281964013413,1.0,0.002758364120751532,0.004034711151852289,0.0004115205575142307,1.0,0.004573831654938735,0.004101777011935645,-0.0005155666684690612,1.0,0.006389299189125937,0.0034203593493907472,0.00014433249479841993,1.0,0.003958786929390241,0.004382234420548804,0.0034203593493907472,0.000309728522056448,0.000450542607650002,0.0006536040261579167,0.00010245023513049612
original,rect_p2_0077,rect_p2_0077,76,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.810064935064935,0.895067264573991,0.1354515050167224,0.802675585284281,0.8905380333951762,0.19732441471571907,76,0.0022125984221929686,-2.0502643110376084e-05,0.03427640835048651,0.034269697011707186,0.9994126214265686,0.012600163690627657,0.001500000013038516,0.00010214634447564685,1.7066179751507073e-07,-0.006312688070044119,0.0038055592750717198,0.0006693688895136985,1.0,-0.00451266468566874,0.004089077710914399,-0.0006429009266525076,1.0,-0.00271264130129336,0.0037777175813128354,0.0005830200503623191,1.0,-0.0009126179169179809,0.004083163976929693,-0.0007508369798305945,1.0,0.0008874054674573991,0.004361109294518845,0.0007707706472225386,1.0,0.002687428851832779,0.004163416932611751,-0.0005630863859625133,1.0,0.0044874522362081575,0.004092923577983968,0.00038873514805905815,1.0,0.006287475620583538,0.0038068545080928505,-0.0006278480051029085,1.0,0.004022477857179508,0.004361109294518845,0.0037777175813128354,0.00019399443005632704,0.0006245708790882673,0.0007707706472225386,0.00010214634447564685
original,rect_p2_0078,rect_p2_0078,77,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.662557781201849,0.7970342910101946,0.22532894736842105,0.6656346749226006,0.7992565055762082,0.23026315789473684,77,-0.0019314893247493997,0.0002279202342787101,0.028809109526777288,0.028805124601050253,0.9995850463050745,0.011966463566080951,0.001500000013038516,9.358144348679314e-05,4.280454864956722e-08,-0.0059480889087919105,0.0037952499045304624,0.0007003811135673849,1.0,-0.004238594113637488,0.0038086690544210803,4.75789581879864e-05,1.0,-0.002529099318483067,0.003987453305540993,-0.00030603953278405367,1.0,-0.0008196045233286459,0.004089175569614276,0.00025603778524178005,1.0,0.0008898902718257762,0.004101143202869353,-0.0003967643343391491,1.0,0.0025993850669801984,0.0037832661229536928,-0.00011572568176083121,1.0,0.004308879862134619,0.003790887007699438,-0.00017016056286155637,1.0,0.006018374657289041,0.003825725015484506,-0.0005419240195099881,1.0,0.0038976961478892256,0.004101143202869353,0.0037832661229536928,0.00012952545288384728,0.0003168264985315912,0.0007003811135673849,9.358144348679314e-05
original,rect_p2_0079,rect_p2_0079,78,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7427536231884058,0.8523908523908524,0.09126984126984126,0.785063752276867,0.8795918367346939,0.05555555555555555,78,-0.0017772778333556064,0.0002707749841922597,0.014825303074841312,0.014824760006209447,0.9998901072071662,0.011971894726682517,0.001500000013038516,9.162626210477027e-05,1.0536271993402503e-08,-0.0060859632526120595,0.0038184436150411594,0.0006038626018211769,1.0,-0.0043756925773716995,0.003800327284288901,-4.966513889850849e-05,1.0,-0.0026654219021313404,0.0038139612217251507,-7.768043467473012e-05,1.0,-0.0009551512268909813,0.003809292174588202,-0.00010569572699929332,1.0,0.0007551194483493787,0.00380929217460546,-0.00012437258941191674,1.0,0.0024653901235897387,0.0038049964960520867,-0.00013371102061822843,1.0,0.004175660798830097,0.0038091050986700284,-0.00016172631510007817,1.0,0.005885931474070456,0.004061736674850515,-0.0004978285944093011,1.0,0.0038408943424776878,0.004061736674850515,0.003800327284288901,8.362345332146744e-05,0.00021931780274165417,0.0006038626018211769,9.162626210477027e-05
original,rect_p2_0080,rect_p2_0080,79,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7408088235294118,0.8511087645195353,0.15227272727272728,0.728440366972477,0.8428874734607219,0.1409090909090909,79,0.00010289550483861263,8.221084344297261e-05,0.041099972343991986,0.0410884022561077,0.9991555150225816,0.012166577723504454,0.001500000013038516,9.961811634622858e-05,1.070232664373282e-07,-0.0061699094794612705,0.0034844557271847985,0.0002748009363554376,1.0,-0.004431826947532063,0.0038063066523051983,-6.827374321655392e-05,1.0,-0.002693744415602855,0.004050336202980181,-0.00017180356763389827,1.0,-0.0009556618836736473,0.00437985150028652,0.0007280082018918678,1.0,0.0007824206482555602,0.004673739172109342,-0.0008838354133469676,1.0,0.0025205031801847685,0.004341645975316488,0.0003072861285151049,1.0,0.004258585712113976,0.0038068246083128605,-8.755346823854598e-05,1.0,0.005996668244043183,0.0037130877375895223,-0.00013931839958049644,1.0,0.004032030947010614,0.004673739172109342,0.0034844557271847985,0.0003761977332471743,0.00033260998234735904,0.0008838354133469676,9.961811634622858e-05
original,rect_p2_0082,rect_p2_0082,81,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.8260038240917782,0.9047120418848168,0.022774327122153208,0.8852140077821011,0.9391124871001032,0.006211180124223602,81,-0.001712193377239346,0.00024691358814207614,0.027564238277576703,0.02756074791745952,0.9996201304366725,0.012004204677868904,0.001500000013038516,9.425715967805191e-05,2.1264133850359691e-07,-0.006138288555141351,0.0038254377980633594,0.0006989928537292953,1.0,-0.00442340217258865,0.0038087713539044525,2.9591188981974843e-05,1.0,-0.0027085157900359497,0.003834118569318811,-3.985320982720805e-05,1.0,-0.0009936294074832487,0.003808424144967907,-7.457541564878618e-05,1.0,0.0007212569750694514,0.004394759730493292,-0.0007439770529075787,1.0,0.0024361433576221515,0.004052783890193003,0.0001906810082361275,1.0,0.004151029740174853,0.003808424144967907,-0.00019610311998184295,1.0,0.005865916122727554,0.003724082824043014,-0.00023082532580342107,1.0,0.003907100306993969,0.004394759730493292,0.003724082824043014,0.00020422673402559856,0.00027557489688952933,0.0007439770529075787,9.425715967805191e-05
original,rect_p2_0083,rect_p2_0083,82,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.8144329896907216,0.8977272727272727,0.028011204481792718,0.8418367346938775,0.9141274238227147,0.022408963585434174,82,-0.0028346456470899283,9.436834067718624e-05,0.004571708891103032,0.004571692965935824,0.9999895497571089,0.010080724664928027,0.001500000013038516,6.861168361833232e-05,2.2018451872298548e-08,-0.005038616793816447,0.0032466568717317134,-0.00023293720264035863,1.0,-0.0035985132702553,0.0034924302463556797,-0.0002386968153785613,1.0,-0.002158409746694153,0.0034949067526930007,-0.00024445642811676393,1.0,-0.0007183062231330061,0.003522491945867552,6.436113853318714e-05,1.0,0.0007217973004281404,0.0034949067458078654,6.14813321640858e-05,1.0,0.002161900823989287,0.003492718209429353,5.2841912657620516e-05,1.0,0.0036020043475504344,0.003229740510379809,4.708229952025654e-05,1.0,0.00504210787111158,0.0029425316582706324,4.4202492885047664e-05,1.0,0.003364547867566951,0.003522491945867552,0.0029425316582706324,0.00019425618993843902,0.00012325745273698518,0.00024445642811676393,6.861168361833232e-05
original,rect_p2_0084,rect_p2_0084,83,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.8695652173913043,0.9302325581395349,0.045454545454545456,0.8760806916426513,0.9339477726574501,0.02727272727272727,83,0.0023911496857543855,0.00020026702399734072,0.20586703260735417,0.20441596108124027,0.9788841171738526,0.009392065183234322,0.001500000013038516,6.245957599060682e-05,3.307924066732954e-07,-0.004611149229213349,0.0026103576292351733,-0.000162226316900132,1.0,-0.003269425631608446,0.003375745615183937,0.0003305214637378989,1.0,-0.001927702034003543,0.0034415034342360497,7.298954641470886e-05,1.0,-0.0005859784363986395,0.0034415034342360497,-0.00018454237090848117,1.0,0.0007557451612062631,0.0036976963891330347,-0.0001313174206136318,1.0,0.0020974687588111657,0.0033757454613081877,-0.00020685845340610742,1.0,0.00343919235641607,0.003408778554440093,-2.4867572478616728e-05,1.0,0.0047809159540209735,0.0024594424988100385,0.0001571234036374735,1.0,0.0032263466270728205,0.0036976963891330347,0.0024594424988100385,0.00041235017981952355,0.0001588058185121313,0.0003305214637378989,6.245957599060682e-05
original,rect_p2_0085,rect_p2_0085,84,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.6459909228441755,0.7849264705882353,0.0979020979020979,0.659375,0.7947269303201506,0.14335664335664336,84,0.00029696287588472955,-2.8506639099926973e-05,0.030170484656776964,0.030165907710195394,0.9995449054504855,0.012692670113809692,0.001500000013038516,0.00010179504697860888,3.080186176108122e-07,-0.00634185019117646,0.003208502506155124,5.931429475328897e-05,1.0,-0.004528611603489361,0.004107207223832131,-0.0006513259891465412,1.0,-0.002715373015802262,0.004034508481479026,0.0005609309462893703,1.0,-0.0009021344281151629,0.004141447896130048,-0.0007463367243719263,1.0,0.0009111041595719358,0.00408444531450888,0.0005039245065588488,1.0,0.0027243427472590353,0.004370826664785992,-0.000524031595334292,1.0,0.004537581334946134,0.004122445749278119,0.0006882253401016194,1.0,0.006350819922633233,0.0032096425491353643,-0.00032072863561293,1.0,0.003909878298163086,0.004370826664785992,0.003208502506155124,0.00041510329033786806,0.000506852254021102,0.0007463367243719263,0.00010179504697860888
original,rect_p2_0086,rect_p2_0086,85,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.84472049689441,0.9158249158249159,0.02,0.8273809523809523,0.9055374592833876,0.04666666666666667,85,5.0152965619638086e-05,0.00028712971871540805,0.21193466393025107,0.21035166967440375,0.9776257847792225,0.008371699188880134,0.001500000013038516,5.916720053700815e-05,5.106447665963478e-08,-0.004195111180687199,0.002925721458176037,0.0003034431089896762,1.0,-0.002999154153704323,0.0034483826915712988,0.0001709380815309661,1.0,-0.0018031971267214466,0.003620922099775691,-9.407187543382484e-05,1.0,-0.00060724009973857,0.0036889178261683905,8.378051302489392e-05,1.0,0.0005887169272443061,0.0038567936570145863,-0.00018122946230601499,1.0,0.0017846739542271822,0.003747219903653796,-0.0005787444161193194,1.0,0.002980630981210059,0.0034483828353270604,-0.000268387022707799,1.0,0.0041765880081929335,0.0029257215577603297,8.731778662679132e-05,1.0,0.0034577577536808986,0.0038567936570145863,0.002925721458176037,0.0003334247452111747,0.00022098903334241072,0.0005787444161193194,5.916720053700815e-05
original,rect_p2_0087,rect_p2_0087,86,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.6462346760070052,0.7851063829787234,0.06140350877192982,0.6684210526315789,0.8012618296529969,0.08552631578947369,86,-0.0019222142626390312,0.00019400353482312927,0.030927816517801077,0.030922886190404408,0.9995217732043936,0.012033853602623934,0.001500000013038516,9.548175864158337e-05,4.704612646744249e-08,-0.005990491072170087,0.003822506089521134,0.00044661987685226635,1.0,-0.004271369128938097,0.0038080918082267685,7.087443742871016e-05,1.0,-0.002552247185706106,0.004031314359242414,-0.00030487100184948087,1.0,-0.0008331252424741151,0.004095227473726201,0.0003102669962509538,1.0,0.0008859967007578753,0.0041011843292586055,-0.000382786938507235,1.0,0.002605118643989866,0.003992356270741885,0.00019339309936409262,1.0,0.004324240587221857,0.003808091808370765,-0.00016287336714470552,1.0,0.006043362530453846,0.004045965762511139,-0.0004996608353940962,1.0,0.003963092237699864,0.0041011843292586055,0.0038080918082267685,0.00012079038675111974,0.0002964183190989426,0.0004996608353940962,9.548175864158337e-05
original,rect_p2_0088,rect_p2_0088,87,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.75,0.8571428571428571,0.25,0.7517857142857143,0.8583078491335372,0.24821428571428572,87,0.0003733143808802417,0.00010820797551506268,0.1218607022501561,0.12155932025114512,0.9925841685520073,0.011127886522519764,0.001500000013038516,8.31097292521397e-05,1.4456234773364276e-08,-0.005606443738461523,0.0032329884948389125,-0.00027549490593849283,1.0,-0.004016745663815842,0.0035427397738109065,0.00020157169346955058,1.0,-0.0024270475891701618,0.0038532513657846914,-2.814671747038058e-05,1.0,-0.0008373495145244814,0.004005494515957138,-0.00010471951875846306,1.0,0.0007523485601211993,0.004010264899570481,0.00021920144210973034,1.0,0.0023420466347668792,0.0038486570362641095,-0.00017247743879708857,1.0,0.00393174470941256,0.003614718389372521,-8.708973473986478e-05,1.0,0.005521442784058241,0.0032969570085993865,-0.00016366255725499835,1.0,0.003675633935524768,0.004010264899570481,0.0032329884948389125,0.0002834990283645653,0.00015654550106732114,0.00027549490593849283,8.31097292521397e-05
original,rect_p2_0090,rect_p2_0090,89,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.6237623762376238,0.7682926829268293,0.05513784461152882,0.6437246963562753,0.7832512315270936,0.03508771929824561,89,0.0009174276980206136,-8.839692894513685e-06,0.04837614135541557,0.0483572748438829,0.9988301026549375,0.011302597506705245,0.001500000013038516,8.386149744706556e-05,1.2652643413945068e-07,-0.005638800689451483,0.0034605630746514454,0.0003792751279863613,1.0,-0.004024143902779305,0.003518439353771333,3.1724935208642525e-05,1.0,-0.0024094871161071275,0.00353893264944597,-2.919761104520052e-05,1.0,-0.0007948303294349496,0.004118500717607679,-0.000724298021909346,1.0,0.0008198264572372282,0.00405156677458684,0.0004222125702525895,1.0,0.002434483243909406,0.0038349190320736137,7.466237419903521e-05,1.0,0.004049140030581584,0.0035501482721855267,-1.6721456440784784e-05,1.0,0.005663796817253762,0.003252084715895476,-0.0003947329110863696,1.0,0.0036656443237772355,0.004118500717607679,0.003252084715895476,0.0002843464734911189,0.0002591031260160412,0.000724298021909346,8.386149744706556e-05
original,rect_p2_0093,rect_p2_0093,92,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7538726333907056,0.8596663395485771,0.21853146853146854,0.7650085763293311,0.8668610301263362,0.20104895104895104,92,-0.001991074955899929,0.0002580667626256881,0.023451272749435148,0.023449123256309122,0.9997250315054187,0.011933649480028521,0.001500000013038516,9.04817205141307e-05,6.990381694571243e-08,-0.005882759195917876,0.003802128865897619,0.0006438443760124807,1.0,-0.004177952127342373,0.0037945917171398683,-5.672798761781125e-06,1.0,-0.00247314505876687,0.003983985517871162,-0.0003525880117724868,1.0,-0.0007683379901913664,0.003808476386090565,0.00023784472251917735,1.0,0.0009364690783841365,0.0038087719681472536,-0.00012384160652121609,1.0,0.0026412761469596395,0.003684329670732038,-0.0001533838088023045,1.0,0.004346083215535143,0.003794591712007774,-0.0001829260110833929,1.0,0.006050890284110646,0.0035228406775008525,-0.00021246821131710338,1.0,0.0037749645644233913,0.003983985517871162,0.0035228406775008525,0.00012208871229060542,0.00023907119334874285,0.0006438443760124807,9.04817205141307e-05
original,rect_p2_0096,rect_p2_0096,95,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7616822429906542,0.8647214854111406,0.178743961352657,0.7893518518518519,0.8822768434670116,0.13285024154589373,95,0.000557103066531355,0.0002480435129926309,0.20624846378264694,0.20478932312126308,0.9788060753466618,0.009552819734221178,0.001500000013038516,6.841859344084044e-05,4.9345218699309494e-08,-0.004690918973643009,0.0030125949903841804,0.0004254425578972492,1.0,-0.0033262304401828406,0.0035676943719337743,0.0002964413718099891,1.0,-0.0019615419067226724,0.00369422840222721,-9.056205532840892e-05,1.0,-0.0005968533732625039,0.0038629464574751063,9.116887489337135e-05,1.0,0.0007678351601976639,0.003862946475731137,-0.0002958345701254879,1.0,0.0021325236936578316,0.0037391052178385995,-0.00024310475810608104,1.0,0.003497212227118001,0.0033769238636422016,-0.0001903749318431712,1.0,0.004861900760578168,0.002914666934271059,0.000302088031245497,1.0,0.003503888339187909,0.003862946475731137,0.002914666934271059,0.0003460751370335184,0.00024187714390615697,0.0004254425578972492,6.841859344084044e-05
original,rect_p2_0097,rect_p2_0097,96,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.679399727148704,0.8090982940698619,0.3090659340659341,0.646978021978022,0.7856547122602169,0.35302197802197804,96,0.0006586756237022255,-6.908637366698552e-05,0.045623283447636886,0.04560745773907737,0.9989594385151873,0.012763291621949044,0.001500000013038516,0.00010094955573695449,1.8735460354206145e-07,-0.006405771593801907,0.0035040989624465684,-0.0007667025337395732,1.0,-0.004582444219237758,0.003742111525995408,0.00041563008287940213,1.0,-0.002759116844673609,0.004088081723821928,-0.0006219471885489158,1.0,-0.0009357894701094603,0.004070777534747955,0.0005891145251764721,1.0,0.000887537904454689,0.004087970611179805,-0.0004771918327394446,1.0,0.0027108652790188382,0.004393675546776348,0.0007625989899744255,1.0,0.004534192653582987,0.003799239435870431,-0.0005633791477587259,1.0,0.006357520028147136,0.0034977562776224752,0.0002730943422313882,1.0,0.003897963952307615,0.004393675546776348,0.0034977562776224752,0.00029520631316848263,0.0005587073303810435,0.0007667025337395732,0.00010094955573695449
original,rect_p2_0098,rect_p2_0098,97,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7828162291169452,0.8781793842034806,0.0546875,0.7780373831775701,0.8751642575558476,0.018229166666666668,97,0.0008195659885428776,0.00016546672171034878,0.14401516392459213,0.14351785868337305,0.989647727344907,0.00997257952868084,0.001500000013038516,7.193959739645117e-05,3.953934507972407e-08,-0.004931579778622459,0.003276897658473861,0.00029400889471634334,1.0,-0.003506925560239482,0.003477609941179066,0.0002036039179691127,1.0,-0.002082271341856505,0.0036851058421947525,2.279403130536212e-05,1.0,-0.0006576171234735284,0.003773702998834494,6.575304915622032e-05,1.0,0.0007670370949094492,0.0038604914466148343,-0.00011505685003828854,1.0,0.0021916913132924267,0.0037737029986674173,-0.00020546179337016383,1.0,0.0036163455316754025,0.0035686947218716153,-0.00016250274023343862,1.0,0.00504099975005838,0.002940667528837282,0.0002850351013393416,1.0,0.0035446091420841654,0.0038604914466148343,0.002940667528837282,0.00028852488240318987,0.00016927704726603387,0.00029400889471634334,7.193959739645117e-05
original,rect_p2_0099,rect_p2_0099,98,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7136363636363636,0.8328912466843501,0.20476190476190476,0.7256371814092953,0.8410078192875761,0.173015873015873,98,-0.0007066966853177822,0.0002026018412200995,-0.012393626696553639,-0.012393309418051487,0.9999231999917135,0.013212379531803504,0.001500000013038516,0.0001001372574593816,1.763937827817842e-08,-0.006534778048502349,0.0038167256925207373,-0.0004345174286259841,1.0,-0.004647295258244705,0.0038132910156391865,-9.366107690733491e-05,1.0,-0.002759812467987062,0.0038093876099583924,-7.804745995524274e-05,1.0,-0.0008723296777294184,0.0038132908476775796,-5.4627031641562265e-05,1.0,0.001015153112528225,0.0038132908480527,-3.120660440996013e-05,1.0,0.0029026359027858684,0.0038093876099006816,-1.559298637578963e-05,1.0,0.004790118693043512,0.0038134469790029424,7.827441937890835e-06,1.0,0.006677601483301154,0.003492419847871559,0.00034868380820733767,1.0,0.0037726550563279724,0.0038167256925207373,0.003492419847871559,0.00010594240845478014,0.00013302047975763778,0.0004345174286259841,0.0001001372574593816
original,rect_p2_0101,rect_p2_0101,100,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.672514619883041,0.8041958041958042,0.0,0.6763005780346821,0.8068965517241379,0.027972027972027972,100,0.001711928854865928,8.85433553429764e-05,0.23846039001672636,0.23620686364976767,0.9717027928151385,0.00871761240381674,0.001500000013038516,5.725189520229299e-05,1.8332288787204736e-07,-0.004410129733973838,0.002930532238620041,-0.00024056725098198483,1.0,-0.0031647565334285894,0.0030361371967359634,7.880349337627005e-05,1.0,-0.0019193833328833409,0.003571797957631477,0.00023848885141526088,1.0,-0.0006740101323380924,0.0034587161682105984,-0.0002078863236979026,1.0,0.0005713630682071561,0.003577749648130395,-0.00035667803727808294,1.0,0.0018167362687524042,0.00342067868610203,0.00011148439198899144,1.0,0.003062109469297653,0.0032335623938776867,-0.00018609903517136927,1.0,0.004307482669842903,0.0024438612079282487,0.0001332716129435426,1.0,0.0032091294371545554,0.003577749648130395,0.0024438612079282487,0.00036541604423040853,0.00019415987460667556,0.00035667803727808294,5.725189520229299e-05
original,rect_p2_0103,rect_p2_0103,102,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.6533795493934142,0.790356394129979,0.11462450592885376,0.68,0.8095238095238095,0.09090909090909091,102,-0.002040397112305863,0.0002353347201436839,0.018972133494738586,0.018970995371085684,0.9998200344735197,0.011394599443818786,0.001500000013038516,8.835374103610982e-05,5.087657978694439e-07,-0.0058329379641698055,0.0038080923415394303,0.0006569349215462519,1.0,-0.0042051380436242645,0.003809316458523971,-1.7719317513584065e-06,1.0,-0.002577338123078724,0.0038090774669448393,-3.762263329847847e-05,1.0,-0.0009495382025331836,0.004034337760082579,-0.00039087650287673306,1.0,0.0006782617180123574,0.0043950399619707954,0.0005374325922579956,1.0,0.0023060616385578983,0.0035268655790564236,-0.00010932402921504638,1.0,0.003933861559103438,0.003808838154927825,-0.0001332244956248263,1.0,0.00556166147964898,0.0037029673075006414,-0.00015712496148247756,1.0,0.0038618168788183134,0.0043950399619707954,0.0035268655790564236,0.00024050641394398467,0.00025303900850664595,0.0006569349215462519,8.835374103610982e-05
original,rect_p2_0105,rect_p2_0105,104,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.7089136490250696,0.8296658516707417,0.2791023842917251,0.6573426573426573,0.7932489451476793,0.3380084151472651,104,0.0015481115640456772,-7.465697866390949e-05,0.037177877048304,0.03716931313038669,0.9993089823279961,0.012591607380706145,0.001500000013038516,0.00010242124287863166,2.1946389655032748e-07,-0.006289955170395127,0.0034837739427744725,0.0004429574058108114,1.0,-0.004491154116008535,0.0041181634100912095,-0.0006024203937963557,1.0,-0.0026923530616219426,0.004053706157502738,0.0006197159183667433,1.0,-0.0008935520072353501,0.004118163412362925,-0.0007194890961331122,1.0,0.0009052490471512416,0.004059490274176543,0.0005260609580118152,1.0,0.002704050101537833,0.004437626991020731,-0.0007897303209968282,1.0,0.004502851155924427,0.004047829624517365,0.00038557851693853834,1.0,0.006301652210311018,0.003784882530534358,-0.0005895580605713631,1.0,0.004012954542872543,0.004437626991020731,0.0034837739427744725,0.0002597056002023967,0.000584438833828196,0.0007897303209968282,0.00010242124287863166
original,rect_p2_0106,rect_p2_0106,105,train,rectangular_notch,original_profile,0,True,pilot_v9_original_delta_bz,False,pilot_v2_rectangular_notch,0.68,0.8095238095238095,0.32,0.6977777777777778,0.8219895287958116,0.3022222222222222,105,0.0025029673810549984,-6.84123600965599e-05,0.05800849757941151,0.057975970090931285,0.9983179788484305,0.012491335385838648,0.001500000013038516,9.149371075024409e-05,1.5726714246709083e-07,-0.006402627235611676,0.0032394323921906853,-9.763893103378624e-05,1.0,-0.0046181507519204405,0.003486189809486059,0.00014624682633689802,1.0,-0.0028336742682292053,0.003524170942473644,7.320623470591662e-05,1.0,-0.0010491977845379702,0.003514675638247974,-7.287494686872333e-05,1.0,0.0007352786991532655,0.0038367147078247382,0.0002075310892590288,1.0,0.002519755182844501,0.0038294106464681205,-0.0002189561335053317,1.0,0.004304231666535736,0.0040666977100996165,0.00030533564649452225,1.0,0.006088708150226972,0.003516866899144219,-0.00040155761342644655,1.0,0.003626769843241882,0.0040666977100996165,0.0032394323921906853,0.00024587598971989745,0.0001904184277038317,0.00040155761342644655,9.149371075024409e-05
