config_name,steps,lr,lambda_prior,val_initial_iou,val_refined_iou,delta_mask_iou,val_initial_dice,val_refined_dice,delta_mask_dice,val_initial_area_error,val_refined_area_error,delta_area_error,val_initial_forward_nrmse,val_refined_forward_nrmse,forward_nrmse_reduction,val_initial_angle_mae_deg,val_refined_angle_mae_deg,angle_mae_delta,parameter_drift_mean,excessive_parameter_drift_flag,val_refinement_score
steps20_lr0.01_prior0.05,20,0.01,0.05,0.6108125613882958,0.6244420697681421,0.0136295083798465,0.7509792557072856,0.7621049695410436,0.011125713833757895,0.3630394274532332,0.33654940552959856,-0.02649002192363462,0.49725904910084234,0.44247321116329597,0.05478583793754632,19.155912893851237,19.789345255069453,0.6334323612182182,0.4274286758167686,0.0,0.03571238980111366
steps20_lr0.01_prior0.1,20,0.01,0.1,0.6108125613882958,0.625257859257409,0.01444529786911319,0.7509792557072856,0.7628113689781149,0.011832113270829378,0.3630394274532332,0.33351091142138495,-0.02952851603184822,0.49725904910084234,0.4430062391525885,0.0542528099482538,19.155912893851237,19.59629405291707,0.44038115906583253,0.4034854363101183,0.0,0.03712797312959333
steps20_lr0.03_prior0.05,20,0.03,0.05,0.6108125613882958,0.6329861288284412,0.022173567440145474,0.7509792557072856,0.7687300964910628,0.01775084078377735,0.3630394274532332,0.3184622202614253,-0.044577207191807855,0.49725904910084234,0.3816269573540066,0.11563209174683574,19.155912893851237,19.940404388490915,0.7844914946396828,0.9506114241770058,0.0,0.06305082657328998
steps20_lr0.03_prior0.1,20,0.03,0.1,0.6108125613882958,0.633566350487037,0.02275378909874124,0.7509792557072856,0.7692422435738372,0.018262987866551686,0.3630394274532332,0.3151264795666103,-0.047912947886622904,0.49725904910084234,0.38369704487260486,0.11356200422823749,19.155912893851237,19.868564902521506,0.7126520086702716,0.8530603383451136,0.0,0.06372917781094042
steps50_lr0.01_prior0.05,50,0.01,0.05,0.6108125613882958,0.6329586007469796,0.022146039358683766,0.7509792557072856,0.7689419633874076,0.017962707680122113,0.3630394274532332,0.3124972943864187,-0.050542133066814474,0.49725904910084234,0.39503060480828245,0.10222844429255992,19.155912893851237,19.79032900431008,0.6344161104588409,0.7865228818715335,0.0,0.06055443589731786
steps50_lr0.01_prior0.1,50,0.01,0.1,0.6108125613882958,0.6332685463586563,0.022455984970360506,0.7509792557072856,0.76927417293974,0.01829491723245444,0.3630394274532332,0.3139035470419207,-0.049135880411312484,0.49725904910084234,0.3974867177618155,0.09977233133902691,19.155912893851237,19.83764747495227,0.6817345811010314,0.7067721898792294,0.0,0.06070536847062033
steps50_lr0.03_prior0.05,50,0.03,0.05,0.6108125613882958,0.6306681815669483,0.019855620178652653,0.7509792557072856,0.7674563850118077,0.01647712930452222,0.3630394274532332,0.30264547497864414,-0.06039395247458898,0.49725904910084234,0.3362148598551725,0.16104418924566985,19.155912893851237,19.721101840901426,0.5651889470501903,1.2339660364287985,1.0,-0.03145841266769117
steps50_lr0.03_prior0.1,50,0.03,0.1,0.6108125613882958,0.636570788328619,0.02575822694032326,0.7509792557072856,0.7719877356787931,0.021008479971507562,0.3630394274532332,0.30449987930331507,-0.05853954814991812,0.49725904910084234,0.34221854025257675,0.15504050884826553,19.155912893851237,19.476396372150155,0.32048347829891616,1.042503227995199,1.0,-0.02222519131851608
