epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5
1,1.561378002166748,0.6630820433298746,0.8982959985733032,1.5355322360992432,0.6241284012794495,0.9114038944244385,0.0,0.0,0.4090909090909091,-0.4090909090909091
2,1.3516329129536946,0.4513293306032817,0.9003035426139832,0.9886946678161621,0.155899316072464,0.8327953815460205,0.0,0.0,1.0,-1.0
3,0.9079533815383911,0.1465314527352651,0.7614219387372335,0.8292633891105652,0.12217288464307785,0.7070904970169067,0.0,0.0,1.0,-1.0
4,0.7023638884226481,0.0985617736975352,0.6038021047910055,0.580088198184967,0.06208590045571327,0.5180022716522217,0.0,0.0,1.0,-1.0
5,0.6238859494527181,0.08875761553645134,0.5351283351580302,0.5475519895553589,0.05795440077781677,0.4895975589752197,0.0025188916876574307,0.005025125628140704,0.9949494949494949,-0.9874054776336968
6,0.5845482548077902,0.07934217403332393,0.5052060882250468,0.5619167685508728,0.06110162287950516,0.5008151531219482,0.0024875621890547263,0.004962779156327543,0.9823232323232324,-0.9748728909778501
7,0.5728423198064169,0.07777200515071551,0.4950702985127767,0.567852258682251,0.06289565563201904,0.5049566030502319,0.0024330900243309003,0.0048543689320388345,0.9595959595959596,-0.9523085006395898
8,0.5669895807902018,0.07563631236553192,0.49135327339172363,0.5635138750076294,0.0630122646689415,0.5005016326904297,0.004842615012106538,0.00963855421686747,0.952020202020202,-0.937539032791228
9,0.5531854033470154,0.07204659283161163,0.48113880554835003,0.5531938076019287,0.06294886767864227,0.49024492502212524,0.009280742459396751,0.01839080459770115,0.9015151515151515,-0.8738436044580535
10,0.5411099195480347,0.07244436567028363,0.4686655600865682,0.5495850443840027,0.06477997452020645,0.48480504751205444,0.12955465587044535,0.22939068100358423,0.5909090909090909,-0.23196375403506136
11,0.5317520201206207,0.0763796294728915,0.4553723931312561,0.5521786212921143,0.0696997344493866,0.4824788570404053,0.3256637168141593,0.49132176234979974,0.10858585858585859,0.7083996205781005
12,0.49568161368370056,0.07396804913878441,0.42171357075373334,0.5286958813667297,0.07658816128969193,0.4521077275276184,0.5168350168350169,0.681465038845727,0.27525252525252525,0.9230475304282184
13,0.41953084866205853,0.07617004464070003,0.3433608015378316,0.4889542758464813,0.13202765583992004,0.3569266200065613,0.5670926517571885,0.7237512742099899,0.4772727272727273,0.8135711986944509
14,0.390937199195226,0.12463059773047765,0.2663065989812215,0.4805447459220886,0.18171900510787964,0.298825740814209,0.5802861685214626,0.7344064386317908,0.51010101010101,0.8045915970522434
15,0.34501763184865314,0.09892638276020686,0.24609124660491943,0.37307536602020264,0.08828042447566986,0.2847949266433716,0.6597744360902256,0.7950169875424689,0.2297979797979798,1.2249934438347145
16,0.33596299091974896,0.06883628914753596,0.2671266992886861,0.3668099641799927,0.07588492333889008,0.2909250259399414,0.6772983114446529,0.8076062639821029,0.25757575757575757,1.2273288178509982
17,0.3226919968922933,0.06058873112003008,0.26210325956344604,0.35750335454940796,0.0776565670967102,0.27984678745269775,0.6679174484052532,0.8008998875140607,0.24494949494949494,1.223867840969819
18,0.31407113869984943,0.0678256203730901,0.24624552329381308,0.3741232752799988,0.09808899462223053,0.27603429555892944,0.627906976744186,0.7714285714285715,0.29797979797979796,1.1013557501929596
19,0.30952320496241253,0.07660631090402603,0.23291689157485962,0.3839804530143738,0.0971497893333435,0.2868306636810303,0.5920138888888888,0.7437295528898582,0.31565656565656564,1.0200868761221815
20,0.3014170428117116,0.06813166414697965,0.23328536748886108,0.38505423069000244,0.07947224378585815,0.3055819869041443,0.5920138888888888,0.7437295528898582,0.31565656565656564,1.0200868761221815
21,0.300491323073705,0.05771396557490031,0.2427773674329122,0.3958113491535187,0.07769695669412613,0.31811439990997314,0.5899653979238755,0.7421109902067464,0.3207070707070707,1.0113693174235512
22,0.3000420381625493,0.05590075502792994,0.24414128065109253,0.38553386926651,0.08007145673036575,0.30546241998672485,0.5940246045694201,0.7453142227122381,0.2904040404040404,1.0489347868776178
23,0.2954669346412023,0.0619639108578364,0.23350302378336588,0.38485926389694214,0.09328992664813995,0.2915693521499634,0.5890652557319224,0.7413984461709212,0.27525252525252525,1.0552111766503183
24,0.29846565922101337,0.07093257705370586,0.22753308216730753,0.38685351610183716,0.09014223515987396,0.296711266040802,0.5812720848056537,0.735195530726257,0.2601010101010101,1.0563666054309004
25,0.2888407160838445,0.05811803291241328,0.2307226856549581,0.3939025402069092,0.07310808449983597,0.3207944631576538,0.5830388692579506,0.7366071428571429,0.26262626262626265,1.057019749488831
26,0.28842691083749133,0.05059645449121793,0.23783046007156372,0.38812994956970215,0.07479734718799591,0.31333261728286743,0.5879218472468917,0.7404921700223713,0.25757575757575757,1.0708382596935053
27,0.28295864164829254,0.05322905754049619,0.22972959280014038,0.37384623289108276,0.08098458498716354,0.2928616404533386,0.6021699819168174,0.7516930022573364,0.23737373737373738,1.1164892468004162
28,0.2798412044843038,0.06150605281194051,0.21833515167236328,0.36918219923973083,0.08548424392938614,0.2836979627609253,0.6054545454545455,0.7542468856172141,0.2297979797979798,1.1299034512737796
29,0.27866288522879284,0.05977237721284231,0.21889050801595053,0.3794930577278137,0.07093395292758942,0.3085591197013855,0.6359060402684564,0.7774358974358975,0.4621212121212121,0.9512207255831417
30,0.2657824456691742,0.04879241188367208,0.2169900337855021,0.3487362861633301,0.06571275740861893,0.28302353620529175,0.671957671957672,0.8037974683544303,0.3939393939393939,1.0818157463727083
31,0.23470148940881094,0.046709214026729264,0.18799227476119995,0.33902308344841003,0.07707062363624573,0.2619524598121643,0.6252354048964218,0.7694090382387022,0.17929292929292928,1.2153515138421949
32,0.2534496635198593,0.06909372036655743,0.18435593446095785,0.28249824047088623,0.06534098088741302,0.217157244682312,0.7191235059760956,0.8366164542294322,0.17929292929292928,1.3764470309125987
33,0.23171129822731018,0.059143416583538055,0.17256788412729898,0.41126111149787903,0.13262292742729187,0.27863818407058716,0.577259475218659,0.7319778188539742,0.7323232323232324,0.5769140617494007
34,0.24462075531482697,0.055623902628819145,0.18899685144424438,0.3396623432636261,0.0672745481133461,0.2723878026008606,0.6027820710973725,0.7521697203471552,0.6186868686868687,0.736264922757659
35,0.2182176113128662,0.0357817051311334,0.1824359099070231,0.3522792458534241,0.0699881911277771,0.282291054725647,0.6181172291296625,0.7639956092206367,0.3005050505050505,1.0816077878452486
36,0.21182343363761902,0.041027202581365906,0.17079623540242514,0.27697232365608215,0.0681244432926178,0.20884788036346436,0.6598984771573604,0.7951070336391437,0.4772727272727273,0.9777327835237768
