config_name,steps,lr,lambda_prior,val_initial_iou,val_refined_iou,delta_mask_iou,val_initial_dice,val_refined_dice,delta_mask_dice,val_initial_area_error,val_refined_area_error,delta_area_error,val_initial_forward_nrmse,val_refined_forward_nrmse,forward_nrmse_reduction,val_initial_angle_mae_deg,val_refined_angle_mae_deg,angle_mae_delta,parameter_drift_mean,excessive_parameter_drift_flag,val_refinement_score
steps20_lr0.01_prior0.05,20,0.01,0.05,0.6386610370292205,0.6352705944044315,-0.003390442624789101,0.7747812397302534,0.7722477890151263,-0.0025334507151274195,0.20853989733674333,0.22970419140402162,0.021164294067278315,0.451981464772796,0.39915971895904967,0.052821745813746296,18.82170191446818,20.37661607965653,1.5549141651883518,0.376345646064162,0.0,-0.016523838244445577
steps20_lr0.01_prior0.1,20,0.01,0.1,0.6386610370292205,0.6372546488212532,-0.001406388207967257,0.7747812397302534,0.7734913166555569,-0.0012899230746965427,0.20853989733674333,0.228958881626227,0.020418984289483664,0.451981464772796,0.3998852416032888,0.05209622316950717,18.82170191446818,19.899434527140585,1.0777326126724065,0.3525577307180246,0.0,-0.012696050938246028
steps20_lr0.03_prior0.05,20,0.03,0.05,0.6386610370292205,0.6199351862004594,-0.01872585082876113,0.7747812397302534,0.7601955818362007,-0.014585657894052738,0.20853989733674333,0.28680767580445987,0.07826777846771654,0.451981464772796,0.3508786044323713,0.1011028603404248,18.82170191446818,20.28547391005472,1.4637719955865465,0.8153660206867682,0.0,-0.09135871512244545
steps20_lr0.03_prior0.1,20,0.03,0.1,0.6386610370292205,0.6271253281741682,-0.011535708855052404,0.7747812397302534,0.7655573049234771,-0.009223934806776506,0.20853989733674333,0.2787623610298987,0.07022246369315538,0.451981464772796,0.35326539028567544,0.09871607448712048,18.82170191446818,18.964866334690065,0.14316442022188947,0.7418104637072019,0.0,-0.0712388924575602
steps50_lr0.01_prior0.05,50,0.01,0.05,0.6386610370292205,0.629568283058807,-0.009092753970413488,0.7747812397302534,0.7676199206024689,-0.007161319127784575,0.20853989733674333,0.26320617632537724,0.05466627898863395,0.451981464772796,0.3609450686492242,0.09103639612357177,18.82170191446818,20.187452171068788,1.365750256600613,0.6736442839403988,0.0,-0.052713072862117655
steps50_lr0.01_prior0.1,50,0.01,0.1,0.6386610370292205,0.633766320236786,-0.004894716792434437,0.7747812397302534,0.7707837409199518,-0.0039974988103017315,0.20853989733674333,0.2554945442909746,0.04695464695423135,0.451981464772796,0.3635367737401688,0.08844469103262718,18.82170191446818,19.159047162550646,0.3373452480824736,0.6131693602016011,0.0,-0.03815792435044208
steps50_lr0.03_prior0.05,50,0.03,0.05,0.6386610370292205,0.6190341123860668,-0.019626924643153652,0.7747812397302534,0.7596428169050417,-0.015138422825211592,0.20853989733674333,0.2913555108479647,0.08281561351122131,0.451981464772796,0.3248140028770926,0.12716746189570344,18.82170191446818,19.081234861846795,0.2595329473786202,1.0566726978780814,1.0,-0.19214746860044588
steps50_lr0.03_prior0.1,50,0.03,0.1,0.6386610370292205,0.6252184693586473,-0.013442567670573193,0.7747812397302534,0.7648851391273285,-0.009896100602925069,0.20853989733674333,0.2812009203549488,0.07266102301820548,0.451981464772796,0.3292470494928951,0.12273441527990091,18.82170191446818,18.959949888850097,0.1382479743819241,0.8813067367935634,0.0,-0.07145280823572356
