candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,bz_mse,composite,macro_area_composite
geometry_only_reference_mean,mean,test,defect_type,polygon,0.95,75,0.3111278474076797,0.4532562916342653,0.8261848829662585,1.2069839795430501,0.0,8.333333333333334,66.66666666666667,0.4719324414266481,-0.06180074392431364,0.2585217967488174
geometry_only_reference_std,sample_std,test,defect_type,polygon,0.95,75,0.004234989578474997,0.004414676339880701,0.021339459592365637,0.007681418240433336,0.0,0.5773502691896257,0.5773502691896257,0.024382096131079518,0.014647488918789748,0.012013428497601925
geometry_only_reference_mean,mean,test,defect_type,rotated_rect,0.95,63,0.4177619817664447,0.5786804990770803,0.35658432615050417,1.1587305381381636,0.0,11.333333333333334,51.666666666666664,0.43301222071288126,0.6398581546930208,0.2585217967488174
geometry_only_reference_std,sample_std,test,defect_type,rotated_rect,0.95,63,0.004242600148959318,0.003569490661162087,0.016637824242026596,0.0166822667386765,0.0,2.3094010767585034,2.309401076758503,0.0326636912771617,0.018601597995608937,0.012013428497601925
geometry_only_reference_mean,mean,test,overall,all,0.95,138,0.35980864787581157,0.5105151689451156,0.6118020200721098,1.184955234553863,0.0,19.666666666666668,118.33333333333333,0.4541645145790589,0.25852179674881737,0.2585217967488174
geometry_only_reference_std,sample_std,test,overall,all,0.95,138,0.003204200180068938,0.003219385663853965,0.017872729982626654,0.011365533829146434,0.0,2.886751345948129,2.8867513459481287,0.028156347038998754,0.012013428497602022,0.012013428497601925
geometry_only_reference_mean,mean,test,signal_bin,low_signal,0.95,46,0.2865528310031254,0.4223048075055417,0.9756925787110123,1.3101481806108917,0.0,6.333333333333333,39.666666666666664,0.5125826492473698,-0.26683494020234516,0.2585217967488174
geometry_only_reference_std,sample_std,test,signal_bin,low_signal,0.95,46,0.003464945160033387,0.004255892578873706,0.02560034762397271,0.0069216545050322835,0.0,1.5275252316519465,1.5275252316519465,0.028097151793127943,0.01981052269334383,0.012013428497601925
geometry_only_reference_mean,mean,test,signal_bin,non_low_signal,0.95,92,0.3964365563121546,0.5546203496649026,0.42985674075265856,1.1223587615253485,0.0,13.333333333333334,78.66666666666667,0.42495544724490336,0.5212001652243987,0.2585217967488174
geometry_only_reference_std,sample_std,test,signal_bin,non_low_signal,0.95,92,0.0039800379852765015,0.0037698128382096783,0.014056268030266633,0.013721889135740968,0.0,1.5275252316519468,1.5275252316519468,0.02874623671938364,0.010163327452997441,0.012013428497601925
current_baseline_mean_probability_proposal,mean_prob,val,overall,all,0.8,129,0.33801240899397106,0.47288483467050335,0.25732803122324416,1.1100598612427712,4,67,62,0.11882532770608285,0.5535692124412301,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,val,area_bin,small,0.8,43,0.20528624877910273,0.30203556543312454,0.4148232128077333,1.2015853789754403,4,17,26,0.13793685555804608,0.09249860140449401,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,val,area_bin,medium,0.8,43,0.3759396976069179,0.5280977482863247,0.1751879872738376,1.0663739248763684,0,15,28,0.11795509060801462,0.728849458619405,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,val,area_bin,large,0.8,43,0.4328112805958925,0.588521190292061,0.1819728935881615,1.0707342815260554,0,35,8,0.10058403695218784,0.8393595772997919,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,val,signal_bin,low_signal,0.8,43,0.24369272984566856,0.35311601815297755,0.3994297617780102,1.058685683669188,4,27,16,0.1454162922536218,0.19737898622063593,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,val,signal_bin,non_low_signal,0.8,86,0.3851722485681222,0.5327692429292663,0.18627716594586113,1.1333574533982331,0,40,46,0.10552984543231338,0.7316643255515274,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,val,defect_type,polygon,0.8,72,0.27240158913177026,0.39216081572320305,0.31126159984858404,1.1629045662634514,4,33,39,0.11563441599719226,0.3533008050063893,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,val,defect_type,rotated_rect,0.8,57,0.42088923408306667,0.5748520164986721,0.18920141822281486,1.047017055253188,0,34,23,0.12285595302257621,0.8065398323589239,0.5535692124412303
current_baseline_mean_probability_proposal,mean_prob,test,overall,all,0.8,138,0.348667505092573,0.4905530901409957,0.27693549344994556,1.13272755839588,2,79,59,0.13315283303466235,0.5622851017836232,0.5622851017836233
current_baseline_mean_probability_proposal,mean_prob,test,area_bin,small,0.8,46,0.2536822933733823,0.37799304873870726,0.45704095283876534,1.2610002491961827,2,13,33,0.15714740680793868,0.1746343892733242,0.5622851017836233
current_baseline_mean_probability_proposal,mean_prob,test,area_bin,medium,0.8,46,0.3555568948162361,0.5032953135247561,0.16136668992978387,1.0905123819475588,0,26,20,0.13662087791801794,0.6974855184112083,0.5622851017836233
current_baseline_mean_probability_proposal,mean_prob,test,area_bin,large,0.8,46,0.43676332708810073,0.5903709081595239,0.21239883758128741,1.0522471175569554,0,40,6,0.1056902143780304,0.8147353976663373,0.5622851017836233
current_baseline_mean_probability_proposal,mean_prob,test,signal_bin,low_signal,0.8,46,0.2593664762493709,0.38675751681688886,0.3999118149663236,1.2243566005067392,2,27,19,0.17399839757759447,0.24621217809993617,0.5622851017836233
current_baseline_mean_probability_proposal,mean_prob,test,signal_bin,non_low_signal,0.8,92,0.3933180195141741,0.5424508768030492,0.2154473326917565,1.0889049730385127,0,52,40,0.11273005076319627,0.7203215636254667,0.5622851017836233
current_baseline_mean_probability_proposal,mean_prob,test,defect_type,polygon,0.8,75,0.31281981010589427,0.4461783992024658,0.34487713512241064,1.100548233683795,2,37,38,0.1399572537622104,0.4141210741859494,0.5622851017836233
current_baseline_mean_probability_proposal,mean_prob,test,defect_type,rotated_rect,0.8,63,0.39134333245766684,0.543380103163055,0.1960525866970109,1.1700147124273437,0,42,21,0.12505233216853368,0.7386708489237109,0.5622851017836233
proposal_refinement_proposal_only,proposal_only,val,overall,all,0.8,129,0.35851182899579587,0.4999352859779364,0.36344223076287757,1.2013287401592085,0,31,98,0.11296609406857643,0.4950048842108547,0.4950048842108546
proposal_refinement_proposal_only,proposal_only,val,area_bin,small,0.8,43,0.22692507228636613,0.33696374360709536,0.6179023305454788,1.4868832675870074,0,9,34,0.12533697751242406,-0.054013514652017314,0.4950048842108546
proposal_refinement_proposal_only,proposal_only,val,area_bin,medium,0.8,43,0.39148931896503414,0.5484106221388036,0.32157928874198666,1.060100165910499,0,4,39,0.1117211481512979,0.6183206523618512,0.4950048842108546
proposal_refinement_proposal_only,proposal_only,val,area_bin,large,0.8,43,0.4571210957359874,0.61443149218791,0.15084507300116742,1.0570027869801188,0,18,25,0.10184015654200732,0.92070751492273,0.4950048842108546
proposal_refinement_proposal_only,proposal_only,val,signal_bin,low_signal,0.8,43,0.26781549812196165,0.3885920186450329,0.500261007635093,1.3770680431016655,0,15,28,0.13178770470454595,0.15614650913190153,0.4950048842108546
proposal_refinement_proposal_only,proposal_only,val,signal_bin,non_low_signal,0.8,86,0.4038599944327131,0.555606919644388,0.29503284232676996,1.1134590886879798,0,16,70,0.10355528875059167,0.6644340717503311,0.4950048842108546
proposal_refinement_proposal_only,proposal_only,val,defect_type,polygon,0.8,72,0.2914582016821981,0.42103684514159334,0.4754209921124649,1.3311149415870507,0,13,59,0.11061953746118686,0.23707405471132648,0.4950048842108546
proposal_refinement_proposal_only,proposal_only,val,defect_type,rotated_rect,0.8,57,0.44321114770770886,0.5995964744027906,0.22199537432129374,1.0373882751977235,0,18,39,0.11593016557264746,0.8208122477892057,0.4950048842108546
proposal_refinement_proposal_forward,proposal_forward,val,overall,all,0.8,129,0.33136754192516016,0.4652111883808626,0.2657928575931166,1.2014477443556453,0,72,57,0.020272809568099504,0.5307858727129062,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,val,area_bin,small,0.8,43,0.1849997513776022,0.2768952732081043,0.37628261632353177,1.5088931727547978,0,26,17,0.014728452934515338,0.08561240826217476,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,val,area_bin,medium,0.8,43,0.36757859907837515,0.5191780773568296,0.22322973199118695,1.0542738753002743,0,20,23,0.01682672929018736,0.6635269444440179,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,val,area_bin,large,0.8,43,0.44152427531950306,0.5995602145776538,0.19786622446463137,1.0411761850118637,0,26,17,0.029263246479595818,0.8432182654325255,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,val,signal_bin,low_signal,0.8,43,0.22091274023502322,0.3242800462148898,0.39970179513953247,1.390734149966129,0,34,9,0.01549160688422447,0.14549099131038062,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,val,signal_bin,non_low_signal,0.8,86,0.3865949427702287,0.5356767594638489,0.1988383888199088,1.1068045415504033,0,38,48,0.02266341091003702,0.7234333134141688,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,val,defect_type,polygon,0.8,72,0.26390092845000557,0.38060489249766793,0.28808890929815484,1.3314772896054718,0,36,36,0.016108648786838684,0.35641691164951866,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,val,defect_type,rotated_rect,0.8,57,0.4165885273674607,0.572082298970161,0.2376294238604369,1.0371998977242856,0,36,21,0.025532802133902646,0.751041402477185,0.5307858727129061
proposal_refinement_proposal_forward,proposal_forward,test,overall,all,0.8,138,0.33285779725176745,0.4736243542860634,0.2761017849945799,1.1586853888263737,0,79,59,0.02086689596509804,0.5303803665432509,0.5303803665432509
proposal_refinement_proposal_forward,proposal_forward,test,area_bin,small,0.8,46,0.23273663779711445,0.35117635122093144,0.3601362123352597,1.3640711637942686,0,19,27,0.016161761955236612,0.22377677668278617,0.5303803665432509
proposal_refinement_proposal_forward,proposal_forward,test,area_bin,medium,0.8,46,0.3381511208917678,0.4852642293198203,0.24942250047406342,1.0643546641196893,0,30,16,0.016669569901474144,0.5739928497375246,0.5303803665432509
proposal_refinement_proposal_forward,proposal_forward,test,area_bin,large,0.8,46,0.4276856330664202,0.5844324823174384,0.21874664217441656,1.047630338565163,0,30,16,0.029769356038583362,0.793371473209442,0.5303803665432509
proposal_refinement_proposal_forward,proposal_forward,test,signal_bin,low_signal,0.8,46,0.2292554516652427,0.3504092739224263,0.375044424891754,1.3131446261768756,0,34,12,0.016566301797233198,0.20462030069591503,0.5303803665432509
proposal_refinement_proposal_forward,proposal_forward,test,signal_bin,non_low_signal,0.8,92,0.3846589700450299,0.5352318944678821,0.22663046504599285,1.0814557701511227,0,45,47,0.02301719304903046,0.6932603994669192,0.5303803665432509
proposal_refinement_proposal_forward,proposal_forward,test,defect_type,polygon,0.8,75,0.2902565880839056,0.4212943198925589,0.3109663508438777,1.1680975852409998,0,41,34,0.020379790117343265,0.4005845571325868,0.5303803665432509
proposal_refinement_proposal_forward,proposal_forward,test,defect_type,rotated_rect,0.8,63,0.383573522451603,0.5359220142783309,0.23459634945970165,1.147480393094676,0,38,25,0.021446783879091814,0.6848991872702321,0.5303803665432509
