seed,epoch,train_loss,train_selection_metric,val_selection_metric,train_normalized_param_mae,val_normalized_param_mae,train_dimension_mae_norm,val_dimension_mae_norm,train_curvature_mae_norm,val_curvature_mae_norm
42,1,0.34170442819595337,1.1874527662992478,1.179714208841324,0.8832030892372131,0.8781572580337524,0.8507271409034729,0.8395031690597534,0.9156789183616638,0.9168115854263306
42,2,0.3332762449979782,1.1269038170576096,1.102007907629013,0.8412426114082336,0.824260413646698,0.7827510237693787,0.7526360750198364,0.8997344970703125,0.8958847522735596
42,3,0.30712866485118867,1.0660354793071747,1.0369045466184617,0.8004061579704285,0.7803969979286194,0.7036538124084473,0.6695210337638855,0.897158682346344,0.8912729024887085
42,4,0.27482789754867554,1.1262776494026183,1.2937729388475419,0.8390080332756042,0.957750141620636,0.7964534759521484,0.963151752948761,0.8815624713897705,0.9523485898971558
42,5,0.28831976354122163,0.9966518551111221,0.9955954670906066,0.754224419593811,0.7588188052177429,0.6105504631996155,0.5667527914047241,0.8978981971740723,0.9508846402168274
42,6,0.2513995707035065,0.9367604583501816,0.9706971645355225,0.7109893560409546,0.7412875294685364,0.5571549534797668,0.5410140752792358,0.8648236393928528,0.9415611624717712
42,7,0.2398045390844345,0.9129656612873077,0.9403468653559685,0.693008303642273,0.7222517728805542,0.5423712730407715,0.4909648597240448,0.8436453938484192,0.9535387754440308
42,8,0.21849059760570527,0.9217157572507858,1.0150500595569611,0.6990184187889099,0.7739692330360413,0.5526242852210999,0.5752465724945068,0.8454126715660095,0.9726918339729309
42,9,0.19562459588050843,0.8201436117291451,1.0551441729068756,0.6238449811935425,0.8107833862304688,0.4768642485141754,0.5480273962020874,0.7708256840705872,1.07353937625885
42,10,0.17859163880348206,0.736095018684864,1.0824833899736404,0.5630133152008057,0.8314635753631592,0.4031936228275299,0.5648472905158997,0.722832977771759,1.0980799198150635
42,11,0.15366564691066742,0.6716157704591751,1.1073848873376846,0.513080894947052,0.8494402766227722,0.3727913498878479,0.5870435833930969,0.6533703804016113,1.1118371486663818
42,12,0.12391319274902343,0.6510181099176406,1.1393805533647536,0.4927878975868225,0.8829483389854431,0.39781755208969116,0.53228360414505,0.5877582430839539,1.233613133430481
42,13,0.12494016736745835,0.5865504428744316,1.218444111943245,0.44343897700309753,0.9326238036155701,0.362824410200119,0.6619701981544495,0.5240536332130432,1.203277587890625
42,14,0.1198914334177971,0.7201831236481666,1.136520230770111,0.5429787039756775,0.8702421188354492,0.4573911726474762,0.6148645877838135,0.6285662651062012,1.125619649887085
42,15,0.16012046337127686,0.644881184399128,1.1412436932325363,0.490225613117218,0.8697090744972229,0.37740305066108704,0.6506187319755554,0.6030480861663818,1.0887993574142456
42,16,0.11056872308254242,0.6316829577088356,1.1603688925504685,0.4798470139503479,0.8887755274772644,0.3724435865879059,0.6255881190299988,0.5872504711151123,1.1519633531570435
42,17,0.10888929814100265,0.49752980172634126,1.2095402657985688,0.3788006007671356,0.9167662262916565,0.2864605188369751,0.7294718027114868,0.47114071249961853,1.1040608882904053
42,18,0.09370919987559319,0.4643666610121727,1.2362086802721024,0.3515476584434509,0.9432814717292786,0.283396452665329,0.695139467716217,0.41969889402389526,1.1914234161376953
42,19,0.0739547185599804,0.39012769013643267,1.331334689259529,0.29592567682266235,1.0184552669525146,0.2334459125995636,0.7279227375984192,0.35840535163879395,1.3089873790740967
42,20,0.053115461766719815,0.35017000660300257,1.2692315489053727,0.2665805518627167,0.974136471748352,0.20182226598262787,0.6684518456459045,0.33133888244628906,1.2798211574554443
42,21,0.0523136243224144,0.34608374536037445,1.2873250842094421,0.26251548528671265,0.9864699840545654,0.20710104703903198,0.6904075145721436,0.3179299831390381,1.2825322151184082
42,22,0.04670997224748134,0.3589121803641319,1.291015124320984,0.27059876918792725,0.9924071431159973,0.22795769572257996,0.6675102710723877,0.3132398724555969,1.3173041343688965
42,23,0.04173297770321369,0.3318368844687939,1.2510632038116456,0.24979040026664734,0.9569016098976135,0.2139226645231247,0.6852085590362549,0.28565818071365356,1.2285945415496826
42,24,0.04596432261168957,0.2650809496641159,1.3155485540628433,0.20069237053394318,1.0091382265090942,0.1616673469543457,0.6972177624702454,0.23971742391586304,1.3210588693618774
42,25,0.027382632344961168,0.2687405027449131,1.2841914504766465,0.2029184252023697,0.9850992560386658,0.1682559698820114,0.6804823279380798,0.23758085072040558,1.289716124534607
42,26,0.02496830206364393,0.24918366745114326,1.2771898448467254,0.18850266933441162,0.9755803942680359,0.153203085064888,0.7099558115005493,0.22380226850509644,1.2412049770355225
42,27,0.018801633827388288,0.21370538249611853,1.3423528403043747,0.1614844650030136,1.0279300212860107,0.1328268200159073,0.7255787253379822,0.19014212489128113,1.330281376838684
42,28,0.01544134896248579,0.19498535990715027,1.3370108366012574,0.14597463607788086,1.0223143100738525,0.13210529088974,0.7348911762237549,0.15984401106834412,1.3097373247146606
42,29,0.015963593684136867,0.16207697726786136,1.3317490458488463,0.1233900859951973,1.0188384056091309,0.0933924987912178,0.7276198863983154,0.1533876657485962,1.3100566864013672
42,30,0.012781418114900588,0.1562439426779747,1.3122114390134811,0.11894206702709198,1.0020849704742432,0.09008973836898804,0.7313966155052185,0.14779441058635712,1.2727731466293335
42,31,0.011320054717361926,0.14023695401847364,1.3369338542222977,0.10719127953052521,1.0212432146072388,0.07738279551267624,0.7429466843605042,0.13699975609779358,1.2995396852493286
42,32,0.007856845948845148,0.1343654364347458,1.3176351457834243,0.10123652219772339,1.0075745582580566,0.08587740361690521,0.7236378788948059,0.11659563332796097,1.2915111780166626
42,33,0.008504267875105142,0.11563830785453319,1.3630654126405717,0.08732352405786514,1.0404659509658813,0.07233386486768723,0.7633751034736633,0.10231317579746246,1.3175568580627441
42,34,0.007884676568210125,0.14752774611115455,1.3201809346675872,0.1120019480586052,1.0064270496368408,0.08750270307064056,0.749789834022522,0.1365012228488922,1.2630642652511597
42,35,0.008282699901610614,0.15054686591029168,1.346371167898178,0.11469120532274246,1.0316364765167236,0.08611612021923065,0.7227159738540649,0.14326630532741547,1.3405569791793823
42,36,0.007950128521770239,0.11349302902817726,1.344199749827385,0.08667631447315216,1.0272845029830933,0.063209667801857,0.743055522441864,0.11014297604560852,1.3115136623382568
42,37,0.005502535309642553,0.10026211962103844,1.3145636379718781,0.07688360661268234,1.0029953718185425,0.05334527790546417,0.7397943735122681,0.10042193531990051,1.2661967277526855
42,38,0.0035664583556354046,0.11224541924893856,1.3626031458377839,0.08491364121437073,1.0420697927474976,0.06899365037679672,0.7474626302719116,0.10083365440368652,1.3366769552230835
42,39,0.00415486297570169,0.09089992046356202,1.3276946038007735,0.0688784122467041,1.0129262208938599,0.054972171783447266,0.7478875517845154,0.08278465270996094,1.2779649496078491
42,40,0.004144512047059834,0.07949428334832191,1.329973641037941,0.0599554106593132,1.014859676361084,0.05031859874725342,0.7476134896278381,0.06959223002195358,1.2821059226989746
42,41,0.0038231634069234135,0.07324235774576664,1.3307993113994598,0.05592504143714905,1.016806960105896,0.04088205844163895,0.7375394105911255,0.07096801698207855,1.2960749864578247
42,42,0.0044008176773786545,0.07787578236311674,1.3141808301210403,0.05922617018222809,1.0031603574752808,0.045362528413534164,0.7359223961830139,0.07308980077505112,1.270398736000061
42,43,0.003105628723278642,0.10193913169205189,1.3716434210538864,0.07786702364683151,1.0461593866348267,0.05665802210569382,0.775014340877533,0.09907602518796921,1.3173044919967651
42,44,0.0036876610945910217,0.11204357407987117,1.3142049193382264,0.08603562414646149,1.001404047012329,0.05867216736078262,0.750133752822876,0.11339908093214035,1.2526743412017822
42,45,0.0034007150679826736,0.09948150031268596,1.35802920460701,0.07427377998828888,1.0366812944412231,0.06901977211236954,0.7600778341293335,0.07952777296304703,1.3132845163345337
42,46,0.004245891747996211,0.0849447863176465,1.3376694709062575,0.06366164982318878,1.0201661586761475,0.0570053793489933,0.7564671635627747,0.07031791657209396,1.283865213394165
42,47,0.003917919145897031,0.07389925699681044,1.3253546863794328,0.05526319518685341,1.0093791484832764,0.05055614933371544,0.7606647610664368,0.05997024476528168,1.2580934762954712
42,48,0.0019301610765978694,0.0832724867388606,1.3710487067699433,0.061663731932640076,1.0440380573272705,0.06184005364775658,0.7880202531814575,0.06148741394281387,1.3000558614730835
42,49,0.002305262815207243,0.08534314017742872,1.3260976135730744,0.06381989270448685,1.010668396949768,0.058395128697156906,0.7553035020828247,0.06924465298652649,1.266033411026001
42,50,0.002704092604108155,0.061954211257398126,1.354787927865982,0.04717190936207771,1.0326037406921387,0.03565279766917229,0.7710896730422974,0.05869102478027344,1.2941176891326904
42,51,0.00230259420350194,0.059973637014627455,1.3283118307590485,0.04506702721118927,1.0123133659362793,0.039288029074668884,0.7569054365158081,0.050846025347709656,1.2677210569381714
