group,sample_count,mean_true_area,mean_pred_area,mean_area_ratio,mean_area_error,mean_iou,mean_dice
1,60,13.250614272421135,21.6321798029078,1.879462897914508,0.8928723805864061,0.41831601196780277,0.5745405012103519
2,80,6.724540811378485,12.729574029148198,2.3252925183401274,1.3345299397237738,0.26958237927180073,0.3917522604295963
3,60,19.38584410236768,30.565748513676315,1.6505402127885909,0.6678432721446712,0.39568003729365203,0.5613698551923598
