sample_id,split,shape_type,topology_type,representation_target,rbc_compatible,component_count,oracle_fit_success,rbc_representable,oracle_profile_depth_rmse_m,oracle_Er_like_error,oracle_projected_mask_IoU,oracle_projected_mask_Dice,oracle_area_error,oracle_mask_center_error_px,true_area_px,oracle_area_px,oracle_component_count,true_component_count,oracle_L_m,oracle_W_m,oracle_D_m,oracle_wLD,oracle_wWD,oracle_wLW,label_L_m,label_W_m,label_D_m,oracle_L_abs_error_m,oracle_W_abs_error_m,oracle_D_abs_error_m,oracle_objective,fit_message
surf_shape_052_sharp_wall_boxy_corrosion,val,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.00011342106790848217,0.29315627176528175,0.853035143769968,0.9206896551724137,0.12844036697247707,0.09873942389133085,545.0,615.0,1,1,0.017070127822465874,0.00861134425770648,0.0016925997362741817,5.0001102960938075,4.999999403240222,5.000026866199788,0.01485,0.007425,0.0015,0.0022201278224658737,0.0011863442577064792,0.0001925997362741817,0.09789813192919926,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_053_sharp_wall_boxy_corrosion,val,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.00010562940262126643,0.2936534175912188,0.8503937007874016,0.9191489361702128,0.1461187214611872,0.09914210183443943,219.0,251.0,1,1,0.010939536987871033,0.0054623876329309845,0.002467038024227762,5.0001853177929885,5.000016411677456,5.000206874361302,0.009349999999999999,0.0046749999999999995,0.0022,0.001589536987871034,0.000787387632930985,0.000267038024227762,0.07148951366686519,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_054_sharp_wall_boxy_corrosion,test,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.00012746368559157624,0.3084678055194515,0.8683385579937304,0.9295302013422819,0.06228373702422145,0.058631921824101596,289.0,307.0,1,1,0.012017183930301347,0.006026952417669423,0.0025242187770916293,5.0,4.99999999462802,5.0000763591436534,0.011,0.0055,0.0022,0.0010171839303013477,0.0005269524176694232,0.00032421877709162914,0.07514618548801662,ABNORMAL:
surf_shape_055_sharp_wall_boxy_corrosion,test,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.00021442498321898993,0.30981743455925653,0.830739299610895,0.9075451647183846,0.15825688073394495,0.07951506583261152,436.0,505.0,1,1,0.015351510609071839,0.0077445879515931435,0.003347415333742598,5.00047792914707,5.000024644146172,5.000229177199142,0.013199999999999998,0.006599999999999999,0.003,0.0021515106090718404,0.0011445879515931444,0.000347415333742598,0.09787880487806505,ABNORMAL:
surf_shape_056_sharp_wall_boxy_corrosion,test,sharp_wall_boxy_corrosion,single_component,polygon_or_contour,False,1,True,True,0.00022986899643422543,0.29625373463563665,0.8550955414012739,0.9218884120171674,0.1259124087591241,0.09914815581638581,548.0,617.0,1,1,0.017203843155919486,0.008611509588072348,0.0033771721809202782,5.000397729499189,5.000182344733814,5.000043619590216,0.01485,0.007425,0.003,0.002353843155919485,0.0011865095880723474,0.00037717218092027816,0.09854093617989773,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_057_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,3.2010818629399295e-05,0.35459685850488093,0.9504950495049505,0.9746192893401016,0.052083333333333336,0.05608285550980305,192.0,202.0,1,1,0.008869950830886094,0.005349190726067089,0.0006557699258532464,4.999939803369184,4.999939784066574,4.999926174345988,0.008925,0.0055249999999999995,0.001,5.504916911390663e-05,0.00017580927393291094,0.00034423007414675357,0.03969112590761342,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_058_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,3.508781514438925e-05,0.33235364411047197,0.9456521739130435,0.9720670391061452,0.011235955056179775,0.06885609817393833,267.0,270.0,1,1,0.010491442008251714,0.006012675387380092,0.0006956475365929636,5.000014658870108,4.999898986097486,4.999898955583974,0.0105,0.0065,0.001,8.557991748286975e-06,0.00048732461261990784,0.0003043524634070364,0.04123620340938749,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_059_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,5.865089239217509e-05,0.30462790812270196,0.9376558603491272,0.9678249678249679,0.01818181818181818,0.05312771532356002,385.0,392.0,1,1,0.012441511489710615,0.007413959614733587,0.0010515022356770917,4.999999912252033,4.99984762749804,4.999967983849959,0.0126,0.0078,0.0015,0.00015848851028938543,0.00038604038526641234,0.0004484977643229083,0.04644469193233825,ABNORMAL:
surf_shape_060_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,6.35779239237584e-05,0.2968889831402257,0.9485148514851485,0.9735772357723578,0.04573804573804574,0.048248270524210136,481.0,503.0,1,1,0.013939585707806644,0.008491208031803827,0.0010423096464883554,5.0000000535314975,4.999864926610111,4.9997795907259714,0.014175000000000002,0.008775,0.0015,0.0002354142921933578,0.0002837919681961728,0.0004576903535116446,0.04995673737984221,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_061_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,7.009132676275626e-05,0.35116192045278416,0.958974358974359,0.9790575916230366,0.010526315789473684,0.06386430772270127,190.0,192.0,1,1,0.008607132811838237,0.0052971937832320005,0.0015136007123665023,4.999777882100379,4.999999965944553,4.999896351249932,0.008925,0.0055249999999999995,0.0022,0.0003178671881617634,0.00022780621676799905,0.0006863992876334978,0.03657449144793739,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_062_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,7.697357675417455e-05,0.32937584110792156,0.927797833935018,0.9625468164794008,0.01509433962264151,0.12298743479096098,265.0,269.0,1,1,0.010122465635004678,0.006302423560724367,0.0015120609427419509,4.999728804244877,4.999738829880291,4.999716903741385,0.0105,0.0065,0.0022,0.0003775343649953227,0.00019757643927563288,0.0006879390572580493,0.04323334311896763,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_063_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,0.00011905125955241824,0.31025192093610177,0.942643391521197,0.9704749679075738,0.018134715025906734,0.04435031128293077,386.0,393.0,1,1,0.01252542993280099,0.007340940247084184,0.0021102164523732364,4.9997453078539325,4.999615661522662,4.999817260387023,0.0126,0.0078,0.003,7.457006719900974e-05,0.000459059752915816,0.0008897835476267637,0.04649549500897515,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_064_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,0.00012891391930111286,0.30000245679505766,0.9475806451612904,0.9730848861283644,0.004149377593360996,0.17562408667962992,482.0,484.0,1,1,0.013735534905265658,0.008362769344944964,0.0021185781524402257,4.9994313677009865,4.9994519168012825,4.99973788808804,0.014175000000000002,0.008775,0.003,0.00043946509473434363,0.0004122306550550358,0.0008814218475597744,0.048561797714178075,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_065_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,3.300505034414821e-05,0.3630817724539031,0.9438775510204082,0.9711286089238845,0.005263157894736842,0.053747834333200864,190.0,191.0,1,1,0.00861309144741877,0.005316718993376841,0.0007280407298190024,5.000000016217378,4.999999997545591,4.999991770801152,0.008925,0.0055249999999999995,0.001,0.0003119085525812304,0.00020828100662315888,0.0002719592701809976,0.03904248488645245,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_066_asymmetric_corrosion,train,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,3.362625082963041e-05,0.3157311353937225,0.9597069597069597,0.9794392523364486,0.04198473282442748,0.017798800173027908,262.0,273.0,1,1,0.010276545819464206,0.006300673563846802,0.000696174935700815,4.99976777930396,4.999983447341414,4.999935468442004,0.0105,0.0065,0.001,0.00022345418053579431,0.00019932643615319743,0.000303825064299185,0.03983763540640093,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_067_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,6.045258571361824e-05,0.31688509019860445,0.9395465994962217,0.9688311688311688,0.02631578947368421,0.126502167222894,380.0,390.0,1,1,0.012256068809200948,0.007555484282497499,0.0010645792753873377,4.99999998085597,5.000000004919071,4.999997513101275,0.0126,0.0078,0.0015,0.00034393119079905235,0.0002445157175025008,0.00043542072461266236,0.047851279166212825,ABNORMAL:
surf_shape_068_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,6.425781282168816e-05,0.29778769919557935,0.9515151515151515,0.9751552795031055,0.0125,0.02493403813517756,480.0,486.0,1,1,0.013591557179794685,0.00847491424093078,0.0010679324522024996,4.9998169128722285,4.999771882599751,4.9997330593966804,0.014175000000000002,0.008775,0.0015,0.0005834428202053168,0.0003000857590692192,0.00043206754779750046,0.04843248560813699,ABNORMAL:
surf_shape_069_asymmetric_corrosion,val,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,6.902534779758523e-05,0.3471954319674514,0.9597989949748744,0.9794871794871794,0.041884816753926704,0.04772757640267302,191.0,199.0,1,1,0.008873068562350782,0.005325735330325301,0.0015129453258178795,5.000000241302843,4.9997714478255215,4.999998520843974,0.008925,0.0055249999999999995,0.0022,5.19314376492188e-05,0.00019926466967469872,0.0006870546741821206,0.03757196303007191,ABNORMAL:
surf_shape_070_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,7.565640394356924e-05,0.3254591240661492,0.9595588235294118,0.9793621013133208,0.0421455938697318,0.03171329185090901,261.0,272.0,1,1,0.01018369353489744,0.006301592920711366,0.001521455624071757,5.000127568946256,4.999999964179346,4.999997667390612,0.0105,0.0065,0.0022,0.0003163064651025612,0.0001984070792886341,0.0006785443759282431,0.040624133950626626,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_071_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,0.0001196662491139373,0.3116743160964008,0.9437340153452686,0.9710526315789474,0.0,0.13531536981245093,380.0,380.0,1,1,0.012127318225660355,0.007433785365861672,0.0021308682245857694,5.000000106494577,5.000020824455821,4.999964949540402,0.0126,0.0078,0.003,0.0004726817743396453,0.0003662146341383279,0.0008691317754142306,0.04567822304212956,ABNORMAL:
surf_shape_072_asymmetric_corrosion,test,asymmetric_corrosion,single_component,profile_basis,False,1,True,True,0.0001288756612118747,0.2992809775877411,0.948,0.973305954825462,0.016563146997929608,0.055778867143903316,483.0,491.0,1,1,0.013681307866918204,0.008536810795513348,0.002108903572268166,4.999999591537966,4.999878868741777,4.999876533354715,0.014175000000000002,0.008775,0.003,0.0004936921330817978,0.00023818920448665133,0.000891096427731834,0.04912551974868512,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_073_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,4.551822443269681e-05,0.3079312383588752,0.8413461538461539,0.9138381201044387,0.13966480446927373,0.13431994501428332,179.0,204.0,1,1,0.017753619006164758,0.002742555226646258,0.0011197434508275668,5.000748454998233,5.0000001831795,5.000479715257872,0.015299999999999998,0.00234,0.001,0.0024536190061647603,0.00040255522664625794,0.00011974345082756675,0.06973383847327322,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_074_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,5.4773895032590806e-05,0.3240862813811087,0.8653846153846154,0.9278350515463918,0.07264957264957266,0.009299484719914956,234.0,251.0,1,1,0.020542339944821006,0.0028946476900341966,0.0010781845939386915,5.000199586950846,5.000080386702042,4.999780604351758,0.018,0.0026,0.001,0.0025423399448210073,0.00029464769003419676,7.818459393869144e-05,0.0728393607541708,ABNORMAL:
surf_shape_075_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,8.964449516752486e-05,0.30525480634042385,0.8476454293628809,0.9175412293853074,0.12420382165605096,0.2601507248590704,314.0,353.0,1,1,0.024958426713775433,0.0033776985813977756,0.0016900543747244623,4.999875089746422,4.999912756300825,5.0004599152963625,0.021599999999999998,0.002912,0.0015,0.0033584267137754358,0.0004656985813977755,0.00019005437472446223,0.08246494146461046,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_076_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,8.486833631267224e-05,0.3038716805298365,0.8629283489096573,0.9264214046822743,0.1056338028169014,0.0376009313561726,284.0,314.0,1,1,0.027439691742406846,0.0026994994759101214,0.0016946747739153062,4.997573999611608,4.998089843085931,4.997846973717008,0.0243,0.00234,0.0015,0.003139691742406848,0.0003594994759101213,0.00019467477391530612,0.07657629958770185,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_077_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,0.00010418351393324839,0.3093290304598894,0.8611111111111112,0.9253731343283582,0.09375,0.3761904761904731,192.0,210.0,1,1,0.017001786234986146,0.0029378566430912317,0.002466450435435596,5.000044997009262,4.999859718776952,5.0001191192137835,0.015299999999999998,0.0026,0.0022,0.0017017862349861489,0.00033785664309123184,0.0002664504354355957,0.06696901583125944,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_078_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,0.00012683441708348883,0.3223730773252332,0.8625429553264605,0.9261992619926199,0.06870229007633588,0.052326934950230435,262.0,280.0,1,1,0.020240065843331254,0.0032596308592235503,0.0025452591392397176,4.999342173027222,4.998630152497388,4.999199542110575,0.018,0.002912,0.0022,0.002240065843331255,0.0003476308592235502,0.0003452591392397175,0.075847269870515,ABNORMAL:
surf_shape_079_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,0.0001622184790698734,0.3083001728035905,0.8506944444444444,0.9193245778611632,0.11507936507936507,0.08584645893961898,252.0,281.0,1,1,0.02517573814314737,0.0026524793597530226,0.003398836936798768,4.999109691186248,4.999017663609911,4.999865598534899,0.021599999999999998,0.00234,0.003,0.003575738143147371,0.00031247935975302257,0.00039883693679876797,0.07596187856834047,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_080_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,0.000179293893481105,0.30477822450464026,0.8396739130434783,0.912850812407681,0.1492063492063492,0.13421304718898389,315.0,362.0,1,1,0.028185517657996005,0.003034350091465478,0.00335928263861358,5.000000581819987,4.999006286571206,5.00012220115845,0.0243,0.0026,0.003,0.0038855176579960064,0.000434350091465478,0.0003592826386135798,0.08465478561965488,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_081_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,4.9149575166560396e-05,0.2978943648692231,0.8482490272373541,0.9178947368421052,0.13004484304932734,0.21408642024559602,223.0,252.0,1,1,0.017630003391761278,0.0033646112506626317,0.0011340244403258413,4.999999950031472,4.9999713813324025,4.999814659298955,0.015299999999999998,0.002912,0.001,0.0023300033917612803,0.0004526112506626316,0.00013402444032584128,0.07207286761612627,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_082_elongated_crack_like_surface_defect,train,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,4.925372069169456e-05,0.3061724179461433,0.8393574297188755,0.9126637554585153,0.16037735849056603,0.068352527744921,212.0,246.0,1,1,0.021073005155394467,0.0027643660828392527,0.0011135017530174553,5.0001382802961505,5.000698839206918,5.0002987034577755,0.018,0.00234,0.001,0.0030730051553944683,0.0004243660828392526,0.00011350175301745526,0.07473983518509371,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_083_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,9.162499635709624e-05,0.3286430569332193,0.856687898089172,0.9228130360205832,0.06007067137809187,0.03741128241057613,283.0,300.0,1,1,0.024007513448548123,0.0029920798415240895,0.0017229289471164411,5.000369904043182,4.9990968679265695,5.000141824483065,0.021599999999999998,0.0026,0.0015,0.0024075134485481257,0.0003920798415240896,0.0002229289471164411,0.07952425673856146,ABNORMAL:
surf_shape_084_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,8.774897266628833e-05,0.28630748139575285,0.8512820512820513,0.9196675900277008,0.1111111111111111,0.23739701076513398,342.0,380.0,1,1,0.02755969060762992,0.0032591513431709774,0.0017217154467200687,5.000319621768622,5.000003382036573,5.000134124531767,0.0243,0.002912,0.0015,0.003259690607629921,0.0003471513431709773,0.00022171544672006864,0.0801213521523781,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_085_elongated_crack_like_surface_defect,val,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,9.943156937374501e-05,0.30575253889075826,0.8743718592964824,0.9329758713136729,0.08379888268156424,0.07412606649453622,179.0,194.0,1,1,0.017512478152162045,0.002632158355687066,0.0024274523606648587,5.0000201214615245,4.999913811268228,4.999902694759761,0.015299999999999998,0.00234,0.0022,0.002212478152162047,0.000292158355687066,0.0002274523606648586,0.06279093776850046,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_086_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,0.00011708935720932167,0.3149066170755503,0.8528301886792453,0.9205702647657841,0.09829059829059829,0.034721342201267526,234.0,257.0,1,1,0.020489754149213585,0.002988819752475352,0.002496127197666657,5.0115942466758785,5.0322778556918895,5.008062352015723,0.018,0.0026,0.0022,0.002489754149213586,0.0003888197524753523,0.0002961271976666567,0.0740229120565193,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_087_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,0.00018131998524445407,0.3082223387370197,0.8351351351351352,0.9101620029455081,0.15555555555555556,0.1597475145754718,315.0,364.0,1,1,0.025292412657466255,0.003393434444945407,0.003350166988813126,4.999999919731822,5.0000000131918885,5.000066029267595,0.021599999999999998,0.002912,0.003,0.0036924126574662576,0.0004814344449454071,0.00035016698881312584,0.08618537174479562,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_088_elongated_crack_like_surface_defect,test,elongated_crack_like_surface_defect,elongated,polygon_or_contour,False,1,True,True,0.00017384999982752357,0.3106890720055974,0.8683385579937304,0.9295302013422819,0.0912280701754386,0.002068835202902827,285.0,311.0,1,1,0.02720193615918101,0.0026976109868646404,0.0034727172248299825,4.813662082552255,4.83674573289345,4.833063551595075,0.0243,0.00234,0.003,0.002901936159181013,0.0003576109868646403,0.0004727172248299824,0.07660536267910208,ABNORMAL:
surf_shape_089_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00010473781612652095,0.8587987604065362,0.3709090909090909,0.5411140583554377,0.48026315789473684,0.1382302078768744,152.0,225.0,1,2,0.016792059432945913,0.003220535574642489,0.0003882714887486405,4.999949145363489,4.999761260818555,4.999929448398166,0.0055249999999999995,0.0038249999999999994,0.001,0.011267059432945915,0.0006044644253575104,0.0006117285112513596,0.22052815737539117,ABNORMAL:
surf_shape_090_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00014320019851413486,0.9937747404649792,0.07304785894206549,0.13615023474178403,0.009433962264150943,0.15180091261675882,212.0,214.0,1,2,0.013314835908768289,0.003839998429659383,0.00013713851067134598,4.999999803203537,5.000020192449213,5.00027888169707,0.0065,0.0045,0.001,0.006814835908768289,0.0006600015703406167,0.000862861489328654,0.3164418428773415,ABNORMAL:
surf_shape_091_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00024637508870478073,0.9631927933869459,0.18563922942206654,0.31314623338257014,0.29491525423728815,0.1915392626180076,295.0,382.0,1,2,0.01739366980224777,0.005176035297804107,0.0004892511784882491,4.999834931456419,4.999574264336098,4.999850093992862,0.0078,0.005399999999999999,0.0015,0.009593669802247769,0.00022396470219589269,0.0010107488215117509,0.31636657374415283,ABNORMAL:
surf_shape_092_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00021429814727781372,0.7387414975387198,0.5128983308042488,0.6780341023069207,0.6236842105263158,0.24527392780608728,380.0,617.0,1,2,0.026663910378449958,0.005485890429945886,0.0008867073223189346,5.000098611774395,4.999739816687013,5.0005641645647625,0.008775,0.006075,0.0015,0.01788891037844996,0.0005891095700541133,0.0006132926776810654,0.23844282034163863,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_093_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.0002611208882898488,0.9821862564979033,0.12962962962962962,0.22950819672131148,0.04697986577181208,0.15254320747259253,149.0,156.0,1,2,0.011682777276287724,0.0032151552913780236,0.0004518447033880795,5.000000954120302,5.000550950765388,5.000547878965211,0.0055249999999999995,0.0038249999999999994,0.0022,0.006157777276287724,0.0006098447086219758,0.0017481552966119207,0.2751386668033505,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_094_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00031453355238874226,0.9980607185658942,0.08414872798434442,0.1552346570397112,0.638095238095238,0.29384135742767725,210.0,344.0,1,2,0.018281667476249746,0.007457283459937566,0.00013162491344437125,0.34987861445634,0.349978906596552,0.35006811331931864,0.0065,0.0045,0.0022,0.011781667476249747,0.002957283459937566,0.002068375086555629,0.343827627037157,ABNORMAL:
surf_shape_095_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00043549148762688373,0.8509554522494042,0.3475298126064736,0.515802781289507,0.6904761904761905,0.3471678499322393,294.0,497.0,1,2,0.02392025116705637,0.0049201580615114695,0.0013871338591911874,5.000332081017248,5.000140345770718,5.000565669912438,0.0078,0.005399999999999999,0.003,0.01612025116705637,0.0004798419384885299,0.0016128661408088127,0.2765270812130554,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_096_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.0004792836918320716,0.8199640989224639,0.3892709766162311,0.5603960396039604,0.6233766233766234,0.1878499631328477,385.0,625.0,1,2,0.027014445689365136,0.005518593359534954,0.0015215131338363781,4.998974002484763,5.000480716294567,5.000125178115743,0.008775,0.006075,0.003,0.018239445689365134,0.0005564066404650453,0.001478486866163622,0.27885085247003005,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_097_multi_pit_two_component_surface_defect,train,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00012117039020757238,1.000160896572703,0.02040816326530612,0.04,0.0,0.18306040290327213,150.0,150.0,1,2,0.01297022868874508,0.0034883407700851106,5e-05,0.9982454198817442,0.9980811754992803,0.999233731494314,0.0055249999999999995,0.0038249999999999994,0.001,0.007445228688745081,0.0003366592299148888,0.00095,0.31317038445228795,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_098_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00013671729638493877,0.964824097708735,0.1724137931034483,0.29411764705882354,0.3106796116504854,0.277292046536106,206.0,270.0,1,2,0.015054083584337132,0.004263343236646381,0.00025267490997546037,4.999609553545447,4.999884223878445,5.000012385676414,0.0065,0.0045,0.001,0.008554083584337131,0.00023665676335361905,0.0007473250900245397,0.2934277410619755,ABNORMAL:
surf_shape_099_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00018942162897375074,0.744557236508754,0.48698884758364314,0.655,0.7210884353741497,0.17045289309840003,294.0,506.0,1,2,0.02448916973504945,0.0049416227658363445,0.0008527639084820092,5.000119965657278,4.9991466808571605,5.000311783558129,0.0078,0.005399999999999999,0.0015,0.01668916973504945,0.0004583772341636549,0.0006472360915179908,0.23133550665352937,ABNORMAL:
surf_shape_100_multi_pit_two_component_surface_defect,val,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00027740732194846644,0.9540657385770319,0.19298245614035087,0.3235294117647059,0.30809399477806787,0.12025329354910845,383.0,501.0,1,2,0.020794106007961537,0.005719985932903125,0.00044053638750442064,5.000023738779095,5.000175872576142,5.000258185127089,0.008775,0.006075,0.0015,0.012019106007961538,0.0003550140670968748,0.0010594636124955795,0.3356370304107266,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_101_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.0002882259746540032,1.074232635334361,0.0,0.0,0.2236842105263158,0.16532028593613565,152.0,118.0,2,2,0.013254348244401264,0.0035359503077185403,0.0018236948150479244,0.3476255882182325,0.3475942829967616,0.3491978296093575,0.0055249999999999995,0.0038249999999999994,0.0022,0.0077293482444012645,0.00028904969228145914,0.00037630518495207575,0.34219601718722636,ABNORMAL:
surf_shape_102_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.0002935543287024792,0.9406530667486079,0.2485207100591716,0.3981042654028436,0.06862745098039216,0.12066363519843304,204.0,218.0,2,2,0.03551108804979673,0.0024297236736423897,0.0010778658277481585,0.3508898192899823,0.34781411220815406,0.35704608750074357,0.0065,0.0045,0.0022,0.029011088049796734,0.00207027632635761,0.0011221341722518416,0.25724430524230507,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
surf_shape_103_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.00041928403654837383,0.8153607082107632,0.3870967741935484,0.5581395348837209,0.7142857142857143,0.22963693577821873,301.0,516.0,1,2,0.024484196191833407,0.004991803610318982,0.001509598583622642,4.999748534681738,4.999748688624421,4.999887725614154,0.0078,0.005399999999999999,0.003,0.01668419619183341,0.00040819638968101705,0.001490401416377358,0.2638477230388125,ABNORMAL:
surf_shape_104_multi_pit_two_component_surface_defect,test,multi_pit_two_component_surface_defect,multi_component,component_set,False,2,True,False,0.0005753974697702433,0.9996060633109988,0.04730617608409987,0.0903387703889586,0.1196808510638298,0.17913785994888679,376.0,421.0,3,2,0.02477657461799482,0.006669014384633907,0.00014844138030003736,0.3513972557503331,0.3520583414928082,0.3504380730396774,0.008775,0.006075,0.003,0.01600157461799482,0.0005940143846339075,0.002851558619699963,0.37971544339829666,ABNORMAL:
